date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260123,1217,愛之味,60.46,57.23,56.14,53.22
20260123,1233,天仁,73.16,68.52,66.29,65.22
20260123,1304,台聚,60.48,59.17,58.36,57.33
20260123,1305,華夏,54.21,52.4,51.57,50.63
20260123,1308,亞聚,52.76,51.25,50.65,49.74
20260123,1319,東陽,85.93,83.88,82.65,81.59
20260123,1323,永裕,69.52,65.66,60.43,59.4
20260123,1325,恆大,46.12,44.99,44.21,43.11
20260123,1402,遠東新,90.21,89.36,88.72,88.24
20260123,1409,新纖,64.31,62.93,62.06,61.22
20260123,1410,南染,75.0,72.63,70.13,67.23
20260123,1414,東和,87.55,86.31,84.53,82.71
20260123,1438,三地開發,82.38,79.68,78.31,75.73
20260123,1443,立益物流,89.03,83.79,82.77,81.46
20260123,1447,力鵬,70.68,69.13,67.12,66.04
20260123,1452,宏益,47.01,44.19,40.11,36.86
20260123,1455,集盛,65.22,63.16,62.65,61.13
20260123,1460,宏遠,68.36,65.55,63.66,61.39
20260123,1467,南緯,65.56,63.61,62.79,59.83
20260123,1471,首利,24.8,20.91,19.53,19.53
20260123,1474,弘裕,58.93,55.14,52.65,51.37
20260123,1527,鑽全,29.65,27.56,25.66,25.07
20260123,1535,中宇,76.26,75.5,75.5,75.5
20260123,1563,巧新,41.37,36.8,32.81,30.5
20260123,1582,信錦,30.63,28.31,25.96,24.82
20260123,1584,精剛,39.57,37.15,35.7,33.35
20260123,1586,和勤,70.72,65.6,64.26,61.71
20260123,1614,三洋電,82.64,79.2,77.18,74.85
20260123,1617,榮星,74.69,72.23,72.23,69.03
20260123,1626,艾美特-KY,67.88,64.61,61.81,59.45
20260123,1709,和益,60.82,57.2,54.15,51.47
20260123,1723,中碳,50.14,47.79,46.37,45.96
20260123,1733,五鼎,39.94,37.62,32.64,30.69
20260123,1734,杏輝,44.78,40.45,37.47,36.06
20260123,1737,臺鹽,62.8,60.41,58.69,57.42
20260123,1760,寶齡富錦,41.69,36.1,33.56,32.45
20260123,1799,易威,67.49,66.76,66.23,65.44
20260123,1805,寶徠,76.72,72.61,71.04,68.98
20260123,1808,潤隆,78.66,77.87,77.16,76.36
20260123,1810,和成,66.62,64.41,63.09,61.39
20260123,1906,寶隆,74.9,73.49,72.24,69.87
20260123,2024,志聯,82.68,81.13,80.46,80.46
20260123,2035,唐榮,96.72,96.72,96.51,96.25
20260123,2412,中華電,78.85,78.04,77.46,76.95
20260123,2414,精技,57.98,53.01,50.01,47.73
20260123,2505,國揚,78.73,77.25,74.92,74.48
20260123,2535,達欣工,60.09,56.05,54.79,53.47
20260123,2606,裕民,72.32,71.37,70.46,69.58
20260123,2610,華航,71.19,69.67,68.7,67.73
20260123,2618,長榮航,73.41,72.12,70.93,70.22
20260123,2731,雄獅,54.95,50.02,44.77,42.8
20260123,2816,旺旺保,78.95,77.15,75.37,74.14
20260123,3038,全台,39.17,36.47,32.94,29.65
20260123,3045,台灣大,91.54,90.72,90.02,89.4
20260123,3050,鈺德,51.3,48.03,45.77,43.39
20260123,3227,原相,35.25,30.21,28.1,25.68
20260123,3313,斐成,75.07,74.11,72.29,72.29
20260123,3413,京鼎,37.05,34.26,31.07,31.07
20260123,3434,哲固,39.61,35.75,27.77,25.51
20260123,3617,碩天,66.21,59.26,54.86,53.85
20260123,3705,永信,67.98,66.26,63.21,60.27
20260123,4527,方土霖,65.22,62.78,60.91,59.65
20260123,4744,皇將,36.35,30.62,26.87,20.74
20260123,4905,台聯電,81.61,78.34,69.77,63.47
20260123,4961,天鈺,39.85,35.62,33.8,29.25
20260123,5209,新鼎,57.14,53.41,53.41,53.41
20260123,5306,桂盟,69.41,66.8,65.79,65.11
20260123,5511,德昌,61.11,56.9,55.02,51.04
20260123,5609,中菲行,53.02,50.25,46.53,45.94
20260123,5876,上海商銀,86.37,83.79,81.96,80.5
20260123,6180,橘子,50.87,49.6,47.14,45.59
20260123,6534,正瀚-創,80.96,77.96,75.1,74.23
20260123,6576,逸達,63.14,60.28,57.65,55.37
20260123,6605,帝寶,68.88,64.37,61.45,57.62
20260123,6680,鑫創電子,72.76,70.86,67.98,64.53
20260123,7718,友鋮,77.61,73.52,72.06,66.56
20260123,8109,博大,54.1,47.52,41.86,36.37
20260123,8342,益張,71.49,67.13,67.13,64.2
20260123,8409,商之器,45.96,42.77,40.57,37.97
20260123,8908,欣雄,88.04,86.32,86.08,85.25
20260123,9946,三發地產,80.96,78.71,77.9,77.05
