date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260424,1217,愛之味,60.19,57.29,55.89,53.88
20260424,1233,天仁,73.74,69.6,68.07,67.0
20260424,1304,台聚,59.18,57.76,56.86,56.16
20260424,1305,華夏,49.81,48.42,47.32,47.18
20260424,1308,亞聚,50.25,48.96,47.97,47.35
20260424,1319,東陽,83.02,81.07,79.91,78.85
20260424,1323,永裕,70.47,66.6,61.35,61.35
20260424,1325,恆大,46.08,44.99,44.21,43.11
20260424,1402,遠東新,87.7,86.57,85.85,85.19
20260424,1409,新纖,65.92,64.43,63.35,62.51
20260424,1410,南染,74.92,71.82,70.55,66.14
20260424,1414,東和,87.85,86.33,84.89,83.01
20260424,1438,三地開發,82.86,80.65,78.67,76.08
20260424,1443,立益物流,89.52,85.14,84.16,81.65
20260424,1447,力鵬,70.14,68.46,66.64,65.36
20260424,1452,宏益,47.64,45.18,40.64,37.39
20260424,1455,集盛,66.06,64.14,63.25,62.06
20260424,1460,宏遠,70.65,68.02,65.98,63.58
20260424,1467,南緯,66.04,63.95,63.12,59.33
20260424,1471,首利,22.69,19.56,18.17,17.6
20260424,1474,弘裕,59.04,56.03,53.53,52.25
20260424,1527,鑽全,29.62,27.78,26.38,25.79
20260424,1535,中宇,75.39,74.98,74.98,74.98
20260424,1563,巧新,41.07,36.51,33.69,30.56
20260424,1582,信錦,33.22,30.6,27.62,26.44
20260424,1584,精剛,40.12,37.76,36.87,35.67
20260424,1586,和勤,70.89,67.18,67.18,63.75
20260424,1614,三洋電,82.72,79.31,77.01,74.97
20260424,1617,榮星,74.83,72.81,72.81,69.61
20260424,1626,艾美特-KY,69.04,65.76,62.04,59.57
20260424,1709,和益,61.55,57.98,54.78,52.27
20260424,1723,中碳,51.42,49.1,48.21,47.06
20260424,1733,五鼎,39.65,37.36,34.41,30.61
20260424,1734,杏輝,46.48,42.44,39.16,36.8
20260424,1737,臺鹽,63.51,61.2,59.15,58.3
20260424,1760,寶齡富錦,42.8,37.27,35.56,32.39
20260424,1799,易威,67.73,67.02,66.46,66.46
20260424,1805,寶徠,77.8,73.5,70.92,68.82
20260424,1808,潤隆,78.94,78.18,77.47,77.08
20260424,1810,和成,67.09,64.55,63.2,61.51
20260424,1906,寶隆,74.55,73.14,72.34,69.32
20260424,2024,志聯,82.71,81.16,80.49,80.49
20260424,2035,唐榮,96.69,96.69,96.48,96.22
20260424,2375,凱美,26.61,23.76,22.64,21.87
20260424,2412,中華電,79.17,78.36,77.77,77.31
20260424,2414,精技,58.3,53.71,50.19,48.38
20260424,2505,國揚,79.49,77.68,76.09,75.42
20260424,2535,達欣工,60.4,55.67,54.14,53.1
20260424,2606,裕民,73.67,72.6,71.81,70.82
20260424,2610,華航,67.64,65.93,65.08,64.1
20260424,2618,長榮航,72.8,71.29,69.89,69.1
20260424,2731,雄獅,48.33,43.48,38.01,35.11
20260424,2816,旺旺保,79.22,77.34,76.16,74.93
20260424,3038,全台,40.83,37.88,35.74,32.46
20260424,3045,台灣大,91.87,91.06,90.48,89.78
20260424,3050,鈺德,51.34,48.9,45.8,43.38
20260424,3227,原相,36.43,31.11,29.7,27.29
20260424,3313,斐成,75.78,74.86,73.31,73.31
20260424,3413,京鼎,44.14,39.84,36.69,32.6
20260424,3434,哲固,44.88,39.8,31.82,29.56
20260424,3617,碩天,67.84,58.78,54.64,53.64
20260424,3705,永信,67.69,66.32,63.28,60.7
20260424,4527,方土霖,66.22,63.2,61.32,61.32
20260424,4744,皇將,48.97,43.8,37.67,29.7
20260424,4905,台聯電,81.56,76.4,69.9,63.6
20260424,4916,事欣科,36.08,34.99,32.31,30.92
20260424,4961,天鈺,42.0,36.95,34.71,31.62
20260424,5209,新鼎,55.27,53.22,53.22,53.22
20260424,5306,桂盟,69.09,65.6,65.01,64.33
20260424,5511,德昌,63.59,58.95,55.76,50.98
20260424,5609,中菲行,52.61,50.2,46.47,45.78
20260424,5876,上海商銀,86.23,83.67,81.9,80.49
20260424,6180,橘子,50.32,49.49,47.45,44.35
20260424,6534,正瀚-創,80.32,77.17,74.48,73.61
20260424,6576,逸達,65.56,63.37,59.84,57.98
20260424,6605,帝寶,67.69,63.74,60.78,57.48
20260424,6680,鑫創電子,72.62,70.65,67.77,64.33
20260424,7718,友鋮,78.14,74.05,71.07,67.34
20260424,8109,博大,54.41,47.01,41.14,34.62
20260424,8342,益張,72.68,68.32,68.32,65.39
20260424,8409,商之器,47.92,43.44,43.44,38.22
20260424,8908,欣雄,88.36,86.62,86.38,85.2
20260424,9946,三發地產,81.08,78.22,77.56,76.69
