date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260206,1217,愛之味,60.87,57.34,56.1,53.36
20260206,1233,天仁,73.36,68.75,67.22,65.23
20260206,1304,台聚,60.57,59.24,58.42,57.14
20260206,1305,華夏,53.33,51.6,50.88,50.12
20260206,1308,亞聚,52.99,51.64,51.17,50.39
20260206,1319,東陽,86.05,83.87,82.75,81.8
20260206,1323,永裕,69.84,65.98,60.74,60.74
20260206,1325,恆大,46.73,45.7,44.21,43.11
20260206,1402,遠東新,90.17,89.35,88.68,88.21
20260206,1409,新纖,64.53,63.06,62.15,61.04
20260206,1410,南染,75.14,72.76,71.49,67.25
20260206,1414,東和,87.62,86.35,84.18,83.19
20260206,1438,三地開發,82.54,80.32,78.38,75.8
20260206,1443,立益物流,89.1,84.28,82.79,81.48
20260206,1447,力鵬,70.45,68.73,66.94,65.76
20260206,1452,宏益,47.12,44.29,40.21,36.96
20260206,1455,集盛,65.03,63.02,62.5,61.33
20260206,1460,宏遠,68.5,65.65,63.79,61.52
20260206,1467,南緯,65.59,63.63,62.8,59.84
20260206,1471,首利,24.64,19.49,18.03,18.03
20260206,1474,弘裕,58.58,55.15,52.66,51.38
20260206,1527,鑽全,29.94,27.07,26.13,24.13
20260206,1535,中宇,75.59,75.18,75.18,75.18
20260206,1563,巧新,41.75,37.11,33.76,31.07
20260206,1582,信錦,30.13,27.93,25.13,23.95
20260206,1584,精剛,39.25,36.91,35.39,33.75
20260206,1586,和勤,70.62,65.54,64.86,61.47
20260206,1614,三洋電,82.81,79.22,77.19,74.86
20260206,1617,榮星,74.78,72.59,72.14,69.42
20260206,1626,艾美特-KY,67.32,64.32,61.54,59.17
20260206,1709,和益,60.94,57.21,54.18,51.5
20260206,1723,中碳,50.21,47.86,46.43,46.02
20260206,1733,五鼎,40.47,38.14,33.22,31.27
20260206,1734,杏輝,44.84,40.46,37.89,36.06
20260206,1737,臺鹽,62.96,60.57,58.87,57.6
20260206,1760,寶齡富錦,41.65,36.06,33.55,32.44
20260206,1799,易威,67.53,66.82,66.29,66.29
20260206,1805,寶徠,77.08,72.62,71.05,68.99
20260206,1808,潤隆,78.65,77.68,76.97,76.28
20260206,1810,和成,66.85,64.91,62.41,60.68
20260206,1906,寶隆,74.87,73.46,72.25,70.54
20260206,2024,志聯,82.69,81.14,80.47,80.47
20260206,2035,唐榮,96.7,96.7,96.49,96.23
20260206,2412,中華電,78.95,78.13,77.59,77.06
20260206,2414,精技,58.01,53.09,50.08,47.7
20260206,2505,國揚,78.88,77.4,75.09,74.65
20260206,2535,達欣工,59.95,56.08,54.8,53.5
20260206,2606,裕民,72.32,71.35,70.42,69.78
20260206,2610,華航,72.44,71.06,70.05,69.14
20260206,2618,長榮航,73.59,72.26,71.05,70.33
20260206,2731,雄獅,56.4,50.44,45.96,44.01
20260206,2816,旺旺保,79.02,77.23,75.41,74.18
20260206,3038,全台,39.98,36.88,33.85,30.56
20260206,3045,台灣大,91.27,90.47,89.78,89.11
20260206,3050,鈺德,51.08,48.61,46.37,43.57
20260206,3227,原相,32.48,27.95,27.12,25.27
20260206,3313,斐成,75.28,73.85,72.33,72.33
20260206,3413,京鼎,39.14,34.5,32.2,31.32
20260206,3434,哲固,40.07,36.21,28.23,25.97
20260206,3617,碩天,66.29,59.95,54.88,53.87
20260206,3705,永信,67.81,65.89,62.84,59.9
20260206,4527,方土霖,65.32,62.88,61.01,59.72
20260206,4744,皇將,39.42,32.09,28.19,23.56
20260206,4905,台聯電,81.62,78.35,69.78,63.48
20260206,4961,天鈺,40.47,36.45,34.15,29.47
20260206,5209,新鼎,57.19,53.41,53.41,53.41
20260206,5306,桂盟,69.53,66.92,65.91,65.23
20260206,5511,德昌,61.59,57.02,55.14,51.15
20260206,5609,中菲行,52.98,50.23,46.51,45.91
20260206,5876,上海商銀,86.41,83.88,82.02,80.53
20260206,6180,橘子,50.54,49.26,46.36,45.29
20260206,6534,正瀚-創,80.55,76.65,73.77,72.9
20260206,6576,逸達,63.43,60.59,56.97,55.75
20260206,6605,帝寶,68.35,64.4,61.49,57.64
20260206,6680,鑫創電子,72.76,70.86,67.98,64.53
20260206,7718,友鋮,77.6,73.51,72.05,66.57
20260206,8109,博大,55.5,47.62,41.72,36.23
20260206,8342,益張,72.38,68.02,68.02,65.09
20260206,8409,商之器,45.97,42.78,40.58,37.98
20260206,8908,欣雄,88.03,86.31,86.07,85.24
20260206,9946,三發地產,80.83,78.55,77.92,77.07
