date,code,name,invalid_reason,active_level,active_holders,active_ratio_pct,total_holders,total_ratio_pct
20260918,2321,東訊,single_holder_or_placeholder_distribution,15,1,100.0,1,100.0
20260918,3356,奇偶,single_holder_or_placeholder_distribution,15,1,100.0,1,100.0
20260918,3591,艾笛森,single_holder_or_placeholder_distribution,15,1,100.0,1,100.0
20260918,3710,連展投控,single_holder_or_placeholder_distribution,15,1,100.0,1,100.0
20260918,8059,凱碩,single_holder_or_placeholder_distribution,15,1,100.0,1,100.0
20260918,8277,商丞,single_holder_or_placeholder_distribution,15,1,100.0,1,100.0
