date,code,name,over_400_pct,over_600_pct,over_800_pct,over_1000_pct
20260402,1217,愛之味,60.62,57.73,56.2,54.01
20260402,1233,天仁,73.14,69.0,67.47,66.4
20260402,1304,台聚,59.58,58.08,57.33,56.71
20260402,1305,華夏,50.66,49.53,48.3,47.37
20260402,1308,亞聚,51.2,49.53,48.47,47.72
20260402,1319,東陽,84.5,82.52,81.15,80.22
20260402,1323,永裕,70.42,66.56,61.32,61.32
20260402,1325,恆大,46.55,44.99,44.21,43.11
20260402,1402,遠東新,88.15,87.17,86.44,85.72
20260402,1409,新纖,65.94,64.47,63.52,62.67
20260402,1410,南染,75.11,72.02,70.75,66.34
20260402,1414,東和,87.49,86.27,84.83,82.89
20260402,1438,三地開發,82.81,80.59,78.61,76.02
20260402,1443,立益物流,89.38,85.0,83.54,81.63
20260402,1447,力鵬,70.07,68.33,66.58,65.5
20260402,1452,宏益,47.44,44.99,40.45,37.2
20260402,1455,集盛,65.67,63.56,62.9,61.73
20260402,1460,宏遠,70.07,67.38,65.33,62.64
20260402,1467,南緯,66.0,63.6,62.77,59.81
20260402,1471,首利,22.51,19.3,17.5,17.5
20260402,1474,弘裕,59.1,55.75,53.25,51.97
20260402,1527,鑽全,30.47,28.35,25.83,23.88
20260402,1535,中宇,75.4,74.99,74.99,74.99
20260402,1563,巧新,41.91,37.43,34.96,32.26
20260402,1582,信錦,38.88,35.14,30.88,27.32
20260402,1584,精剛,39.56,37.58,36.41,34.83
20260402,1586,和勤,71.51,66.86,66.86,60.95
20260402,1614,三洋電,82.56,79.29,76.99,74.95
20260402,1617,榮星,74.75,72.74,72.3,69.58
20260402,1626,艾美特-KY,67.56,63.89,61.53,59.17
20260402,1709,和益,61.21,57.78,54.77,52.09
20260402,1723,中碳,51.95,48.62,47.42,46.63
20260402,1733,五鼎,39.97,38.28,33.95,30.32
20260402,1734,杏輝,45.51,41.4,38.49,36.62
20260402,1737,臺鹽,63.31,61.17,59.12,58.27
20260402,1760,寶齡富錦,42.15,37.09,34.56,32.41
20260402,1799,易威,67.61,66.9,66.36,66.36
20260402,1805,寶徠,76.9,73.22,70.68,68.61
20260402,1808,潤隆,79.03,78.3,77.83,77.13
20260402,1810,和成,66.9,64.62,63.02,61.62
20260402,1906,寶隆,74.33,72.92,72.12,69.18
20260402,2024,志聯,82.7,81.15,80.48,80.48
20260402,2035,唐榮,96.73,96.73,96.52,96.26
20260402,2412,中華電,79.03,78.2,77.66,77.15
20260402,2414,精技,58.27,53.67,50.16,48.35
20260402,2505,國揚,79.51,77.54,75.77,75.08
20260402,2535,達欣工,59.6,55.38,53.88,53.19
20260402,2606,裕民,72.27,71.28,70.38,69.85
20260402,2610,華航,69.21,67.44,66.56,65.76
20260402,2618,長榮航,73.16,71.6,70.36,69.56
20260402,2731,雄獅,52.84,48.42,43.87,39.07
20260402,2816,旺旺保,79.33,77.54,76.05,74.82
20260402,3038,全台,39.42,37.21,35.07,31.79
20260402,3045,台灣大,91.66,90.91,90.28,89.51
20260402,3050,鈺德,51.66,47.94,45.3,43.57
20260402,3227,原相,33.37,29.17,27.45,24.4
20260402,3313,斐成,75.51,74.3,73.04,73.04
20260402,3413,京鼎,40.63,37.52,34.58,32.05
20260402,3434,哲固,43.35,38.2,30.22,27.96
20260402,3617,碩天,67.18,57.84,54.98,53.97
20260402,3705,永信,67.64,65.9,63.13,60.18
20260402,4527,方土霖,66.1,63.11,61.23,61.23
20260402,4744,皇將,48.02,42.32,38.45,32.02
20260402,4905,台聯電,81.51,76.35,69.85,63.55
20260402,4961,天鈺,42.04,37.94,35.19,32.34
20260402,5209,新鼎,56.88,53.22,53.22,53.22
20260402,5306,桂盟,69.49,66.01,66.01,65.33
20260402,5511,德昌,64.06,58.15,55.68,50.88
20260402,5609,中菲行,52.94,50.23,46.51,46.51
20260402,5876,上海商銀,86.26,83.69,81.85,80.43
20260402,6180,橘子,50.27,48.91,46.48,44.38
20260402,6534,正瀚-創,79.84,76.92,73.64,71.82
20260402,6576,逸達,65.11,62.54,58.55,57.33
20260402,6605,帝寶,68.11,63.84,61.35,57.52
20260402,6680,鑫創電子,72.53,70.61,67.73,64.29
20260402,7718,友鋮,77.93,73.84,70.94,67.21
20260402,8109,博大,53.7,46.13,41.21,34.6
20260402,8342,益張,72.58,68.22,68.22,65.29
20260402,8409,商之器,47.47,43.02,40.66,38.06
20260402,8908,欣雄,88.03,86.27,86.03,84.89
20260402,9946,三發地產,81.12,78.7,77.84,76.69
