date,stock_id,stock_name,call_warrant_count,put_warrant_count,call_turnover,put_turnover,total_warrant_turnover,call_volume,put_volume,total_warrant_volume,call_put_turnover_ratio,candidate_category,candidate_category_zh,sector,sub_theme,tdcc_status,tdcc_status_zh,warrant_flow_signal,warrant_flow_signal_zh,data_quality_note
20260707,8261,富鼎,109,0,48235840.0,0.0,48235840.0,16322000.0,0.0,16322000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260707,3665,貿聯-KY,213,0,32551360.0,0.0,32551360.0,33021000.0,0.0,33021000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260707,0098,主動統一台股增長,68,0,29553930.0,0.0,29553930.0,23519000.0,0.0,23519000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260707,1795,美時,126,0,26595210.0,0.0,26595210.0,36391000.0,0.0,36391000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260707,8131,福懋科,47,0,24585470.0,0.0,24585470.0,12065000.0,0.0,12065000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260707,2458,義隆,39,0,21774260.0,0.0,21774260.0,13763000.0,0.0,13763000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260707,8016,矽創,35,0,21540000.0,0.0,21540000.0,7970000.0,0.0,7970000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260707,2351,順德,81,0,21316540.0,0.0,21316540.0,19147000.0,0.0,19147000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260707,2481,強茂,167,0,20957260.0,0.0,20957260.0,10428000.0,0.0,10428000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260707,3413,京鼎,35,0,19799730.0,0.0,19799730.0,15835000.0,0.0,15835000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260707,2379,瑞昱,92,0,17118490.0,0.0,17118490.0,11626000.0,0.0,11626000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260707,3037,欣興,176,0,14493110.0,0.0,14493110.0,3386000.0,0.0,3386000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260707,0068,元大美債20正2,84,0,10382420.0,0.0,10382420.0,10034000.0,0.0,10034000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260707,0066,國泰臺灣加權反1,109,0,10092770.0,0.0,10092770.0,15361000.0,0.0,15361000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260707,2883,凱基金,25,0,9758790.0,0.0,9758790.0,6271000.0,0.0,6271000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260707,1609,大亞,30,0,9144400.0,0.0,9144400.0,12600000.0,0.0,12600000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
