date,stock_id,stock_name,call_warrant_count,put_warrant_count,call_turnover,put_turnover,total_warrant_turnover,call_volume,put_volume,total_warrant_volume,call_put_turnover_ratio,candidate_category,candidate_category_zh,sector,sub_theme,tdcc_status,tdcc_status_zh,warrant_flow_signal,warrant_flow_signal_zh,data_quality_note
20260908,2330,台積電,1017,0,172685550.0,0.0,172685550.0,137120000.0,0.0,137120000.0,,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,2344,華邦電,385,0,159050920.0,0.0,159050920.0,82165000.0,0.0,82165000.0,,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,2409,友達,295,0,127468780.0,0.0,127468780.0,82935000.0,0.0,82935000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260908,2059,川湖,95,0,62676100.0,0.0,62676100.0,4078000.0,0.0,4078000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,2360,致茂,59,0,34629650.0,0.0,34629650.0,21078000.0,0.0,21078000.0,,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,7769,鴻勁,24,0,25355410.0,0.0,25355410.0,10216000.0,0.0,10216000.0,,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,2379,瑞昱,110,0,22971610.0,0.0,22971610.0,27944000.0,0.0,27944000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,8039,台虹,104,0,17132980.0,0.0,17132980.0,6569000.0,0.0,6569000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260908,2634,漢翔,97,0,14305870.0,0.0,14305870.0,9403000.0,0.0,9403000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260908,3715,定穎投控,221,0,12230320.0,0.0,12230320.0,18567000.0,0.0,18567000.0,,"pullback_rebound,range_rebound,revenue_breakout_low_response,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收爆發但股價尚未反應、營收成長股價回檔,mainstream_growth,mainstream_growth,,,call_strong_inflow,認購明確偏多,
20260908,6426,統新,6,0,11480980.0,0.0,11480980.0,3806000.0,0.0,3806000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260908,3016,嘉晶,69,0,10263750.0,0.0,10263750.0,12743000.0,0.0,12743000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,3167,大量,19,0,7356590.0,0.0,7356590.0,1303000.0,0.0,1303000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260908,1605,華新,104,0,5465000.0,0.0,5465000.0,5424000.0,0.0,5424000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260908,2884,玉山金,19,0,5104540.0,0.0,5104540.0,2580000.0,0.0,2580000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260908,3673,TPK-KY,75,0,4940860.0,0.0,4940860.0,5204000.0,0.0,5204000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260908,2887,台新新光金,31,0,4680970.0,0.0,4680970.0,2298000.0,0.0,2298000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260908,3450,聯鈞,83,0,4243740.0,0.0,4243740.0,1918000.0,0.0,1918000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,6116,彩晶,34,0,4088330.0,0.0,4088330.0,3654000.0,0.0,3654000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260908,2009,第一銅,23,0,3603760.0,0.0,3603760.0,3680000.0,0.0,3680000.0,,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,1409,新纖,34,0,3438180.0,0.0,3438180.0,1767000.0,0.0,1767000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,4961,天鈺,14,0,3409880.0,0.0,3409880.0,4261000.0,0.0,4261000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260908,3532,台勝科,30,0,3301880.0,0.0,3301880.0,1512000.0,0.0,1512000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260908,2408,南亞科,479,0,112909610.0,0.0,112909610.0,72390000.0,0.0,72390000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_inflow,認購偏多,
20260908,6770,力積電,276,0,58895670.0,0.0,58895670.0,48974000.0,0.0,48974000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_inflow,認購偏多,
20260908,2301,光寶科,291,0,51430220.0,0.0,51430220.0,14337000.0,0.0,14337000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_inflow,認購偏多,
20260908,2345,智邦,310,0,31869010.0,0.0,31869010.0,47258000.0,0.0,47258000.0,,,,,,,,call_inflow,認購偏多,
20260908,1301,台塑,125,0,24267120.0,0.0,24267120.0,18153000.0,0.0,18153000.0,,,,,,,,call_inflow,認購偏多,
20260908,2492,華新科,100,0,13500960.0,0.0,13500960.0,4588000.0,0.0,4588000.0,,,,,,,,call_inflow,認購偏多,
20260908,2337,旺宏,158,0,12778550.0,0.0,12778550.0,10416000.0,0.0,10416000.0,,"range_rebound,revenue_breakout_low_response,revenue_pullback",區間內轉強 / 挑戰前高觀察、營收爆發但股價尚未反應、營收成長股價回檔,mainstream_growth,mainstream_growth,,,call_inflow,認購偏多,
20260908,3037,欣興,98,0,9786960.0,0.0,9786960.0,2383000.0,0.0,2383000.0,,revenue_pullback,營收成長股價回檔,,,,,call_inflow,認購偏多,
20260908,0068,元大美債20正2,104,0,7944730.0,0.0,7944730.0,6950000.0,0.0,6950000.0,,,,,,,,call_inflow,認購偏多,
20260908,2605,新興,69,0,6828670.0,0.0,6828670.0,6517000.0,0.0,6517000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_inflow,認購偏多,
20260908,3055,蔚華科,13,0,6763720.0,0.0,6763720.0,6536000.0,0.0,6536000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_inflow,認購偏多,
20260908,2363,矽統,106,0,6521730.0,0.0,6521730.0,7377000.0,0.0,7377000.0,,"revenue_breakout_low_response,revenue_pullback",營收爆發但股價尚未反應、營收成長股價回檔,mainstream_growth,mainstream_growth,,,call_inflow,認購偏多,
20260908,2027,大成鋼,61,0,3853290.0,0.0,3853290.0,2923000.0,0.0,2923000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_inflow,認購偏多,
20260908,2305,全友,3,0,3063500.0,0.0,3063500.0,1671000.0,0.0,1671000.0,,"range_rebound,revenue_pullback",區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_inflow,認購偏多,
20260908,9945,潤泰新,13,0,2838860.0,0.0,2838860.0,2655000.0,0.0,2655000.0,,,,,,,,call_inflow,認購偏多,
20260908,3013,晟銘電,56,0,2746860.0,0.0,2746860.0,2444000.0,0.0,2444000.0,,,,,,,,call_inflow,認購偏多,
20260908,4722,國精化,57,0,2711990.0,0.0,2711990.0,2540000.0,0.0,2540000.0,,,,,,,,call_inflow,認購偏多,
20260908,2474,可成,72,0,2658250.0,0.0,2658250.0,2821000.0,0.0,2821000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_inflow,認購偏多,
20260908,2105,正新,9,0,2440620.0,0.0,2440620.0,2531000.0,0.0,2531000.0,,,,,,,,call_inflow,認購偏多,
20260908,0091,群益台灣精選高息,3,0,2427540.0,0.0,2427540.0,1842000.0,0.0,1842000.0,,,,,,,,call_inflow,認購偏多,
20260908,3030,德律,161,0,2414850.0,0.0,2414850.0,4645000.0,0.0,4645000.0,,,,,,,,call_inflow,認購偏多,
20260908,6834,天二科技,13,0,2253440.0,0.0,2253440.0,1949000.0,0.0,1949000.0,,revenue_pullback,營收成長股價回檔,,,,,call_inflow,認購偏多,
20260908,8112,至上,138,0,2216700.0,0.0,2216700.0,3032000.0,0.0,3032000.0,,"revenue_breakout_low_response,revenue_pullback",營收爆發但股價尚未反應、營收成長股價回檔,mainstream_growth,mainstream_growth,,,call_inflow,認購偏多,
20260908,1795,美時,115,0,2201940.0,0.0,2201940.0,5330000.0,0.0,5330000.0,,,,,,,,call_inflow,認購偏多,
20260908,1710,東聯,27,0,1998400.0,0.0,1998400.0,2532000.0,0.0,2532000.0,,pattern,型態觀察,,,,,call_inflow,認購偏多,
20260908,3416,融程電,12,0,1927870.0,0.0,1927870.0,3599000.0,0.0,3599000.0,,revenue_pullback,營收成長股價回檔,,,,,call_inflow,認購偏多,
20260908,2484,希華,24,0,1703600.0,0.0,1703600.0,1902000.0,0.0,1902000.0,,,,,,,,call_inflow,認購偏多,
20260908,5871,中租-KY,12,0,1676730.0,0.0,1676730.0,2111000.0,0.0,2111000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_inflow,認購偏多,
