date,stock_id,stock_name,call_warrant_count,put_warrant_count,call_turnover,put_turnover,total_warrant_turnover,call_volume,put_volume,total_warrant_volume,call_put_turnover_ratio,candidate_category,candidate_category_zh,sector,sub_theme,tdcc_status,tdcc_status_zh,warrant_flow_signal,warrant_flow_signal_zh,data_quality_note
20260821,2330,台積電,1010,166,155090300.0,2096300.0,157186600.0,102522000.0,1862000.0,104384000.0,73.98,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260821,8112,至上,143,5,27741160.0,25450.0,27766610.0,10993000.0,65000.0,11058000.0,1090.03,"revenue_breakout_low_response,revenue_pullback",營收爆發但股價尚未反應、營收成長股價回檔,mainstream_growth,mainstream_growth,,,call_put_bullish,權證偏多,
20260821,6472,保瑞,91,1,25088720.0,12060.0,25100780.0,22299000.0,27000.0,22326000.0,2080.33,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260821,2451,創見,134,8,21362520.0,237780.0,21600300.0,20809000.0,488000.0,21297000.0,89.84,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260821,6505,台塑化,81,2,19724880.0,43990.0,19768870.0,18891000.0,21000.0,18912000.0,448.39,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260821,6672,騰輝電子-KY,68,1,18666390.0,38210.0,18704600.0,18497000.0,27000.0,18524000.0,488.52,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260821,3189,景碩,79,8,13058000.0,19730.0,13077730.0,2518000.0,118000.0,2636000.0,661.83,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260821,2882,國泰金,41,4,6659450.0,27000.0,6686450.0,5308000.0,20000.0,5328000.0,246.65,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260821,2484,希華,9,1,3874380.0,30220.0,3904600.0,4043000.0,13000.0,4056000.0,128.21,pattern,型態觀察,,,,,call_put_bullish,權證偏多,
20260821,2498,宏達電,63,2,3254350.0,7000.0,3261350.0,4340000.0,10000.0,4350000.0,464.91,,,,,,,call_put_bullish,權證偏多,
20260821,3583,辛耘,119,3,21904330.0,0.0,21904330.0,10494000.0,0.0,10494000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260821,2881,富邦金,34,0,14410300.0,0.0,14410300.0,7172000.0,0.0,7172000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,1402,遠東新,13,0,13175510.0,0.0,13175510.0,11533000.0,0.0,11533000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260821,1301,台塑,124,2,12872480.0,0.0,12872480.0,12030000.0,0.0,12030000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,2637,慧洋-KY,21,0,10869790.0,0.0,10869790.0,6739000.0,0.0,6739000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260821,3450,聯鈞,96,2,10747230.0,0.0,10747230.0,2689000.0,0.0,2689000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260821,2493,揚博,79,1,9850660.0,0.0,9850660.0,10320000.0,0.0,10320000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260821,2002,中鋼,44,0,9608470.0,0.0,9608470.0,12669000.0,0.0,12669000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,2606,裕民,21,1,8700190.0,0.0,8700190.0,8061000.0,0.0,8061000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,3443,創意,46,5,7600120.0,0.0,7600120.0,1204000.0,0.0,1204000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260821,6278,台表科,47,0,7379120.0,0.0,7379120.0,8023000.0,0.0,8023000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,3049,精金,4,0,6947210.0,0.0,6947210.0,6418000.0,0.0,6418000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,2455,全新,21,0,5717700.0,0.0,5717700.0,730000.0,0.0,730000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260821,1714,和桐,14,0,5474460.0,0.0,5474460.0,3307000.0,0.0,3307000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260821,7769,鴻勁,24,0,5047460.0,0.0,5047460.0,2187000.0,0.0,2187000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260821,1101,台泥,19,0,4646600.0,0.0,4646600.0,5838000.0,0.0,5838000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,2883,凱基金,27,0,4560810.0,0.0,4560810.0,2508000.0,0.0,2508000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,1711,永光,55,1,4384600.0,0.0,4384600.0,6405000.0,0.0,6405000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260821,6426,統新,6,0,3867570.0,0.0,3867570.0,1967000.0,0.0,1967000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,8103,瀚荃,15,0,3374980.0,0.0,3374980.0,5757000.0,0.0,5757000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,1477,聚陽,14,0,3368120.0,0.0,3368120.0,5880000.0,0.0,5880000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260821,5292,華懋,10,0,3231070.0,0.0,3231070.0,6179000.0,0.0,6179000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260821,7711,永擎,9,0,3092420.0,0.0,3092420.0,2499000.0,0.0,2499000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260821,2615,萬海,86,6,59351750.0,890810.0,60242560.0,28039000.0,5226000.0,33265000.0,66.63,true_breakout,嚴格突破,,,,,call_inflow,認購偏多,
20260821,2609,陽明,70,3,38730470.0,742920.0,39473390.0,34536000.0,1096000.0,35632000.0,52.13,true_breakout,嚴格突破,,,,,call_inflow,認購偏多,
20260821,3006,晶豪科,188,14,29758370.0,198870.0,29957240.0,22576000.0,358000.0,22934000.0,149.64,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_inflow,認購偏多,
20260821,8271,宇瞻,71,11,19243240.0,710.0,19243950.0,14212000.0,1000.0,14213000.0,27103.15,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_inflow,認購偏多,
20260821,2059,川湖,105,11,16497850.0,189110.0,16686960.0,1476000.0,1095000.0,2571000.0,87.24,,,,,,,call_inflow,認購偏多,
20260821,3406,玉晶光,118,4,14803020.0,298220.0,15101240.0,12819000.0,799000.0,13618000.0,49.64,,,,,,,call_inflow,認購偏多,
