date,stock_id,stock_name,call_warrant_count,put_warrant_count,call_turnover,put_turnover,total_warrant_turnover,call_volume,put_volume,total_warrant_volume,call_put_turnover_ratio,candidate_category,candidate_category_zh,sector,sub_theme,tdcc_status,tdcc_status_zh,warrant_flow_signal,warrant_flow_signal_zh,data_quality_note
20260717,0063,元大滬深300正2,666,173,80863340.0,15321750.0,96185090.0,87110000.0,13820000.0,100930000.0,5.28,,,,,,,call_put_bullish,權證偏多,
20260717,2454,聯發科,329,36,50492780.0,3424270.0,53917050.0,20467000.0,7848000.0,28315000.0,14.75,,,,,,,call_put_bullish,權證偏多,
20260717,2308,台達電,193,25,44552650.0,790760.0,45343410.0,29874000.0,1752000.0,31626000.0,56.34,revenue_pullback,營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260717,2049,上銀,120,6,15483270.0,112100.0,15595370.0,16871000.0,116000.0,16987000.0,138.12,,,,,,,call_put_bullish,權證偏多,
20260717,8271,宇瞻,57,8,14511960.0,117870.0,14629830.0,10605000.0,364000.0,10969000.0,123.12,"pullback_rebound,revenue_pullback",回檔後短線轉強、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260717,3030,德律,155,7,12087110.0,3800.0,12090910.0,11836000.0,10000.0,11846000.0,3180.82,,,,,,,call_put_bullish,權證偏多,
20260717,3037,欣興,160,25,9172160.0,25480.0,9197640.0,2514000.0,625000.0,3139000.0,359.97,,,,,,,call_put_bullish,權證偏多,
20260717,0083,國泰費城半導體,25,14,6804040.0,1045090.0,7849130.0,3938000.0,869000.0,4807000.0,6.51,,,,,,,call_put_bullish,權證偏多,
20260717,3034,聯詠,92,7,6368670.0,19620.0,6388290.0,5906000.0,20000.0,5926000.0,324.6,,,,,,,call_put_bullish,權證偏多,
20260717,6937,天虹,42,1,5941410.0,36000.0,5977410.0,7117000.0,40000.0,7157000.0,165.04,,,,,,,call_put_bullish,權證偏多,
20260717,0052,富邦科技,20,3,5751750.0,190.0,5751940.0,5327000.0,1000.0,5328000.0,30272.37,,,,,,,call_put_bullish,權證偏多,
20260717,2882,國泰金,40,2,5563980.0,184600.0,5748580.0,3227000.0,130000.0,3357000.0,30.14,,,,,,,call_put_bullish,權證偏多,
20260717,1504,東元,92,1,5428840.0,62430.0,5491270.0,8535000.0,26000.0,8561000.0,86.96,,,,,,,call_put_bullish,權證偏多,
20260717,0064,期元大S&P石油(原名：元大S&P石油),96,30,4196570.0,338740.0,4535310.0,6478000.0,558000.0,7036000.0,12.39,,,,,,,call_put_bullish,權證偏多,
20260717,2383,台光電,89,11,3879190.0,42670.0,3921860.0,962000.0,548000.0,1510000.0,90.91,revenue_pullback,營收成長股價回檔,,,,,call_put_bullish,權證偏多,
