date,stock_id,stock_name,call_warrant_count,put_warrant_count,call_turnover,put_turnover,total_warrant_turnover,call_volume,put_volume,total_warrant_volume,call_put_turnover_ratio,candidate_category,candidate_category_zh,sector,sub_theme,tdcc_status,tdcc_status_zh,warrant_flow_signal,warrant_flow_signal_zh,data_quality_note
20260624,3017,奇鋐,384,0,70396720.0,0.0,70396720.0,49423000.0,0.0,49423000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260624,2481,強茂,160,0,41197100.0,0.0,41197100.0,21176000.0,0.0,21176000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260624,6719,力智,25,0,36577530.0,0.0,36577530.0,15820000.0,0.0,15820000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260624,8261,富鼎,79,0,34578370.0,0.0,34578370.0,11831000.0,0.0,11831000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260624,1560,中砂,133,0,30532970.0,0.0,30532970.0,12444000.0,0.0,12444000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260624,6139,亞翔,208,0,27164480.0,0.0,27164480.0,19838000.0,0.0,19838000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260624,2472,立隆電,95,0,24022780.0,0.0,24022780.0,10608000.0,0.0,10608000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260624,2312,金寶,97,0,23486480.0,0.0,23486480.0,16118000.0,0.0,16118000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260624,2610,華航,26,0,16700940.0,0.0,16700940.0,10156000.0,0.0,10156000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260624,2882,國泰金,43,0,15023830.0,0.0,15023830.0,6758000.0,0.0,6758000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260624,2324,仁寶,104,0,12697880.0,0.0,12697880.0,8791000.0,0.0,8791000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260624,6757,台灣虎航,7,0,11463870.0,0.0,11463870.0,5150000.0,0.0,5150000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260624,0070,期元大S&P黃金正2(原名：元大S&P黃金正2),210,0,11041010.0,0.0,11041010.0,11518000.0,0.0,11518000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260624,3090,日電貿,65,0,9051030.0,0.0,9051030.0,1012000.0,0.0,1012000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260624,3014,聯陽,9,0,7049080.0,0.0,7049080.0,4930000.0,0.0,4930000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260624,3443,創意,90,0,6873660.0,0.0,6873660.0,634000.0,0.0,634000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260624,2355,敬鵬,80,0,5732450.0,0.0,5732450.0,4731000.0,0.0,4731000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260624,4938,和碩,25,0,5361370.0,0.0,5361370.0,4777000.0,0.0,4777000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260624,2103,台橡,6,0,5149010.0,0.0,5149010.0,4050000.0,0.0,4050000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
