date,stock_id,stock_name,call_warrant_count,put_warrant_count,call_turnover,put_turnover,total_warrant_turnover,call_volume,put_volume,total_warrant_volume,call_put_turnover_ratio,candidate_category,candidate_category_zh,sector,sub_theme,tdcc_status,tdcc_status_zh,warrant_flow_signal,warrant_flow_signal_zh,data_quality_note
20260626,3711,日月光投控,232,0,106569030.0,0.0,106569030.0,37907000.0,0.0,37907000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260626,4958,臻鼎-KY,242,0,100181360.0,0.0,100181360.0,47782000.0,0.0,47782000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,6139,亞翔,204,0,75769250.0,0.0,75769250.0,42419000.0,0.0,42419000.0,,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,2404,漢唐,233,0,59307650.0,0.0,59307650.0,45085000.0,0.0,45085000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,6213,聯茂,121,0,48877660.0,0.0,48877660.0,15967000.0,0.0,15967000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260626,8046,南電,86,0,41398000.0,0.0,41398000.0,3754000.0,0.0,3754000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260626,2059,川湖,165,0,36513700.0,0.0,36513700.0,5805000.0,0.0,5805000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260626,3189,景碩,128,0,25653380.0,0.0,25653380.0,4521000.0,0.0,4521000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260626,6271,同欣電,111,0,21082380.0,0.0,21082380.0,10785000.0,0.0,10785000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260626,3037,欣興,187,0,20218530.0,0.0,20218530.0,3848000.0,0.0,3848000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,6691,洋基工程,58,0,14954020.0,0.0,14954020.0,11603000.0,0.0,11603000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_strong_inflow,認購明確偏多,
20260626,3059,華晶科,35,0,14181340.0,0.0,14181340.0,15859000.0,0.0,15859000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260626,8131,福懋科,50,0,12786310.0,0.0,12786310.0,9431000.0,0.0,9431000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,2374,佳能,79,0,11258590.0,0.0,11258590.0,14893000.0,0.0,14893000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,6757,台灣虎航,7,0,10854510.0,0.0,10854510.0,5090000.0,0.0,5090000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260626,6409,旭隼,75,0,10120630.0,0.0,10120630.0,9068000.0,0.0,9068000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260626,2337,旺宏,67,0,9758460.0,0.0,9758460.0,692000.0,0.0,692000.0,,"pattern,pullback_rebound,revenue_pullback",型態觀察、回檔後短線轉強、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,2492,華新科,102,0,8465590.0,0.0,8465590.0,559000.0,0.0,559000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260626,6191,精成科,56,0,8337210.0,0.0,8337210.0,10907000.0,0.0,10907000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260626,2458,義隆,31,0,7903060.0,0.0,7903060.0,6721000.0,0.0,6721000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260626,6196,帆宣,76,0,7873940.0,0.0,7873940.0,3788000.0,0.0,3788000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,3014,聯陽,11,0,7832800.0,0.0,7832800.0,7828000.0,0.0,7828000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260626,2402,毅嘉,93,0,6809600.0,0.0,6809600.0,8256000.0,0.0,8256000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260626,8110,華東,33,0,6753360.0,0.0,6753360.0,5080000.0,0.0,5080000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260626,3028,增你強,27,0,6078330.0,0.0,6078330.0,4830000.0,0.0,4830000.0,,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,1718,中纖,9,0,5417720.0,0.0,5417720.0,3260000.0,0.0,3260000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
20260626,5469,瀚宇博,44,0,4798440.0,0.0,4798440.0,9806000.0,0.0,9806000.0,,pattern,型態觀察,,,,,call_strong_inflow,認購明確偏多,
20260626,2609,陽明,62,0,4396820.0,0.0,4396820.0,7647000.0,0.0,7647000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260626,3044,健鼎,74,0,3680880.0,0.0,3680880.0,3172000.0,0.0,3172000.0,,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,4739,康普,31,0,3396820.0,0.0,3396820.0,1947000.0,0.0,1947000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,8103,瀚荃,17,0,3362730.0,0.0,3362730.0,2993000.0,0.0,2993000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,2637,慧洋-KY,25,0,3325330.0,0.0,3325330.0,3200000.0,0.0,3200000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,3702,大聯大,30,0,3272370.0,0.0,3272370.0,3380000.0,0.0,3380000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,9958,世紀鋼,29,0,3233160.0,0.0,3233160.0,4449000.0,0.0,4449000.0,,revenue_pullback,營收成長股價回檔,,,,,call_strong_inflow,認購明確偏多,
20260626,1504,東元,93,0,3176780.0,0.0,3176780.0,4794000.0,0.0,4794000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260626,2454,聯發科,391,0,77966050.0,0.0,77966050.0,19103000.0,0.0,19103000.0,,,,,,,,call_inflow,認購偏多,
20260626,1303,南亞,265,0,56108490.0,0.0,56108490.0,12378000.0,0.0,12378000.0,,,,,,,,call_inflow,認購偏多,
20260626,3008,大立光,221,0,42904820.0,0.0,42904820.0,14620000.0,0.0,14620000.0,,,,,,,,call_inflow,認購偏多,
20260626,2308,台達電,240,0,41200150.0,0.0,41200150.0,31603000.0,0.0,31603000.0,,,,,,,,call_inflow,認購偏多,
