date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_score,warrant_flow_warning,note,candidate_category,sector,sub_theme,tdcc_status
20260522,8150,南茂,,149,3,19918000.0,0.0,19918000.0,27796700.0,0.0,27796700.0,,204.83,279.8,,-100.0,84.02,115.83,,-100.0,0,0,12,元大,6796090.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,revenue_pullback,,,
20260522,2375,凱美,,27,2,10815000.0,0.0,10815000.0,26808810.0,0.0,26808810.0,,174.52,196.88,,-100.0,84.94,57.41,,-100.0,0,0,6,元大,10790020.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,5234,達興材料,,67,1,18044000.0,0.0,18044000.0,26514330.0,0.0,26514330.0,,308.02,404.2,,,95.68,125.75,,,0,0,11,群益,5695330.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,2492,華新科,,128,3,7048000.0,0.0,7048000.0,23756690.0,0.0,23756690.0,,112.87,114.45,,,44.16,37.23,,,0,0,12,國票,8000100.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,4739,康普,,29,0,12858000.0,0.0,12858000.0,19957540.0,0.0,19957540.0,,180.97,163.45,,,155.22,126.87,,,0,0,6,國票,7741100.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260522,2353,宏碁,,35,2,18774000.0,0.0,18774000.0,19395530.0,0.0,19395530.0,,240.19,285.47,,,215.58,253.56,,,0,0,8,富邦,8477490.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,range_rebound,revenue_breakout_low_response,revenue_pullback",mainstream_growth,,
20260522,6215,和椿,,30,0,22022000.0,0.0,22022000.0,17988470.0,0.0,17988470.0,,104.85,108.13,,,51.49,81.99,,,0,0,7,元大,8606240.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,range_rebound,revenue_pullback",,,
20260522,6456,GIS-KY,,45,0,11893000.0,0.0,11893000.0,17781500.0,0.0,17781500.0,,162.07,186.02,,,119.43,123.55,,,0,0,9,元大,4566880.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260522,2328,廣宇,,55,0,19209000.0,0.0,19209000.0,17286200.0,0.0,17286200.0,,153.45,222.96,,,80.18,109.42,,,0,0,11,元大,7158220.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260522,2357,華碩,,68,1,10670000.0,0.0,10670000.0,15971010.0,0.0,15971010.0,,95.6,131.92,,,63.88,90.93,,,0,0,12,富邦,5189690.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260522,2455,全新,,62,0,3092000.0,0.0,3092000.0,14234880.0,0.0,14234880.0,,103.88,43.63,,,145.4,86.49,,,0,0,11,統一,13573580.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260522,3706,神達,,118,5,15722000.0,0.0,15722000.0,13482950.0,0.0,13482950.0,,127.73,272.78,,,89.22,210.83,,,0,0,12,元大,6425230.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,range_rebound,revenue_pullback",,,
20260522,2478,大毅,,8,0,1811000.0,0.0,1811000.0,12966460.0,0.0,12966460.0,,758.21,376.81,,,520.21,169.09,,,0,0,5,國泰,11369650.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,6278,台表科,,23,0,2113000.0,0.0,2113000.0,12123010.0,0.0,12123010.0,,109.1,126.99,,,66.9,30.03,,,0,0,7,國泰,5797250.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,1582,信錦,,30,0,11803000.0,0.0,11803000.0,11611000.0,0.0,11611000.0,,795.12,46.08,,,854.16,53.44,,,0,0,8,元大,2968240.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,range_rebound,,,
20260522,3013,晟銘電,,72,0,17399000.0,0.0,17399000.0,10983780.0,0.0,10983780.0,,240.18,267.63,,,295.25,255.41,,,0,0,11,元大,2647050.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260522,2359,所羅門,,43,0,11503000.0,0.0,11503000.0,10824190.0,0.0,10824190.0,,146.29,111.51,,,95.53,47.38,,,0,0,10,台新,4302550.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260522,1513,中興電,,91,2,18355000.0,0.0,18355000.0,10591250.0,0.0,10591250.0,,48.78,111.58,-100.0,-100.0,24.12,50.98,-100.0,-100.0,0,0,11,元大,4660070.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260522,1514,亞力,,61,1,16152000.0,0.0,16152000.0,9022620.0,0.0,9022620.0,,40.96,128.41,-100.0,-100.0,45.99,112.93,-100.0,-100.0,0,0,11,元大,2786800.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260522,3055,蔚華科,,8,0,2540000.0,0.0,2540000.0,8083090.0,0.0,8083090.0,,172.57,180.82,,,166.81,178.2,,,0,0,4,元大,6003330.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,7749,意騰-KY,,18,0,9287000.0,0.0,9287000.0,7821110.0,0.0,7821110.0,,275.34,331.2,,,125.08,191.17,,,0,0,8,統一,1529410.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,2369,菱生,,35,0,8060000.0,0.0,8060000.0,7346040.0,0.0,7346040.0,,128.74,261.51,,,101.45,204.27,,,0,0,10,元大,1956310.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260522,1773,勝一,,10,0,5693000.0,0.0,5693000.0,7236740.0,0.0,7236740.0,,102.8,224.26,,,73.14,176.56,,,0,0,5,國票,3122330.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,range_rebound,,,
20260522,6438,迅得,,41,0,10388000.0,0.0,10388000.0,7231090.0,0.0,7231090.0,,71.54,142.93,,,48.89,93.75,,,0,0,8,元大,3956790.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,revenue_pullback,,,
20260522,6672,騰輝電子-KY,,10,0,5407000.0,0.0,5407000.0,6902760.0,0.0,6902760.0,,116.98,110.36,,,16.71,3.85,,,0,0,3,國票,3602510.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,revenue_pullback,,,
20260522,2352,佳世達,,13,1,4115000.0,0.0,4115000.0,5986230.0,0.0,5986230.0,,194.17,404.54,,,197.76,336.14,,,0,0,6,凱基,2139140.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,range_rebound",,,
20260522,3048,益登,,24,0,1777000.0,0.0,1777000.0,5257770.0,0.0,5257770.0,,427.17,96.78,,,293.14,15.88,,,0,0,9,統一,1219250.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,7788,松川精密,,5,0,2653000.0,0.0,2653000.0,4328650.0,0.0,4328650.0,,532.65,249.41,,,440.33,241.22,,,0,0,4,國票,3705300.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260522,5434,崇越,,16,0,1015000.0,0.0,1015000.0,4322840.0,0.0,4322840.0,,153.25,186.77,,,130.68,153.12,,,0,0,8,元富,2399600.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,range_rebound,,,
20260522,6202,盛群,,6,0,2534000.0,0.0,2534000.0,4169480.0,0.0,4169480.0,,68.59,126.99,,,59.37,107.28,,,0,0,4,國票,1423680.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,range_rebound,,,
20260522,6937,天虹,,40,1,4295000.0,0.0,4295000.0,4081270.0,0.0,4081270.0,,73.4,122.86,,,84.65,108.6,,,0,0,11,元大,1940400.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,4938,和碩,,18,0,3729000.0,0.0,3729000.0,4034180.0,0.0,4034180.0,,46.48,126.7,,,35.8,109.73,,,0,0,9,永豐,1596060.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260522,6515,穎崴,,19,1,119000.0,0.0,119000.0,3930100.0,0.0,3930100.0,,2354.78,3396.53,,,526.32,781.48,,,0,0,7,凱基,3466400.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,9105,泰金寶-DR,,11,0,7320000.0,0.0,7320000.0,3861900.0,0.0,3861900.0,,1305.86,2583.65,,,1111.92,1521.26,,,0,0,6,元大,1481990.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260522,0088,富邦越南,,18,0,3378000.0,0.0,3378000.0,3804620.0,0.0,3804620.0,,96.14,185.69,,,20.99,78.68,,,0,0,6,凱基,1876140.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260522,8131,福懋科,,41,1,4127000.0,0.0,4127000.0,3478590.0,0.0,3478590.0,,153.1,132.35,,,132.11,90.8,,,0,0,10,國票,1176670.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260522,2408,南亞科,,132,11,63043000.0,1650000.0,64693000.0,156069850.0,1255420.0,157325270.0,124.32,49.25,63.59,-14.33,-27.02,27.61,35.05,-10.91,-17.52,0,0,12,台新,38952840.0,556280.0,0.0,0.0,0.0,call_inflow,1,認購權證成交金額很大且認購/認售比偏高，需檢查標的是否高位追價或獲利結清；認購權證成交量與成交金額同步偏大，短線資金關注度高,認購權證資金升溫,"pattern,revenue_pullback",,,
20260522,2313,華通,,320,46,71701000.0,1938000.0,73639000.0,113152980.0,1503290.0,114656270.0,75.27,33.81,59.29,31.92,-34.34,43.44,69.12,57.56,-11.79,0,0,12,元富,23202050.0,120430.0,0.0,0.0,0.0,call_inflow,1,認購權證成交金額很大且認購/認售比偏高，需檢查標的是否高位追價或獲利結清；認購權證成交量與成交金額同步偏大，短線資金關注度高,認購權證資金升溫,,,,
20260522,3715,定穎投控,,240,16,50429000.0,1847000.0,52276000.0,53121590.0,942300.0,54063890.0,56.37,37.67,91.0,623.62,456.32,26.6,46.73,914.84,630.04,0,0,12,元大,20159140.0,0.0,0.0,0.0,0.0,call_inflow,1,認購權證成交量與成交金額同步偏大，短線資金關注度高,認購權證資金升溫,revenue_pullback,,,
20260522,2449,京元電子,,225,11,38549000.0,416000.0,38965000.0,47738530.0,646390.0,48384920.0,73.85,79.8,87.57,-41.21,-31.9,51.82,53.05,-31.01,-24.09,0,0,12,元大,10895950.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,revenue_pullback",,,
20260522,5269,祥碩,,161,0,40017000.0,0.0,40017000.0,42618390.0,0.0,42618390.0,,61.67,78.35,,,25.13,40.1,,,0,0,12,元大,10765020.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260522,1717,長興,,109,2,24049000.0,715000.0,24764000.0,37873870.0,333980.0,38207850.0,113.4,34.34,61.02,48.19,47.97,11.36,26.15,66.28,95.09,0,0,11,元大,14795260.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,3035,智原,,125,2,25265000.0,0.0,25265000.0,37907330.0,0.0,37907330.0,,20.42,51.4,,-100.0,14.91,38.56,,-100.0,0,0,12,元大,13643320.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,range_rebound",,,
20260522,6781,AES-KY,,188,5,42499000.0,40000.0,42539000.0,32424230.0,43000.0,32467230.0,754.05,93.12,93.52,-39.75,-51.58,82.38,67.37,-34.43,-45.95,0,0,12,元大,15480460.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,2464,盟立,,101,2,15827000.0,474000.0,16301000.0,30141510.0,332190.0,30473700.0,90.74,79.86,90.62,-10.27,18.15,53.99,59.65,13.94,53.9,0,0,11,台新,7043880.0,332190.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,2049,上銀,,124,6,11398000.0,936000.0,12334000.0,29681200.0,116000.0,29797200.0,255.87,67.82,55.54,147.81,-0.34,63.06,44.64,444.19,83.35,0,0,12,元大,11791170.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,6257,矽格,,112,6,16204000.0,42000.0,16246000.0,26640840.0,16350.0,26657190.0,1629.41,26.54,51.99,-68.31,-80.32,44.9,63.83,-63.48,-74.15,0,0,12,元大,12512840.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,4722,國精化,,54,2,8619000.0,418000.0,9037000.0,21532380.0,197410.0,21729790.0,109.07,54.64,55.75,11.03,-21.69,37.05,10.86,77.87,43.89,0,0,10,元大,6161930.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,3583,辛耘,,102,2,11497000.0,110000.0,11607000.0,21309670.0,97790.0,21407460.0,217.91,4.15,62.75,-89.36,-87.86,-21.62,32.8,-88.34,-86.24,0,0,11,元大,7391100.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,2312,金寶,,85,1,14497000.0,156000.0,14653000.0,19002610.0,171840.0,19174450.0,110.58,6.06,56.93,49.62,110.52,-9.2,28.59,83.53,166.67,0,0,11,元大,6732320.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260522,6213,聯茂,,131,7,11188000.0,563000.0,11751000.0,17431830.0,65190.0,17497020.0,267.4,86.82,7.81,-52.02,-62.71,60.45,33.49,-14.18,-29.49,0,0,10,元大,6711310.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,2476,鉅祥,,35,0,14604000.0,0.0,14604000.0,16585960.0,0.0,16585960.0,,32.41,74.13,,,39.22,67.46,,,0,0,9,元大,3399580.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,revenue_pullback,,,
20260522,3645,達邁,,27,1,8448000.0,0.0,8448000.0,15769830.0,0.0,15769830.0,,85.89,67.82,,,91.48,82.58,,,0,0,5,國票,6528620.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,2233,宇隆,,50,1,5545000.0,0.0,5545000.0,15032170.0,0.0,15032170.0,,10.33,74.89,,-100.0,7.5,67.35,,-100.0,0,0,8,凱基,5926420.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,range_rebound,,,
20260522,2436,偉詮電,,36,0,9660000.0,0.0,9660000.0,14842130.0,0.0,14842130.0,,21.18,80.81,,,12.33,61.63,,,0,0,9,富邦,3925720.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,revenue_pullback",,,
20260522,6789,采鈺,,83,0,6081000.0,0.0,6081000.0,14410280.0,0.0,14410280.0,,92.53,76.56,,,93.35,66.83,,,0,0,11,國票,3226050.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,6526,達發,,34,1,7836000.0,0.0,7836000.0,13774920.0,0.0,13774920.0,,38.41,97.93,-100.0,-100.0,24.14,65.02,-100.0,-100.0,0,0,9,元大,2926890.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,3044,健鼎,,69,4,7064000.0,80000.0,7144000.0,12594470.0,20500.0,12614970.0,614.36,22.19,76.27,-68.96,-76.67,-11.51,20.16,-63.64,-68.06,0,0,11,元大,4915070.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,revenue_pullback,,,
20260522,2402,毅嘉,,103,10,15863000.0,0.0,15863000.0,12587430.0,0.0,12587430.0,,62.05,78.69,,-100.0,20.07,43.19,,-100.0,0,0,13,元大,6391000.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260522,4906,正文,,35,0,8138000.0,0.0,8138000.0,10692300.0,0.0,10692300.0,,40.03,89.6,,,47.4,88.9,,,0,0,8,元大,3344970.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260522,2401,凌陽,,8,0,4971000.0,0.0,4971000.0,10449670.0,0.0,10449670.0,,45.87,66.2,,,11.56,12.06,,,0,0,5,國票,3677300.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,range_rebound,,,
20260522,4571,鈞興-KY,,11,1,3756000.0,3000.0,3759000.0,8587970.0,2670.0,8590640.0,3216.47,42.63,98.29,,-89.93,17.74,61.48,,-86.67,0,0,6,國票,3541430.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260522,2493,揚博,,57,1,11396000.0,50000.0,11446000.0,8491050.0,25500.0,8516550.0,332.98,57.56,89.88,,,63.69,85.51,,,0,0,10,永豐,1831160.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260522,1504,東元,,90,4,12221000.0,0.0,12221000.0,8353330.0,0.0,8353330.0,,43.08,78.86,,,-1.44,19.57,,,0,0,12,元大,2527990.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260522,2395,研華,,37,0,5235000.0,0.0,5235000.0,8159480.0,0.0,8159480.0,,68.24,95.28,,,84.27,95.23,,,0,0,8,元大,3670160.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,revenue_pullback,,,
