date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_score,warrant_flow_warning,note,candidate_category,sector,sub_theme,tdcc_status
20260523,2543,皇昌,,4,0,1168000.0,0.0,1168000.0,1454390.0,0.0,1454390.0,,230.27,67.31,,,-41.34,-60.34,,,0,0,4,群益,1428470.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260523,2885,元大金,,2,0,1630000.0,0.0,1630000.0,1367850.0,0.0,1367850.0,,170.63,1.27,,,376.61,77.17,,,0,0,1,元大,1367850.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,revenue_pullback,,,
20260523,9921,巨大,,3,0,986000.0,0.0,986000.0,1054560.0,0.0,1054560.0,,171.09,202.66,,,142.26,170.38,,,0,0,3,群益,1054560.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260523,6715,嘉基,,9,0,1154000.0,0.0,1154000.0,1048280.0,0.0,1048280.0,,624.25,88.12,,,567.05,92.76,,,0,0,4,凱基,360150.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260523,2330,台積電,,308,0,51135000.0,0.0,51135000.0,43719840.0,0.0,43719840.0,,-71.08,-77.14,-100.0,-100.0,-51.27,-58.32,-100.0,-100.0,0,0,11,群益,8822470.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,0063,期元大S&P黃金(原名：元大S&P黃金),,127,0,35335000.0,0.0,35335000.0,26586120.0,0.0,26586120.0,,-36.93,-25.99,-100.0,-100.0,-2.51,12.87,-100.0,-100.0,0,0,11,凱基,7378050.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2454,聯發科,,150,0,28979000.0,0.0,28979000.0,25010910.0,0.0,25010910.0,,-83.34,-68.9,-100.0,-100.0,-32.62,7.88,-100.0,-100.0,0,0,12,元大,6798790.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,range_rebound,,,
20260523,4958,臻鼎-KY,,113,0,30352000.0,0.0,30352000.0,24429800.0,0.0,24429800.0,,-67.31,-71.11,-100.0,-100.0,4.66,-14.54,-100.0,-100.0,0,0,11,元大,7050560.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2327,國巨*,,97,0,21164000.0,0.0,21164000.0,21159180.0,0.0,21159180.0,,-79.6,-74.54,-100.0,-100.0,-14.13,0.98,-100.0,-100.0,0,0,11,國票,5498190.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,3481,群創,,67,0,20930000.0,0.0,20930000.0,19895890.0,0.0,19895890.0,,-66.72,-67.52,-100.0,-100.0,50.24,8.12,-100.0,-100.0,0,0,11,元大,7017230.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2317,鴻海,,137,0,22984000.0,0.0,22984000.0,19248600.0,0.0,19248600.0,,-73.99,-70.38,-100.0,-100.0,-63.48,-58.72,-100.0,-100.0,0,0,11,元大,4632410.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,revenue_pullback",,,
20260523,2344,華邦電,,90,0,22302000.0,0.0,22302000.0,19174250.0,0.0,19174250.0,,-55.52,-52.17,-100.0,-100.0,-28.81,-29.04,-100.0,-100.0,0,0,11,元大,5494660.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,revenue_pullback",,,
20260523,2449,京元電子,,67,0,12511000.0,0.0,12511000.0,17293130.0,0.0,17293130.0,,-63.78,-47.41,-100.0,-100.0,-67.55,-57.79,-100.0,-100.0,0,0,12,統一,5091950.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,revenue_pullback",,,
20260523,3006,晶豪科,,63,0,18036000.0,0.0,18036000.0,16441330.0,0.0,16441330.0,,-51.51,-57.28,-100.0,-100.0,10.37,8.45,-100.0,-100.0,0,0,11,凱基,4306710.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,3008,大立光,,107,0,18954000.0,0.0,18954000.0,16121480.0,0.0,16121480.0,,-65.63,-64.38,-100.0,-100.0,-5.79,-12.41,-100.0,-100.0,0,0,12,元大,4465020.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2303,聯電,,75,0,17144000.0,0.0,17144000.0,16110350.0,0.0,16110350.0,,-60.91,-68.28,-100.0,-100.0,-29.04,-25.23,-100.0,-100.0,0,0,11,元大,4429860.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2481,強茂,,46,0,13528000.0,0.0,13528000.0,15035730.0,0.0,15035730.0,,-47.21,-54.42,-100.0,-100.0,-21.06,-33.54,-100.0,-100.0,0,0,11,永豐,7247000.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2345,智邦,,101,0,21322000.0,0.0,21322000.0,14280030.0,0.0,14280030.0,,-56.61,-63.13,-100.0,-100.0,21.13,5.18,-100.0,-100.0,0,0,12,統一,3726960.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,revenue_pullback,,,
20260523,0001,臺股指數,,99,0,24141000.0,0.0,24141000.0,14267560.0,0.0,14267560.0,,-85.68,-81.0,-100.0,-100.0,-25.42,3.54,-100.0,-100.0,0,0,8,群益,6157250.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,6285,啟碁,,86,0,17091000.0,0.0,17091000.0,14197750.0,0.0,14197750.0,,-68.29,-72.97,-100.0,-100.0,-36.09,-31.92,-100.0,-100.0,0,0,12,統一,3008600.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,0098,主動統一台股增長,,49,0,12592000.0,0.0,12592000.0,13985650.0,0.0,13985650.0,,-46.02,-13.27,-100.0,-100.0,-35.47,-6.24,-100.0,-100.0,0,0,9,群益,5355990.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,6770,力積電,,62,0,15666000.0,0.0,15666000.0,13937680.0,0.0,13937680.0,,-70.04,-51.9,-100.0,-100.0,-41.08,-8.67,-100.0,-100.0,0,0,10,台新,3034410.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,revenue_pullback",,,
20260523,3035,智原,,53,0,13869000.0,0.0,13869000.0,12916890.0,0.0,12916890.0,,-65.93,-55.96,,-100.0,-45.11,-32.6,,-100.0,0,0,11,元大,5157990.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,6669,緯穎,,113,0,14188000.0,0.0,14188000.0,12460440.0,0.0,12460440.0,,-85.68,-84.83,-100.0,-100.0,-63.98,-64.07,-100.0,-100.0,0,0,12,凱基,1845610.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,revenue_pullback,,,
20260523,3665,貿聯-KY,,90,0,13395000.0,0.0,13395000.0,11525790.0,0.0,11525790.0,,-32.01,-19.26,-100.0,-100.0,10.64,-3.35,-100.0,-100.0,0,0,12,台新,3944310.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,8028,昇陽半導體,,78,0,12187000.0,0.0,12187000.0,11370390.0,0.0,11370390.0,,-32.77,-39.44,-100.0,-100.0,39.41,9.49,-100.0,-100.0,0,0,11,元大,5445080.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2408,南亞科,,97,0,14179000.0,0.0,14179000.0,11093070.0,0.0,11093070.0,,-92.89,-90.41,-100.0,-100.0,-77.51,-72.8,-100.0,-100.0,0,0,10,元大,3132160.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,revenue_pullback",,,
20260523,2301,光寶科,,39,0,12013000.0,0.0,12013000.0,10507680.0,0.0,10507680.0,,-58.5,-66.86,,-100.0,-28.05,-36.27,,-100.0,0,0,9,元大,2579690.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,revenue_pullback",,,
20260523,2464,盟立,,61,0,12055000.0,0.0,12055000.0,10309760.0,0.0,10309760.0,,-65.8,-49.93,-100.0,-100.0,-23.83,1.43,-100.0,-100.0,0,0,10,統一,2701430.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,0050,元大台灣50,,65,0,12506000.0,0.0,12506000.0,10083630.0,0.0,10083630.0,,-80.6,-75.72,-100.0,-100.0,-29.44,-21.19,-100.0,-100.0,0,0,10,元大,2402730.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,3090,日電貿,,31,0,7592000.0,0.0,7592000.0,10039520.0,0.0,10039520.0,,-19.99,-54.8,,,180.04,37.38,,,0,0,10,台新,5930520.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2313,華通,,75,0,11830000.0,0.0,11830000.0,9541790.0,0.0,9541790.0,,-91.57,-88.78,-100.0,-100.0,-83.5,-77.32,-100.0,-100.0,0,0,12,統一,2806650.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,3661,世芯-KY,,122,0,12412000.0,0.0,12412000.0,8952690.0,0.0,8952690.0,,-89.82,-91.11,-100.0,-100.0,-65.45,-70.11,-100.0,-100.0,0,0,12,元大,3622870.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2049,上銀,,45,0,11076000.0,0.0,11076000.0,8947480.0,0.0,8947480.0,,-69.85,-60.44,-100.0,-100.0,-2.83,22.35,-100.0,-100.0,0,0,9,統一,4206650.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,8210,勤誠,,52,0,12560000.0,0.0,12560000.0,8882350.0,0.0,8882350.0,,-73.57,-70.7,-100.0,-100.0,-60.64,-57.33,-100.0,-100.0,0,0,9,永豐,4549760.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,4967,十銓,,36,0,11664000.0,0.0,11664000.0,8721020.0,0.0,8721020.0,,-18.31,-4.97,-100.0,-100.0,37.63,68.66,-100.0,-100.0,0,0,9,統一,2197980.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,revenue_pullback",,,
20260523,1519,華城,,48,0,10584000.0,0.0,10584000.0,7971140.0,0.0,7971140.0,,-67.59,-50.29,-100.0,-100.0,-68.84,-59.0,-100.0,-100.0,0,0,10,群益,2107290.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2376,技嘉,,52,0,10056000.0,0.0,10056000.0,7860270.0,0.0,7860270.0,,-76.21,-70.63,,,-54.98,-44.42,,,0,0,10,元大,2892110.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,revenue_pullback,,,
20260523,1560,中砂,,50,0,8922000.0,0.0,8922000.0,7769920.0,0.0,7769920.0,,-63.42,-42.98,-100.0,-100.0,-2.79,49.1,-100.0,-100.0,0,0,10,群益,2699440.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,3711,日月光投控,,53,0,10075000.0,0.0,10075000.0,7743020.0,0.0,7743020.0,,-84.92,-80.79,-100.0,-100.0,-57.5,-48.31,-100.0,-100.0,0,0,12,富邦,3101560.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,6213,聯茂,,49,0,5539000.0,0.0,5539000.0,7018330.0,0.0,7018330.0,,-59.74,-57.7,-100.0,-100.0,-50.49,-40.55,-100.0,-100.0,0,0,8,元大,4281090.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2485,兆赫,,30,0,5477000.0,0.0,5477000.0,6949400.0,0.0,6949400.0,,-1.32,37.29,-100.0,-100.0,-4.81,36.24,-100.0,-100.0,0,0,8,元大,2915510.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,revenue_pullback,,,
20260523,6239,力成,,45,0,8152000.0,0.0,8152000.0,6583210.0,0.0,6583210.0,,-81.08,-80.81,-100.0,-100.0,-57.34,-76.43,-100.0,-100.0,0,0,12,永豐,3162810.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,4977,眾達-KY,,51,0,7920000.0,0.0,7920000.0,6366720.0,0.0,6366720.0,,-64.28,-59.19,-100.0,-100.0,-51.0,-49.67,-100.0,-100.0,0,0,9,凱基,2605170.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,1802,台玻,,43,0,7099000.0,0.0,7099000.0,6261680.0,0.0,6261680.0,,-83.16,-70.69,-100.0,-100.0,-72.57,-59.42,-100.0,-100.0,0,0,10,凱基,3337080.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,2308,台達電,,77,0,5476000.0,0.0,5476000.0,6001270.0,0.0,6001270.0,,-80.53,-86.46,-100.0,-100.0,-65.02,-74.49,-100.0,-100.0,0,0,11,凱基,2812690.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,revenue_pullback,,,
20260523,2379,瑞昱,,17,0,6434000.0,0.0,6434000.0,5879800.0,0.0,5879800.0,,20.74,4.93,,,52.79,33.03,,,0,0,8,元大,3041540.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,2377,微星,,25,0,5607000.0,0.0,5607000.0,5812580.0,0.0,5812580.0,,-72.65,-46.03,-100.0,-100.0,-71.62,-50.08,-100.0,-100.0,0,0,9,群益,2765110.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,2404,漢唐,,38,0,9160000.0,0.0,9160000.0,5734040.0,0.0,5734040.0,,-93.94,-93.14,-100.0,-100.0,-90.49,-89.84,-100.0,-100.0,0,0,10,凱基,2208460.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,2368,金像電,,61,0,9922000.0,0.0,9922000.0,5646810.0,0.0,5646810.0,,-91.66,-91.12,-100.0,-100.0,-77.37,-76.78,-100.0,-100.0,0,0,11,元大,3690680.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,revenue_pullback,,,
20260523,3231,緯創,,31,0,6675000.0,0.0,6675000.0,5627750.0,0.0,5627750.0,,-89.08,-82.26,-100.0,-100.0,-88.13,-80.68,-100.0,-100.0,0,0,8,富邦,2451710.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,range_rebound,revenue_breakout_low_response,revenue_pullback",,,
20260523,3673,TPK-KY,,34,0,20796000.0,0.0,20796000.0,5570830.0,0.0,5570830.0,,-81.63,-77.37,,,34.63,60.08,,,0,0,7,元大,2249810.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,range_rebound,,,
20260523,2395,研華,,37,0,4543000.0,0.0,4543000.0,5393460.0,0.0,5393460.0,,-33.9,-2.03,,,-13.22,28.6,,,0,0,8,元大,2246860.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,3563,牧德,,51,0,9819000.0,0.0,9819000.0,5259420.0,0.0,5259420.0,,-81.6,-84.37,-100.0,-100.0,-48.92,-55.17,-100.0,-100.0,0,0,11,元大,3724170.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,3034,聯詠,,34,0,6081000.0,0.0,6081000.0,5226110.0,0.0,5226110.0,,-61.75,-57.02,-100.0,-100.0,-33.45,-25.7,-100.0,-100.0,0,0,8,群益,2185440.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2355,敬鵬,,36,0,7451000.0,0.0,7451000.0,5214290.0,0.0,5214290.0,,-80.8,-76.83,,,-52.84,-43.86,,,0,0,8,元大,2550410.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,range_rebound,,,
20260523,6257,矽格,,43,0,10193000.0,0.0,10193000.0,5078680.0,0.0,5078680.0,,-80.94,-75.3,-100.0,-100.0,-37.1,-15.03,-100.0,-100.0,0,0,12,元大,2047410.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,3017,奇鋐,,80,0,9682000.0,0.0,9682000.0,4957720.0,0.0,4957720.0,,-92.55,-90.76,-100.0,-100.0,-75.57,-72.32,-100.0,-100.0,0,0,12,永豐,1541130.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,revenue_pullback,,,
20260523,2492,華新科,,45,0,6911000.0,0.0,6911000.0,4893150.0,0.0,4893150.0,,-79.4,-68.03,,,-1.94,19.71,,,0,0,10,群益,1454880.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,3533,嘉澤,,58,0,9416000.0,0.0,9416000.0,4811710.0,0.0,4811710.0,,-81.5,-81.54,-100.0,-100.0,-53.52,-53.28,-100.0,-100.0,0,0,11,元大,1364370.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,2367,燿華,,32,0,6456000.0,0.0,6456000.0,4745340.0,0.0,4745340.0,,-74.16,-59.33,-100.0,-100.0,-54.27,-31.13,-100.0,-100.0,0,0,10,凱基,1443350.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,5243,乙盛-KY,,18,0,7316000.0,0.0,7316000.0,4691000.0,0.0,4691000.0,,-41.94,-53.77,-100.0,-100.0,33.97,-7.37,-100.0,-100.0,0,0,6,永豐,4537960.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,8016,矽創,,18,0,5620000.0,0.0,5620000.0,4593190.0,0.0,4593190.0,,-26.7,-48.41,,,31.59,0.48,,,0,0,7,富邦,2334040.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2354,鴻準,,15,0,4301000.0,0.0,4301000.0,4442680.0,0.0,4442680.0,,-21.01,27.23,-100.0,-100.0,-28.54,2.35,-100.0,-100.0,0,0,9,凱基,1520680.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,2409,友達,,52,0,5508000.0,0.0,5508000.0,4256600.0,0.0,4256600.0,,-88.65,-87.57,-100.0,-100.0,-74.25,-78.2,-100.0,-100.0,0,0,11,凱基,1023830.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,6139,亞翔,,55,0,4901000.0,0.0,4901000.0,4217040.0,0.0,4217040.0,,-93.44,-93.37,-100.0,-100.0,-84.43,-87.22,-100.0,-100.0,0,0,11,群益,2615450.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,revenue_pullback",,,
20260523,6412,群電,,13,0,5286000.0,0.0,5286000.0,3803480.0,0.0,3803480.0,,-26.4,-10.5,,,14.51,57.89,,,0,0,7,統一,2912880.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,3450,聯鈞,,48,0,4437000.0,0.0,4437000.0,3775840.0,0.0,3775840.0,,-9.21,-6.41,-100.0,-100.0,210.71,190.63,-100.0,-100.0,0,0,9,永豐,865800.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,2351,順德,,36,0,4070000.0,0.0,4070000.0,3741440.0,0.0,3741440.0,,-80.8,-84.84,,,-67.0,-73.84,,,0,0,7,凱基,1887980.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,6526,達發,,34,0,5141000.0,0.0,5141000.0,3687440.0,0.0,3687440.0,,-73.23,-60.05,,-100.0,-34.39,-11.02,,-100.0,0,0,9,群益,878660.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,,,,
20260523,8039,台虹,,23,0,4853000.0,0.0,4853000.0,3669120.0,0.0,3669120.0,,-86.47,-77.89,-100.0,-100.0,-80.06,-71.13,-100.0,-100.0,0,0,9,富邦,1725260.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,pattern,,,
20260523,2495,普安,,9,0,3659000.0,0.0,3659000.0,3667390.0,0.0,3667390.0,,-24.36,-13.25,,,20.56,33.78,,,0,0,4,群益,2005750.0,0.0,0.0,0.0,0.0,no_signal,0,,權證金流未見明顯高於近期平均的變化,"pattern,range_rebound",,,
