date,stock_id,stock_name,call_warrant_count,put_warrant_count,call_turnover,put_turnover,total_warrant_turnover,call_volume,put_volume,total_warrant_volume,call_put_turnover_ratio,candidate_category,candidate_category_zh,sector,sub_theme,tdcc_status,tdcc_status_zh,warrant_flow_signal,warrant_flow_signal_zh,data_quality_note
20260602,3481,群創,144,18,178137540.0,1444200.0,179581740.0,24905000.0,4597000.0,29502000.0,123.35,,,,,,,call_put_bullish,權證偏多,
20260602,3231,緯創,201,19,136164850.0,499190.0,136664040.0,59646000.0,1170000.0,60816000.0,272.77,,,,,,,call_put_bullish,權證偏多,
20260602,1303,南亞,252,22,128226960.0,184660.0,128411620.0,48834000.0,492000.0,49326000.0,694.39,,,,,,,call_put_bullish,權證偏多,
20260602,2377,微星,61,2,67527350.0,361530.0,67888880.0,35222000.0,632000.0,35854000.0,186.78,pattern,型態觀察,主流族群,主流族群,,,call_put_bullish,權證偏多,
20260602,4967,十銓,50,1,40452180.0,30.0,40452210.0,28000000.0,1000.0,28001000.0,1348406.0,revenue_pullback,營收成長股價回檔,主流族群,主流族群,,,call_put_bullish,權證偏多,
20260602,3030,德律,170,7,37980770.0,89460.0,38070230.0,15657000.0,233000.0,15890000.0,424.56,pattern,型態觀察,主流族群,主流族群,,,call_put_bullish,權證偏多,
20260602,3034,聯詠,87,7,31615840.0,13900.0,31629740.0,19302000.0,20000.0,19322000.0,2274.52,pattern,型態觀察,主流族群,主流族群,,,call_put_bullish,權證偏多,
20260602,2353,宏碁,41,2,19689720.0,23000.0,19712720.0,5537000.0,460000.0,5997000.0,856.07,,,,,,,call_put_bullish,權證偏多,
20260602,6116,彩晶,35,1,18093340.0,1540.0,18094880.0,4469000.0,3000.0,4472000.0,11748.92,,,,,,,call_put_bullish,權證偏多,
20260602,3036,文曄,77,1,15745630.0,18000.0,15763630.0,9183000.0,10000.0,9193000.0,874.76,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,主流族群,主流族群,,,call_put_bullish,權證偏多,
20260602,6526,達發,36,1,14540780.0,433400.0,14974180.0,10753000.0,262000.0,11015000.0,33.55,,,,,,,call_put_bullish,權證偏多,
20260602,6451,訊芯-KY,79,3,13094310.0,95510.0,13189820.0,1536000.0,420000.0,1956000.0,137.1,range_rebound,區間內轉強 / 挑戰前高觀察,主流族群,主流族群,,,call_put_bullish,權證偏多,
20260602,2609,陽明,57,4,11912390.0,158480.0,12070870.0,20482000.0,361000.0,20843000.0,75.17,range_rebound,區間內轉強 / 挑戰前高觀察,非主流族群,非主流族群,,,call_put_bullish,權證偏多,
20260602,0071,期街口布蘭特正2,104,23,11395830.0,215260.0,11611090.0,4190000.0,118000.0,4308000.0,52.94,,,,,,,call_put_bullish,權證偏多,
20260602,3515,華擎,25,3,10745960.0,10600.0,10756560.0,5770000.0,20000.0,5790000.0,1013.77,pattern,型態觀察,主流族群,主流族群,,,call_put_bullish,權證偏多,
20260602,2360,致茂,65,5,6384450.0,500.0,6384950.0,1530000.0,10000.0,1540000.0,12768.9,revenue_pullback,營收成長股價回檔,主流族群,主流族群,,,call_put_bullish,權證偏多,
20260602,2605,新興,87,6,5788180.0,40950.0,5829130.0,9000000.0,35000.0,9035000.0,141.35,,,,,,,call_put_bullish,權證偏多,
20260602,0068,元大美債20正2,93,9,5115290.0,14860.0,5130150.0,10642000.0,23000.0,10665000.0,344.23,,,,,,,call_put_bullish,權證偏多,
20260602,5269,祥碩,159,0,67137740.0,0.0,67137740.0,50672000.0,0.0,50672000.0,,pattern,型態觀察,主流族群,主流族群,,,call_strong_inflow,認購明確偏多,
20260602,2328,廣宇,55,0,29057220.0,0.0,29057220.0,27962000.0,0.0,27962000.0,,pattern,型態觀察,主流族群,主流族群,,,call_strong_inflow,認購明確偏多,
20260602,5388,中磊,23,0,25372010.0,0.0,25372010.0,18181000.0,0.0,18181000.0,,"pattern,revenue_breakout_low_response,revenue_pullback",型態觀察、營收爆發但股價尚未反應、營收成長股價回檔,主流族群,主流族群,,,call_strong_inflow,認購明確偏多,
20260602,2379,瑞昱,55,0,21798620.0,0.0,21798620.0,12871000.0,0.0,12871000.0,,range_rebound,區間內轉強 / 挑戰前高觀察,主流族群,主流族群,,,call_strong_inflow,認購明確偏多,
20260602,6269,台郡,26,0,19029510.0,0.0,19029510.0,11006000.0,0.0,11006000.0,,pattern,型態觀察,主流族群,主流族群,,,call_strong_inflow,認購明確偏多,
20260602,9105,泰金寶-DR,12,0,18670760.0,0.0,18670760.0,8522000.0,0.0,8522000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260602,6412,群電,22,0,16374120.0,0.0,16374120.0,11785000.0,0.0,11785000.0,,,,,,,,call_strong_inflow,認購明確偏多,
20260602,6414,樺漢,26,0,12239780.0,0.0,12239780.0,6756000.0,0.0,6756000.0,,pattern,型態觀察,主流族群,主流族群,,,call_strong_inflow,認購明確偏多,
20260602,3005,神基,29,0,10657130.0,0.0,10657130.0,17872000.0,0.0,17872000.0,,pattern,型態觀察,主流族群,主流族群,,,call_strong_inflow,認購明確偏多,
