date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_score,warrant_flow_warning,note,candidate_category,sector,sub_theme,tdcc_status
20260528,2451,創見,,131,6,13843000.0,449000.0,14292000.0,20857500.0,357970.0,21215470.0,58.27,57.86,103.71,-35.61,16.61,62.88,70.42,-32.28,13.5,0,0,12,元大,4226580.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,"pattern,revenue_pullback",,,
20260528,2329,華泰,,142,4,19688000.0,183000.0,19871000.0,20695010.0,111900.0,20806910.0,184.94,44.72,143.76,115.61,668.54,28.47,102.99,140.79,883.87,0,0,12,凱基,4710130.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,"pattern,range_rebound",,,
20260528,2353,宏碁,,39,2,11870000.0,5000.0,11875000.0,18311010.0,1200.0,18312210.0,15259.17,93.48,127.26,-20.0,300.0,54.8,90.97,0.0,400.0,0,0,8,富邦,4908140.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,"pattern,range_rebound",,,
20260528,6116,彩晶,,29,1,7590000.0,120000.0,7710000.0,17705290.0,47110.0,17752400.0,375.83,46.83,168.31,-87.9,-65.29,-4.68,75.53,-82.53,-52.34,0,0,6,永豐,4151720.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,true_breakout,,,
20260528,4967,十銓,,49,1,13065000.0,1000.0,13066000.0,17547490.0,30.0,17547520.0,584916.33,55.19,128.09,-91.18,-94.55,46.53,87.01,-90.91,-92.06,0,0,10,元大,4445710.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,"pattern,revenue_pullback",,,
20260528,1514,亞力,,61,1,24935000.0,9000.0,24944000.0,15271280.0,10020.0,15281300.0,1524.08,-3.86,109.08,-66.52,67.39,-6.97,110.6,-66.67,66.67,0,0,11,元大,5621540.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,"pattern,revenue_pullback",,,
20260528,2337,旺宏,,96,24,1268000.0,224000.0,1492000.0,14937490.0,34960.0,14972450.0,427.27,33.47,171.36,-72.56,-70.66,10.65,99.75,-74.01,-66.62,0,0,12,統一,4654140.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,"pattern,pullback_rebound,revenue_pullback",,,
20260528,1326,台化,,108,6,13639000.0,10000.0,13649000.0,14538030.0,15500.0,14553530.0,937.94,7.65,186.93,,136.28,8.27,149.99,,150.0,0,0,11,元大,5109740.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,
20260528,2474,可成,,23,2,14306000.0,13000.0,14319000.0,12857150.0,4810.0,12861960.0,2673.0,-28.53,146.0,,362.5,-22.01,143.63,,400.0,0,0,11,元大,3570720.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,
20260528,5284,jpp-KY,,71,5,5040000.0,5000.0,5045000.0,11710130.0,3820.0,11713950.0,3065.48,148.24,103.87,114.61,127.92,73.49,19.79,150.0,212.5,0,0,12,元大,3329140.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,
20260528,6191,精成科,,73,6,15800000.0,2000.0,15802000.0,9840740.0,400.0,9841140.0,24601.85,25.42,244.06,,,67.18,229.74,,,0,0,12,元大,3640380.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,pattern,,,
20260528,0083,國泰費城半導體,,18,10,3043000.0,1228000.0,4271000.0,7688460.0,877890.0,8566350.0,8.76,44.84,144.44,-70.17,10.45,57.18,118.79,-92.57,-69.37,0,0,6,元大,5222390.0,312130.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,
20260528,6862,三集瑞-KY,,20,1,9370000.0,100000.0,9470000.0,8448170.0,50500.0,8498670.0,167.29,109.15,292.95,-21.09,38.89,72.34,224.92,0.0,92.31,0,0,7,國票,2400160.0,50500.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,"pattern,range_rebound",,,
20260528,8271,宇瞻,,48,8,3824000.0,100000.0,3924000.0,8272160.0,28550.0,8300710.0,289.74,279.46,279.5,62.22,279.65,257.38,256.45,17.65,75.44,0,0,9,永豐,2825840.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,"pullback_rebound,range_rebound,revenue_pullback",,,
20260528,0073,期元大道瓊白銀(原名：元大道瓊白銀),,245,45,7784000.0,131000.0,7915000.0,7637150.0,211030.0,7848180.0,36.19,169.8,4.5,2142.61,548.84,168.23,71.54,2520.0,568.37,0,0,10,群益,2145680.0,53090.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,
20260528,2609,陽明,,59,5,10495000.0,241000.0,10736000.0,6291900.0,175490.0,6467390.0,35.85,17.08,112.96,-44.5,62.39,17.71,87.54,0.42,73.13,0,0,11,元大,3133570.0,0.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,pattern,,,
20260528,0068,元大美債20正2,,94,11,8268000.0,111000.0,8379000.0,5532250.0,82450.0,5614700.0,67.1,117.2,58.06,893.37,1278.3,132.57,62.89,1010.0,1400.0,0,0,9,凱基,3150980.0,8400.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,
20260528,0070,期元大S&P黃金正2(原名：元大S&P黃金正2),,206,27,6429000.0,157000.0,6586000.0,4887100.0,136940.0,5024040.0,35.69,57.29,199.69,2700.41,564.37,96.13,216.14,772.22,456.74,0,0,11,群益,1334430.0,36220.0,0.0,0.0,0.0,call_put_bullish,3,,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,
20260528,3030,德律,,172,7,16152000.0,0.0,16152000.0,42633200.0,0.0,42633200.0,,93.82,206.04,,-100.0,53.95,129.53,,-100.0,0,0,12,國票,14075590.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260528,7769,鴻勁,,24,0,5272000.0,0.0,5272000.0,23785290.0,0.0,23785290.0,,158.69,351.97,,,180.43,256.94,,,0,0,7,元大,5770290.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"range_rebound,revenue_pullback",,,
20260528,4906,正文,,39,0,11006000.0,0.0,11006000.0,22599050.0,0.0,22599050.0,,56.2,159.41,,,13.46,85.26,,,0,0,9,國票,8188250.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,true_breakout",,,
20260528,3033,威健,,32,0,5874000.0,0.0,5874000.0,22005910.0,0.0,22005910.0,,87.3,149.03,,,-12.42,20.79,,,0,0,9,永豐,16884530.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260528,1582,信錦,,35,1,15449000.0,0.0,15449000.0,15372730.0,0.0,15372730.0,,57.89,138.73,-100.0,-100.0,21.8,105.88,-100.0,-100.0,0,0,8,台新,4413740.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,range_rebound,,,
20260528,8016,矽創,,27,0,9507000.0,0.0,9507000.0,14695560.0,0.0,14695560.0,,2.43,164.52,,,16.92,157.57,,,0,0,8,富邦,4563800.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260528,4938,和碩,,18,0,11561000.0,0.0,11561000.0,14682910.0,0.0,14682910.0,,376.76,290.7,,,298.66,259.31,,,0,0,9,國泰,6023470.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,range_rebound",,,
20260528,6526,達發,,36,1,5693000.0,0.0,5693000.0,10368620.0,0.0,10368620.0,,108.76,22.41,-100.0,-100.0,61.73,-4.42,-100.0,-100.0,0,0,9,國泰,5002040.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260528,1409,新纖,,12,0,6013000.0,0.0,6013000.0,9746870.0,0.0,9746870.0,,94.34,381.09,,,47.81,187.73,,,0,0,6,國票,3880810.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,true_breakout",,,
20260528,3090,日電貿,,79,0,2009000.0,0.0,2009000.0,9438710.0,0.0,9438710.0,,202.4,33.85,,,148.33,-17.58,,,0,0,12,富邦,2481900.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260528,6691,洋基工程,,65,0,9908000.0,0.0,9908000.0,9376340.0,0.0,9376340.0,,-27.2,114.42,,,-24.88,97.09,,,0,0,11,台新,2052220.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260528,0052,富邦科技,,18,5,4315000.0,0.0,4315000.0,8043130.0,0.0,8043130.0,,262.02,421.5,,-100.0,616.78,737.86,,-100.0,0,0,5,元大,4528710.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260528,9105,泰金寶-DR,,11,0,4078000.0,0.0,4078000.0,7961390.0,0.0,7961390.0,,-18.68,147.8,,,-22.71,122.14,,,0,0,6,元大,2624940.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260528,1301,台塑,,98,5,8728000.0,0.0,8728000.0,7950990.0,0.0,7950990.0,,-17.74,184.35,,-100.0,-23.93,153.59,,-100.0,0,0,11,元大,3227170.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260528,2883,凱基金,,13,0,7800000.0,0.0,7800000.0,7945060.0,0.0,7945060.0,,15.92,233.44,,,4.74,210.02,,,0,0,2,凱基,7905110.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260528,2637,慧洋-KY,,40,0,8735000.0,0.0,8735000.0,7793530.0,0.0,7793530.0,,77.49,132.26,,,106.65,169.37,,,0,0,10,富邦,2651090.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pullback_rebound,range_rebound,revenue_pullback",,,
20260528,0088,富邦越南,,21,0,8402000.0,0.0,8402000.0,6806910.0,0.0,6806910.0,,29.64,225.75,,,24.51,180.7,,,0,0,6,元大,6324770.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260528,3702,大聯大,,35,0,4276000.0,0.0,4276000.0,6431780.0,0.0,6431780.0,,100.15,48.42,,,71.66,38.71,,,0,0,7,群益,2178450.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260528,8131,福懋科,,42,1,6617000.0,0.0,6617000.0,6377480.0,0.0,6377480.0,,10.12,139.62,,,-4.1,101.76,,,0,0,10,永豐,1522520.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_pullback",,,
20260528,3605,宏致,,27,0,6274000.0,0.0,6274000.0,6333020.0,0.0,6333020.0,,58.9,148.16,,,44.4,147.5,,,0,0,9,元大,3007240.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260528,2891,中信金,,21,0,4929000.0,0.0,4929000.0,6207670.0,0.0,6207670.0,,-15.28,139.74,,,-18.86,127.52,,,0,0,7,富邦,4318670.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,pullback_rebound,range_rebound,revenue_pullback",,,
20260528,8070,長華*,,11,0,5161000.0,0.0,5161000.0,5829760.0,0.0,5829760.0,,-10.55,162.11,,,-17.23,147.51,,,0,0,7,凱基,3181960.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,range_rebound",,,
20260528,3032,偉訓,,17,0,2485000.0,0.0,2485000.0,5144610.0,0.0,5144610.0,,481.46,248.15,,,362.76,137.53,,,0,0,8,永豐,4190170.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,,,,
20260528,5388,中磊,,24,0,4331000.0,0.0,4331000.0,4813910.0,0.0,4813910.0,,58.68,101.42,,,45.34,77.37,,,0,0,9,元大,2741970.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,revenue_breakout_low_response,revenue_pullback",mainstream_growth,,
20260528,1711,永光,,45,0,2165000.0,0.0,2165000.0,4422040.0,0.0,4422040.0,,92.24,116.13,,,173.01,104.21,,,0,0,8,凱基,1501420.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260528,2419,仲琦,,33,0,4842000.0,0.0,4842000.0,4120150.0,0.0,4120150.0,,655.08,360.54,,,425.73,305.8,,,0,0,8,永豐,941060.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pattern,range_rebound",,,
20260528,1476,儒鴻,,15,0,3729000.0,0.0,3729000.0,3952930.0,0.0,3952930.0,,134.96,186.95,,,106.25,153.23,,,0,0,8,富邦,1184700.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,range_rebound,,,
20260528,5469,瀚宇博,,51,0,6119000.0,0.0,6119000.0,3318760.0,0.0,3318760.0,,-8.6,222.71,,,10.21,271.66,,,0,0,11,元大,1601740.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,pattern,,,
20260528,6438,迅得,,42,0,3813000.0,0.0,3813000.0,3116360.0,0.0,3116360.0,,105.56,-37.69,,,34.69,-39.46,,,0,0,9,元大,1994800.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫,"pullback_rebound,range_rebound,revenue_pullback",,,
20260528,2327,國巨*,,300,42,15798000.0,2002000.0,17800000.0,82098910.0,712820.0,82811730.0,115.17,15.66,55.57,-45.59,-24.94,4.84,5.28,-48.43,-21.83,0,0,11,凱基,33090060.0,250500.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260528,6285,啟碁,,218,18,24003000.0,1494000.0,25497000.0,54778480.0,812350.0,55590830.0,67.43,-2.45,54.9,85.15,110.6,-17.4,15.5,69.2,167.17,0,0,12,群益,12750840.0,25780.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260528,2481,強茂,,148,3,26463000.0,8000.0,26471000.0,51421830.0,560.0,51422390.0,91824.7,-1.22,80.05,,-36.07,11.06,65.56,,-35.48,0,0,12,永豐,15384610.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,range_rebound,,,
20260528,1303,南亞,,254,27,31372000.0,317000.0,31689000.0,44530380.0,249730.0,44780110.0,178.31,-29.36,89.83,375.4,188.32,-27.82,81.24,145.74,-27.95,0,0,13,元大,8399560.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,2049,上銀,,125,6,16434000.0,316000.0,16750000.0,39992940.0,149330.0,40142270.0,267.82,2.8,78.12,27.4,212.73,7.76,45.53,-5.95,244.98,0,0,12,元大,9611550.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,1519,華城,,138,13,46465000.0,282000.0,46747000.0,38417340.0,238950.0,38656290.0,160.78,-17.08,90.97,121.37,114.56,-7.18,81.61,40.3,-25.48,0,0,12,元大,14710380.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260528,6139,亞翔,,225,5,20518000.0,130000.0,20648000.0,37101190.0,16600.0,37117790.0,2235.01,-3.32,50.1,876.47,1964.68,1.84,47.94,1200.0,2854.55,0,0,12,元大,8493330.0,1000.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,revenue_pullback",,,
20260528,1717,長興,,114,2,22254000.0,3000.0,22257000.0,34411680.0,1380.0,34413060.0,24936.0,-5.0,82.49,-94.62,-96.6,-4.57,58.82,-98.65,-98.07,0,0,11,凱基,10642870.0,1380.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,3231,緯創,,206,20,22823000.0,497000.0,23320000.0,30245720.0,203680.0,30449400.0,148.5,87.07,60.04,-26.19,71.83,16.87,6.13,-6.93,8.99,0,0,11,永豐,8012410.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,revenue_breakout_low_response,revenue_pullback",mainstream_growth,,
20260528,3583,辛耘,,102,2,13738000.0,203000.0,13941000.0,28960800.0,170390.0,29131190.0,169.97,70.53,80.49,88.8,526.16,45.95,52.7,103.0,559.09,0,0,11,國票,9156230.0,170390.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,3533,嘉澤,,168,3,18833000.0,470000.0,19303000.0,28167880.0,95800.0,28263680.0,294.03,-21.61,57.23,1364.83,779.06,-8.93,46.64,1105.13,688.59,0,0,12,凱基,5954540.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,6805,富世達,,170,11,24378000.0,10000.0,24388000.0,25722800.0,1700.0,25724500.0,15131.06,-20.77,58.82,-5.56,-41.14,-16.57,55.04,0.0,-35.06,0,0,12,元大,5773720.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pullback_rebound,revenue_breakout_low_response,revenue_pullback",mainstream_growth,,
20260528,2472,立隆電,,94,0,9012000.0,0.0,9012000.0,24512880.0,0.0,24512880.0,,50.44,49.85,,,128.85,39.8,,,0,0,11,統一,9267410.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,true_breakout,,,
20260528,3673,TPK-KY,,50,0,9874000.0,0.0,9874000.0,23683430.0,0.0,23683430.0,,-24.21,55.44,,,-18.24,-5.0,,,0,0,7,國票,5558720.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260528,3044,健鼎,,73,4,15298000.0,70000.0,15368000.0,23041740.0,11700.0,23053440.0,1969.38,-38.0,75.88,-16.79,76.95,-27.54,98.83,-25.53,80.41,0,0,11,元大,4593510.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,revenue_pullback",,,
20260528,1513,中興電,,91,2,26376000.0,60000.0,26436000.0,22088090.0,40450.0,22128540.0,546.06,4.6,81.5,120.68,265.4,-15.55,41.2,122.22,257.14,0,0,11,元大,6830190.0,25320.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,2059,川湖,,218,27,8622000.0,1485000.0,10107000.0,18512170.0,964090.0,19476260.0,19.2,-40.68,76.04,149.22,557.45,-27.96,62.94,63.01,354.96,0,0,12,元大,5912480.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260528,2603,長榮,,136,3,23469000.0,182000.0,23651000.0,19179350.0,112790.0,19292140.0,170.04,6.38,91.83,-5.09,162.24,23.8,113.9,4.0,174.1,0,0,11,元大,9081590.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,,,,
20260528,2375,凱美,,33,1,5779000.0,0.0,5779000.0,16504400.0,0.0,16504400.0,,4.87,65.35,,-100.0,-31.59,14.02,,-100.0,0,0,6,元大,5591170.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,true_breakout,,,
20260528,2328,廣宇,,57,0,15660000.0,0.0,15660000.0,15349040.0,0.0,15349040.0,,54.7,71.07,,,36.72,67.99,,,0,0,11,台新,8712060.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,3413,京鼎,,47,0,12493000.0,0.0,12493000.0,14502990.0,0.0,14502990.0,,33.15,81.29,,,7.62,75.6,,,0,0,11,元大,3566920.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,3019,亞光,,106,0,17958000.0,0.0,17958000.0,13870370.0,0.0,13870370.0,,44.4,52.07,,,31.04,54.66,,,0,0,12,元大,6933480.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,revenue_pullback",,,
20260528,2379,瑞昱,,54,0,10107000.0,0.0,10107000.0,13769570.0,0.0,13769570.0,,-17.95,59.74,,,-3.89,50.55,,,0,0,10,富邦,2635850.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,2369,菱生,,37,0,7464000.0,0.0,7464000.0,13586800.0,0.0,13586800.0,,-28.2,84.56,,,-32.02,40.72,,,0,0,11,群益,3236560.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,range_rebound",,,
20260528,3406,玉晶光,,64,4,10092000.0,181000.0,10273000.0,12680670.0,132500.0,12813170.0,95.7,82.09,62.54,79.25,298.21,78.87,53.08,70.75,281.86,0,0,12,元大,4685950.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,revenue_pullback",,,
20260528,2881,富邦金,,23,0,4241000.0,0.0,4241000.0,12310670.0,0.0,12310670.0,,-29.25,96.14,,,-39.54,32.36,,,0,0,4,元大,5408700.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,6209,今國光,,45,0,7096000.0,0.0,7096000.0,11981210.0,0.0,11981210.0,,-8.45,83.06,,,-3.46,83.74,,,0,0,10,台新,5198830.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,revenue_pullback",,,
20260528,2233,宇隆,,49,1,4774000.0,0.0,4774000.0,11252480.0,0.0,11252480.0,,66.06,38.15,,,62.71,21.75,,,0,0,8,元大,4636810.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,pattern,,,
20260528,3016,嘉晶,,48,3,3722000.0,47000.0,3769000.0,10231970.0,15410.0,10247380.0,663.98,56.64,96.82,-32.91,-1.13,48.17,25.7,14.63,57.72,0,0,10,中信,5487270.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,range_rebound,,,
20260528,1597,直得,,17,0,6772000.0,0.0,6772000.0,9897880.0,0.0,9897880.0,,15.56,95.82,,,51.36,130.03,,,0,0,6,元大,4992120.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫,"pattern,revenue_pullback",,,
