date,stock_id,stock_name,call_warrant_count,put_warrant_count,call_turnover,put_turnover,total_warrant_turnover,call_volume,put_volume,total_warrant_volume,call_put_turnover_ratio,candidate_category,candidate_category_zh,sector,sub_theme,tdcc_status,tdcc_status_zh,warrant_flow_signal,warrant_flow_signal_zh,data_quality_note
20260618,2409,友達,231,12,80527190.0,433340.0,80960530.0,45394000.0,2072000.0,47466000.0,185.83,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260618,6239,力成,204,9,73183040.0,369000.0,73552040.0,34068000.0,209000.0,34277000.0,198.33,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260618,1802,台玻,116,16,69255110.0,529590.0,69784700.0,37012000.0,1163000.0,38175000.0,130.77,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260618,3481,群創,134,18,66408810.0,549470.0,66958280.0,10591000.0,5955000.0,16546000.0,120.86,true_breakout,嚴格突破,,,,,call_put_bullish,權證偏多,
20260618,3661,世芯-KY,372,18,64640380.0,460850.0,65101230.0,34444000.0,646000.0,35090000.0,140.26,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260618,3006,晶豪科,147,14,60375920.0,172270.0,60548190.0,41408000.0,421000.0,41829000.0,350.47,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260618,3450,聯鈞,149,6,55536860.0,4650.0,55541510.0,15548000.0,55000.0,15603000.0,11943.41,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260618,3715,定穎投控,228,8,35625740.0,444190.0,36069930.0,39500000.0,1648000.0,41148000.0,80.2,"range_rebound,revenue_breakout_low_response,revenue_pullback",區間內轉強 / 挑戰前高觀察、營收爆發但股價尚未反應、營收成長股價回檔,mainstream_growth,mainstream_growth,,,call_put_bullish,權證偏多,
20260618,6213,聯茂,111,5,31811820.0,12010.0,31823830.0,16422000.0,130000.0,16552000.0,2648.78,pattern,型態觀察,,,,,call_put_bullish,權證偏多,
20260618,3034,聯詠,86,6,30907660.0,256200.0,31163860.0,19694000.0,541000.0,20235000.0,120.64,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260618,3583,辛耘,101,2,27096970.0,101980.0,27198950.0,14098000.0,126000.0,14224000.0,265.71,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260618,2388,威盛,65,5,21645640.0,56120.0,21701760.0,15993000.0,37000.0,16030000.0,385.7,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260618,0066,國泰臺灣加權反1,106,21,20973190.0,375860.0,21349050.0,26829000.0,519000.0,27348000.0,55.8,,,,,,,call_put_bullish,權證偏多,
20260618,1503,士電,92,3,20221340.0,130160.0,20351500.0,13954000.0,58000.0,14012000.0,155.36,pattern,型態觀察,,,,,call_put_bullish,權證偏多,
20260618,6944,兆聯實業,95,5,18977860.0,5800.0,18983660.0,13296000.0,25000.0,13321000.0,3272.04,,,,,,,call_put_bullish,權證偏多,
20260618,2363,矽統,61,3,16794470.0,2040.0,16796510.0,17336000.0,4000.0,17340000.0,8232.58,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260618,1301,台塑,85,4,15513730.0,8810.0,15522540.0,11756000.0,32000.0,11788000.0,1760.92,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260618,4977,眾達-KY,106,8,12655750.0,276400.0,12932150.0,15847000.0,135000.0,15982000.0,45.79,pattern,型態觀察,,,,,call_put_bullish,權證偏多,
20260618,2329,華泰,134,4,12720970.0,65460.0,12786430.0,16792000.0,61000.0,16853000.0,194.33,,,,,,,call_put_bullish,權證偏多,
20260618,4722,國精化,53,2,12575160.0,100710.0,12675870.0,6741000.0,197000.0,6938000.0,124.87,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260618,8110,華東,32,6,11397560.0,20270.0,11417830.0,7284000.0,132000.0,7416000.0,562.29,pattern,型態觀察,,,,,call_put_bullish,權證偏多,
20260618,8131,福懋科,46,1,10326560.0,45760.0,10372320.0,6830000.0,42000.0,6872000.0,225.67,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260618,6531,愛普*,89,3,5572060.0,400.0,5572460.0,1081000.0,10000.0,1091000.0,13930.15,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260618,6116,彩晶,34,1,5424590.0,4160.0,5428750.0,1651000.0,22000.0,1673000.0,1303.99,,,,,,,call_put_bullish,權證偏多,
20260618,2338,光罩,14,1,4372630.0,16700.0,4389330.0,3911000.0,30000.0,3941000.0,261.83,pattern,型態觀察,,,,,call_put_bullish,權證偏多,
20260618,8271,宇瞻,53,8,3794640.0,7650.0,3802290.0,2041000.0,75000.0,2116000.0,496.03,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260618,2492,華新科,107,0,142426880.0,0.0,142426880.0,5970000.0,0.0,5970000.0,,true_breakout,嚴格突破,,,,,call_strong_inflow,認購明確偏多,
