date,stock_id,stock_name,call_warrant_count,put_warrant_count,call_turnover,put_turnover,total_warrant_turnover,call_volume,put_volume,total_warrant_volume,call_put_turnover_ratio,candidate_category,candidate_category_zh,sector,sub_theme,tdcc_status,tdcc_status_zh,warrant_flow_signal,warrant_flow_signal_zh,data_quality_note
20260810,3006,晶豪科,170,12,96701390.0,841950.0,97543340.0,50872000.0,1565000.0,52437000.0,114.85,true_breakout,嚴格突破,,,,,call_put_bullish,權證偏多,
20260810,2337,旺宏,114,17,44878120.0,441050.0,45319170.0,27727000.0,408000.0,28135000.0,101.75,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260810,6531,愛普*,88,5,22370100.0,67760.0,22437860.0,14805000.0,148000.0,14953000.0,330.14,"pattern,revenue_pullback",型態觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260810,2059,川湖,115,11,19346180.0,308890.0,19655070.0,2196000.0,3303000.0,5499000.0,62.63,true_breakout,嚴格突破,,,,,call_put_bullish,權證偏多,
20260810,6472,保瑞,87,1,16442510.0,5280.0,16447790.0,12325000.0,8000.0,12333000.0,3114.11,,,,,,,call_put_bullish,權證偏多,
20260810,2354,鴻準,38,1,15071940.0,164530.0,15236470.0,13656000.0,118000.0,13774000.0,91.61,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260810,2615,萬海,66,6,14383870.0,4380.0,14388250.0,14341000.0,4000.0,14345000.0,3283.99,"pullback_rebound,range_rebound,revenue_pullback",回檔後短線轉強、區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
20260810,1605,華新,111,3,13540650.0,24130.0,13564780.0,9878000.0,70000.0,9948000.0,561.15,range_rebound,區間內轉強 / 挑戰前高觀察,,,,,call_put_bullish,權證偏多,
20260810,2356,英業達,102,8,10373140.0,37300.0,10410440.0,8281000.0,20000.0,8301000.0,278.1,"pattern,revenue_breakout_low_response,revenue_pullback",型態觀察、營收爆發但股價尚未反應、營收成長股價回檔,mainstream_growth,mainstream_growth,,,call_put_bullish,權證偏多,
20260810,0073,期元大道瓊白銀(原名：元大道瓊白銀),190,26,10353190.0,5900.0,10359090.0,8756000.0,5000.0,8761000.0,1754.78,,,,,,,call_put_bullish,權證偏多,
20260810,3030,德律,162,9,8757380.0,12800.0,8770180.0,10113000.0,10000.0,10123000.0,684.17,pattern,型態觀察,,,,,call_put_bullish,權證偏多,
20260810,1519,華城,160,14,7006000.0,85060.0,7091060.0,10305000.0,85000.0,10390000.0,82.37,,,,,,,call_put_bullish,權證偏多,
20260810,6706,惠特,87,3,5298410.0,94140.0,5392550.0,11688000.0,130000.0,11818000.0,56.28,,,,,,,call_put_bullish,權證偏多,
20260810,2312,金寶,87,3,5293530.0,44700.0,5338230.0,7891000.0,25000.0,7916000.0,118.42,,,,,,,call_put_bullish,權證偏多,
20260810,0066,國泰臺灣加權反1,114,22,4839230.0,347890.0,5187120.0,9981000.0,376000.0,10357000.0,13.91,,,,,,,call_put_bullish,權證偏多,
20260810,6282,康舒,145,6,4812420.0,10890.0,4823310.0,5030000.0,9000.0,5039000.0,441.91,"range_rebound,revenue_pullback",區間內轉強 / 挑戰前高觀察、營收成長股價回檔,,,,,call_put_bullish,權證偏多,
