research_id,research_variant_id,parameter_set_id,advisory_status,manual_label_scope_id,summary_scope_id,label_source_chart_packet,manual_label,label_rows,unique_events,conflicting_event_rows,avg_return_pct,median_return_pct,approved_for_daily,production_readiness,generated_at
structured_neckline_manual_chart_label_audit,warning_research_variant_only,structured_neckline_manual_chart_label_audit_20260629,warning_research_variant_only,user_good_bad_chart_folder_labels,all_manual_labels,evidence_shortlist,bad,1,1,0,10.1517,10.1517,false,not_production_ready_research_only,2026-06-29 01:50:26 Asia/Taipei
structured_neckline_manual_chart_label_audit,warning_research_variant_only,structured_neckline_manual_chart_label_audit_20260629,warning_research_variant_only,user_good_bad_chart_folder_labels,all_manual_labels,evidence_shortlist,good,9,9,1,13.9232,12.0507,false,not_production_ready_research_only,2026-06-29 01:50:26 Asia/Taipei
structured_neckline_manual_chart_label_audit,warning_research_variant_only,structured_neckline_manual_chart_label_audit_20260629,warning_research_variant_only,user_good_bad_chart_folder_labels,all_manual_labels,review_shortlist,bad,1,1,1,10.1365,10.1365,false,not_production_ready_research_only,2026-06-29 01:50:26 Asia/Taipei
structured_neckline_manual_chart_label_audit,warning_research_variant_only,structured_neckline_manual_chart_label_audit_20260629,warning_research_variant_only,user_good_bad_chart_folder_labels,all_manual_labels,review_shortlist,good,3,3,0,13.9082,10.7216,false,not_production_ready_research_only,2026-06-29 01:50:26 Asia/Taipei
structured_neckline_manual_chart_label_audit,warning_research_variant_only,structured_neckline_manual_chart_label_audit_20260629,warning_research_variant_only,user_good_bad_chart_folder_labels,packet_evidence_shortlist,evidence_shortlist,bad,1,1,0,10.1517,10.1517,false,not_production_ready_research_only,2026-06-29 01:50:26 Asia/Taipei
structured_neckline_manual_chart_label_audit,warning_research_variant_only,structured_neckline_manual_chart_label_audit_20260629,warning_research_variant_only,user_good_bad_chart_folder_labels,packet_evidence_shortlist,evidence_shortlist,good,9,9,1,13.9232,12.0507,false,not_production_ready_research_only,2026-06-29 01:50:26 Asia/Taipei
structured_neckline_manual_chart_label_audit,warning_research_variant_only,structured_neckline_manual_chart_label_audit_20260629,warning_research_variant_only,user_good_bad_chart_folder_labels,packet_review_shortlist,review_shortlist,bad,1,1,1,10.1365,10.1365,false,not_production_ready_research_only,2026-06-29 01:50:26 Asia/Taipei
structured_neckline_manual_chart_label_audit,warning_research_variant_only,structured_neckline_manual_chart_label_audit_20260629,warning_research_variant_only,user_good_bad_chart_folder_labels,packet_review_shortlist,review_shortlist,good,3,3,0,13.9082,10.7216,false,not_production_ready_research_only,2026-06-29 01:50:26 Asia/Taipei
