model_id,confirmation_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,filter_id,filter_description,sample_size,mature_sample_size,win_count,win_rate,avg_a_return_pct,median_a_return_pct,tdcc_any_age7_count,smooth_count,sharp_v_count,wv_multiple_turn_count,slope_break_count,insufficient_path_count,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,all_volume_confirmed,All volume-confirmed neckline breakouts.,56,52,16,30.77%,0.1621,-1.7857,2,3,4,37,12,0,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,observation_to_volume_confirmation,Only candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,44,40,13,32.50%,0.8501,-1.7857,2,3,3,27,11,0,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,observation_volume_exclude_sharp_v,Observation-to-volume-confirmation candidates excluding sharp V low reversals.,41,38,11,28.95%,0.4480,-1.9085,2,3,0,27,11,0,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,observation_volume_exclude_wv_multiple_turn,Observation-to-volume-confirmation candidates excluding WV/WVV multiple-turn paths.,17,15,6,40.00%,1.6152,-1.6568,0,3,3,0,11,0,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,observation_volume_exclude_slope_break,Observation-to-volume-confirmation candidates excluding slope-break/discontinuous paths.,33,30,11,36.67%,1.4272,-1.0882,2,3,3,27,0,0,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,observation_volume_exclude_sharp_v_and_wv,Observation-to-volume-confirmation candidates excluding sharp V and WV/WVV paths.,14,13,4,30.77%,0.5575,-1.7857,0,3,0,0,11,0,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,observation_volume_smooth_only,Observation-to-volume-confirmation candidates classified as smooth rounded W-like.,3,3,2,66.67%,5.3538,8.4000,0,3,0,0,0,0,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,observation_volume_smooth_or_slope_break,"Observation-to-volume-confirmation candidates classified as smooth or slope-break, excluding sharp V and WV/WVV.",14,13,4,30.77%,0.5575,-1.7857,0,3,0,0,11,0,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
