model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,surface_id,event_set_id,comparison_status,entry_rule_id,outcome_rule_id,outcome_rule_description,horizon_trading_days,stock_id,stock_name,source_signal_date,entry_signal_date,left_peak_date,left_low_date,neckline_date,right_low_date,breakout_date,post_confirmation_date,neckline_price,right_low_stop_level,entry_date,entry_open_price,exit_date,exit_close_price,exit_reason,return_pct,mature,success,positive_return,has_neckline_breakout,has_post_confirmation,tdcc_any_age7,tdcc_any_age14,price_position_252_pct,price_level_bucket,slope_curvature_category,effective_mainstream_label,has_hot_theme,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,10,1102,亞泥,20260105,20260105,20251001,20251105,20251203,20251230,,,39.4,37.1000,20260106,37.5000,20260119,36.8000,fixed_10d_close,-1.8667,true,false,false,false,false,false,false,22.9268,bottom_quartile_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,fixed_20d_close_positive_return,Buy next open after right-low observation signal; sell close after 20 trading days; success is positive return.,20,1102,亞泥,20260105,20260105,20251001,20251105,20251203,20251230,,,39.4,37.1000,20260106,37.5000,20260202,34.6000,fixed_20d_close,-7.7333,true,false,false,false,false,false,false,22.9268,bottom_quartile_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,fixed_30d_close_positive_return,Buy next open after right-low observation signal; sell close after 30 trading days; success is positive return.,30,1102,亞泥,20260105,20260105,20251001,20251105,20251203,20251230,,,39.4,37.1000,20260106,37.5000,20260225,35.8000,fixed_30d_close,-4.5333,true,false,false,false,false,false,false,22.9268,bottom_quartile_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,fixed_40d_close_positive_return,Buy next open after right-low observation signal; sell close after 40 trading days; success is positive return.,40,1102,亞泥,20260105,20260105,20251001,20251105,20251203,20251230,,,39.4,37.1000,20260106,37.5000,20260312,34.7500,fixed_40d_close,-7.3333,true,false,false,false,false,false,false,22.9268,bottom_quartile_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,reach_neckline_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close when close reaches neckline, when close breaks right-low stop, or at 40 trading days. Success is reaching neckline first.",40,1102,亞泥,20260105,20260105,20251001,20251105,20251203,20251230,,,39.4,37.1000,20260106,37.5000,20260106,37.0500,right_low_close_stop,-1.2000,true,false,false,false,false,false,false,22.9268,bottom_quartile_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,volume_breakout_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close on volume breakout date, when close breaks right-low stop, or at 40 trading days. Success is volume breakout first.",40,1102,亞泥,20260105,20260105,20251001,20251105,20251203,20251230,,,39.4,37.1000,20260106,37.5000,20260106,37.0500,right_low_close_stop,-1.2000,true,false,false,false,false,false,false,22.9268,bottom_quartile_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,10,1102,亞泥,20260602,20260602,20260105,20260309,20260424,20260528,,,36.15,32.4000,20260603,33.8500,20260616,35.6000,fixed_10d_close,5.1699,true,true,true,false,false,false,false,10.8949,bottom_quartile_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,fixed_20d_close_positive_return,Buy next open after right-low observation signal; sell close after 20 trading days; success is positive return.,20,1102,亞泥,20260602,20260602,20260105,20260309,20260424,20260528,,,36.15,32.4000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,10.8949,bottom_quartile_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,fixed_30d_close_positive_return,Buy next open after right-low observation signal; sell close after 30 trading days; success is positive return.,30,1102,亞泥,20260602,20260602,20260105,20260309,20260424,20260528,,,36.15,32.4000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,10.8949,bottom_quartile_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,fixed_40d_close_positive_return,Buy next open after right-low observation signal; sell close after 40 trading days; success is positive return.,40,1102,亞泥,20260602,20260602,20260105,20260309,20260424,20260528,,,36.15,32.4000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,10.8949,bottom_quartile_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,reach_neckline_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close when close reaches neckline, when close breaks right-low stop, or at 40 trading days. Success is reaching neckline first.",40,1102,亞泥,20260602,20260602,20260105,20260309,20260424,20260528,,,36.15,32.4000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,10.8949,bottom_quartile_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,baseline_only,right_low_signal_next_open,volume_breakout_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close on volume breakout date, when close breaks right-low stop, or at 40 trading days. Success is volume breakout first.",40,1102,亞泥,20260602,20260602,20260105,20260309,20260424,20260528,,,36.15,32.4000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,10.8949,bottom_quartile_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,10,1213,大飲,20260121,20260121,20251014,20251201,20251218,20260113,,,11.1,10.0000,20260122,10.1000,20260204,10.0500,fixed_10d_close,-0.4950,true,false,false,false,false,false,false,5.6180,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_20d_close_positive_return,Buy next open after right-low observation signal; sell close after 20 trading days; success is positive return.,20,1213,大飲,20260121,20260121,20251014,20251201,20251218,20260113,,,11.1,10.0000,20260122,10.1000,20260303,9.9800,fixed_20d_close,-1.1881,true,false,false,false,false,false,false,5.6180,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_30d_close_positive_return,Buy next open after right-low observation signal; sell close after 30 trading days; success is positive return.,30,1213,大飲,20260121,20260121,20251014,20251201,20251218,20260113,,,11.1,10.0000,20260122,10.1000,20260318,9.8000,fixed_30d_close,-2.9703,true,false,false,false,false,false,false,5.6180,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_40d_close_positive_return,Buy next open after right-low observation signal; sell close after 40 trading days; success is positive return.,40,1213,大飲,20260121,20260121,20251014,20251201,20251218,20260113,,,11.1,10.0000,20260122,10.1000,20260401,9.5900,fixed_40d_close,-5.0495,true,false,false,false,false,false,false,5.6180,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,reach_neckline_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close when close reaches neckline, when close breaks right-low stop, or at 40 trading days. Success is reaching neckline first.",40,1213,大飲,20260121,20260121,20251014,20251201,20251218,20260113,,,11.1,10.0000,20260122,10.1000,20260203,9.8400,right_low_close_stop,-2.5743,true,false,false,false,false,false,false,5.6180,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,volume_breakout_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close on volume breakout date, when close breaks right-low stop, or at 40 trading days. Success is volume breakout first.",40,1213,大飲,20260121,20260121,20251014,20251201,20251218,20260113,,,11.1,10.0000,20260122,10.1000,20260203,9.8400,right_low_close_stop,-2.5743,true,false,false,false,false,false,false,5.6180,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,10,1213,大飲,20260409,20260409,20251230,20260318,20260324,20260401,,,9.99,9.5900,20260410,9.4500,20260424,9.0300,fixed_10d_close,-4.4444,true,false,false,false,false,false,false,4.6693,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_20d_close_positive_return,Buy next open after right-low observation signal; sell close after 20 trading days; success is positive return.,20,1213,大飲,20260409,20260409,20251230,20260318,20260324,20260401,,,9.99,9.5900,20260410,9.4500,20260511,9.0000,fixed_20d_close,-4.7619,true,false,false,false,false,false,false,4.6693,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_30d_close_positive_return,Buy next open after right-low observation signal; sell close after 30 trading days; success is positive return.,30,1213,大飲,20260409,20260409,20251230,20260318,20260324,20260401,,,9.99,9.5900,20260410,9.4500,20260525,8.2700,fixed_30d_close,-12.4868,true,false,false,false,false,false,false,4.6693,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_40d_close_positive_return,Buy next open after right-low observation signal; sell close after 40 trading days; success is positive return.,40,1213,大飲,20260409,20260409,20251230,20260318,20260324,20260401,,,9.99,9.5900,20260410,9.4500,20260609,8.4100,fixed_40d_close,-11.0053,true,false,false,false,false,false,false,4.6693,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,reach_neckline_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close when close reaches neckline, when close breaks right-low stop, or at 40 trading days. Success is reaching neckline first.",40,1213,大飲,20260409,20260409,20251230,20260318,20260324,20260401,,,9.99,9.5900,20260410,9.4500,20260410,9.5000,right_low_close_stop,0.5291,true,false,true,false,false,false,false,4.6693,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,volume_breakout_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close on volume breakout date, when close breaks right-low stop, or at 40 trading days. Success is volume breakout first.",40,1213,大飲,20260409,20260409,20251230,20260318,20260324,20260401,,,9.99,9.5900,20260410,9.4500,20260410,9.5000,right_low_close_stop,0.5291,true,false,true,false,false,false,false,4.6693,bottom_quartile_level,slope_break_discontinuous,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,10,1215,卜蜂,20260513,20260513,20260306,20260401,20260414,20260508,,,146.5,134.0000,20260514,135.5000,20260527,129.5000,fixed_10d_close,-4.4280,true,false,false,false,false,false,false,58.3333,mid_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_20d_close_positive_return,Buy next open after right-low observation signal; sell close after 20 trading days; success is positive return.,20,1215,卜蜂,20260513,20260513,20260306,20260401,20260414,20260508,,,146.5,134.0000,20260514,135.5000,20260610,118.0000,fixed_20d_close,-12.9151,true,false,false,false,false,false,false,58.3333,mid_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_30d_close_positive_return,Buy next open after right-low observation signal; sell close after 30 trading days; success is positive return.,30,1215,卜蜂,20260513,20260513,20260306,20260401,20260414,20260508,,,146.5,134.0000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,58.3333,mid_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_40d_close_positive_return,Buy next open after right-low observation signal; sell close after 40 trading days; success is positive return.,40,1215,卜蜂,20260513,20260513,20260306,20260401,20260414,20260508,,,146.5,134.0000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,58.3333,mid_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,reach_neckline_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close when close reaches neckline, when close breaks right-low stop, or at 40 trading days. Success is reaching neckline first.",40,1215,卜蜂,20260513,20260513,20260306,20260401,20260414,20260508,,,146.5,134.0000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,58.3333,mid_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,volume_breakout_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close on volume breakout date, when close breaks right-low stop, or at 40 trading days. Success is volume breakout first.",40,1215,卜蜂,20260513,20260513,20260306,20260401,20260414,20260508,,,146.5,134.0000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,58.3333,mid_level,smooth_rounded_w_like,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,10,1216,統一,20260601,20260601,20260113,20260324,20260515,20260527,,,76.7,70.2000,20260602,73.3000,20260615,76.3000,fixed_10d_close,4.0928,true,true,true,false,false,false,false,27.3224,low_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_20d_close_positive_return,Buy next open after right-low observation signal; sell close after 20 trading days; success is positive return.,20,1216,統一,20260601,20260601,20260113,20260324,20260515,20260527,,,76.7,70.2000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,27.3224,low_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_30d_close_positive_return,Buy next open after right-low observation signal; sell close after 30 trading days; success is positive return.,30,1216,統一,20260601,20260601,20260113,20260324,20260515,20260527,,,76.7,70.2000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,27.3224,low_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,fixed_40d_close_positive_return,Buy next open after right-low observation signal; sell close after 40 trading days; success is positive return.,40,1216,統一,20260601,20260601,20260113,20260324,20260515,20260527,,,76.7,70.2000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,27.3224,low_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,reach_neckline_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close when close reaches neckline, when close breaks right-low stop, or at 40 trading days. Success is reaching neckline first.",40,1216,統一,20260601,20260601,20260113,20260324,20260515,20260527,,,76.7,70.2000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,27.3224,low_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_split_entry_outcome_backtest,w_bottom_combined_condition_backtest,warning_research_variant_only,w_bottom_split_entry_outcome_backtest_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,common,right_low_signal_next_open,volume_breakout_close_before_right_low_stop_40d,"Buy next open after right-low observation signal; sell close on volume breakout date, when close breaks right-low stop, or at 40 trading days. Success is volume breakout first.",40,1216,統一,20260601,20260601,20260113,20260324,20260515,20260527,,,76.7,70.2000,,,,,insufficient_future_price,,false,false,false,false,false,false,false,27.3224,low_level,wv_multiple_turn_risk,non_mainstream,false,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 13:47:10 Asia/Taipei
