research_id,research_variant_id,parameter_set_id,source_research_id,source_parameter_set_id,advisory_status,event_family_id,pattern_subtype,segment_id,stock_id,stock_name,signal_date,retest_date,retest_attack_date,retest_entry_date,reference_price,stop_rule_id,stop_level,exit_rule_id,outcome_rule_id,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,mfe_pct,mae_pct,outcome_result,positive_return_result,market_regime,low_position_120_pct,base_width_pct,support_touch_count,tdcc_fresh,tdcc_supportive,tdcc_age_days,approved_for_daily,production_readiness,generated_at
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1101,台泥,20260112,20260113,20260119,20260120,24.7,neckline_minus_2pct_stop,24.206,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,26.25,20260225,26.55,tp10_intraday_or_fixed_20d_close,20,1.1428571428571566,2.6666666666666616,-4.0000000000000036,loss,positive,strong_bull,95.9184,11.8913,11,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1101,台泥,20260112,20260113,20260119,20260120,24.7,neckline_minus_2pct_stop,24.206,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,26.25,20260225,26.55,tp10_close_or_neutral_after_5pct_close_20d,20,1.1428571428571566,2.6666666666666616,-4.0000000000000036,loss,positive,strong_bull,95.9184,11.8913,11,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1101,台泥,20260112,20260113,20260119,20260120,24.7,source_retest_or_neckline_2pct_stop,24.206,fixed_10d_close,positive_return_after_fixed_10d,26.25,20260202,25.9,fixed_10d_close,10,-1.333333333333342,2.6666666666666616,-4.0000000000000036,loss,non_positive,strong_bull,95.9184,11.8913,11,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1101,台泥,20260112,20260113,20260119,20260120,24.7,source_retest_or_neckline_2pct_stop,24.206,fixed_20d_close,positive_return_after_fixed_20d,26.25,20260225,26.55,fixed_20d_close,20,1.1428571428571566,2.6666666666666616,-4.0000000000000036,win,positive,strong_bull,95.9184,11.8913,11,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1101,台泥,20260112,20260113,20260119,20260120,24.7,source_retest_or_neckline_2pct_stop,24.206,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,26.25,20260225,26.55,tp10_intraday_or_fixed_20d_close,20,1.1428571428571566,2.6666666666666616,-4.0000000000000036,loss,positive,strong_bull,95.9184,11.8913,11,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1101,台泥,20260112,20260113,20260119,20260120,24.7,source_retest_or_neckline_2pct_stop,24.206,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,26.25,20260225,26.55,tp10_close_or_neutral_after_5pct_close_20d,20,1.1428571428571566,2.6666666666666616,-4.0000000000000036,loss,positive,strong_bull,95.9184,11.8913,11,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,signal_low_stop,54.1,fixed_10d_close,positive_return_after_fixed_10d,56.0,20250307,55.8,fixed_10d_close,10,-0.357142857142867,1.2499999999999956,-3.035714285714286,loss,non_positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,signal_low_stop,54.1,fixed_20d_close,positive_return_after_fixed_20d,56.0,20250321,57.5,fixed_20d_close,20,2.678571428571419,4.1071428571428426,-3.035714285714286,win,positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,signal_low_stop,54.1,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,56.0,20250321,57.5,tp10_intraday_or_fixed_20d_close,20,2.678571428571419,4.1071428571428426,-3.035714285714286,loss,positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,signal_low_stop,54.1,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,56.0,20250321,57.5,tp10_close_or_neutral_after_5pct_close_20d,20,2.678571428571419,4.1071428571428426,-3.035714285714286,loss,positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,retest_low_stop,54.3,fixed_10d_close,positive_return_after_fixed_10d,56.0,20250227,54.3,stop_hit,5,-3.035714285714286,1.2499999999999956,-3.035714285714286,loss,non_positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,retest_low_stop,54.3,fixed_20d_close,positive_return_after_fixed_20d,56.0,20250227,54.3,stop_hit,5,-3.035714285714286,1.2499999999999956,-3.035714285714286,loss,non_positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,retest_low_stop,54.3,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,56.0,20250227,54.3,stop_hit,5,-3.035714285714286,1.2499999999999956,-3.035714285714286,loss,non_positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,retest_low_stop,54.3,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,56.0,20250227,54.3,stop_hit,5,-3.035714285714286,1.2499999999999956,-3.035714285714286,loss,non_positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,neckline_minus_2pct_stop,52.92,fixed_10d_close,positive_return_after_fixed_10d,56.0,20250307,55.8,fixed_10d_close,10,-0.357142857142867,1.2499999999999956,-3.035714285714286,loss,non_positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,neckline_minus_2pct_stop,52.92,fixed_20d_close,positive_return_after_fixed_20d,56.0,20250321,57.5,fixed_20d_close,20,2.678571428571419,4.1071428571428426,-3.035714285714286,win,positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,neckline_minus_2pct_stop,52.92,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,56.0,20250321,57.5,tp10_intraday_or_fixed_20d_close,20,2.678571428571419,4.1071428571428426,-3.035714285714286,loss,positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,neckline_minus_2pct_stop,52.92,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,56.0,20250321,57.5,tp10_close_or_neutral_after_5pct_close_20d,20,2.678571428571419,4.1071428571428426,-3.035714285714286,loss,positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,source_retest_or_neckline_2pct_stop,52.92,fixed_10d_close,positive_return_after_fixed_10d,56.0,20250307,55.8,fixed_10d_close,10,-0.357142857142867,1.2499999999999956,-3.035714285714286,loss,non_positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,source_retest_or_neckline_2pct_stop,52.92,fixed_20d_close,positive_return_after_fixed_20d,56.0,20250321,57.5,fixed_20d_close,20,2.678571428571419,4.1071428571428426,-3.035714285714286,win,positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,source_retest_or_neckline_2pct_stop,52.92,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,56.0,20250321,57.5,tp10_intraday_or_fixed_20d_close,20,2.678571428571419,4.1071428571428426,-3.035714285714286,loss,positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1210,大成,20250217,20250218,20250220,20250221,54.0,source_retest_or_neckline_2pct_stop,52.92,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,56.0,20250321,57.5,tp10_close_or_neutral_after_5pct_close_20d,20,2.678571428571419,4.1071428571428426,-3.035714285714286,loss,positive,mild_bull,125.641,6.2992,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1301,台塑,20260126,20260202,20260205,20260206,45.0,signal_low_stop,44.85,fixed_10d_close,positive_return_after_fixed_10d,46.95,20260303,49.95,fixed_10d_close,10,6.38977635782747,16.08093716719914,-4.1533546325878685,win,positive,strong_bull,143.4286,19.5219,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1301,台塑,20260126,20260202,20260205,20260206,45.0,signal_low_stop,44.85,fixed_20d_close,positive_return_after_fixed_20d,46.95,20260317,46.45,fixed_20d_close,20,-1.0649627263045747,16.719914802981872,-4.1533546325878685,loss,non_positive,strong_bull,143.4286,19.5219,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1301,台塑,20260126,20260202,20260205,20260206,45.0,signal_low_stop,44.85,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,46.95,20260225,51.64500000000001,tp10_intraday,7,10.000000000000009,13.738019169329064,-4.1533546325878685,win,positive,strong_bull,143.4286,19.5219,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1301,台塑,20260126,20260202,20260205,20260206,45.0,signal_low_stop,44.85,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,46.95,20260225,53.4,tp10_close,7,13.738019169329064,13.738019169329064,-4.1533546325878685,win,positive,strong_bull,143.4286,19.5219,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1301,台塑,20260126,20260202,20260205,20260206,45.0,retest_low_stop,43.7,fixed_10d_close,positive_return_after_fixed_10d,46.95,20260303,49.95,fixed_10d_close,10,6.38977635782747,16.08093716719914,-4.1533546325878685,win,positive,strong_bull,143.4286,19.5219,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1301,台塑,20260126,20260202,20260205,20260206,45.0,retest_low_stop,43.7,fixed_20d_close,positive_return_after_fixed_20d,46.95,20260317,46.45,fixed_20d_close,20,-1.0649627263045747,16.719914802981872,-4.1533546325878685,loss,non_positive,strong_bull,143.4286,19.5219,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1301,台塑,20260126,20260202,20260205,20260206,45.0,retest_low_stop,43.7,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,46.95,20260225,51.64500000000001,tp10_intraday,7,10.000000000000009,13.738019169329064,-4.1533546325878685,win,positive,strong_bull,143.4286,19.5219,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1301,台塑,20260126,20260202,20260205,20260206,45.0,retest_low_stop,43.7,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,46.95,20260225,53.4,tp10_close,7,13.738019169329064,13.738019169329064,-4.1533546325878685,win,positive,strong_bull,143.4286,19.5219,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,triple_or_multi_bottom_proxy,all_retest_entries,1301,台塑,20260126,20260202,20260205,20260206,45.0,neckline_minus_2pct_stop,44.1,fixed_10d_close,positive_return_after_fixed_10d,46.95,20260303,49.95,fixed_10d_close,10,6.38977635782747,16.08093716719914,-4.1533546325878685,win,positive,strong_bull,143.4286,19.5219,12,False,False,,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
