research_id,artifact_version,source_research_id,source_artifact_version,feature_source_research_id,feature_source_artifact_version,raw_source_research_id,raw_source_artifact_version,advisory_status,model_id,row_type,split_group_id,split_group_label,feature_id,feature_label,feature_family,condition_expression,candidate_id,candidate_label,source_total_events,source_non_overlap_events,sample_size,coverage_pct,win_count,neutral_count,loss_count,win_rate_pct,neutral_rate_pct,loss_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,high_return_ge10_count,high_return_ge10_rate_pct,loss_le_minus5_count,loss_le_minus5_rate_pct,success_with_feature_count,failure_with_feature_count,success_share_pct,failure_share_pct,success_minus_failure_share_pct,failure_common_flag,success_median_value,failure_median_value,success_minus_failure_median,baseline_win_rate_pct,baseline_loss_rate_pct,baseline_avg_return_pct,baseline_median_return_pct,uplift_win_rate_pp,uplift_loss_rate_pp,uplift_avg_return_pct,uplift_median_return_pct,sample_status,candidate_status,decision_hint,note,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,candidate_condition_matrix,low_base_consolidated,low-base and consolidated proxy,lowbase_ma60_gt_ma120,low-base + MA60 > MA120,candidate_matrix,low_base_consolidated AND MA60 > MA120,lowbase_ma60_gt_ma120,low-base + MA60 > MA120,811,576,124,21.53,64.0,2.0,58.0,51.61,1.61,46.77,5.0413,0.9961,-10.3578,25.4714,38.0,30.65,33.0,26.61,,,,,,,,,,45.29,53.81,2.7971,-1.5038,6.32,-7.04,2.2442,2.4999,thin_but_reviewable_sample,research_only_candidate,weak_low_base_quality_filter_needs_followup,"research-only matrix row; not production ranking, scoring, or operation contract",False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,candidate_condition_matrix,low_base_consolidated,low-base and consolidated proxy,lowbase_off60_le35,low-base and off 60d low <=35%,candidate_matrix,low_base_consolidated AND off_60d_low_pct <= 35,lowbase_off60_le35,low-base and off 60d low <=35%,811,576,160,27.78,68.0,1.0,91.0,42.5,0.62,56.88,2.0995,-2.4886,-13.1604,24.8978,36.0,22.5,62.0,38.75,,,,,,,,,,45.29,53.81,2.7971,-1.5038,-2.79,3.07,-0.6976,-0.9848,thin_but_reviewable_sample,rejected_as_hard_gate_candidate,deeper_low_position_performed_worse_in_current_evidence,"research-only matrix row; not production ranking, scoring, or operation contract",False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,mfe_pct,mfe_pct,numeric_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,21.5238,3.5596,17.9642,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,hist_return_120d_pct,hist_return_120d_pct,numeric_technical_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,21.9447,13.8211,8.1236,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,mae_pct,mae_pct,numeric_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,-3.4247,-10.1857,6.761,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,dist_low120_pct,dist_low120_pct,numeric_technical_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,38.191,31.8428,6.3482,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,off_60d_low_pct,off_60d_low_pct,numeric_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,31.5217,27.005,4.5167,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,dist_low60_pct,dist_low60_pct,numeric_technical_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,31.444,27.005,4.439,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,hist_return_60d_pct,hist_return_60d_pct,numeric_technical_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,20.2312,16.227,4.0042,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,dist_ma120_pct,dist_ma120_pct,numeric_technical_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,19.5639,15.7671,3.7968,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,position_in_60d_range_pct,position_in_60d_range_pct,numeric_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,125.0,128.7594,-3.7594,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,range_width_60_pct,range_width_60_pct,numeric_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,24.4926,20.7387,3.7538,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,hist_return_5d_pct,hist_return_5d_pct,numeric_technical_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,15.3203,13.0469,2.2734,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,low_base_consolidated,low-base and consolidated proxy,dist_ma60_pct,dist_ma60_pct,numeric_technical_gap,win median minus failure median,,,811,576,223,,,,,,,,,,,,,,,,,,,,,,18.2247,16.316,1.9087,45.29,53.81,2.7971,-1.5038,-45.29,-53.81,-2.7971,1.5038,thin_but_reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,mfe_pct,mfe_pct,numeric_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,23.3546,6.0948,17.2598,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,hist_return_120d_pct,hist_return_120d_pct,numeric_technical_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,65.4596,54.8246,10.635,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,mae_pct,mae_pct,numeric_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,-5.3279,-13.5,8.1721,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,dist_low120_pct,dist_low120_pct,numeric_technical_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,84.8049,76.9777,7.8272,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,hist_return_20d_pct,hist_return_20d_pct,numeric_technical_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,35.6643,33.1808,2.4835,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,hist_return_5d_pct,hist_return_5d_pct,numeric_technical_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,19.7183,21.9647,-2.2464,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,dist_low60_pct,dist_low60_pct,numeric_technical_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,63.2094,61.4035,1.8059,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,off_60d_low_pct,off_60d_low_pct,numeric_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,63.3333,61.5385,1.7948,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,dist_ma120_pct,dist_ma120_pct,numeric_technical_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,43.0287,41.2774,1.7513,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,hist_return_60d_pct,hist_return_60d_pct,numeric_technical_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,48.9286,50.3049,-1.3763,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,range_width_40_pct,range_width_40_pct,numeric_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,46.1667,47.4576,-1.2909,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,numeric_success_failure_gap,momentum_continuation,non-low-base momentum continuation,range_width_60_pct,range_width_60_pct,numeric_gap,win median minus failure median,,,811,576,353,,,,,,,,,,,,,,,,,,,,,,53.7698,54.9296,-1.1598,54.11,45.61,5.278,1.8433,-54.11,-45.61,-5.278,-1.8433,reviewable_sample,research_only_diagnostic,numeric_success_failure_gap_for_feature_design,numeric gap compares winners and failures under the same non-overlap population,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
volume_range_breakout_v2_split_feature_audit,volume_range_breakout_v2_split_feature_audit_20260708,volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_feature_slice_analysis,volume_range_breakout_v2_feature_slice_analysis_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,anomaly_check,baseline_non_overlap,same-stock non-overlap baseline,trim_1pct_each_tail,trim 1pct each return tail,anomaly_check,-23.2283 <= return_pct <= 62.9501,,,811,576,564,97.92,286.0,3.0,275.0,50.71,0.53,48.76,3.9023,0.5599,-13.5734,27.1394,163.0,28.9,196.0,34.75,,,,,,,,,,,,,,,,,,reviewable_sample,research_only_anomaly_sensitivity,compare_with_untrimmed_before_discussing_promotion,trimmed sensitivity only; removed_rows=12,False,not_production_ready_research_only,2026-07-09 18:51:54 Asia/Taipei
