model_id,ranking_model_version,signal_date,stock_id,stock_name,tdcc_1w_change_400,tdcc_1w_change_600,tdcc_1w_change_800,tdcc_1w_change_1000,tdcc_high_pair_effective_streak_weeks,theme,theme_mainstream_status,tdcc_four_threshold_weekly_increase_sum,tdcc_effective_increase_count,tdcc_weighted_weekly_increase_score,tdcc_sync_bonus,tdcc_theme_bonus,volume_ma20_lots,tdcc_low_volume_penalty,tdcc_high_pair_streak_bonus,tdcc_weekly_increase_score,tdcc_consecutive_accumulation_score,tdcc_list_type,tdcc_rank,tdcc_ranking_score,d5_close,d5_return_pct,d5_mfe_pct,d5_mae_pct,d5_mature,d10_close,d10_return_pct,d10_mfe_pct,d10_mae_pct,d10_mature,d20_close,d20_return_pct,d20_mfe_pct,d20_mae_pct,d20_mature,approved_for_daily,theme_context_note,generated_at
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260417,1460,宏遠,0.14999999999999147,0.12999999999999545,0.04999999999999716,0.6199999999999974,0,紡織纖維,non_mainstream_latest_taxonomy,0.9499999999999815,1,3.04,0.0,0.0,767.1384,10.0,0.0,-6.96,-6.96,weekly_increase,15,-6.96,6.88,-0.434153400868309,0.14471780028944004,-4.630969609261948,True,6.98,1.013024602026058,2.026049204052094,-4.630969609261948,True,6.98,1.013024602026058,6.078147612156304,-4.630969609261948,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260417,1734,杏輝,0.5900000000000034,0.4399999999999977,0.12000000000000455,0.0799999999999983,0,生技醫療業,non_mainstream_latest_taxonomy,1.230000000000004,1,2.15,0.0,0.0,343.27325,10.0,0.0,-7.85,-7.85,weekly_increase,16,-7.85,31.65,-1.5552099533437058,0.6220839813374957,-1.8662519440124314,True,31.45,-2.1772939346811793,0.6220839813374957,-2.954898911353032,True,30.6,-4.821150855365463,0.6220839813374957,-7.309486780715391,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260417,6605,帝寶,-0.12000000000000455,0.8200000000000003,-0.00999999999999801,-0.00999999999999801,0,汽車工業,non_mainstream_latest_taxonomy,0.8200000000000003,1,1.45,0.0,0.0,300.5968,10.0,0.0,-8.55,-8.55,weekly_increase,17,-8.55,127.0,-1.9305019305019266,1.5444015444015413,-2.7027027027026973,True,127.0,-1.9305019305019266,1.5444015444015413,-4.633204633204635,True,130.0,0.38610038610038533,3.0888030888030826,-4.633204633204635,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260417,5511,德昌,-0.6499999999999915,0.6199999999999974,-0.020000000000003126,0.020000000000003126,0,建材營造,non_mainstream_latest_taxonomy,0.6400000000000006,1,0.61,0.0,0.0,206.9,10.0,0.0,-9.39,-9.39,weekly_increase,18,-9.39,70.0,-0.7092198581560294,1.4184397163120588,-1.276595744680864,True,70.1,-0.5673758865248346,1.5602836879432536,-1.8439716312056653,True,72.0,2.127659574468077,3.8297872340425476,-1.8439716312056653,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,4916,事欣科,2.5899999999999963,3.200000000000003,2.730000000000004,5.850000000000001,1,低軌衛星,mainstream_latest_taxonomy,14.370000000000005,4,40.58,15.0,5.0,7225.9528,0.0,0.0,60.58,60.58,weekly_increase,1,60.58,63.3,-3.7993920972644424,1.367781155015213,-8.206686930091179,True,67.0,1.823708206686936,2.8875379939209855,-8.206686930091179,True,101.5,54.255319148936174,59.57446808510638,-8.206686930091179,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,3227,原相,1.8399999999999963,2.1999999999999993,2.669999999999998,2.1099999999999994,1,半導體業_待細分,mainstream_latest_taxonomy,8.819999999999993,4,22.69,15.0,5.0,1872.85,0.0,0.0,42.69,42.69,weekly_increase,2,42.69,209.0,-1.4150943396226467,0.7075471698113178,-3.7735849056603765,True,231.5,9.198113207547177,10.61320754716981,-3.7735849056603765,True,232.5,9.669811320754707,11.32075471698113,-3.7735849056603765,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,1626,艾美特-KY,1.1300000000000097,1.5,0.5899999999999963,-0.060000000000002274,0,重電電網_電器電纜待細分,mainstream_latest_taxonomy,3.220000000000006,3,5.66,10.0,5.0,292.7909,10.0,0.0,10.66,10.66,weekly_increase,3,10.66,11.35,3.1818181818181746,5.454545454545445,-1.8181818181818077,True,10.85,-1.3636363636363669,5.454545454545445,-1.8181818181818077,True,9.95,-9.545454545454557,5.454545454545445,-9.999999999999998,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,3413,京鼎,0.0,0.020000000000003126,1.1199999999999974,0.3200000000000003,0,半導體業_待細分,mainstream_latest_taxonomy,1.4600000000000009,1,4.68,0.0,5.0,2196.71555,0.0,0.0,9.68,9.68,weekly_increase,4,9.68,324.5,0.15432098765431057,0.6172839506172867,-6.79012345679012,True,308.5,-4.783950617283949,0.6172839506172867,-8.64197530864198,True,349.0,7.716049382716039,7.870370370370372,-8.64197530864198,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,4961,天鈺,0.9699999999999989,0.28000000000000114,0.28000000000000114,0.16000000000000014,0,半導體業_待細分,mainstream_latest_taxonomy,1.6900000000000013,1,3.01,0.0,5.0,1615.071,0.0,0.0,8.01,8.01,weekly_increase,5,8.01,155.5,-2.8124999999999956,2.8124999999999956,-5.312499999999998,True,170.5,6.562500000000004,8.749999999999991,-5.312499999999998,True,175.5,9.687500000000004,14.0625,-5.312499999999998,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,1471,首利,-0.29999999999999716,-0.26000000000000156,0.6400000000000006,0.07000000000000028,0,電子零組件業_待細分,mainstream_latest_taxonomy,0.7100000000000009,1,1.38,0.0,5.0,1018.3638000000001,0.0,0.0,6.38,6.38,weekly_increase,6,6.38,11.3,-4.641350210970452,0.42194092827005925,-5.907172995780585,True,11.0,-7.1729957805907185,0.42194092827005925,-8.43881856540084,True,10.75,-9.282700421940927,0.42194092827005925,-15.61181434599156,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,1443,立益物流,0.009999999999990905,0.010000000000005116,0.5999999999999943,0.0,0,其他業,non_mainstream_latest_taxonomy,0.6199999999999903,1,1.83,0.0,0.0,33651.1,0.0,0.0,1.83,1.83,weekly_increase,7,1.83,22.05,0.6849315068493178,2.7397260273972712,-5.022831050228305,True,27.6,26.027397260273986,26.027397260273986,-5.022831050228305,True,25.9,18.2648401826484,26.48401826484019,-5.022831050228305,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,6180,橘子,0.1700000000000017,0.5500000000000043,0.9500000000000028,0.480000000000004,0,文化創意業,non_mainstream_latest_taxonomy,2.150000000000013,2,6.04,5.0,0.0,370.35,10.0,0.0,1.04,1.04,weekly_increase,8,1.04,38.6,-3.9800995024875663,0.8706467661691475,-5.0995024875622015,True,39.4,-1.9900497512437942,0.8706467661691475,-5.597014925373134,True,39.05,-2.860696517412953,0.8706467661691475,-6.5920398009950425,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,6576,逸達,0.18000000000000682,0.5599999999999952,1.0200000000000031,0.37999999999999545,0,生技醫療業,non_mainstream_latest_taxonomy,2.1400000000000006,2,5.88,5.0,0.0,164.0,10.0,0.0,0.88,0.88,weekly_increase,9,0.88,79.5,-1.486988847583648,3.7174721189590976,-2.602230483271384,True,80.1,-0.7434944237918351,3.7174721189590976,-2.973977695167296,True,78.4,-2.8500619578686437,3.7174721189590976,-3.2218091697645668,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,2505,國揚,0.35999999999999943,0.19000000000001194,0.5600000000000023,0.6000000000000085,1,建材營造,non_mainstream_latest_taxonomy,1.7100000000000222,2,4.82,5.0,0.0,386.8767,10.0,0.0,-0.18,-0.18,weekly_increase,10,-0.18,18.2,-3.4482758620689724,0.0,-6.10079575596818,True,17.65,-6.366047745358106,0.0,-6.896551724137934,True,17.7,-6.10079575596818,0.0,-7.427055702917784,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,1734,杏輝,0.38999999999999346,0.9299999999999997,0.529999999999994,0.0899999999999963,0,生技醫療業,non_mainstream_latest_taxonomy,1.9399999999999835,2,4.2,5.0,0.0,366.4013,10.0,0.0,-0.8,-0.8,weekly_increase,11,-0.8,31.45,-0.6319115323854652,1.1058451816745807,-1.421800947867291,True,30.55,-3.4755134281200584,1.1058451816745807,-3.791469194312791,True,30.5,-3.63349131121643,1.1058451816745807,-5.845181674565558,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,3038,全台,0.5300000000000011,0.4000000000000057,0.3999999999999986,0.3999999999999986,0,光電業_待細分,mainstream_latest_taxonomy,1.730000000000004,1,4.13,0.0,5.0,530.4572,10.0,0.0,-0.87,-0.87,weekly_increase,12,-0.87,23.05,1.318681318681314,1.978021978021971,-2.41758241758242,True,22.5,-1.098901098901095,3.076923076923066,-2.41758241758242,True,23.5,3.296703296703307,3.956043956043942,-3.956043956043953,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,1760,寶齡富錦,0.5700000000000003,0.10000000000000142,1.0300000000000011,0.0,0,生技醫療業,non_mainstream_latest_taxonomy,1.7000000000000028,2,3.86,5.0,0.0,180.7076,10.0,0.0,-1.14,-1.14,weekly_increase,13,-1.14,64.8,2.369668246445489,20.695102685624022,-2.053712480252756,True,63.8,0.789889415481837,20.695102685624022,-2.053712480252756,True,61.0,-3.63349131121643,20.695102685624022,-4.581358609794628,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,2535,達欣工,0.6599999999999966,0.5600000000000023,0.3500000000000014,0.0,0,建材營造,non_mainstream_latest_taxonomy,1.5700000000000003,2,2.83,5.0,0.0,906.45485,10.0,0.0,-2.17,-2.17,weekly_increase,14,-2.17,73.3,-4.308093994778062,0.783289817232391,-6.266318537859005,True,74.4,-2.8720626631853596,0.783289817232391,-6.919060052219317,True,76.7,0.13054830287206887,2.741514360313335,-6.919060052219317,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,3050,鈺德,-0.7899999999999991,0.4399999999999977,1.009999999999998,-0.21000000000000085,0,光電業_待細分,mainstream_latest_taxonomy,1.4499999999999957,1,2.28,0.0,5.0,842.66975,10.0,0.0,-2.72,-2.72,weekly_increase,15,-2.72,12.25,0.4098360655737654,2.049180327868849,-4.098360655737709,True,12.35,1.2295081967213184,3.2786885245901676,-4.098360655737709,True,12.75,4.508196721311486,5.327868852459017,-4.91803278688524,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,8109,博大,0.509999999999998,-0.020000000000003126,-0.07000000000000028,0.01999999999999602,0,電子零組件業_待細分,mainstream_latest_taxonomy,0.529999999999994,1,0.34,0.0,5.0,301.9,10.0,0.0,-4.66,-4.66,weekly_increase,16,-4.66,123.5,1.6460905349794164,2.8806584362139898,-3.703703703703709,True,118.0,-2.8806584362139898,2.8806584362139898,-3.703703703703709,True,124.0,2.0576131687242816,10.699588477366252,-8.230452674897116,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,1414,東和,0.10999999999999943,-0.18000000000000682,0.5499999999999972,0.12000000000000455,0,紡織纖維,non_mainstream_latest_taxonomy,0.7800000000000011,1,1.88,0.0,0.0,270.7688,10.0,0.0,-8.12,-8.12,weekly_increase,17,-8.12,16.25,-1.5151515151515138,2.7272727272727337,-2.121212121212135,True,16.25,-1.5151515151515138,2.7272727272727337,-2.121212121212135,True,14.75,-10.606060606060607,2.7272727272727337,-10.909090909090914,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260424,1805,寶徠,0.7199999999999989,0.09999999999999432,0.060000000000002274,0.05999999999998806,0,建材營造,non_mainstream_latest_taxonomy,0.9399999999999835,1,1.34,0.0,0.0,113.81715,10.0,0.0,-8.66,-8.66,weekly_increase,18,-8.66,10.6,0.4739336492890933,2.843601895734582,-1.4218009478673022,True,10.3,-2.3696682464455,3.3175355450236976,-4.2654028436019065,True,10.0,-5.213270142180104,3.3175355450236976,-8.056872037914708,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,2535,達欣工,0.30000000000000426,0.6299999999999955,0.39000000000000057,0.740000000000002,0,建材營造,non_mainstream_latest_taxonomy,2.0600000000000023,2,5.69,5.0,0.0,1002.6120999999999,0.0,0.0,10.69,10.69,weekly_increase,1,10.69,74.2,2.912621359223322,4.438280166435504,-0.4160887656033285,True,75.1,4.160887656033285,6.796116504854388,-1.109570041608876,True,80.3,11.37309292649098,12.34396671289877,-1.109570041608876,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,4961,天鈺,-0.35999999999999943,0.02999999999999403,0.030000000000001137,0.8399999999999999,0,半導體業_待細分,mainstream_latest_taxonomy,0.899999999999995,1,3.15,0.0,5.0,1531.63105,0.0,0.0,8.15,8.15,weekly_increase,2,8.15,170.0,11.475409836065564,14.098360655737707,0.6557377049180246,True,169.0,10.81967213114754,18.032786885245898,0.6557377049180246,True,172.5,13.114754098360649,19.672131147540984,0.6557377049180246,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,8109,博大,0.15000000000000568,0.14000000000000057,1.0899999999999963,0.10000000000000142,0,電子零組件業_待細分,mainstream_latest_taxonomy,1.480000000000004,1,4.1,0.0,5.0,346.45,10.0,0.0,-0.9,-0.9,weekly_increase,3,-0.9,119.5,1.2711864406779627,5.084745762711873,-0.4237288135593209,True,113.0,-4.23728813559322,5.084745762711873,-4.6610169491525415,True,125.5,6.355932203389836,13.983050847457633,-5.508474576271183,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,3038,全台,0.6400000000000006,0.3399999999999963,0.3399999999999963,0.3399999999999963,0,光電業_待細分,mainstream_latest_taxonomy,1.6599999999999895,1,3.7,0.0,5.0,549.1979,10.0,0.0,-1.3,-1.3,weekly_increase,4,-1.3,22.85,-0.21834061135369565,2.401746724890841,-0.6550218340611313,True,22.5,-1.7467248908296873,2.401746724890841,-3.4934497816593746,True,23.2,1.310043668122285,4.148471615720539,-4.5851528384279305,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,1626,艾美特-KY,0.14999999999999147,0.1599999999999966,0.5799999999999983,0.10000000000000142,0,重電電網_電器電纜待細分,mainstream_latest_taxonomy,0.9899999999999878,1,2.61,0.0,5.0,301.88765,10.0,0.0,-2.39,-2.39,weekly_increase,5,-2.39,10.95,-3.524229074889873,0.4405286343612369,-3.964757709251099,True,10.0,-11.894273127753296,0.4405286343612369,-12.158590308370032,True,9.99,-11.98237885462554,0.4405286343612369,-12.77533039647577,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,2414,精技,0.0,0.01999999999999602,0.5200000000000031,-0.010000000000005116,0,電子通路業_待細分,mainstream_latest_taxonomy,0.5399999999999991,1,1.56,0.0,5.0,228.4384,10.0,0.0,-3.44,-3.44,weekly_increase,6,-3.44,48.9,7.002188183807423,9.19037199124726,-0.4376367614879695,True,48.3,5.689277899343526,9.19037199124726,-0.4376367614879695,True,50.8,11.159737417943095,12.69146608315097,-0.4376367614879695,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,6534,正瀚-創,0.45000000000000284,1.0300000000000011,0.37999999999999545,0.37999999999999545,0,生技醫療業,non_mainstream_latest_taxonomy,2.239999999999995,1,5.17,0.0,0.0,287.52979999999997,10.0,0.0,-4.83,-4.83,weekly_increase,7,-4.83,95.8,3.5675675675675755,5.729729729729716,-2.2702702702702693,True,96.9,4.756756756756753,6.486486486486487,-2.2702702702702693,True,96.0,3.7837837837837895,6.486486486486487,-2.2702702702702693,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,1906,寶隆,0.04000000000000625,0.04999999999999716,0.04999999999999716,0.710000000000008,0,造紙工業,non_mainstream_latest_taxonomy,0.8500000000000085,1,3.13,0.0,0.0,478.04785,10.0,0.0,-6.87,-6.87,weekly_increase,8,-6.87,11.0,-2.2222222222222254,2.666666666666684,-2.6666666666666727,True,10.6,-5.777777777777782,2.666666666666684,-5.777777777777782,True,10.1,-10.222222222222221,2.666666666666684,-11.111111111111116,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,1563,巧新,0.38000000000000256,0.21999999999999886,0.5500000000000043,0.16000000000000014,0,汽車工業,non_mainstream_latest_taxonomy,1.3100000000000058,1,3.11,0.0,0.0,726.1463,10.0,0.0,-6.89,-6.89,weekly_increase,9,-6.89,43.9,5.910735826296731,6.2726176115802,-2.4125452352231624,True,44.75,7.961399276236425,12.424607961399282,-2.4125452352231624,True,66.7,60.91676718938479,62.12303980699638,-2.4125452352231624,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,1760,寶齡富錦,0.060000000000002274,0.05999999999999517,-0.8700000000000045,1.1899999999999977,0,生技醫療業,non_mainstream_latest_taxonomy,1.3099999999999952,1,2.33,0.0,0.0,418.10195,10.0,0.0,-7.67,-7.67,weekly_increase,10,-7.67,64.4,-5.571847507331373,0.2932551319648091,-6.011730205278609,True,61.2,-10.26392961876833,0.2932551319648091,-10.557184750733139,True,60.3,-11.583577712609983,0.2932551319648091,-13.049853372434029,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260430,5609,中菲行,-0.45000000000000284,-0.4200000000000017,0.00999999999999801,0.6999999999999957,0,航運業,non_mainstream_latest_taxonomy,0.7099999999999937,1,1.54,0.0,0.0,142.45,10.0,0.0,-8.46,-8.46,weekly_increase,11,-8.46,79.6,2.051282051282044,2.4358974358974494,-0.6410256410256387,True,79.2,1.538461538461533,3.076923076923088,-0.6410256410256387,True,81.0,3.8461538461538547,6.41025641025641,-0.6410256410256387,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,6182,合晶,8.020000000000003,8.14,8.349999999999998,8.170000000000002,1,半導體業_待細分,mainstream_latest_taxonomy,32.68000000000001,4,82.03,15.0,5.0,53430.1,0.0,0.0,102.03,102.03,weekly_increase,1,102.03,55.2,-2.987697715289972,8.084358523725843,-5.096660808435849,True,69.9,22.847100175746938,22.847100175746938,-8.435852372583474,True,85.5,50.26362038664325,78.38312829525485,-8.435852372583474,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,8042,金山電,7.800000000000011,8.5,7.000000000000007,7.029999999999994,1,被動元件,mainstream_latest_taxonomy,30.330000000000013,4,73.92,15.0,5.0,6213.85,0.0,0.0,93.92,93.92,weekly_increase,2,93.92,98.1,16.646848989298448,38.525564803805004,-1.7835909631391256,True,123.0,46.25445897740785,52.19976218787159,-1.7835909631391256,True,145.5,73.00832342449466,104.51843043995245,-1.7835909631391256,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,1597,直得,3.6400000000000006,4.719999999999999,6.8799999999999955,7.960000000000001,1,機器人自動化,mainstream_latest_taxonomy,23.199999999999996,4,65.56,15.0,5.0,5539.25285,0.0,0.0,85.56,85.56,weekly_increase,3,85.56,179.5,3.7572254335260125,12.71676300578035,0.0,True,183.0,5.780346820809257,15.02890173410405,-6.647398843930641,True,167.5,-3.1791907514450823,27.7456647398844,-6.647398843930641,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,3481,群創,6.609999999999999,6.75,6.789999999999999,6.910000000000004,1,消費性電子,non_mainstream_latest_taxonomy,27.060000000000002,4,68.12,15.0,0.0,365014.51430000004,0.0,0.0,83.12,83.12,weekly_increase,4,83.12,36.1,22.789115646258516,31.4625850340136,5.6122448979591955,True,44.65,51.87074829931972,51.87074829931972,5.6122448979591955,True,53.7,82.6530612244898,105.78231292517009,5.6122448979591955,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,5328,華容,6.219999999999999,6.619999999999997,5.840000000000003,4.789999999999999,1,電子零組件業_待細分,mainstream_latest_taxonomy,23.47,4,56.14,15.0,5.0,8587.7,0.0,0.0,76.14,76.14,weekly_increase,5,76.14,28.6,6.3197026022304925,16.914498141263934,0.0,True,35.5,31.970260223048342,36.988847583643135,0.0,True,40.7,51.3011152416357,61.15241635687734,0.0,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,4195,基米-創,5.330000000000005,5.880000000000003,6.240000000000002,6.240000000000002,1,生技醫療業,non_mainstream_latest_taxonomy,23.690000000000012,4,60.77,15.0,0.0,,0.0,0.0,75.77,75.77,weekly_increase,6,75.77,,,,,False,,,,,False,,,,,False,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,6173,信昌電,5.069999999999993,6.239999999999995,5.399999999999999,5.390000000000001,1,被動元件,mainstream_latest_taxonomy,22.099999999999987,4,55.31,15.0,5.0,13138.15,0.0,0.0,75.31,75.31,weekly_increase,7,75.31,155.0,27.04918032786885,43.44262295081967,-5.327868852459017,True,192.5,57.78688524590163,57.78688524590163,-5.327868852459017,True,223.5,83.19672131147541,110.24590163934427,-5.327868852459017,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,8150,南茂,5.150000000000006,5.090000000000003,4.859999999999999,5.640000000000001,1,記憶體儲存,mainstream_latest_taxonomy,20.74000000000001,4,52.47,15.0,5.0,45004.70615,0.0,0.0,72.47,72.47,weekly_increase,8,72.47,80.9,-12.729234088457385,5.609492988133757,-13.700107874865164,True,79.1,-14.670981661272931,5.609492988133757,-19.956850053937437,True,96.8,4.422869471413149,22.977346278317157,-19.956850053937437,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,6209,今國光,3.960000000000001,4.369999999999997,4.780000000000001,6.329999999999998,1,光電業_待細分,mainstream_latest_taxonomy,19.439999999999998,4,52.36,15.0,5.0,9056.90635,0.0,0.0,72.36,72.36,weekly_increase,9,72.36,67.0,1.5151515151515138,5.606060606060614,-6.212121212121213,True,85.8,30.000000000000004,35.606060606060595,-6.212121212121213,True,87.9,33.1818181818182,37.72727272727274,-6.212121212121213,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,2342,茂矽,5.0,4.599999999999994,4.200000000000003,4.740000000000002,1,半導體業_待細分,mainstream_latest_taxonomy,18.54,4,45.76,15.0,5.0,6961.12745,0.0,0.0,65.76,65.76,weekly_increase,10,65.76,40.45,-7.648401826484008,3.1963470319634757,-8.675799086757985,True,41.4,-5.47945205479452,3.1963470319634757,-14.155251141552505,True,41.4,-5.47945205479452,8.333333333333348,-14.155251141552505,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260508,2455,全新,2.969999999999999,4.25,4.259999999999998,4.829999999999998,1,低軌衛星,mainstream_latest_taxonomy,16.309999999999995,4,43.57,15.0,5.0,10479.82315,0.0,0.0,63.57,63.57,weekly_increase,11,63.57,358.5,6.379821958456966,13.501483679525217,-0.5934718100890191,True,425.0,26.112759643916906,26.112759643916906,-0.5934718100890191,True,399.0,18.397626112759635,36.498516320474785,-0.5934718100890191,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
