research_id,research_variant_id,parameter_set_id,source_research_id,source_parameter_set_id,advisory_status,event_family_id,segment_id,segment_name,stop_rule_id,exit_rule_id,outcome_rule_id,sample_size,evaluated_sample_size,mature_sample_size,win_count,neutral_count,loss_count,incomplete_count,pure_win_rate_pct,neutral_inclusive_success_rate_pct,positive_return_count,positive_return_rate_pct,stop_hit_count,tp10_hit_count,avg_return_pct,median_return_pct,avg_mfe_pct,median_mfe_pct,avg_mae_pct,median_mae_pct,approved_for_daily,production_readiness,generated_at
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,all_retest_entries,all retest-not-broken then renewed-attack entries,source_retest_or_neckline_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,374,374,304,126,70,178,0,41.4474,52.4064,195,52.1390,136,126,0.8057,1.0895,8.6420,8.8976,-7.5113,-6.3459,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,all_retest_entries,all retest-not-broken then renewed-attack entries,source_retest_or_neckline_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,374,374,374,183,0,191,0,48.9305,48.9305,200,53.4759,143,183,0.5189,5.0973,8.5511,9.5091,-7.7923,-6.7747,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,neckline_minus_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,105,105,105,50,0,55,0,47.6190,47.6190,50,47.6190,27,0,2.3467,0.0000,12.5779,7.8478,-6.8907,-6.3444,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,neckline_minus_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,105,105,105,55,0,50,0,52.3810,52.3810,55,52.3810,36,0,8.7012,1.8657,20.7443,12.6050,-7.5873,-7.2154,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,neckline_minus_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,105,105,82,41,23,41,0,50.0000,60.9524,63,60.0000,29,41,2.6342,2.8605,9.1143,10.1517,-6.1402,-5.1282,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,neckline_minus_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,105,105,105,59,0,46,0,56.1905,56.1905,65,61.9048,30,59,2.9568,10.0000,8.9437,10.3532,-6.2114,-5.2632,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,retest_low_stop,fixed_10d_close,positive_return_after_fixed_10d,105,105,105,44,0,61,0,41.9048,41.9048,44,41.9048,43,0,1.2432,-1.7143,11.7496,7.0946,-6.6198,-5.3381,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,retest_low_stop,fixed_20d_close,positive_return_after_fixed_20d,105,105,105,46,0,59,0,43.8095,43.8095,46,43.8095,51,0,6.0342,-2.8777,18.1382,10.2418,-7.0616,-5.7143,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,retest_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,105,105,84,37,21,47,0,44.0476,55.2381,56,53.3333,41,37,1.6632,2.5862,8.2546,8.7866,-5.8258,-4.8721,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,retest_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,105,105,105,53,0,52,0,50.4762,50.4762,56,53.3333,43,53,1.8567,10.0000,8.0699,10.0852,-5.8970,-4.8721,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,105,105,105,52,0,53,0,49.5238,49.5238,52,49.5238,20,0,3.1223,0.0000,13.8308,8.6957,-7.0415,-6.3444,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,signal_low_stop,fixed_20d_close,positive_return_after_fixed_20d,105,105,105,59,0,46,0,56.1905,56.1905,59,56.1905,29,0,10.2856,2.8169,22.7885,14.0327,-7.8653,-7.2154,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,105,105,80,44,25,36,0,55.0000,65.7143,68,64.7619,22,44,3.9165,3.6290,10.0473,10.3532,-6.2835,-5.0633,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,105,105,105,63,0,42,0,60.0000,60.0000,69,65.7143,24,63,3.5581,10.0000,9.8893,10.5769,-6.4166,-5.2632,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,source_retest_or_neckline_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,105,105,105,50,0,55,0,47.6190,47.6190,50,47.6190,27,0,2.2714,0.0000,12.5779,7.8478,-6.9405,-6.3473,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,source_retest_or_neckline_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,105,105,105,55,0,50,0,52.3810,52.3810,55,52.3810,36,0,8.6259,1.8657,20.7443,12.6050,-7.6371,-7.3944,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,source_retest_or_neckline_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,105,105,82,41,23,41,0,50.0000,60.9524,63,60.0000,29,41,2.5596,2.8605,9.1143,10.1517,-6.1900,-5.1282,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60,low position <= 60,source_retest_or_neckline_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,105,105,105,59,0,46,0,56.1905,56.1905,65,61.9048,30,59,2.8815,10.0000,8.9437,10.3532,-6.2612,-5.2632,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,neckline_minus_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,95,95,95,44,0,51,0,46.3158,46.3158,44,46.3158,25,0,2.3941,-0.2401,12.8014,8.3333,-6.9908,-6.4935,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,neckline_minus_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,95,95,95,48,0,47,0,50.5263,50.5263,48,50.5263,34,0,8.4918,0.1493,21.2057,12.7708,-7.6652,-7.3944,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,neckline_minus_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,95,95,75,38,20,37,0,50.6667,61.0526,58,61.0526,27,38,2.7027,2.8605,9.2072,10.2418,-6.1795,-5.0633,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,neckline_minus_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,95,95,95,55,0,40,0,57.8947,57.8947,58,61.0526,28,55,2.8487,10.0000,9.0814,10.3989,-6.1811,-5.1282,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,retest_low_stop,fixed_10d_close,positive_return_after_fixed_10d,95,95,95,38,0,57,0,40.0000,40.0000,38,40.0000,40,0,1.1704,-2.8777,11.8859,7.0513,-6.6523,-5.3892,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,retest_low_stop,fixed_20d_close,positive_return_after_fixed_20d,95,95,95,40,0,55,0,42.1053,42.1053,40,42.1053,47,0,5.7734,-2.8793,18.3254,11.2195,-7.0452,-5.7143,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,retest_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,95,95,77,34,18,43,0,44.1558,54.7368,51,53.6842,38,34,1.6756,2.5862,8.2570,8.7866,-5.7930,-4.4776,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,retest_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,95,95,95,49,0,46,0,51.5789,51.5789,50,52.6316,39,49,1.8620,10.0000,8.1156,10.1517,-5.7946,-4.4776,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,95,95,95,46,0,49,0,48.4211,48.4211,46,48.4211,19,0,3.2290,0.0000,13.5062,9.2896,-7.1679,-6.4935,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,signal_low_stop,fixed_20d_close,positive_return_after_fixed_20d,95,95,95,51,0,44,0,53.6842,53.6842,51,53.6842,28,0,9.9964,2.1858,22.7851,14.0327,-7.9830,-7.3944,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,95,95,73,40,22,33,0,54.7945,65.2632,62,65.2632,21,40,3.3070,3.3067,9.5583,10.3989,-6.3514,-5.0633,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,95,95,95,58,0,37,0,61.0526,61.0526,61,64.2105,23,58,3.2765,10.0000,9.4466,10.6568,-6.4213,-5.6022,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,source_retest_or_neckline_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,95,95,95,44,0,51,0,46.3158,46.3158,44,46.3158,25,0,2.3243,-0.2401,12.8014,8.3333,-7.0069,-6.4935,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,source_retest_or_neckline_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,95,95,95,48,0,47,0,50.5263,50.5263,48,50.5263,34,0,8.4220,0.1493,21.2057,12.7708,-7.6813,-7.3944,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,source_retest_or_neckline_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,95,95,75,38,20,37,0,50.6667,61.0526,58,61.0526,27,38,2.6336,2.8605,9.2072,10.2418,-6.1956,-5.0633,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,low position <= 60 and bull market regime,source_retest_or_neckline_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,95,95,95,55,0,40,0,57.8947,57.8947,58,61.0526,28,55,2.7788,10.0000,9.0814,10.3989,-6.1972,-5.1282,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,neckline_minus_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,323,323,323,145,0,178,0,44.8916,44.8916,145,44.8916,101,0,1.3456,-1.5670,12.1077,7.3025,-7.7938,-7.2398,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
