generated_at,model_id,artifact_id,artifact_version,source_operation_artifact_id,source_operation_artifact_version,source_condition_artifact_id,source_condition_artifact_version,source_variant_id,grid_id,analysis_basis,lag_basis_order,lag_basis_id,lag_basis_label_zh,bucket_order,lag_bucket_id,lag_bucket_label_zh,lag_min_trading_days,lag_max_trading_days,operation_count,unique_stock_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,return_ge20_count,return_ge20_rate_pct,delta_vs_overall_win_rate_pct_points,delta_vs_overall_avg_return_pct_points,source_anomaly_candidate_count,operation_return_review_candidate_count,future_qualifying_update_ignored_operation_count,same_stock_overlap_pair_count,unclassified_operation_count,time_travel_policy,sample_policy,anomaly_policy,financial_statement_scope,approved_for_daily,production_change,promotion_readiness
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,0,all,全部已確認交易,,,911,577,494,5,412,54.2261,0.5488,45.225,6.6183,1.5,-15.0228,37.8378,184,20.1976,0.0,0.0,0,0,546,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,10,latest_lag_d0_20,距最新合格營收 0 至 20 個交易日,0,20,566,406,315,5,246,55.6537,0.8834,43.4629,7.2265,2.1133,-14.5446,38.1217,118,20.8481,1.4276,0.6082,0,0,395,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,20,latest_lag_d21_40,距最新合格營收 21 至 40 個交易日,21,40,184,175,98,0,86,53.2609,0.0,46.7391,6.3672,1.075,-15.6952,38.9475,38,20.6522,-0.9652,-0.2511,0,0,92,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,30,latest_lag_d41_60,距最新合格營收 41 至 60 個交易日,41,60,83,81,43,0,40,51.8072,0.0,48.1928,4.9216,0.9852,-11.1294,29.1649,15,18.0723,-2.4189,-1.6967,0,0,36,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,40,latest_lag_d61_90,距最新合格營收 61 至 90 個交易日,61,90,42,41,21,0,21,50.0,0.0,50.0,5.0287,-0.4502,-18.3996,37.1126,7,16.6667,-4.2261,-1.5896,0,0,15,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,50,latest_lag_d91_126,距最新合格營收 91 至 126 個交易日,91,126,36,35,17,0,19,47.2222,0.0,52.7778,4.1056,-3.3857,-15.8672,32.9928,6,16.6667,-7.0039,-2.5127,0,0,8,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,20,episode_first_qualifying_source,距本次 episode 首次合格營收,0,all,全部已確認交易,,,911,577,494,5,412,54.2261,0.5488,45.225,6.6183,1.5,-15.0228,37.8378,184,20.1976,0.0,0.0,0,0,546,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,20,episode_first_qualifying_source,距本次 episode 首次合格營收,10,first_lag_d0_20,距首次合格營收 0 至 20 個交易日,0,20,204,192,109,2,93,53.4314,0.9804,45.5882,6.7092,0.5683,-18.2273,38.2984,46,22.549,-0.7947,0.0909,0,0,121,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,20,episode_first_qualifying_source,距本次 episode 首次合格營收,20,first_lag_d21_40,距首次合格營收 21 至 40 個交易日,21,40,197,191,110,0,87,55.8376,0.0,44.1624,7.3678,1.8519,-15.4196,39.84,42,21.3198,1.6115,0.7495,0,0,129,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-08-29 00:00:00 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v3_20260829,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v3_20260829,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v3_20260720,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,20,episode_first_qualifying_source,距本次 episode 首次合格營收,30,first_lag_d41_60,距首次合格營收 41 至 60 個交易日,41,60,175,172,98,1,76,56.0,0.5714,43.4286,6.65,2.5329,-13.5256,33.5283,32,18.2857,1.7739,0.0317,0,0,93,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
