generated_at,model_id,artifact_id,artifact_version,analysis_basis,row_type,feature_order,feature_id,feature_family,feature_rule,success_group_count,failure_group_count,success_observed_count,failure_observed_count,success_hit_count,failure_hit_count,success_hit_rate_pct,failure_hit_rate_pct,success_minus_failure_hit_rate_pct_points,feature_hit_event_count,strict_success_share_when_feature_hit_pct,feature_miss_event_count,strict_success_share_when_feature_miss_pct,success_mean,success_median,failure_mean,failure_median,success_minus_failure_mean,standardized_mean_difference,contrast_scope,sample_policy,approved_for_daily,production_change,promotion_readiness
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,250,ema23_slope_5d_pct,technical,compare ema23_slope_5d_pct between strict-success and first-mature-failure events,329,1170,315,947,,,,,,,,,,2.2986,1.842,0.7494,0.4467,1.5492,1.0007,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,260,distance_to_ema23_pct,technical,compare distance_to_ema23_pct between strict-success and first-mature-failure events,329,1170,329,1170,,,,,,,,,,10.0761,9.521,6.042,5.1018,4.0341,0.867,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,270,ma60_minus_ma120_pct,technical,compare ma60_minus_ma120_pct between strict-success and first-mature-failure events,329,1170,329,1170,,,,,,,,,,4.4502,2.31,1.6488,0.0,2.8014,0.3509,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,280,obv_slope_5d,technical,compare obv_slope_5d between strict-success and first-mature-failure events,329,1170,329,1169,,,,,,,,,,22400147.465,4273274.0,11154233.3319,1095360.0,11245914.1331,0.1591,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,300,tdcc_consecutive_up_weeks,tdcc,compare tdcc_consecutive_up_weeks between strict-success and first-mature-failure events,329,1170,90,175,,,,,,,,,,0.7444,0.0,1.4,1.0,-0.6556,-0.3804,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,numeric_feature,400,next_day_close_return_pct,close_confirmation,compare next_day_close_return_pct between strict-success and first-mature-failure events,329,1170,329,1170,,,,,,,,,,2.5845,1.5306,0.3652,-0.1894,2.2193,0.5412,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,10,breakout_prev40,breakout,trigger close is above previous 40-day highest close,343,1292,343,1292,226,373,65.8892,28.87,37.0192,599,37.7295,1036,11.2934,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,20,breakout_prev60,breakout,trigger close is above previous 60-day highest close,343,1292,343,1292,183,211,53.3528,16.3313,37.0215,394,46.4467,1241,12.8928,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,30,next_close_continuation,close_confirmation,next-day close is above trigger close,343,1292,343,1292,205,554,59.7668,42.8793,16.8875,759,27.0092,876,15.7534,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,40,next_close_holds_breakout,close_confirmation,next-day close holds the trigger's previous 20-day highest close,343,1292,343,1292,290,949,84.5481,73.452,11.0961,1239,23.406,396,13.3838,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,100,volume_ge1_5,volume,trigger-day volume ratio >= 1.5,343,1292,343,1292,231,840,67.3469,65.0155,2.3314,1071,21.5686,564,19.8582,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,110,volume_ge2,volume,trigger-day volume ratio >= 2.0,343,1292,343,1292,172,665,50.1458,51.4706,-1.3248,837,20.5496,798,21.4286,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,120,ma60_gt_ma120,technical,MA60 > MA120,343,1292,343,1292,238,478,69.3878,36.9969,32.3909,716,33.2402,919,11.4255,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,130,obv_above_ma20,technical,OBV above OBV MA20,343,1292,343,1291,327,1160,95.3353,89.8528,5.4825,1487,21.9906,147,10.8844,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,140,kdj_bullish_not_extreme,technical,"K > D, J > K, and J < 100",343,1292,343,1211,237,804,69.0962,66.3914,2.7048,1041,22.7666,513,20.6628,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,150,close_above_ma20_ema23,technical,close above MA20 and EMA23,343,1292,343,1292,340,1282,99.1254,99.226,-0.1006,1622,20.9618,13,23.0769,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,160,macd_hist_gt0,technical,MACD histogram > 0,343,1292,326,979,310,931,95.092,95.097,-0.005,1241,24.9799,64,25.0,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,170,rsi14_40_70,technical,40 <= RSI14 <= 70,343,1292,342,1191,231,944,67.5439,79.2611,-11.7172,1175,19.6596,358,31.0056,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,180,rsi14_ge60,technical,RSI14 >= 60,343,1292,342,1191,266,799,77.7778,67.0865,10.6913,1065,24.9765,468,16.2393,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,190,kdj_j_ge100,technical_risk,KDJ J >= 100,343,1292,343,1211,97,369,28.2799,30.4707,-2.1908,466,20.8155,1088,22.6103,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,200,return20_0_25,price_momentum,20-day close return between 0% and 25%,343,1292,343,1292,292,1254,85.1312,97.0588,-11.9276,1546,18.8875,89,57.3034,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,210,range23_le15,price_shape,previous 23-day range width <= 15%,343,1292,343,1292,157,975,45.7726,75.4644,-29.6918,1132,13.8693,503,36.9781,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,220,position120_low_le40,price_position,close position in previous 120-day range <= 40%,343,1292,333,1108,32,288,9.6096,25.9928,-16.3832,320,10.0,1121,26.851,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,230,position120_mid_40_75,price_position,40% < close position in previous 120-day range <= 75%,343,1292,333,1108,80,403,24.024,36.3718,-12.3478,483,16.5631,958,26.4092,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,240,position120_high_gt75,price_position,close position in previous 120-day range > 75%,343,1292,333,1108,221,417,66.3664,37.6354,28.731,638,34.6395,803,13.9477,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,250,solid_red_candle,candle,solid red candle,343,1292,343,1292,235,810,68.5131,62.6935,5.8196,1045,22.488,590,18.3051,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,300,tdcc_high_thresholds_up,tdcc,TDCC high thresholds increasing,343,1292,95,193,28,87,29.4737,45.0777,-15.604,115,24.3478,173,38.7283,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,310,tdcc_consecutive_up_ge1,tdcc,TDCC consecutive up weeks >= 1,343,1292,95,193,37,107,38.9474,55.4404,-16.493,144,25.6944,144,40.2778,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,320,market_bull,market_regime,market regime is strong_bull or mild_bull,343,1292,343,1292,310,1203,90.379,93.1115,-2.7325,1513,20.4891,122,27.0492,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,330,market_correction_or_high_risk,market_regime_risk,market regime is correction or high_risk,343,1292,343,1292,33,89,9.621,6.8885,2.7325,122,27.0492,1513,20.4891,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,400,revenue_latest_ge50,monthly_revenue,latest monthly revenue YoY >= 50%,343,1292,343,1292,95,305,27.6968,23.6068,4.09,400,23.75,1235,20.081,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,410,revenue_cumulative_ge30,monthly_revenue,cumulative monthly revenue YoY >= 30%,343,1292,343,1292,135,431,39.3586,33.3591,5.9995,566,23.8516,1069,19.4574,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,420,revenue_two_month_yoy_ge15,monthly_revenue,latest and previous monthly revenue YoY >= 15%,343,1292,343,1285,169,596,49.2711,46.3813,2.8898,765,22.0915,863,20.1622,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,430,revenue_lag_0_14,revenue_freshness,0-14 trading days after latest available revenue source,343,1292,343,1292,202,882,58.8921,68.2663,-9.3742,1084,18.6347,551,25.5898,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,440,revenue_lag_15_30,revenue_freshness,15-30 trading days after latest available revenue source,343,1292,343,1292,70,251,20.4082,19.4272,0.981,321,21.8069,1314,20.7763,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,450,revenue_lag_31_60,revenue_freshness,31-60 trading days after latest available revenue source,343,1292,343,1292,48,136,13.9942,10.5263,3.4679,184,26.087,1451,20.3308,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,460,revenue_lag_61_90,revenue_freshness,61-90 trading days after latest available revenue source,343,1292,343,1292,16,20,4.6647,1.548,3.1167,36,44.4444,1599,20.4503,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,binary_feature,470,revenue_lag_91_126,revenue_freshness,91-126 trading days after latest available revenue source,343,1292,343,1292,7,3,2.0408,0.2322,1.8086,10,70.0,1625,20.6769,,,,,,,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,10,revenue_lag_trading_days,revenue_freshness,compare revenue_lag_trading_days between strict-success and first-mature-failure events,343,1292,343,1292,,,,,,,,,,19.2391,12.0,13.2214,9.0,6.0177,0.3578,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,20,revenue_latest_yoy_pct,monthly_revenue,compare revenue_latest_yoy_pct between strict-success and first-mature-failure events,343,1292,343,1289,,,,,,,,,,57.0592,26.35,746.9252,29.14,-689.866,-0.048,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,30,revenue_cumulative_yoy_pct,monthly_revenue,compare revenue_cumulative_yoy_pct between strict-success and first-mature-failure events,343,1292,343,1292,,,,,,,,,,57.7686,25.36,692.2708,21.62,-634.5022,-0.0397,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,40,revenue_latest_yoy_delta_1m,monthly_revenue,compare revenue_latest_yoy_delta_1m_pct_points between strict-success and first-mature-failure events,343,1292,343,1285,,,,,,,,,,-121.4097,2.39,447.5766,2.08,-568.9863,-0.0589,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,100,return_5d_pct,price_momentum,compare return_5d_pct between strict-success and first-mature-failure events,343,1292,343,1292,,,,,,,,,,10.6874,9.4256,7.6915,5.8965,2.9959,0.3233,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,110,return_20d_pct,price_momentum,compare return_20d_pct between strict-success and first-mature-failure events,343,1292,343,1292,,,,,,,,,,14.8619,12.1127,7.4279,5.4379,7.434,0.6808,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,120,volume_ratio_prev20,volume,compare volume_ratio_prev20 between strict-success and first-mature-failure events,343,1292,343,1292,,,,,,,,,,2.7792,2.001,2.9908,2.0453,-0.2116,-0.0666,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,130,range_width_23d_pct,price_shape,compare range_width_23d_pct between strict-success and first-mature-failure events,343,1292,343,1292,,,,,,,,,,18.8854,15.7895,11.7302,10.1127,7.1552,0.8353,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,140,range_width_60d_pct,price_shape,compare range_width_60d_pct between strict-success and first-mature-failure events,343,1292,333,1108,,,,,,,,,,42.7425,35.9249,34.5269,25.0,8.2156,0.2708,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,150,close_position_120d_pct,price_position,compare close_position_120d_pct between strict-success and first-mature-failure events,343,1292,333,1108,,,,,,,,,,82.8812,88.3268,65.3192,62.9651,17.562,0.3746,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,160,signal_body_pct,candle,compare signal_body_pct between strict-success and first-mature-failure events,343,1292,343,1292,,,,,,,,,,4.1317,3.6262,3.2787,2.3099,0.853,0.2868,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,170,close_location_pct,candle_advisory,compare close_location_pct between strict-success and first-mature-failure events,343,1292,335,1270,,,,,,,,,,78.9474,85.0,75.4522,82.938,3.4952,0.1384,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,200,rsi14,technical,compare rsi14 between strict-success and first-mature-failure events,343,1292,342,1191,,,,,,,,,,66.4854,66.1652,64.0717,63.1579,2.4137,0.3166,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
2026-07-14 14:39:01 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,primary_candidate_retaining,numeric_feature,210,macd_hist,technical,compare macd_hist between strict-success and first-mature-failure events,343,1292,326,979,,,,,,,,,,1.9662,0.5608,0.5857,0.2204,1.3805,0.3683,descriptive_retrospective_source_launch_vs_source_first_mature_failure_not_trade_win_rate,sample_count_disclosed_not_used_as_automatic_rejection,False,False,blocked_pending_rule_matrix_decision
