date,stock_id,stock_name,market,open,high,low,close,volume,volume_ma20_prev,start_day_volume_ratio_vs_prev20,prev_day_volume_ratio_vs_prev20,future_5d_high,future_5d_high_day_offset,future_5d_high_from_start_low_pct,next_open,signal_close_to_next_open_gap_pct,next_open_to_d5_high_return_pct,next_open_to_d10_high_return_pct,next_open_to_d20_high_return_pct,signal_day_close_return_pct,signal_day_high_from_low_pct
20260616,2241,艾姆勒,TWSE,44.25,45.05,43.1,43.3,2920808.0,4602508.5,0.634612190287101,1.3501758546205536,55.0,3,27.610208816705327,43.55,0.5773672055427337,26.291618828932272,26.291618828932272,26.291618828932272,-2.1468926553672385,4.524361948955913
20260617,2241,艾姆勒,TWSE,43.55,47.5,43.1,46.05,5044811.0,4701305.25,1.073066038415608,0.634612190287101,55.0,2,27.610208816705327,46.05,0.0,19.435396308360488,19.435396308360488,19.435396308360488,5.74052812858783,10.208816705336421
20250825,2243,宏旭-KY,listed,11.0,11.2,10.85,10.95,278172.0,242092.7,1.149030929061471,0.8223564527321011,14.2,5,30.87557603686635,11.05,0.9132420091324311,28.50678733031673,45.70135746606334,45.70135746606334,-0.454545454545463,3.2258064516129004
20250826,2243,宏旭-KY,listed,11.05,11.05,10.85,11.0,73721.0,252101.1,0.2924263321342112,1.149030929061471,15.6,5,43.77880184331797,12.1,9.999999999999986,28.925619834710737,33.057851239669446,33.057851239669446,-0.4524886877828149,1.8433179723502446
20250827,2243,宏旭-KY,listed,12.1,12.1,12.1,12.1,426077.0,250526.8,1.700724233894338,0.2924263321342112,16.1,5,33.057851239669446,12.1,0.0,33.057851239669446,33.057851239669446,33.057851239669446,0.0,0.0
20250828,2243,宏旭-KY,listed,12.1,12.5,11.8,11.8,1421581.0,263019.4,5.404852265650366,1.700724233894338,16.1,4,36.44067796610171,12.85,8.898305084745761,25.29182879377434,25.29182879377434,25.29182879377434,-2.4793388429751984,5.932203389830493
20250829,2243,宏旭-KY,listed,12.85,12.95,12.85,12.95,733351.0,319007.9,2.298849025368964,5.404852265650366,16.1,3,25.29182879377434,14.0,8.108108108108114,15.000000000000014,15.000000000000014,15.000000000000014,0.7782101167315147,0.7782101167315147
20260305,2243,宏旭-KY,TWSE,11.8,11.95,11.7,11.95,476849.0,243533.7,1.958041125314484,0.9272940324583255,15.3,5,30.769230769230795,11.95,0.0,28.033472803347294,73.22175732217573,91.63179916317992,1.2711864406779627,2.136752136752129
20260306,2243,宏旭-KY,TWSE,11.95,12.0,11.9,11.9,347609.0,259335.7,1.3403823692611545,1.958041125314484,16.8,5,41.176470588235304,11.8,-0.8403361344537785,42.3728813559322,75.4237288135593,94.06779661016947,-0.4184100418409997,0.8403361344537785
20260309,2243,宏旭-KY,TWSE,11.8,11.8,11.5,11.55,493200.0,254762.85,1.9359180508461105,1.3403823692611545,17.15,5,49.13043478260868,12.7,9.956709956709942,35.03937007874016,62.99212598425197,80.31496062992125,-2.1186440677966045,2.60869565217392
20260310,2243,宏旭-KY,TWSE,12.7,12.7,12.7,12.7,390646.0,263903.0,1.4802635816947893,1.9359180508461105,18.85,5,48.425196850393725,13.95,9.842519685039374,35.12544802867386,48.38709677419355,64.15770609318996,0.0,0.0
20260311,2243,宏旭-KY,TWSE,13.95,13.95,13.95,13.95,610458.0,276214.3,2.2100883263466087,1.4802635816947893,20.7,5,48.38709677419355,15.3,9.677419354838722,35.29411764705881,36.274509803921575,60.7843137254902,0.0,0.0
20260312,2243,宏旭-KY,TWSE,15.3,15.3,15.3,15.3,858576.0,295071.25,2.9097243462384084,2.2100883263466087,20.7,4,35.29411764705881,16.8,9.80392156862746,23.214285714285698,24.10714285714286,46.428571428571445,0.0,0.0
20260313,2243,宏旭-KY,TWSE,16.8,16.8,15.0,15.6,3620381.0,333115.45,10.868247029670943,2.9097243462384084,20.7,3,37.999999999999986,16.85,8.012820512820529,22.848664688427277,23.73887240356083,45.99406528189911,-7.142857142857151,12.00000000000001
20260316,2243,宏旭-KY,TWSE,16.85,17.15,15.9,17.15,2074326.0,506451.9,4.095800608113031,10.868247029670943,20.7,2,30.188679245283012,18.85,9.912536443148712,9.814323607427045,21.485411140583533,30.503978779840857,1.780415430267035,7.861635220125773
20260323,2243,宏旭-KY,TWSE,18.5,19.0,18.0,19.0,783225.0,1024523.7,0.7644771907179893,0.9029593522743192,22.9,5,27.222222222222214,19.75,3.9473684210526327,15.949367088607591,15.949367088607591,24.55696202531645,2.7027027027026973,5.555555555555558
20260324,2243,宏旭-KY,TWSE,19.75,19.75,18.85,19.35,519076.0,1054146.6,0.49241348404481877,0.7644771907179893,22.9,4,21.485411140583533,20.0,3.3591731266149782,14.500000000000002,14.500000000000002,23.0,-2.025316455696191,4.774535809018565
20260402,2243,宏旭-KY,TWSE,22.05,22.05,19.85,19.9,1966559.0,1288593.4,1.5261284125776216,0.6713629464132354,24.6,4,23.929471032745585,19.65,-1.2562814070351758,25.190839694656496,25.190839694656496,46.56488549618323,-9.75056689342405,11.083123425692687
20260407,2243,宏旭-KY,TWSE,19.65,21.3,18.55,20.9,1565397.0,1363078.9,1.1484272847301797,1.5261284125776216,24.6,3,32.61455525606469,21.0,0.4784688995215447,17.14285714285715,17.14285714285715,37.142857142857146,6.361323155216292,14.82479784366577
20260408,2243,宏旭-KY,TWSE,21.0,21.45,20.25,20.6,1014258.0,1423968.3,0.7122756875978208,1.1484272847301797,24.6,2,21.48148148148148,21.0,1.9417475728155331,17.14285714285715,17.14285714285715,37.142857142857146,-1.904761904761898,5.925925925925912
20260421,2243,宏旭-KY,TWSE,22.35,23.45,22.25,23.2,977587.0,1327767.8,0.7362635243903339,0.9435882543037566,27.4,5,23.146067415730332,23.2,0.0,18.10344827586208,24.13793103448276,24.13793103448276,3.803131991051445,5.393258426966296
20260422,2243,宏旭-KY,TWSE,23.2,23.9,22.8,23.65,913774.0,1331901.9,0.686067044427221,0.7362635243903339,28.8,5,26.315789473684205,23.85,0.8456659619450413,20.75471698113207,20.75471698113207,20.75471698113207,1.93965517241379,4.824561403508754
20260423,2243,宏旭-KY,TWSE,23.85,24.25,23.05,24.0,1476919.0,1338429.35,1.1034717671126981,0.686067044427221,28.8,4,24.945770065075923,24.45,1.8750000000000044,17.791411042944794,17.791411042944794,17.791411042944794,0.6289308176100628,5.206073752711493
20260424,2243,宏旭-KY,TWSE,24.45,26.2,23.25,24.25,1951159.0,1386321.5,1.4074361538791686,1.1034717671126981,28.8,3,23.870967741935488,24.45,0.8247422680412342,17.791411042944794,17.791411042944794,17.791411042944794,-0.8179959100204415,12.68817204301076
20260427,2243,宏旭-KY,TWSE,24.45,25.25,23.9,24.95,1375608.0,1424412.65,0.9657370004401464,1.4074361538791686,28.8,2,20.502092050209207,25.0,0.20040080160321772,15.200000000000014,15.200000000000014,15.200000000000014,2.0449897750511203,5.648535564853563
20260521,2243,宏旭-KY,TWSE,21.65,22.0,20.95,22.0,900681.0,1676375.7,0.5372787257653521,0.35447655155532554,25.95,5,23.866348448687358,22.45,2.0454545454545503,15.590200445434288,33.630289532293986,130.28953229398667,1.616628175519641,5.011933174224348
20260522,2243,宏旭-KY,TWSE,22.45,22.95,22.2,22.8,627322.0,1675721.05,0.3743594436556132,0.5372787257653521,27.3,5,22.972972972972983,22.8,0.0,19.736842105263165,31.57894736842104,126.75438596491229,1.5590200445434466,3.378378378378377
20260525,2243,宏旭-KY,TWSE,22.8,23.5,22.15,23.5,954090.0,1633241.2,0.5841696866329358,0.3743594436556132,30.0,5,35.44018058690745,23.55,0.21276595744681437,27.388535031847127,27.388535031847127,119.53290870488323,3.0701754385964897,6.094808126410833
20260526,2243,宏旭-KY,TWSE,23.55,24.0,23.0,23.5,610555.0,1583387.75,0.38560043173253045,0.5841696866329358,30.0,4,30.434782608695656,23.9,1.7021276595744705,25.52301255230127,25.52301255230127,116.31799163179917,-0.2123142250530785,4.347826086956519
20260527,2243,宏旭-KY,TWSE,23.9,24.2,23.5,23.75,493649.0,1545135.1,0.31948597892831504,0.38560043173253045,30.0,3,27.65957446808511,24.05,1.263157894736855,24.74012474012475,29.729729729729716,132.84823284823287,-0.6276150627614996,2.9787234042553123
20260528,2243,宏旭-KY,TWSE,24.05,25.95,24.05,24.85,1550575.0,1399236.5,1.1081579132619825,0.31948597892831504,30.0,2,24.74012474012475,24.85,0.0,20.724346076458744,36.217303822937616,145.07042253521126,3.3264033264033266,7.9002079002078895
20260529,2243,宏旭-KY,TWSE,24.85,27.3,24.85,27.3,2447888.0,1283282.4,1.9075209010892693,1.1081579132619825,30.0,1,20.724346076458744,27.3,0.0,9.890109890109876,36.26373626373627,123.07692307692308,9.859154929577452,9.859154929577452
20260604,2243,宏旭-KY,TWSE,28.0,29.7,27.25,29.65,4018447.0,1352345.45,2.9714648723815356,0.8369630074320884,33.85,5,24.220183486238533,27.55,-7.082630691399661,22.86751361161525,87.65880217785845,139.56442831215972,5.892857142857144,8.99082568807339
20260605,2243,宏旭-KY,TWSE,27.55,29.1,27.55,28.05,1848401.0,1494884.8,1.2364839083252435,2.9714648723815356,37.2,5,35.02722323049004,25.25,-9.982174688057043,47.326732673267344,104.75247524752476,161.3861386138614,1.814882032667886,5.6261343012704135
20260608,2243,宏旭-KY,TWSE,25.25,27.95,25.25,27.75,1974871.0,1485418.6,1.329504693155182,1.2364839083252435,40.9,5,61.98019801980197,27.85,0.3603603603603567,46.85816876122082,85.63734290843806,136.98384201077198,9.90099009900991,10.693069306930681
20260609,2243,宏旭-KY,TWSE,27.85,28.5,27.5,28.5,992978.0,1426387.55,0.6961488131328684,1.329504693155182,44.95,5,63.454545454545475,28.0,-1.7543859649122862,60.53571428571429,84.64285714285715,135.71428571428572,2.333931777378817,3.6363636363636376
20260610,2243,宏旭-KY,TWSE,28.0,31.2,28.0,30.8,2128874.0,1404089.3,1.5161955867052046,0.6961488131328684,48.2,5,72.14285714285715,30.8,0.0,56.49350649350651,81.81818181818181,114.28571428571428,10.000000000000009,11.428571428571432
20260611,2243,宏旭-KY,TWSE,30.8,33.85,30.3,33.85,4387150.0,1479734.3,2.964822806364629,1.5161955867052046,51.7,5,70.62706270627064,34.45,1.7725258493353158,50.072568940493454,76.77793904208995,91.5820029027576,9.9025974025974,11.71617161716172
20260612,2243,宏旭-KY,TWSE,34.45,37.2,34.1,37.2,3763311.0,1662684.1,2.2633950730628865,2.964822806364629,51.7,4,51.61290322580645,39.3,5.645161290322576,31.55216284987279,54.961832061068705,67.93893129770994,7.982583454281578,9.090909090909104
20260615,2243,宏旭-KY,TWSE,39.3,40.9,39.0,40.9,3098658.0,1824517.85,1.698343482909745,2.2633950730628865,51.7,3,32.56410256410258,44.8,9.53545232273838,15.40178571428572,35.9375,47.321428571428584,4.071246819338437,4.871794871794877
20260617,2243,宏旭-KY,TWSE,43.5,48.2,42.65,47.0,2219163.0,2065220.7,1.0745403626837557,1.6140460093599593,56.0,5,31.30128956623681,49.0,4.255319148936176,14.28571428571428,30.408163265306108,34.6938775510204,8.045977011494255,13.012895662368118
20260618,2243,宏旭-KY,TWSE,49.0,51.7,49.0,51.7,1614835.0,2146133.25,0.7524392998431015,1.0745403626837557,60.9,5,24.28571428571429,50.0,-3.288201160541593,21.799999999999997,32.00000000000001,32.00000000000001,5.5102040816326525,5.5102040816326525
20260622,2243,宏旭-KY,TWSE,50.0,50.0,46.55,46.55,2310038.0,2181840.95,1.058756368102817,0.7524392998431015,60.9,4,30.827067669172937,45.6,-2.0408163265306034,33.55263157894737,44.736842105263165,44.736842105263165,-6.900000000000006,7.411385606874332
20260623,2243,宏旭-KY,TWSE,45.6,46.55,42.85,46.55,1084327.0,2265976.75,0.47852520993430314,1.058756368102817,60.9,3,42.12368728121352,46.4,-0.3222341568206222,31.25,42.24137931034484,42.24137931034484,2.083333333333326,8.634772462077
20260624,2243,宏旭-KY,TWSE,46.4,51.2,46.4,51.0,716951.0,2272488.6,0.3154915716628897,0.47852520993430314,62.5,5,34.698275862068975,53.5,4.90196078431373,16.82242990654206,23.364485981308402,23.364485981308402,9.913793103448288,10.344827586206895
20260626,2243,宏旭-KY,TWSE,60.9,60.9,53.0,53.0,674117.0,2286786.2,0.29478794300927647,0.2955494412962917,66.0,5,24.52830188679245,50.1,-5.471698113207546,31.73652694610778,31.73652694610778,31.73652694610778,-12.972085385878485,14.905660377358497
20260629,2243,宏旭-KY,TWSE,50.1,56.6,50.1,53.2,322983.0,2242963.3,0.14399834361979977,0.29478794300927647,66.0,4,31.73652694610778,56.8,6.766917293233066,16.19718309859155,16.19718309859155,16.19718309859155,6.18762475049901,12.974051896207595
20260630,2243,宏旭-KY,TWSE,56.8,57.0,54.3,57.0,410000.0,2136718.05,0.19188306103371947,0.14399834361979977,66.0,3,21.54696132596685,59.1,3.684210526315801,11.675126903553302,11.675126903553302,11.675126903553302,0.35211267605634866,4.972375690607733
20251003,2248,華勝-KY,listed,42.95,42.95,42.65,42.95,19030.0,25744.2,0.7391956246455512,0.7139457401237506,52.0,5,21.922626025791338,42.95,0.0,21.071012805587873,21.071012805587873,22.002328288707783,0.0,0.703399765533419
20251007,2248,華勝-KY,listed,42.95,43.0,42.9,43.0,16000.0,25295.7,0.6325185703499013,0.7391956246455512,52.0,4,21.212121212121215,43.0,0.0,20.93023255813953,20.93023255813953,21.86046511627906,0.11641443538998875,0.2331002331002363
20251008,2248,華勝-KY,listed,43.0,43.1,42.95,43.0,19150.0,23675.1,0.8088666996126733,0.6325185703499013,52.0,3,21.071012805587873,43.0,0.0,20.93023255813953,20.93023255813953,21.86046511627906,0.0,0.34924330616996624
