model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,advisory_status,surface_id,event_set_id,outcome_rule_id,diagnostic_type,segment_id,segment_description,sample_size,evaluated_sample_size,mature_sample_size,win_count,neutral_count,loss_count,incomplete_count,win_rate_excl_neutral_pct,neutral_rate_evaluated_pct,loss_rate_excl_neutral_pct,avg_return_pct,median_return_pct,baseline_segment_id,baseline_evaluated_sample_size,baseline_win_rate_excl_neutral_pct,baseline_neutral_rate_evaluated_pct,delta_win_rate_pct_vs_all,delta_neutral_rate_pct_vs_all,avg_price_position_252_pct,median_price_position_252_pct,avg_second_arc_volume_ratio,median_second_arc_volume_ratio,avg_red_ratio_delta_pct,median_red_ratio_delta_pct,avg_neckline_distance_pct,median_neckline_distance_pct,avg_signal_rebound_from_right_low_pct,median_signal_rebound_from_right_low_pct,sample_warning,research_interpretation,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,exclude_wv_multiple_turn,Exclude WV/WVV multiple-turn path category.,184,124,94,31,30,63,60,32.9787,24.1935,67.0213,-0.0699,1.0979,all_rows,305,33.6406,28.8525,-0.6618,-4.6589,24.3920,22.0898,1.6669,1.4511,1.7929,1.3963,-5.7467,-4.7858,5.6956,4.7704,medium_mature_sample_research_only,reduces_neutral_only,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,sharp_v_bottom_risk,Path category is sharp V bottom risk.,26,16,13,6,3,7,10,46.1538,18.7500,53.8462,0.2323,1.8009,all_rows,305,33.6406,28.8525,12.5133,-10.1025,32.5275,32.0909,1.6693,1.5646,1.0815,2.7272,-10.7231,-10.7822,9.3751,8.8252,low_mature_sample_research_only,too_small_for_parameter_decision,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,slope_break_discontinuous,Path category has a slope break discontinuity.,104,69,47,15,22,32,35,31.9149,31.8841,68.0851,0.0319,2.3372,all_rows,305,33.6406,28.8525,-1.7257,3.0316,22.4481,19.4193,1.7150,1.4582,1.5200,0.8817,-4.8885,-4.4761,5.0596,4.6028,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,second_arc_volume_gte1_5,Second arc average volume is at least 1.5x first arc.,224,159,114,37,45,77,65,32.4561,28.3019,67.5439,-0.1384,1.0135,all_rows,305,33.6406,28.8525,-1.1844,-0.5506,24.7269,23.6923,2.0654,1.8445,1.6267,2.3202,-7.7873,-6.5582,6.4099,5.1629,medium_mature_sample_research_only,reduces_neutral_only,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,second_red_ratio_gt_first,Second arc red-candle ratio is greater than first arc.,252,163,107,41,56,66,89,38.3178,34.3558,61.6822,1.2332,3.3784,all_rows,305,33.6406,28.8525,4.6772,5.5034,24.1479,22.2116,1.7392,1.5026,10.0067,8.3471,-6.2972,-5.1120,6.8291,5.9947,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,second_red_delta_gte10,Second arc red-candle ratio is at least 10 pct points above first arc.,109,68,45,15,23,30,41,33.3333,33.8235,66.6667,0.8972,2.8797,all_rows,305,33.6406,28.8525,-0.3072,4.9711,22.7694,21.4286,1.8137,1.5081,16.8550,14.4231,-6.0196,-4.9180,6.6664,6.0680,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,right_rebound_5_20,Signal close is 5% to 20% above right low.,244,151,102,42,49,60,93,41.1765,32.4503,58.8235,0.6874,3.3708,all_rows,305,33.6406,28.8525,7.5359,3.5979,25.5781,24.1503,1.6256,1.4802,3.0487,2.9245,-5.7855,-3.8742,8.5508,8.0501,medium_mature_sample_research_only,improves_win_but_neutral_watch,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,below_neckline_5_to_30,Signal close is 5% to 30% below neckline.,277,181,130,39,51,91,96,30.0000,28.1768,70.0000,-0.4038,0.8000,all_rows,305,33.6406,28.8525,-3.6406,-0.6757,24.6945,23.1579,1.6783,1.5121,-0.6883,-1.3228,-10.9748,-9.3750,5.4099,4.2827,medium_mature_sample_research_only,reduces_neutral_only,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,near_neckline_m5_to_0,Signal close is within 5% below neckline.,163,109,76,28,33,48,54,36.8421,30.2752,63.1579,1.0382,3.0132,all_rows,305,33.6406,28.8525,3.2016,1.4228,24.7825,22.6667,1.6826,1.4226,3.5257,3.7152,-2.7062,-2.7730,7.0380,6.1017,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,core_mainstream_price_le40,core_mainstream and price_position_252_pct <= 40.,179,114,74,32,40,42,65,43.2432,35.0877,56.7568,1.5706,3.3746,all_rows,305,33.6406,28.8525,9.6027,6.2353,22.2198,21.5827,1.6113,1.5081,2.6068,2.3363,-7.3676,-5.8091,7.4072,6.7909,medium_mature_sample_research_only,improves_win_but_neutral_watch,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,core_mainstream_price_le40_red_ratio_gt_first,"core_mainstream, price <= 40, and second arc red ratio > first arc.",108,68,43,20,25,23,40,46.5116,36.7647,53.4884,2.5296,3.7767,all_rows,305,33.6406,28.8525,12.8711,7.9122,21.9896,21.4734,1.6570,1.5618,9.7184,8.0295,-6.3683,-4.7883,7.8335,7.2677,medium_mature_sample_research_only,improves_win_but_neutral_watch,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,core_mainstream_price_le40_red_delta_gte10,"core_mainstream, price <= 40, and second arc red delta >= 10 pct points.",48,29,18,6,11,12,19,33.3333,37.9310,66.6667,1.0938,3.3784,all_rows,305,33.6406,28.8525,-0.3072,9.0786,20.1004,19.1745,1.7191,1.5934,16.1358,14.4216,-5.2756,-4.6090,7.3168,6.8361,directional_only_below_promotion_review_size,too_small_for_parameter_decision,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,core_mainstream_price_le40_volume_gte1_5,"core_mainstream, price <= 40, and second arc volume >= 1.5x first arc.",92,62,43,16,19,27,30,37.2093,30.6452,62.7907,1.1743,3.0166,all_rows,305,33.6406,28.8525,3.5687,1.7927,21.5806,20.9814,1.8942,1.7786,4.3029,4.6073,-7.3736,-6.2652,7.4830,6.8484,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,core_mainstream_price_le40_smooth,"core_mainstream, price <= 40, and smooth rounded W-like path.",17,14,11,5,3,6,3,45.4545,21.4286,54.5455,1.1061,1.7852,all_rows,305,33.6406,28.8525,11.8140,-7.4239,22.7942,20.7459,1.5323,1.3896,3.1152,2.2222,-5.2733,-5.1916,5.4928,5.4054,low_mature_sample_research_only,too_small_for_parameter_decision,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,core_mainstream_price_le40_exclude_wv,"core_mainstream, price <= 40, and exclude WV/WVV.",61,41,30,14,11,16,20,46.6667,26.8293,53.3333,1.5757,3.7037,all_rows,305,33.6406,28.8525,13.0261,-2.0232,22.7732,22.0238,1.5716,1.4801,3.2988,2.2222,-6.3159,-4.5524,6.6397,6.0274,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,all_rows,All evaluated early-entry rows.,372,244,244,100,0,144,128,40.9836,0.0000,59.0164,0.4447,-0.2124,all_rows,244,40.9836,0.0000,0.0000,0.0000,26.6935,24.5057,1.5562,1.4229,0.5888,0.0000,-7.1266,-5.7806,6.8889,6.0199,medium_mature_sample_research_only,baseline_reference,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,outcome_profile,outcome_win,Rows whose result is win.,100,100,100,100,0,0,0,100.0000,0.0000,0.0000,13.0329,12.0717,all_rows,244,40.9836,0.0000,59.0164,0.0000,30.6181,30.7329,1.5535,1.3670,1.0778,0.8688,-5.7430,-4.5452,7.1705,6.2974,medium_mature_sample_research_only,outcome_profile_reference,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,outcome_profile,outcome_neutral,Rows whose result is neutral.,0,0,0,0,0,0,0,,,,,,all_rows,244,40.9836,0.0000,,,,,,,,,,,,,tiny_mature_sample_research_only,outcome_profile_reference,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,outcome_profile,outcome_loss,Rows whose result is loss.,144,144,144,0,0,144,0,0.0000,0.0000,100.0000,-8.2971,-7.7077,all_rows,244,40.9836,0.0000,-40.9836,0.0000,27.9328,24.8712,1.6132,1.4848,-0.4467,-0.5335,-8.0407,-5.8457,6.5377,5.4272,medium_mature_sample_research_only,outcome_profile_reference,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,core_mainstream,Taxonomy segment is core_mainstream.,211,146,146,65,0,81,65,44.5205,0.0000,55.4795,1.6552,4.0663,all_rows,244,40.9836,0.0000,3.5369,0.0000,29.3594,27.9330,1.5579,1.4229,0.7026,0.2522,-7.3545,-5.2995,7.4300,6.7862,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,non_mainstream,Taxonomy segment is not core_mainstream.,161,98,98,35,0,63,63,35.7143,0.0000,64.2857,-1.3586,-2.8212,all_rows,244,40.9836,0.0000,-5.2693,0.0000,23.1996,22.0779,1.5540,1.4201,0.4396,-0.1887,-6.8280,-5.9006,6.1798,5.2941,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,price_position_le_25,price_position_252_pct <= 25.,191,112,112,40,0,72,79,35.7143,0.0000,64.2857,-0.7126,-0.8998,all_rows,244,40.9836,0.0000,-5.2693,0.0000,14.5902,14.7826,1.5406,1.4397,2.1502,1.9874,-7.1358,-5.8091,6.4752,5.6110,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,price_position_le_40,price_position_252_pct <= 40.,298,179,179,72,0,107,119,40.2235,0.0000,59.7765,0.5582,0.3846,all_rows,244,40.9836,0.0000,-0.7601,0.0000,21.0093,19.2916,1.5429,1.4377,1.3241,0.8598,-6.9266,-5.6858,6.8823,6.0848,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,bottom_quartile_level,Signal is in the bottom-quartile price bucket.,191,112,112,40,0,72,79,35.7143,0.0000,64.2857,-0.7126,-0.8998,all_rows,244,40.9836,0.0000,-5.2693,0.0000,14.5902,14.7826,1.5406,1.4397,2.1502,1.9874,-7.1358,-5.8091,6.4752,5.6110,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,bottom_or_low_level,Signal is bottom-quartile or low-level.,340,217,217,91,0,126,123,41.9355,0.0000,58.0645,0.5639,0.3846,all_rows,244,40.9836,0.0000,0.9519,0.0000,23.9735,22.4207,1.5463,1.4292,0.5933,0.0909,-6.9431,-5.6858,6.9279,6.1787,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,smooth_rounded_w_like,Path quality is smooth rounded W-like.,64,42,42,19,0,23,22,45.2381,0.0000,54.7619,0.9802,2.7036,all_rows,244,40.9836,0.0000,4.2545,0.0000,25.2920,21.1373,1.4798,1.3743,4.8747,3.8844,-4.8713,-4.3452,5.9484,5.5107,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,exclude_wv_multiple_turn,Exclude WV/WVV multiple-turn path category.,160,103,103,44,0,59,57,42.7184,0.0000,57.2816,1.0355,1.4563,all_rows,244,40.9836,0.0000,1.7348,0.0000,25.6473,22.8458,1.4920,1.3975,2.2069,0.8598,-5.3356,-4.6324,6.5262,5.6516,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,sharp_v_bottom_risk,Path category is sharp V bottom risk.,20,13,13,6,0,7,7,46.1538,0.0000,53.8462,-0.5418,-9.4142,all_rows,244,40.9836,0.0000,5.1702,0.0000,34.2837,32.7309,1.7019,1.6469,-0.0995,-0.7422,-9.3643,-8.9142,10.0586,10.5688,low_mature_sample_research_only,too_small_for_parameter_decision,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,slope_break_discontinuous,Path category has a slope break discontinuity.,76,48,48,19,0,29,28,39.5833,0.0000,60.4167,1.5109,0.9204,all_rows,244,40.9836,0.0000,-1.4003,0.0000,23.6737,21.6737,1.4470,1.3772,0.5673,0.4719,-4.6664,-4.4516,6.0832,5.3576,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,second_arc_volume_gte1_5,Second arc average volume is at least 1.5x first arc.,150,105,105,37,0,68,45,35.2381,0.0000,64.7619,-0.2861,-0.8032,all_rows,244,40.9836,0.0000,-5.7455,0.0000,26.4728,24.5057,1.9128,1.7946,0.6838,0.6909,-7.3658,-6.2652,7.4818,6.8484,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,second_red_ratio_gt_first,Second arc red-candle ratio is greater than first arc.,185,121,121,53,0,68,64,43.8017,0.0000,56.1983,1.3329,2.0661,all_rows,244,40.9836,0.0000,2.8180,0.0000,24.9867,21.7391,1.5499,1.4419,10.3912,8.4211,-6.0288,-4.7619,7.0966,6.4298,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,second_red_delta_gte10,Second arc red-candle ratio is at least 10 pct points above first arc.,84,47,47,23,0,24,37,48.9362,0.0000,51.0638,2.5550,8.5546,all_rows,244,40.9836,0.0000,7.9526,0.0000,24.6508,21.6208,1.4982,1.3788,17.3565,15.1608,-5.9522,-4.7174,7.0906,6.2839,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,right_rebound_5_20,Signal close is 5% to 20% above right low.,236,154,154,72,0,82,82,46.7532,0.0000,53.2468,1.3120,4.3478,all_rows,244,40.9836,0.0000,5.7696,0.0000,27.2086,25.8425,1.5697,1.4471,1.8305,0.8598,-5.4286,-3.6297,8.6603,8.2858,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,below_neckline_5_to_30,Signal close is 5% to 30% below neckline.,204,124,124,43,0,81,80,34.6774,0.0000,65.3226,-0.8736,-2.2753,all_rows,244,40.9836,0.0000,-6.3062,0.0000,26.1663,23.9677,1.5780,1.4473,-1.1309,-1.8762,-11.2021,-9.6571,5.7879,4.6082,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,near_neckline_m5_to_0,Signal close is within 5% below neckline.,137,102,102,46,0,56,35,45.0980,0.0000,54.9020,1.4589,2.8513,all_rows,244,40.9836,0.0000,4.1144,0.0000,27.2009,25.2427,1.5220,1.3934,2.4880,2.0702,-2.5560,-2.6981,7.8146,6.9444,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,core_mainstream_price_le40,core_mainstream and price_position_252_pct <= 40.,157,99,99,44,0,55,58,44.4444,0.0000,55.5556,1.9340,4.1758,all_rows,244,40.9836,0.0000,3.4608,0.0000,22.1551,20.5036,1.5569,1.4442,1.1742,0.7937,-7.1210,-5.0420,7.6042,6.8493,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,take_profit_10pct_close_40d,segment_rate,core_mainstream_price_le40_red_ratio_gt_first,"core_mainstream, price <= 40, and second arc red ratio > first arc.",83,53,53,21,0,32,30,39.6226,0.0000,60.3774,1.3534,2.0161,all_rows,244,40.9836,0.0000,-1.3610,0.0000,21.1554,18.8732,1.5421,1.4693,9.7734,8.3871,-6.2327,-4.6729,7.4968,6.8399,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 16:15:03 Asia/Taipei
