research_id,source_research_id,source_parameter_set_id,research_variant_id,parameter_set_id,advisory_status,event_family_id,segment_id,stop_rule_id,exit_rule_id,outcome_rule_id,outcome_result,outcome_folder,chart_path,chart_path_absolute,stock_id,stock_name,signal_date,retest_date,retest_attack_date,retest_entry_date,exit_date,exit_reason,reference_price,stop_level,entry_price,exit_price,holding_days,return_pct,mfe_pct,mae_pct,market_regime,low_position_120_pct,base_width_pct,support_touch_count,tdcc_fresh,tdcc_supportive,manual_review_status,approved_for_daily,production_readiness,generated_at
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250213_1305_20250220_loss_-0.3731.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250213_1305_20250220_loss_-0.3731.png,1305,華夏,20250213,20250214,20250219,20250220,20250306,fixed_10d_close,12.7500,12.2500,13.4000,13.3500,10,-0.3731,2.6119,-4.4776,mild_bull,31.0811,13.3333,5,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250214_2637_20250225_loss_-0.2401.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250214_2637_20250225_loss_-0.2401.png,2637,慧洋-KY,20250214,20250217,20250224,20250225,20250311,fixed_10d_close,69.5000,68.5000,83.3000,83.1000,10,-0.2401,5.5222,-10.5642,mild_bull,40.8451,9.8814,6,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250221_1528_20250227_loss_0.0000.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250221_1528_20250227_loss_0.0000.png,1528,恩德,20250221,20250225,20250226,20250227,20250227,stop_hit,15.8500,15.0500,14.8000,14.8000,1,0.0000,7.0946,-1.3514,strong_bull,32.2870,20.3036,3,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250224_9921_20250306_loss_-6.9277.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250224_9921_20250306_loss_-6.9277.png,9921,巨大,20250224,20250225,20250305,20250306,20250314,stop_hit,157.0000,155.5000,166.0000,154.5000,7,-6.9277,2.7108,-9.3373,mild_bull,44.2308,9.0278,7,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250522_6213_20250527_loss_0.0000.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250522_6213_20250527_loss_0.0000.png,6213,聯茂,20250522,20250523,20250526,20250527,20250610,fixed_10d_close,78.8000,79.2000,90.3000,90.3000,10,0.0000,2.5471,-7.8627,strong_bull,54.7201,26.9944,2,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250604_5522_20250609_loss_-4.4540.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250604_5522_20250609_loss_-4.4540.png,5522,遠雄,20250604,20250605,20250606,20250609,20250620,fixed_10d_close,67.4000,63.3000,69.6000,66.5000,10,-4.4540,8.3333,-5.4598,strong_bull,41.8831,15.4110,8,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250610_2374_20250613_loss_-6.4748.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250610_2374_20250613_loss_-6.4748.png,2374,佳能,20250610,20250611,20250612,20250613,20250620,stop_hit,55.0000,52.0000,55.6000,52.0000,6,-6.4748,0.7194,-7.1942,strong_bull,43.2099,41.1161,2,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250616_3013_20250619_loss_-2.9304.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250616_3013_20250619_loss_-2.9304.png,3013,晟銘電,20250616,20250617,20250618,20250619,20250702,fixed_10d_close,122.0000,113.5000,136.5000,132.5000,10,-2.9304,4.0293,-10.2564,mild_bull,55.1991,55.3151,2,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250618_2344_20250627_loss_-11.0849.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250618_2344_20250627_loss_-11.0849.png,2344,華邦電,20250618,20250619,20250626,20250627,20250707,stop_hit,19.3000,18.8500,21.2000,18.8500,7,-11.0849,2.3585,-11.0849,strong_bull,9.9845,26.7652,5,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250620_6139_20250625_loss_-12.2807.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250620_6139_20250625_loss_-12.2807.png,6139,亞翔,20250620,20250623,20250624,20250625,20250708,fixed_10d_close,284.0000,282.0000,342.0000,300.0000,10,-12.2807,2.6316,-14.3275,mild_bull,28.2974,17.3554,8,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250716_1313_20250724_loss_-4.8780.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250716_1313_20250724_loss_-4.8780.png,1313,聯成,20250716,20250717,20250723,20250724,20250806,fixed_10d_close,9.0900,8.7300,10.2500,9.7500,10,-4.8780,5.3659,-8.2927,strong_bull,59.5541,13.7672,7,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250723_1304_20250731_loss_-9.2920.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250723_1304_20250731_loss_-9.2920.png,1304,台聚,20250723,20250724,20250730,20250731,20250804,stop_hit,10.7500,10.2500,11.3000,10.2500,3,-9.2920,0.0000,-11.7699,strong_bull,48.7500,20.4482,7,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250723_1326_20250729_loss_-1.0601.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250723_1326_20250729_loss_-1.0601.png,1326,台化,20250723,20250724,20250728,20250729,20250811,fixed_10d_close,26.8000,25.4500,28.3000,28.0000,10,-1.0601,4.5936,-9.1873,strong_bull,47.8673,17.2867,6,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250723_2014_20250728_loss_-8.0745.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250723_2014_20250728_loss_-8.0745.png,2014,中鴻,20250723,20250724,20250725,20250728,20250804,stop_hit,15.3500,14.8000,16.1000,14.8000,6,-8.0745,0.6211,-9.0062,strong_bull,20.1581,12.4542,7,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250806_2634_20250811_loss_-1.7276.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250806_2634_20250811_loss_-1.7276.png,2634,漢翔,20250806,20250807,20250808,20250811,20250822,fixed_10d_close,45.9000,44.3000,49.2000,48.3500,10,-1.7276,2.4390,-7.2154,strong_bull,42.7673,8.3186,10,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250807_6451_20250812_loss_0.0000.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250807_6451_20250812_loss_0.0000.png,6451,訊芯-KY,20250807,20250808,20250811,20250812,20250825,fixed_10d_close,156.0000,146.0000,168.0000,168.0000,10,0.0000,5.0595,-8.0357,strong_bull,30.8594,31.3684,3,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250821_3481_20250829_loss_-2.8169.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250821_3481_20250829_loss_-2.8169.png,3481,群創,20250821,20250822,20250828,20250829,20250917,fixed_10d_close,12.8500,12.6500,14.2000,13.8000,10,-2.8169,1.4085,-7.3944,mild_bull,44.0367,10.3004,9,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250827_3047_20250904_loss_-15.0327.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250827_3047_20250904_loss_-15.0327.png,3047,訊舟,20250827,20250902,20250903,20250904,20250923,stop_hit,20.5500,19.5000,22.9500,19.5000,10,-15.0327,2.1786,-15.4684,strong_bull,38.9558,20.0000,8,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250917_2324_20250925_loss_-10.6383.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250917_2324_20250925_loss_-10.6383.png,2324,仁寶,20250917,20250918,20250924,20250925,20251013,fixed_10d_close,30.5500,30.3500,35.2500,31.5000,10,-10.6383,7.2340,-13.1915,strong_bull,47.6351,8.0460,12,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250917_2409_20250926_loss_-6.0498.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250917_2409_20250926_loss_-6.0498.png,2409,友達,20250917,20250918,20250925,20250926,20251014,fixed_10d_close,13.3000,12.7000,14.0500,13.2000,10,-6.0498,2.4911,-6.0498,strong_bull,59.1837,7.4747,12,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20250918_6706_20250930_loss_-9.8927.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20250918_6706_20250930_loss_-9.8927.png,6706,惠特,20250918,20250919,20250926,20250930,20251009,stop_hit,76.9000,75.6000,83.9000,75.6000,7,-9.8927,15.4946,-12.8725,strong_bull,57.7657,28.5953,11,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20251021_2327_20251027_loss_-3.6961.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20251021_2327_20251027_loss_-3.6961.png,2327,國巨*,20251021,20251022,20251023,20251027,20251107,fixed_10d_close,198.0000,196.5000,243.5000,234.5000,10,-3.6961,7.5975,-8.0082,strong_bull,16.8801,44.7898,4,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20251219_2520_20251229_loss_-5.0633.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20251219_2520_20251229_loss_-5.0633.png,2520,冠德,20251219,20251222,20251226,20251229,20251231,stop_hit,34.5000,33.7500,35.5500,33.7500,3,-5.0633,0.0000,-5.0633,strong_bull,16.1863,6.0723,12,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20251231_3714_20260106_loss_-1.5342.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20251231_3714_20260106_loss_-1.5342.png,3714,富采,20251231,20260102,20260105,20260106,20260119,fixed_10d_close,34.8500,32.7500,35.8500,35.3000,10,-1.5342,6.2762,-4.4630,strong_bull,47.2477,7.6448,8,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20260107_8422_20260112_loss_-5.7176.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20260107_8422_20260112_loss_-5.7176.png,8422,可寧衛*,20260107,20260108,20260109,20260112,20260123,fixed_10d_close,34.5000,32.3500,42.8500,40.4000,10,-5.7176,21.1202,-10.6184,strong_bull,6.0748,62.3529,2,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20260109_1810_20260120_loss_-11.6945.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20260109_1810_20260120_loss_-11.6945.png,1810,和成,20260109,20260112,20260119,20260120,20260130,stop_hit,19.0000,18.5000,20.9500,18.5000,9,-11.6945,2.3866,-12.4105,strong_bull,53.9474,9.9855,11,true,true,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20260113_2327_20260120_loss_-10.7266.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20260113_2327_20260120_loss_-10.7266.png,2327,國巨*,20260113,20260114,20260119,20260120,20260202,fixed_10d_close,260.0000,248.0000,289.0000,258.0000,10,-10.7266,5.3633,-11.5917,strong_bull,29.8021,16.3311,9,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
structured_neckline_retest_review_packet,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,warning_research_variant_only,structured_neckline_retest_review_packet_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,loss,03_loss,output/latest/research_backtest/structured_neckline_retest_review/e01_fixed_10d_close/03_loss/20260114_9105_20260120_loss_-6.9277.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_review\e01_fixed_10d_close\03_loss\20260114_9105_20260120_loss_-6.9277.png,9105,泰金寶-DR,20260114,20260115,20260119,20260120,20260123,stop_hit,6.2500,6.1800,6.6400,6.1800,4,-6.9277,0.0000,-7.8313,strong_bull,59.0278,8.6957,11,false,false,pending_user_chart_review,false,not_production_ready_research_only,2026-06-27 18:52:24 Asia/Taipei
