model_id,confirmation_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,sample_mode,stock_id,stock_name,signal_date,initial_stage,confirmation_stage,transition_status,slope_curvature_category,slope_issue_reasons,path_start_date,path_end_date,path_days,full_path_significant_turn_count,full_path_abrupt_slope_change_count,full_path_direction_switch_count,full_path_max_abs_daily_return_pct,full_path_max_abs_smoothed_slope_change_pct,left_descent_days,first_rebound_days,second_decline_days,right_rebound_days,left_descent_wrong_direction_rate,first_rebound_wrong_direction_rate,second_decline_wrong_direction_rate,right_rebound_wrong_direction_rate,first_low_pre3_avg_slope_pct,first_low_post3_avg_slope_pct,first_low_slope_reversal_change_pct,first_low_sharp_v_flag,second_low_pre3_avg_slope_pct,second_low_post3_avg_slope_pct,second_low_slope_reversal_change_pct,second_low_sharp_v_flag,observation_stage_eligible,confirmation_stage_eligible,price_confirmation_only,a_mature,a_return_pct,c_mature,c_return_pct,tdcc_any_age7,tdcc_any_age14,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,7631,聚賢研發-創,20260129,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20250902,20260129,87,8,1,17,9.9265,4.0231,39,35,12,4,23.6842,35.2941,0.0,0.0,0.3035,-0.0935,-0.397,false,-0.5269,0.0465,0.5734,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2024,志聯,20260130,right_side_observation_zone,right_low_support_failed,observation_support_failed,slope_break_discontinuous,too_many_direction_switches,20251106,20260130,54,4,1,10,10.0,3.5484,28,6,11,12,14.8148,20.0,20.0,45.4545,0.2326,0.7632,0.5306,false,-1.1828,0.7241,1.9069,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,5546,永固-KY,20260130,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20251103,20260130,63,5,0,10,5.9908,1.9969,26,23,13,4,12.0,27.2727,16.6667,33.3333,0.6338,0.3857,-0.2481,false,-0.5358,-0.1714,0.3644,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6216,居易,20260202,near_neckline_at_signal,price_confirmed_without_volume,not_observation_near_neckline_or_above,slope_break_discontinuous,too_many_direction_switches,20251030,20260202,66,2,0,10,10.0,3.4596,17,14,18,20,18.75,0.0,5.8824,21.0526,-1.1171,0.2847,1.4017,false,-0.2085,0.0225,0.231,false,false,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2353,宏碁,20260204,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251106,20260204,63,5,0,5,8.3665,2.9188,38,11,13,4,5.4054,0.0,8.3333,0.0,-0.7735,0.9592,1.7327,false,-0.9717,1.8363,2.808,false,true,false,true,false,,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3596,智易,20260204,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,slope_break_discontinuous,too_many_direction_switches,20251203,20260204,44,3,0,8,3.9548,2.2745,28,9,6,4,25.9259,12.5,20.0,0.0,-0.8933,0.1329,1.0262,false,-0.7911,0.2823,1.0734,false,true,true,false,true,8.2474,true,-0.5181,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2387,精元,20260205,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,smooth_rounded_w_like,smooth_enough_for_manual_review,20251113,20260205,59,2,0,7,2.8351,1.2295,36,15,7,4,14.2857,0.0,0.0,0.0,-0.5407,0.0897,0.6304,false,-1.1402,0.3688,1.5091,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2505,國揚,20260205,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20250904,20260205,99,5,0,9,2.6316,1.3711,44,38,16,4,9.3023,10.8108,13.3333,0.0,-0.174,-0.2012,-0.0272,false,-1.2918,0.4208,1.7127,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2886,兆豐金,20260205,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,smooth_rounded_w_like,smooth_enough_for_manual_review,20250930,20260205,86,4,0,7,2.6538,1.2599,32,19,34,4,0.0,0.0,12.1212,0.0,-0.4448,0.4581,0.9029,false,-0.3239,0.2295,0.5534,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3011,今皓,20260205,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20250919,20260205,92,12,1,18,9.7015,3.684,44,22,25,4,20.9302,23.8095,25.0,33.3333,-0.1296,1.4636,1.5932,false,-2.152,0.0058,2.1578,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3041,揚智,20260205,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20251106,20260205,64,5,2,11,9.9048,4.0172,39,18,6,4,13.1579,11.7647,20.0,33.3333,-0.5717,1.72,2.2917,false,-2.0437,-0.2892,1.7545,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3694,海華,20260205,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20251106,20260205,64,9,3,11,10.0,4.2933,29,29,5,4,21.4286,32.1429,25.0,33.3333,-2.9517,0.1893,3.141,false,-1.783,0.1325,1.9156,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,4999,鑫禾,20260205,right_side_observation_zone,right_low_support_failed,observation_support_failed,smooth_rounded_w_like,smooth_enough_for_manual_review,20251106,20260205,64,1,0,7,3.0702,1.5306,30,16,17,4,6.8966,13.3333,18.75,33.3333,-0.1194,0.1939,0.3133,false,0.0483,0.2452,0.1969,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6526,達發,20260205,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,sharp_v_bottom_risk,second_low_sharp_v,20251201,20260205,47,4,0,7,9.9299,3.4177,32,8,6,4,19.3548,42.8571,20.0,0.0,-0.3862,-0.5541,-0.168,false,-1.6129,1.4829,3.0958,true,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6592,和潤企業,20260205,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20250905,20260205,98,5,0,15,4.6926,1.6365,34,14,29,24,9.0909,23.0769,10.7143,30.4348,-1.0819,0.6844,1.7663,false,-0.7672,0.3933,1.1605,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6689,伊雲谷,20260205,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,smooth_rounded_w_like,smooth_enough_for_manual_review,20251204,20260205,44,1,0,7,2.946,1.6022,25,13,5,4,12.5,16.6667,25.0,33.3333,-0.2421,0.4826,0.7247,false,-0.7047,0.3924,1.0971,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,9939,宏全,20260205,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,slope_break_discontinuous,too_many_direction_switches,20251114,20260205,58,4,0,11,3.3195,1.2471,36,16,5,4,28.5714,20.0,25.0,33.3333,-0.1823,0.341,0.5233,false,0.0989,-0.26,-0.3589,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2103,台橡,20260206,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251209,20260206,42,5,0,11,4.5317,2.8988,19,16,6,4,16.6667,6.6667,20.0,33.3333,-1.4858,0.8496,2.3355,false,-1.1104,1.0432,2.1536,false,true,true,false,true,-10.4408,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6176,瑞儀,20260206,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251008,20260206,82,7,0,9,3.4043,1.7686,42,11,27,5,12.1951,20.0,34.6154,25.0,-0.3304,-0.2851,0.0453,false,-0.62,-0.0284,0.5915,false,true,true,false,true,-5.9925,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2106,建大,20260209,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251114,20260209,60,5,0,8,3.7647,1.8555,36,11,11,5,14.2857,10.0,20.0,25.0,-0.7897,0.1214,0.9112,false,-1.1512,-0.0496,1.1016,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2247,汎德永業,20260209,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,smooth_rounded_w_like,smooth_enough_for_manual_review,20251202,20260209,48,2,0,3,5.0186,1.6255,28,5,14,4,0.0,0.0,0.0,0.0,-0.5325,1.1331,1.6656,false,-0.7117,0.8348,1.5465,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3014,聯陽,20260209,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251022,20260209,76,5,0,12,4.4643,1.633,39,26,8,6,15.7895,24.0,28.5714,40.0,-0.2346,-0.3832,-0.1485,false,-0.4112,-0.1255,0.2857,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3592,瑞鼎,20260209,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,too_many_significant_turns,20250919,20260209,94,9,0,10,5.1163,1.9912,41,18,12,26,5.0,23.5294,36.3636,28.0,-1.2831,0.9568,2.2399,false,-0.1352,0.2792,0.4144,false,true,false,false,false,,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,4961,天鈺,20260209,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,too_many_significant_turns,20250919,20260209,94,8,2,15,10.0,3.6782,41,18,12,26,2.5,29.4118,18.1818,28.0,-0.2204,-0.1109,0.1095,false,-0.2268,2.5381,2.7649,false,true,false,false,false,,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,5388,中磊,20260209,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,too_many_significant_turns,20250923,20260209,92,5,0,20,8.1736,2.9972,36,11,28,20,17.1429,10.0,18.5185,21.0526,-0.7675,0.2821,1.0497,false,-0.0519,0.0184,0.0703,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,9945,潤泰新,20260209,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20250904,20260209,101,6,0,11,3.0201,1.2278,44,27,29,4,20.9302,26.9231,7.1429,0.0,0.3186,-0.5263,-0.8448,false,-0.7419,0.4931,1.2349,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1339,昭輝,20260210,right_side_observation_zone,right_low_support_failed,observation_support_failed,smooth_rounded_w_like,smooth_enough_for_manual_review,20251117,20260210,60,4,0,7,7.5145,3.173,35,9,12,7,17.6471,37.5,18.1818,33.3333,-0.5305,-0.7085,-0.178,false,-0.138,-0.2178,-0.0799,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1582,信錦,20260210,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251029,20260210,73,7,0,9,6.7692,2.2078,35,29,5,7,11.7647,32.1429,25.0,16.6667,-0.5199,0.0022,0.5221,false,-0.2642,-0.3853,-0.1211,false,true,true,false,true,11.3744,true,13.0488,true,true,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1597,直得,20260210,already_above_neckline_at_signal,price_confirmed_without_volume,not_observation_near_neckline_or_above,wv_multiple_turn_risk,too_many_significant_turns,20250909,20260210,100,8,0,17,6.6396,3.0529,45,11,18,29,9.0909,10.0,17.6471,21.4286,-1.1658,0.6209,1.7867,false,-0.2115,0.3617,0.5732,false,false,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3338,泰碩,20260210,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251023,20260210,76,5,1,10,9.9222,5.4942,45,20,7,7,11.3636,15.7895,16.6667,50.0,0.2101,0.3377,0.1276,false,-2.3521,0.317,2.669,false,true,true,false,true,-7.5472,true,-12.8889,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,5269,祥碩,20260210,already_above_neckline_at_signal,price_confirmed_without_volume,not_observation_near_neckline_or_above,wv_multiple_turn_risk,too_many_significant_turns,20250910,20260210,99,10,5,23,9.8039,4.5987,44,6,25,27,16.2791,20.0,20.8333,46.1538,-1.7435,0.779,2.5224,false,0.6334,2.0077,1.3742,false,false,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,7736,虎山,20260210,right_side_observation_zone,right_low_support_failed,observation_support_failed,slope_break_discontinuous,too_many_direction_switches,20251106,20260210,67,4,1,9,9.9202,3.9322,41,10,15,4,7.5,22.2222,14.2857,0.0,-0.0836,-0.3066,-0.223,false,-0.5876,0.4628,1.0504,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,8215,明基材,20260210,already_above_neckline_at_signal,price_confirmed_without_volume,not_observation_near_neckline_or_above,wv_multiple_turn_risk,too_many_significant_turns,20250917,20260210,97,10,3,20,9.9738,4.0765,43,9,21,27,16.6667,0.0,15.0,42.3077,-1.0436,1.1911,2.2347,false,-0.1457,4.2433,4.3889,false,false,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,9906,欣巴巴,20260210,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20250905,20260210,101,11,3,20,9.498,5.9035,46,24,28,6,15.5556,21.7391,14.8148,20.0,-0.5497,1.2352,1.785,false,-1.1155,0.947,2.0625,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1525,江申,20260211,right_side_observation_zone,right_low_support_failed,observation_support_failed,smooth_rounded_w_like,smooth_enough_for_manual_review,20251127,20260211,53,1,0,6,3.4109,1.3986,26,18,8,4,12.0,17.6471,14.2857,0.0,-0.0141,-0.0294,-0.0153,false,-0.2614,0.4655,0.7269,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1618,合機,20260211,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20251009,20260211,84,7,0,11,5.3419,2.7047,45,27,11,4,22.7273,26.9231,10.0,33.3333,0.0163,-0.7726,-0.7889,false,-0.8761,0.499,1.3751,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2017,官田鋼,20260211,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20250925,20260211,92,7,0,15,9.952,3.2796,34,35,22,4,15.1515,26.4706,23.8095,66.6667,-0.6446,-0.5807,0.0639,false,-0.6141,-0.2691,0.345,false,true,true,false,true,-7.9024,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2115,六暉-KY,20260211,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20251106,20260211,68,5,1,3,10.0,3.7829,40,13,14,4,0.0,0.0,7.6923,0.0,-0.0454,-0.0681,-0.0227,false,-0.536,0.0775,0.6135,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2362,藍天,20260211,right_side_observation_zone,no_confirmation_within_symmetry,observation_no_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20250918,20260211,97,5,0,19,5.4088,2.2639,29,8,39,24,14.2857,0.0,18.4211,21.7391,-1.1593,1.5104,2.6696,false,-0.3721,0.5006,0.8727,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3003,健和興,20260211,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251014,20260211,82,6,0,12,3.4836,1.9068,43,26,12,4,23.8095,24.0,36.3636,33.3333,0.0001,0.1495,0.1495,false,0.3276,0.1795,-0.1481,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
