date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20260820,006201,元大富櫃50,TPEx,43.31,43.31,42.2,43.12,197000,8418550,TPEX_OTC_QUOTES_NO1430_JSON
20260820,00858,永豐美國500大,TPEx,36.07,36.1,36.02,36.09,365000,13166730,TPEX_OTC_QUOTES_NO1430_JSON
20260820,00877,復華中國5G,TPEx,37.28,37.74,36.94,37.33,2261000,84385290,TPEX_OTC_QUOTES_NO1430_JSON
20260820,00886,永豐美國科技,TPEx,46.6,46.85,46.6,46.85,4000,187070,TPEX_OTC_QUOTES_NO1430_JSON
20260820,00887,永豐中國科技50大,TPEx,16.73,16.74,16.47,16.51,4813000,79882120,TPEX_OTC_QUOTES_NO1430_JSON
20260820,00888,永豐台灣ESG,TPEx,32.04,32.22,31.62,32.09,3282000,104663450,TPEX_OTC_QUOTES_NO1430_JSON
20260820,00928,中信上櫃ESG 30,TPEx,31.5,31.9,31.22,31.86,798000,25247900,TPEX_OTC_QUOTES_NO1430_JSON
20260820,00955,中信日本商社,TPEx,15.07,15.25,15.07,15.18,4108000,62352740,TPEX_OTC_QUOTES_NO1430_JSON
20260820,009806,台新標普500,TPEx,13.69,13.71,13.69,13.71,4000,54810,TPEX_OTC_QUOTES_NO1430_JSON
20260820,009807,台新標普科技精選,TPEx,16.77,16.82,16.77,16.82,105000,1765970,TPEX_OTC_QUOTES_NO1430_JSON
20260820,009814,富邦標普500,TPEx,11.4,11.46,11.4,11.45,196000,2241420,TPEX_OTC_QUOTES_NO1430_JSON
20260820,009815,大華美國MAG7+,TPEx,11.45,11.47,11.42,11.43,931000,10648780,TPEX_OTC_QUOTES_NO1430_JSON
20260820,009822,華南永昌未來金融,TPEx,9.55,9.57,9.51,9.57,845000,8065400,TPEX_OTC_QUOTES_NO1430_JSON
20260820,009823,群益S&P500,TPEx,10.49,10.53,10.49,10.53,1735000,18222440,TPEX_OTC_QUOTES_NO1430_JSON
20260820,009825,聯邦美國金融創新,TPEx,10.1,10.15,10.08,10.13,1508000,15232850,TPEX_OTC_QUOTES_NO1430_JSON
20260820,020025,統一亞洲半導體N,TPEx,37.28,37.54,37.1,37.45,9000,336090,TPEX_OTC_QUOTES_NO1430_JSON
20260820,020033,統一恒生科期N,TPEx,3.79,3.79,3.79,3.79,10000,37900,TPEX_OTC_QUOTES_NO1430_JSON
20260820,020035,元大上櫃ESG高息N,TPEx,13.01,13.01,12.55,12.75,1702000,21764820,TPEX_OTC_QUOTES_NO1430_JSON
20260820,020040,元大上櫃ESG龍頭N,TPEx,11.31,11.31,11.0,11.21,1002000,11205930,TPEX_OTC_QUOTES_NO1430_JSON
20260820,020041,兆豐半導體氣候N,TPEx,18.07,18.09,17.7,17.99,11000,197060,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1240,茂生農經,TPEx,57.0,57.1,57.0,57.1,3000,171100,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1259,安心,TPEx,65.0,65.0,63.6,65.0,129000,8373200,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1264,德麥,TPEx,257.0,259.0,256.0,256.0,28000,7192500,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1268,漢來美食,TPEx,182.0,182.0,180.0,180.5,27000,4871000,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1294,漢田生技,TPEx,55.8,55.8,55.1,55.7,23000,1275600,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1295,生合,TPEx,45.85,45.85,45.5,45.6,41000,1869850,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1336,台翰,TPEx,17.55,17.55,17.15,17.25,274000,4728450,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1565,精華,TPEx,95.5,95.7,94.6,94.8,46000,4380600,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1569,濱川,TPEx,43.95,46.0,43.25,43.55,591000,26206600,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1570,力肯,TPEx,33.5,33.5,33.0,33.05,40000,1325500,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1580,新麥,TPEx,107.5,107.5,106.5,107.5,67000,7156000,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1584,精剛,TPEx,17.8,18.05,17.8,18.0,292000,5241750,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1586,和勤,TPEx,18.3,18.45,18.1,18.15,470000,8549200,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1591,駿吉-KY,TPEx,36.0,36.9,35.1,35.7,257000,9198350,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1593,祺驊,TPEx,31.85,31.85,31.8,31.85,39000,1241050,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1595,川寶,TPEx,61.5,63.8,61.5,62.2,157000,9796000,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1599,宏佳騰,TPEx,23.35,23.35,23.0,23.0,18000,414800,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1742,台蠟,TPEx,18.15,18.15,17.5,17.8,202000,3586400,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1777,生泰,TPEx,73.6,74.0,73.3,74.0,29000,2136800,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1780,立弘,TPEx,24.95,25.35,24.7,25.0,101000,2531200,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1781,合世,TPEx,10.9,10.95,10.85,10.95,10000,108950,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1784,訊聯,TPEx,60.9,62.0,60.8,61.5,58000,3559600,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1785,光洋科,TPEx,108.0,108.0,101.5,103.5,6150000,641510500,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1788,杏昌,TPEx,131.0,131.0,129.5,129.5,10000,1298500,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1796,金穎生技,TPEx,30.3,30.3,29.35,29.35,14000,415050,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1799,易威,TPEx,29.85,30.3,29.85,30.0,66000,1982750,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1813,寶利徠,TPEx,11.4,11.5,11.4,11.5,11000,125600,TPEX_OTC_QUOTES_NO1430_JSON
20260820,1815,富喬,TPEx,102.0,107.5,101.5,107.0,132860000,14101718000,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2061,風青,TPEx,48.5,50.4,48.5,49.75,1128000,55732350,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2063,世鎧精密,TPEx,24.25,24.45,24.15,24.3,35000,849300,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2065,世豐,TPEx,38.45,38.45,36.05,36.25,67000,2450000,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2066,世德,TPEx,57.6,59.0,57.0,58.0,194000,11210800,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2067,嘉鋼,TPEx,5.9,5.9,5.42,5.85,12000,65950,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2070,精湛,TPEx,65.5,70.5,65.3,68.7,792000,54113800,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2073,雄順,TPEx,24.9,24.9,24.9,24.9,2000,49800,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2221,大甲,TPEx,53.2,55.0,53.2,54.3,320000,17383000,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2230,泰茂,TPEx,24.45,24.45,24.15,24.15,27000,654650,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2596,綠意,TPEx,33.35,33.7,33.35,33.7,64000,2143350,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2640,大車隊,TPEx,154.0,156.0,154.0,155.5,28000,4344500,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2641,正德,TPEx,18.7,18.9,18.05,18.35,5195000,95520200,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2643,捷迅,TPEx,61.8,62.1,61.8,61.9,11000,680700,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2718,全心投控,TPEx,49.25,50.2,49.2,49.95,153000,7641250,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2719,燦星旅,TPEx,20.85,20.9,20.85,20.9,3000,62650,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2724,藝舍-KY,TPEx,10.7,10.7,10.7,10.7,1000,10700,TPEX_OTC_QUOTES_NO1430_JSON
20260820,2726,雅茗-KY,TPEx,8.5,8.57,8.41,8.51,39000,330210,TPEX_OTC_QUOTES_NO1430_JSON
