date,stock_id,stock_name,market,institutional_net_lots
20260521,00971,野村美國研發龍頭,TWSE,563.149
20260521,2493,揚博,TWSE,561.193
20260521,00894,中信小資高價30,TWSE,560.96
20260521,1722,台肥,TWSE,560.278
20260521,3047,訊舟,TWSE,548.0
20260521,6426,統新,TWSE,546.535
20260521,3312,弘憶股,TWSE,545.548
20260521,00989,主動摩根美國科技,TWSE,544.033
20260521,1904,正隆,TWSE,541.538
20260521,2308,台達電,TWSE,540.806
20260521,2476,鉅祥,TWSE,539.339
20260521,00663,國泰臺灣加權正2,TWSE,536.958
20260521,2379,瑞昱,TWSE,535.774
20260521,6215,和椿,TWSE,535.722
20260521,4551,智伸科,TWSE,532.987
20260521,1326,台化,TWSE,531.508
20260521,2359,所羅門,TWSE,507.946
20260521,009801,中信美國創新科技,TWSE,507.592
20260521,00633,富邦上証正2,TWSE,505.934
20260521,3413,京鼎,TWSE,505.244
20260521,2542,興富發,TWSE,504.209
20260521,2014,中鴻,TWSE,504.0
20260521,3025,星通,TWSE,503.163
20260521,5521,工信,TWSE,500.936
20260521,1582,信錦,TWSE,499.508
20260521,00949,復華日本龍頭,TWSE,493.977
20260521,6742,澤米,TWSE,492.139
20260521,1907,永豐餘,TWSE,491.0
20260521,2383,台光電,TWSE,490.385
20260521,3149,正達,TWSE,488.067
20260521,4949,有成精密,TWSE,487.007
20260521,00757,統一FANG+,TWSE,486.643
20260521,6869,雲豹能源,TWSE,486.127
20260521,2851,中再保,TWSE,484.0
20260521,8016,矽創,TWSE,479.862
20260521,3665,貿聯-KY,TWSE,477.488
20260521,1795,美時,TWSE,476.156
20260521,3437,榮創,TWSE,470.0
20260521,1312,國喬,TWSE,468.446
20260521,2501,國建,TWSE,466.0
20260521,1229,聯華,TWSE,464.0
20260521,1612,宏泰,TWSE,463.651
20260521,3592,瑞鼎,TWSE,463.591
20260521,00635,期元大S&P黃金,TWSE,462.632
20260521,00904,新光臺灣半導體30,TWSE,461.973
20260521,00690,兆豐藍籌30,TWSE,456.988
20260521,6235,華孚,TWSE,456.098
20260521,020031,統一IC設計臺灣N,TWSE,455.0
20260521,2108,南帝,TWSE,449.2
20260521,6176,瑞儀,TWSE,432.493
20260521,3051,力特,TWSE,431.231
20260521,3003,健和興,TWSE,428.424
20260521,2491,吉祥全,TWSE,427.926
20260521,1476,儒鴻,TWSE,427.503
20260521,2009,第一銅,TWSE,421.048
20260521,6152,百一,TWSE,421.0
20260521,009818,華南永昌NASDAQxT,TWSE,419.007
20260521,9939,宏全,TWSE,413.618
20260521,00731,復華富時高息低波,TWSE,408.726
20260521,4142,國光生,TWSE,398.0
20260521,00738,期元大道瓊白銀,TWSE,397.175
20260521,6449,鈺邦,TWSE,396.671
20260521,2241,艾姆勒,TWSE,396.44
20260521,6533,晶心科,TWSE,396.024
20260521,00643,群益深証中小,TWSE,394.367
20260521,5269,祥碩,TWSE,394.306
20260521,3380,明泰,TWSE,392.309
20260521,3022,威強電,TWSE,389.83
20260521,4956,光鋐,TWSE,387.681
20260521,3029,零壹,TWSE,382.657
20260521,00850,元大臺灣ESG永續,TWSE,382.268
20260521,8070,長華*,TWSE,380.679
20260521,00964,中信亞太高股息,TWSE,378.23
20260521,4766,南寶,TWSE,377.752
20260521,1560,中砂,TWSE,374.421
