date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20260819,006201,元大富櫃50,TPEx,42.1,43.0,41.5,42.18,191000,8094060,TPEX_OTC_QUOTES_NO1430_JSON
20260819,00858,永豐美國500大,TPEx,36.05,36.12,35.83,35.83,321000,11542060,TPEX_OTC_QUOTES_NO1430_JSON
20260819,00877,復華中國5G,TPEx,38.89,39.21,36.94,37.21,5364000,202500780,TPEX_OTC_QUOTES_NO1430_JSON
20260819,00886,永豐美國科技,TPEx,46.38,46.38,46.15,46.15,2000,92530,TPEX_OTC_QUOTES_NO1430_JSON
20260819,00887,永豐中國科技50大,TPEx,17.06,17.22,16.49,16.63,10660000,178945330,TPEX_OTC_QUOTES_NO1430_JSON
20260819,00888,永豐台灣ESG,TPEx,31.63,32.06,31.5,31.87,5144000,163913280,TPEX_OTC_QUOTES_NO1430_JSON
20260819,00928,中信上櫃ESG 30,TPEx,30.21,31.72,30.21,31.08,378000,11807160,TPEX_OTC_QUOTES_NO1430_JSON
20260819,00955,中信日本商社,TPEx,15.03,15.35,14.91,14.95,5915000,88741010,TPEX_OTC_QUOTES_NO1430_JSON
20260819,009806,台新標普500,TPEx,13.67,13.67,13.62,13.65,90000,1228380,TPEX_OTC_QUOTES_NO1430_JSON
20260819,009807,台新標普科技精選,TPEx,16.89,16.89,16.86,16.86,45000,759990,TPEX_OTC_QUOTES_NO1430_JSON
20260819,009814,富邦標普500,TPEx,11.44,11.44,11.38,11.4,1408000,16061860,TPEX_OTC_QUOTES_NO1430_JSON
20260819,009815,大華美國MAG7+,TPEx,11.39,11.44,11.35,11.36,2442000,27808100,TPEX_OTC_QUOTES_NO1430_JSON
20260819,009822,華南永昌未來金融,TPEx,9.35,9.35,9.26,9.26,323000,3001990,TPEX_OTC_QUOTES_NO1430_JSON
20260819,009823,群益S&P500,TPEx,10.48,10.51,10.46,10.47,2210000,23160780,TPEX_OTC_QUOTES_NO1430_JSON
20260819,009825,聯邦美國金融創新,TPEx,10.07,10.07,9.97,9.97,260000,2601120,TPEX_OTC_QUOTES_NO1430_JSON
20260819,020025,統一亞洲半導體N,TPEx,36.26,36.26,36.19,36.19,5000,181190,TPEX_OTC_QUOTES_NO1430_JSON
20260819,020033,統一恒生科期N,TPEx,3.73,3.74,3.72,3.72,83000,309060,TPEX_OTC_QUOTES_NO1430_JSON
20260819,020035,元大上櫃ESG高息N,TPEx,12.68,12.8,12.67,12.8,865000,10969680,TPEX_OTC_QUOTES_NO1430_JSON
20260819,020040,元大上櫃ESG龍頭N,TPEx,11.02,11.1,11.0,11.1,741000,8157700,TPEX_OTC_QUOTES_NO1430_JSON
20260819,020041,兆豐半導體氣候N,TPEx,18.19,18.22,17.76,17.78,31000,559000,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1240,茂生農經,TPEx,57.0,57.1,57.0,57.1,2000,114100,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1264,德麥,TPEx,259.0,260.0,256.0,256.0,35000,8985500,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1268,漢來美食,TPEx,177.0,183.0,177.0,181.5,74000,13441500,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1294,漢田生技,TPEx,56.1,56.8,56.0,56.8,15000,841600,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1295,生合,TPEx,45.85,45.9,45.55,45.85,39000,1783900,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1336,台翰,TPEx,17.25,17.65,17.0,17.35,341000,5926250,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1565,精華,TPEx,94.0,94.9,93.8,94.9,69000,6511000,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1569,濱川,TPEx,43.65,44.3,43.5,43.8,259000,11359050,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1570,力肯,TPEx,33.3,33.35,33.0,33.2,33000,1093850,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1580,新麥,TPEx,107.5,108.0,106.5,107.5,63000,6756500,TPEX_OTC_QUOTES_NO1430_JSON
20260819,1584,精剛,TPEx,17.85,17.85,17.6,17.75,237000,4190350,TPEX_OTC_QUOTES_NO1430_JSON
