generated_at,model_id,artifact_id,artifact_version,condition_variant_id,episode_key,stock_id,stock_name,contrast_group,contrast_scope,source_episode_status,source_launch_date,anomaly_candidate_flag,trigger_date,trigger_close,previous_20d_highest_close,breakout_prev40,breakout_prev60,next_day_observed,next_day_date,next_day_close,next_day_close_gt_trigger_close,next_day_close_holds_previous_close_high,next_day_close_return_pct,volume_ratio_prev20,volume_ge1_5,volume_ge2,ma120_observed,ma60_gt_ma120,ma60_minus_ma120_pct,obv_observed,obv_above_ma20,kdj_observed,kdj_bullish_not_extreme,kdj_j_ge100,ma20_ema23_observed,close_above_ma20_ema23,macd_observed,macd_hist_gt0,rsi_observed,rsi14_40_70,rsi14_ge60,return20_observed,return20_0_25,range23_observed,range23_le15,position120_observed,position120_low_le40,position120_mid_40_75,position120_high_gt75,solid_red_candle,tdcc_observed,tdcc_high_thresholds_up,tdcc_consecutive_up_ge1,market_observed,market_bull,market_correction_or_high_risk,revenue_observed,revenue_two_month_observed,revenue_latest_ge50,revenue_cumulative_ge30,revenue_two_month_yoy_ge15,revenue_lag_observed,revenue_lag_0_14,revenue_lag_15_30,revenue_lag_31_60,revenue_lag_61_90,revenue_lag_91_126,revenue_lag_trading_days,qualifying_revenue_source_date_asof,revenue_latest_yoy_pct,revenue_cumulative_yoy_pct,revenue_latest_yoy_delta_1m_pct_points,return_5d_pct,return_20d_pct,range_width_23d_pct,range_width_60d_pct,close_position_120d_pct,signal_body_pct,close_location_pct,rsi14,macd_hist,k_value,d_value,kdj_j_value,ema23_slope_5d_pct,distance_to_ema23_pct,obv_slope_5d,tdcc_consecutive_up_weeks,market_regime,revenue_period,revenue_source_table_date,outcome_status,strict_success,first_hit_offset,d20_return_pct,post_hit_min_return_pct,approved_for_daily,production_change
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1312|20250517|1,1312,國喬,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,False,20250717,9.91,9.55,False,False,True,20250718,9.87,False,True,-0.4036,2.711,True,True,True,True,0.5108,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,False,0.0,20250717,-21.36,33.71,-7.69,8.7816,4.8677,8.6718,46.9933,22.0379,4.4257,89.3617,60.3448,0.1096,61.3942,43.7182,96.7462,-0.4701,3.5897,10980448.0,,strong_bull,202506,20250717,mature_failure,False,,1.9173,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1313|20260217|1,1313,聯成,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,False,20260303,12.55,11.45,True,True,True,20260304,12.8,True,True,1.992,7.9621,True,True,True,True,1.8717,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,5.0,20260217,20.89,20.89,41.92,16.2037,21.256,12.8079,27.2923,129.6443,10.0877,100.0,64.8936,0.1575,85.5265,71.5,113.5795,3.2495,14.9525,49546300.0,,strong_bull,202601,20260217,mature_failure,False,,0.3984,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1316|20250517|1,1316,上曜,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,True,20250714,14.2,14.15,False,False,True,20250715,14.3,True,True,0.7042,1.5955,True,False,True,False,-0.5695,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,19.0,20250617,182.58,208.02,15.33,4.797,2.5271,7.9245,26.9962,29.5775,0.7092,60.0,71.1111,0.12,53.7215,39.8047,81.5552,-0.4561,2.4094,13902128.0,,mild_bull,202505,20250617,mature_failure,False,,-8.8028,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1326|20260517|1,1326,台化,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,False,20260601,53.8,51.8,False,False,True,20260602,54.4,True,True,1.1152,3.4088,True,True,True,True,12.8724,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,10.0,20260517,28.23,9.53,6.68,19.6885,5.9055,18.1102,34.4743,95.1417,4.6693,84.4444,71.7042,0.6519,75.3464,56.9958,112.0476,0.9634,13.5307,117192379.0,0.0,strong_bull,202604,20260517,mature_failure,False,,1.487,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1337|20260417|1,1337,再生-KY,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,False,20260602,5.1,5.03,False,False,True,20260603,5.21,True,True,2.1569,1.5679,True,False,True,True,3.1375,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,31.0,20260417,-31.32,-20.25,-66.85,7.5949,2.0,10.0642,44.8276,22.1154,2.0,100.0,57.5758,0.0555,67.631,48.5057,105.8815,-0.7555,3.1075,3256078.0,4.0,strong_bull,202604,20260517,mature_failure,False,,-1.7647,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1338|20250917|1,1338,廣華-KY,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,no_launch_within_active_horizon,,False,20251229,20.8,20.75,False,False,True,20251230,20.7,False,False,-0.4808,4.0509,True,True,True,False,-4.1846,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,66.0,20250917,3.6,4.59,6.06,2.2113,1.7115,2.7228,11.75,16.4948,0.9709,75.0,64.0,0.0815,87.0796,77.4524,106.334,0.2852,1.2743,430494.0,,mild_bull,202511,20251217,mature_failure,False,,-2.6442,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1342|20250517|1,1342,八貫,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,no_launch_within_active_horizon,,False,20250827,89.6,86.7,True,False,True,20250828,90.0,True,True,0.4464,7.2155,True,True,True,False,-2.5634,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,51.0,20250617,14.02,17.7,13.84,6.6667,6.0355,4.3321,12.8205,53.8462,6.0355,73.913,69.1589,0.2675,44.9065,35.8738,62.9718,0.1643,4.9853,1080611.0,,mild_bull,202507,20250817,mature_failure,False,,-3.125,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1342|20260217|2,1342,八貫,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,False,20260224,103.0,102.5,True,True,True,20260225,103.0,False,True,0.0,1.3922,False,False,True,True,3.5133,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,1.0,20260217,18.21,18.21,-9.41,3.0,6.9574,9.8607,28.9538,88.417,0.9804,40.0,75.3165,0.5473,71.0886,66.5451,80.1757,2.7949,5.987,3489659.0,,strong_bull,202601,20260217,mature_failure,False,,-16.8932,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1416|20251117|1,1416,廣豐,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,False,20251222,12.1,11.8,True,True,True,20251223,11.95,False,True,-1.2397,11.8734,True,True,True,False,-0.6643,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,3.0,20251217,16.34,7.66,-16.26,2.9787,3.8627,1.2876,8.6364,100.0,3.4188,83.3333,75.0,0.0098,60.5909,57.3395,67.0936,0.437,3.3513,942127.0,,strong_bull,202511,20251217,mature_failure,False,,-3.719,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1417|20251017|1,1417,嘉裕,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,False,20251106,8.32,8.31,False,False,True,20251107,8.3,False,False,-0.2404,4.1037,True,True,True,True,1.0731,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,12.0,20251017,30.92,-51.05,73.64,3.4826,0.3619,3.616,8.6185,75.4902,0.3619,62.5,53.4091,0.0058,50.6421,37.2499,77.4265,-0.2781,1.7744,641812.0,,mild_bull,202509,20251017,mature_failure,False,,7.9327,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1418|20251217|1,1418,東華,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,False,20260105,20.15,20.0,False,False,True,20260106,20.0,False,True,-0.7444,3.1015,True,True,True,False,-2.8714,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,10.0,20251217,105.25,-42.19,162.89,1.7677,1.0025,5.2356,16.8421,20.1754,1.0025,100.0,55.5556,0.0905,78.846,68.3086,99.9209,0.2996,1.6366,116048.0,,strong_bull,202511,20251217,mature_failure,False,,-1.2407,,False,False
2026-07-13 14:36:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,absolute_or_two_month_yoy_ge15,absolute_or_two_month_yoy_ge15|1419|20250817|1,1419,新紡,first_mature_failure_event,one_retrospective_source_launch_and_at_most_one_source_first_mature_failure_per_episode_not_trade_counting,right_censored_before_active_horizon,,False,20250904,55.7,55.0,False,False,True,20250905,54.9,False,False,-1.4363,3.0756,True,True,True,True,3.9872,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,13.0,20250817,24.69,15.68,6.92,3.7244,6.2977,7.0039,37.4753,34.279,3.9179,65.7143,59.8291,0.3126,32.1308,24.1835,48.0255,-0.2323,3.2783,1187805.0,,mild_bull,202507,20250817,mature_failure,False,,3.4111,,False,False
