model_id,confirmation_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,audit_scope,case_review_tag,manual_case_id,stock_id,stock_name,signal_date,user_interval_start,user_interval_end,transition_status,slope_curvature_category,price_level_bucket,effective_mainstream_label,human_pattern_type,computed_pattern_family,human_left_peak_date,human_left_low_date,human_neckline_date,human_right_low_date,auto_left_peak_date,auto_left_peak_price,auto_left_low_date,auto_left_low_price,auto_neckline_date,auto_neckline_price,auto_right_low_date,auto_right_low_price,second_low_gap_pct,first_drop_pct,neckline_depth_from_left_low_pct,neckline_depth_from_right_low_pct,auto_left_peak_days_before_left_low,auto_selected_at_search_window_edge,highest_pre_left_low_90_date,highest_pre_left_low_90_price,highest_pre_left_low_90_days_before_low,highest_pre_left_low_90_diff_vs_auto_peak_pct,higher_pre_left_low_90_outside_current_window,human_auto_left_peak_delta_trading_days,human_auto_left_low_delta_trading_days,human_auto_neckline_delta_trading_days,human_auto_right_low_delta_trading_days,anchor_issue_type,anchor_issue_reason,recommended_next_research_action,chart_path,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3338,泰碩,20260210,,,observation_to_volume_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20251023,58.7,20251226,47.35,20260123,60.7,20260202,50.0,5.5966,-19.3356,28.1943,21.4,44,true,20250813,70.6,86,20.2726,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,5269,祥碩,20260210,,,not_observation_near_neckline_or_above,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20250910,1720.0,20251121,1150.0,20251128,1295.0,20260105,1150.0,0.0,-33.1395,12.6087,12.6087,43,true,20250711,2030.0,85,18.0233,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,7736,虎山,20260210,,,observation_support_failed,slope_break_discontinuous,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251106,95.8,20260105,85.5,20260116,96.4,20260205,85.1,-0.4678,-10.7516,12.7485,13.2785,40,false,20251003,101.0,59,5.428,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,8215,明基材,20260210,,,not_observation_near_neckline_or_above,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20250917,25.9,20251124,18.8,20251204,20.25,20260105,18.25,-2.9255,-27.4131,7.7128,10.9589,42,false,20250917,25.9,42,0.0,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,9906,欣巴巴,20260210,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20250905,77.4,20251121,44.2,20251224,55.3,20260203,43.1,-2.4887,-42.8941,25.1131,28.3063,45,true,20250704,78.8,90,1.8088,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1525,江申,20260211,,,observation_support_failed,smooth_rounded_w_like,mid_level,non_mainstream,,standard_double_bottom_w,,,,,20251127,68.0,20260105,62.7,20260128,67.3,20260206,61.1,-2.5518,-7.7941,7.3365,10.1473,25,false,20250827,72.0,81,5.8824,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1618,合機,20260211,,,observation_support_failed,wv_multiple_turn_risk,high_level,core_mainstream,,standard_double_bottom_w,,,,,20251009,47.45,20251216,40.75,20260123,52.6,20260206,42.7,4.7853,-14.1201,29.0798,23.185,44,true,20250806,53.5,84,12.7503,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2017,官田鋼,20260211,,,observation_to_volume_confirmation,wv_multiple_turn_risk,low_level,non_mainstream,,standard_double_bottom_w,,,,,20250925,9.74,20251119,8.3,20260108,9.74,20260206,8.57,3.253,-14.7844,17.3494,13.6523,33,false,20250819,10.6,56,8.8296,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2115,六暉-KY,20260211,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251106,26.85,20260102,24.2,20260120,27.25,20260206,23.5,-2.8926,-9.8696,12.6033,15.9574,39,false,20250902,28.45,75,5.959,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2362,藍天,20260211,,,observation_no_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20250918,43.0,20251105,37.55,20251114,44.0,20260109,37.5,-0.1332,-12.6744,17.1771,17.3333,28,false,20250619,49.9,89,16.0465,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3003,健和興,20260211,,,observation_to_price_only_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20251014,53.4,20251216,45.9,20260122,50.8,20260206,46.2,0.6536,-14.0449,10.6754,9.9567,42,false,20250923,55.4,54,3.7453,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,4560,強信-KY,20260211,,,not_observation_near_neckline_or_above,slope_break_discontinuous,low_level,core_mainstream,,standard_double_bottom_w,,,,,20250909,34.7,20251121,31.1,20251205,33.6,20260206,31.1,0.0,-10.3746,8.0386,8.0386,44,true,20250704,40.25,90,15.9942,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,4562,穎漢,20260211,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20250909,50.9,20251124,33.8,20260123,44.55,20260206,35.0,3.5503,-33.5953,31.8047,27.2857,45,true,20250718,59.0,81,15.9136,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,8045,達運光電,20260211,,,observation_support_failed,sharp_v_bottom_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20251205,91.3,20260109,72.0,20260127,94.6,20260206,74.6,3.6111,-21.1391,31.3889,26.8097,23,false,20250820,135.0,90,47.8642,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,8488,吉源-KY,20260211,,,observation_late_confirmation_not_w,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251113,10.7,20251219,9.72,20260107,10.5,20260205,9.7,-0.2058,-9.1589,8.0247,8.2474,24,false,20250911,12.2,59,14.0187,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,9946,三發地產,20260211,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20250905,20.25,20251121,16.15,20260105,19.65,20260206,16.05,-0.6192,-20.2469,21.6718,22.4299,45,true,20250807,20.6,66,1.7284,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1467,南緯,20260223,,,observation_support_failed,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20250910,7.71,20251119,6.94,20260108,8.38,20260209,7.26,4.611,-9.987,20.7493,15.427,41,false,20250703,8.29,89,7.5227,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1725,元禎,20260223,,,observation_to_price_only_confirmation,wv_multiple_turn_risk,low_level,non_mainstream,,standard_double_bottom_w,,,,,20250828,29.55,20251112,25.1,20260106,32.4,20260206,26.05,3.7849,-15.0592,29.0837,24.3762,44,true,20250627,31.2,88,5.5838,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1760,寶齡富錦,20260223,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251114,68.5,20260105,61.9,20260128,69.1,20260206,60.8,-1.7771,-9.635,11.6317,13.6513,34,false,20250903,74.4,76,8.6131,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2031,新光鋼,20260223,,,observation_to_price_only_confirmation,wv_multiple_turn_risk,low_level,non_mainstream,,standard_double_bottom_w,,,,,20250904,45.1,20251119,35.85,20260129,41.1,20260206,37.9,5.7183,-20.51,14.6444,8.4433,44,true,20250818,45.8,57,1.5521,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2227,裕日車,20260223,,,observation_support_failed,slope_break_discontinuous,low_level,non_mainstream,,standard_double_bottom_w,,,,,20251117,59.5,20251119,54.0,20251218,57.7,20260209,52.4,-2.963,-9.2437,6.8519,10.1145,2,false,20250730,63.0,70,5.8824,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2332,友訊,20260223,,,observation_support_failed,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20251112,16.45,20260109,14.7,20260115,17.5,20260206,15.0,2.0408,-10.6383,19.0476,16.6667,40,false,20250828,18.35,84,11.5502,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2547,日勝生,20260223,,,observation_to_volume_confirmation,slope_break_discontinuous,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20250905,11.8,20251119,10.4,20251224,11.35,20260209,10.6,1.9231,-11.8644,9.1346,7.0755,43,true,20250703,12.7,89,7.6271,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2915,潤泰全,20260223,,,observation_support_failed,wv_multiple_turn_risk,mid_level,non_mainstream,,standard_double_bottom_w,,,,,20251114,56.4,20251118,52.2,20251224,56.9,20260121,51.0,-2.2989,-7.4468,9.0038,11.5686,2,false,20250704,59.0,87,4.6099,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3027,盛達,20260223,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20250919,27.8,20251121,22.3,20260120,29.1,20260209,22.55,1.1211,-19.7842,30.4933,29.0466,39,false,20250704,31.7,90,14.0288,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3029,零壹,20260223,,,observation_to_volume_confirmation,slope_break_discontinuous,mid_level,core_mainstream,,standard_double_bottom_w,,,,,20251201,119.5,20251216,108.5,20251229,117.5,20260206,105.5,-2.765,-9.205,8.2949,11.3744,11,false,20250910,131.0,60,9.6234,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,output/latest/research_backtest/w_bottom_core_mainstream_exclude_wv_review/20260223_3029_slope_break_discontinuous.png,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3034,聯詠,20260223,,,observation_late_confirmation_not_w,smooth_rounded_w_like,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20251202,400.0,20260105,360.0,20260123,406.0,20260206,352.0,-2.2222,-10.0,12.7778,15.3409,22,false,20250919,477.5,68,19.375,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3059,華晶科,20260223,,,observation_support_failed,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20251110,45.3,20260113,38.7,20260122,45.4,20260202,37.55,-2.9716,-14.5695,17.3127,20.9055,44,true,20250909,63.5,79,40.1766,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,4426,利勤,20260223,,,observation_support_failed,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251113,10.25,20260106,9.0,20260122,10.3,20260209,8.93,-0.7778,-12.1951,14.4444,15.3415,36,false,20250904,11.65,76,13.6585,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,5907,大洋-KY,20260223,,,not_observation_near_neckline_or_above,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20250910,6.17,20251125,5.44,20251204,6.05,20260113,5.42,-0.3676,-11.8314,11.2132,11.6236,45,true,20250724,6.59,78,6.8071,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6742,澤米,20260223,,,observation_support_failed,sharp_v_bottom_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20250918,60.8,20251121,40.0,20260115,50.4,20260206,40.8,2.0,-34.2105,26.0,23.5294,40,false,20250902,65.5,48,7.7303,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,8114,振樺電,20260223,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20251003,233.0,20251205,170.5,20260119,212.0,20260206,169.0,-0.8798,-26.824,24.3402,25.4438,40,false,20250818,291.0,69,24.8927,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,9110,越南控-DR,20260223,,,observation_to_price_only_confirmation,slope_break_discontinuous,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251226,3.32,20260108,2.89,20260127,3.28,20260205,2.99,3.4602,-12.9518,13.4948,9.699,8,false,20250815,5.3,89,59.6386,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,9937,全國,20260223,,,observation_to_price_only_confirmation,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20250922,62.4,20251120,56.4,20251218,61.0,20260202,56.5,0.1773,-9.6154,8.156,7.9646,37,false,20250722,67.9,76,8.8141,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1235,興泰,20260224,,,not_observation_near_neckline_or_above,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251202,50.6,20260122,39.5,20260128,43.2,20260204,40.1,1.519,-21.9368,9.3671,7.7307,34,false,20251007,67.6,70,33.5968,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1443,立益物流,20260224,,,observation_support_failed,slope_break_discontinuous,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20250909,31.05,20251107,26.8,20251202,28.7,20260206,26.1,-2.6119,-13.6876,7.0896,9.9617,33,false,20250703,32.5,80,4.6699,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1626,艾美特-KY,20260224,,,observation_support_failed,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20251110,12.65,20260112,10.5,20260129,12.3,20260210,10.55,0.4762,-16.996,17.1429,16.5877,43,true,20251030,13.0,50,2.7668,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
