schema_version,research_id,artifact_version,model_id,producer_path,validator_path,generated_at,selector_contract_sha256,selector_rule_ids,selector_union_policy,source_tdcc_dataset_id,source_tdcc_dataset_hash,source_tdcc_manifest_path,source_tdcc_manifest_sha256,source_signal_snapshot_path,source_signal_snapshot_sha256,source_signal_snapshot_row_count,source_price_root,evaluated_price_file_count,evaluated_price_bundle_sha256,source_price_high_water_date,published_snapshot_path,published_snapshot_sha256,published_snapshot_status,published_snapshot_role,published_snapshot_target_row_count,events_artifact_path,events_artifact_sha256,events_row_count,events_key_set_sha256,summary_artifact_path,summary_artifact_sha256,summary_row_count,summary_key_set_sha256,anomaly_artifact_path,anomaly_artifact_sha256,anomaly_row_count,anomaly_key_set_sha256,union_signal_event_count,scenario_event_count,rule_membership_overlap_event_count,same_stock_overlap_candidate_count,valid_d5_count,valid_d10_count,unresolved_anomaly_candidate_count,entry_rule_id,exit_rule_ids,stop_rule_id,operation_replay_semantics,intraday_metric_role,unresolved_candidates_primary_policy,pit_replay_status,pit_replay_blocker,formal_operation_contract_defined,formal_use,approved_for_daily,production_selector_change,promotion_eligible,promotion_blocked,promotion_block_reason
tdcc_short_term_continuation_research_manifest_v1,tdcc_short_term_continuation_d5_d10_exact_edge_replay,tdcc_short_term_continuation_d5_d10_research_v1,tdcc_short_term_continuation_d5_d10,scripts/build_tdcc_short_term_continuation_d5_d10_research.py,scripts/validate_tdcc_short_term_continuation_d5_d10_research.py,2026-09-02 22:11:58 Asia/Taipei,d2973c40aefe5c1da2baae100d1074b6180cf71b065ee390b2b750bf2a5caf75,phase_overheated_bb_normal_2w20_50_tdcc1w|phase_overheated_kd_bull_not_hot_1w10_30_2w20_50|all_thresholds_overheated_1w10_30_macd_hist_pos,A_or_B_or_C_deduplicated_by_signal_date_stock,tdcc-20260828-9c8a9567ad6e0120,9c8a9567ad6e012028b62043ac4f5ba9750f06150d0d1743153f697379de548c,output/latest/tdcc_dataset_manifest_latest.json,5d388cb9ed8ef9b23fd91ea1bd814b447fd376ccd30d158375d588e447b23f2d,output/history/tdcc_signals/tdcc_signal_snapshot.csv,b808d5a5e26dc697fa89d12c2b3c5b796bf6e8a70e8cbcfbac30ca7d0937ed86,20651,data/stock_price_history,266,00134b525cf62b0e9fcbb5527e64a549c46a3a7da9029f30d254b230f35db4e3,20260902,output/history/research/daily_published_snapshot_ranking_events.csv,d80ee598efa5500a1e4799b6842bf37e6b6bc6397fa87f2bf4821729faa9dc75,present_supplementary_unverified_selector_population,supplementary_only_not_selector_or_primary,294,output/latest/research_backtest/tdcc_short_term_continuation_d5_d10_research_events_latest.csv,34b280b100a56569e02bcb78a972c33713e4a22e87dd30185bf75851352b5fe4,670,ee7fe998ef1fb1017a985f4cf0fbb868e073045b904604a72ae34ec90d07ad09,output/latest/research_backtest/tdcc_short_term_continuation_d5_d10_research_summary_latest.csv,ed0a7bb4e4f9256b56bb9ca4afb45236cc1f36d64ae859bc6d5bf9fefb56ae1f,26,2f3d9bbfc59cbe84fa5b5b29f67a17ad174b9529a0f0136e8240ef6623866f86,output/latest/research_backtest/tdcc_short_term_continuation_d5_d10_research_anomaly_candidates_latest.csv,d1fce31432497f7c91818eb9e48c11cdd9cb0d43df0fab19c1648d20be3cfc50,121,2af229039be0e1197c453f1a408fd96a80fef61068e66e5a1c43f7ee375c94a7,335,670,154,77,307,294,121,signal_close_confirmed_next_trading_day_open,signal_dplus_5_close|signal_dplus_10_close,none_fixed_horizon_research,signal close confirms membership; enter next trading day open; exit at signal D+5 or D+10 close; no stop; no intraday price is a realized operation price,MFE_MAE_advisory_only_never_realized_return,retain_unresolved_candidates_in_primary_metrics; exclusion_is_sensitivity_only,blocked_no_event_time_immutable_signal_packet,historical rows come from a rebuilt canonical signal snapshot bound to one current TDCC dataset id; no immutable event-time specialty packet and manifest proves that each historical interpreted row existed unchanged on its signal date,False,False,False,False,False,True,PIT_event_time_lineage_missing|formal_operation_contract_undefined|unresolved_anomaly_candidates_block_when_present
