research_id,artifact_version,source_research_id,source_artifact_version,advisory_status,model_id,source_event_key,stock_id,stock_name,signal_date,confirmation_date,entry_date,exit_date,entry_price,exit_price,return_pct,return_outcome,exit_reason,holding_days,mfe_pct,mae_pct,signal_close,previous_60d_high,previous_60d_low,previous_120d_high,previous_120d_low,previous_240d_high,previous_240d_low,off_60d_low_pct,off_120d_low_pct,off_240d_low_pct,range_width_60_pct,range_width_120_pct,range_width_240_pct,position_in_120d_range_pct,position_in_240d_range_pct,deep_low_120_le20,deep_low_120_le30,deep_low_120_le40,deep_low_240_le20,deep_low_240_le30,deep_low_240_le40,range60_le25,range60_le35,range120_le25,range120_le35,range120_le45,source_high_breakout_60d_met,source_next_day_continuation_confirmed,classification_id,attack_method,price_position_type,consolidation_type,risk_type,limit_up_like,anomaly_flag,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,2889|20250707|20250708|next_day_break_signal_high_confirmed|20250709|20250722|16.95|16.2,2889,國票金,20250707,20250708,20250709,20250722,16.95,16.2,-4.4248,loss,fixed_10d_close,10,1.1799,-8.2596,15.7,14.55,11.65,,,,,34.7639,,,24.8927,,,,,False,False,False,False,False,False,True,True,False,False,False,True,True,locked_limit_up_breakout,locked_limit_up,high_position,long_consolidation,high_position_chase,True,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,2368|20250708|20250709|next_day_break_signal_high_confirmed|20250710|20250723|318.0|326.5,2368,金像電,20250708,20250709,20250710,20250723,318.0,326.5,2.673,win,fixed_10d_close,10,8.805,-5.0314,315.5,305.5,142.5,,,,,121.4035,,,114.386,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,high_position_breakout,general_breakout,high_position,non_consolidation,high_position_chase,False,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,3715|20250708|20250709|next_day_break_signal_high_confirmed|20250710|20250723|55.1|64.1,3715,定穎投控,20250708,20250709,20250710,20250723,55.1,64.1,16.3339,win,fixed_10d_close,10,22.5045,-1.0889,52.8,51.3,35.0,,,,,50.8571,,,46.5714,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,high_position_breakout,volume_attack,high_position,non_consolidation,high_position_chase,False,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,3715|20250709|20250710|next_day_break_signal_high_confirmed|20250711|20250724|57.3|66.8,3715,定穎投控,20250709,20250710,20250711,20250724,57.3,66.8,16.5794,win,fixed_10d_close,10,17.801,-0.349,55.7,53.3,37.15,,,,,49.9327,,,43.4724,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,high_position_breakout,volume_attack,high_position,non_consolidation,high_position_chase,False,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,8021|20250709|20250710|next_day_break_signal_high_confirmed|20250711|20250717|54.1|49.4,8021,尖點,20250709,20250710,20250711,20250717,54.1,49.4,-8.6876,loss,stop_signal_low,5,4.4362,-9.0573,53.3,50.9,23.7,,,,,124.8945,,,114.7679,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,high_position_breakout,general_breakout,high_position,non_consolidation,high_position_chase,False,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,8499|20250709|20250710|next_day_break_signal_high_confirmed|20250711|20250724|233.0|268.0,8499,鼎炫-KY,20250709,20250710,20250711,20250724,233.0,268.0,15.0215,win,fixed_10d_close,10,26.6094,-1.2876,206.5,197.0,125.0,,,,,65.2,,,57.6,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,locked_limit_up_breakout,locked_limit_up,high_position,non_consolidation,high_position_chase,True,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,8499|20250710|20250711|next_day_break_signal_high_confirmed|20250714|20250725|264.5|268.0,8499,鼎炫-KY,20250710,20250711,20250714,20250725,264.5,268.0,1.3233,win,fixed_10d_close,10,11.5312,-9.6408,227.0,206.5,133.0,,,,,70.6767,,,55.2632,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,locked_limit_up_breakout,locked_limit_up,high_position,non_consolidation,high_position_chase,True,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,2887|20250711|20250714|next_day_break_signal_high_confirmed|20250715|20250724|18.4|16.45,2887,台新新光金,20250711,20250714,20250715,20250724,18.4,16.45,-10.5978,loss,stop_signal_low,8,0.0,-11.413,18.3,17.25,15.35,,,,,19.2182,,,12.3779,,,,,False,False,False,False,False,False,True,True,False,False,False,True,True,high_position_breakout,volume_attack,high_position,long_consolidation,high_position_chase,False,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,3167|20250711|20250714|next_day_break_signal_high_confirmed|20250715|20250728|154.0|169.5,3167,大量,20250711,20250714,20250715,20250728,154.0,169.5,10.0649,win,fixed_10d_close,10,18.8312,-0.6494,149.0,145.5,59.7,,,,,149.5812,,,143.7186,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,high_position_breakout,volume_attack,high_position,non_consolidation,high_position_chase,False,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,3037|20250715|20250716|next_day_break_signal_high_confirmed|20250717|20250730|137.0|142.0,3037,欣興,20250715,20250716,20250717,20250730,137.0,142.0,3.6496,win,fixed_10d_close,10,5.8394,-6.9343,132.0,128.0,79.3,,,,,66.4565,,,61.4124,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,locked_limit_up_breakout,locked_limit_up,high_position,non_consolidation,high_position_chase,True,none,False,not_production_ready_research_only,2026-07-08 21:32:48 Asia/Taipei
