generated_at,model_id,artifact_id,artifact_version,analysis_basis,rule_order,rule_id,rule_family,rule_definition,rule_information_cutoff,source_episode_count,confirmed_episode_count,confirmation_coverage_pct,no_confirmation_count,strict_success_count,neutral_count,mature_failure_count,outcome_right_censored_count,classifiable_confirmation_count,strict_success_rate_pct,neutral_rate_pct,mature_failure_rate_pct,source_launch_episode_count,source_launch_selected_strict_success_count,source_launch_selected_mature_failure_count,source_launch_missed_confirmation_count,operation_mature_count,avg_confirmation_next_open_to_d20_close_return_pct,median_confirmation_next_open_to_d20_close_return_pct,avg_confirmation_next_open_to_d20_max_close_return_pct,avg_confirmation_next_open_to_d20_min_close_return_pct,operation_return_review_candidate_count,avg_fixed_d20_return_excluding_review_candidates_sensitivity_pct,median_fixed_d20_return_excluding_review_candidates_sensitivity_pct,operation_return_review_policy,confirmed_anomaly_candidate_count,known_4916_selected_date,known_4916_selected_outcome,known_1303_selected_date,known_1303_selected_outcome,same_stock_overlap_pair_count,sample_policy,neutral_policy,anomaly_policy,retrospective_label_status,financial_statement_scope,approved_for_daily,production_change,promotion_readiness
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,140,prev20_kdj_bullish_not_extreme,technical,"20-day close crossover with K > D, J > K, and J < 100",trigger_date_close,1417,1223,86.3091,194,81,0,1056,86,1137,7.124,0.0,92.876,329,81,221,27,1137,3.7864,-0.6678,11.85,-6.6671,11,2.8371,-0.8008,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251209,mature_failure,,,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,150,prev20_close_above_ma20_ema23,technical,20-day close crossover with close above MA20 and EMA23,trigger_date_close,1417,1320,93.1546,97,71,0,1166,83,1237,5.7397,0.0,94.2603,329,71,252,6,1237,3.1061,-1.2397,11.3871,-6.9502,10,2.2169,-1.4103,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251209,mature_failure,20260527,strict_success,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,160,prev20_return20_0_25,price_momentum,20-day close crossover with prior 20-day close return between 0% and 25%,trigger_date_close,1417,1305,92.096,112,71,0,1152,82,1223,5.8054,0.0,94.1946,329,71,250,8,1223,2.8975,-1.2658,11.1507,-6.9083,9,2.1764,-1.4337,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251209,mature_failure,20260527,strict_success,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,170,prev20_range23_le15,price_shape,20-day close crossover with previous 23-day range width <= 15%,trigger_date_close,1417,1100,77.6288,317,43,0,994,63,1037,4.1466,0.0,95.8534,329,43,204,82,1037,2.1239,-1.25,9.3949,-6.2701,3,1.8558,-1.2658,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,,,,,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,180,prev20_solid_red_candle,candle,20-day close crossover with a solid red candle,trigger_date_close,1417,1236,87.2265,181,74,0,1076,86,1150,6.4348,0.0,93.5652,329,74,228,27,1150,3.1587,-1.2021,11.5631,-6.9959,8,2.4811,-1.2685,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251212,mature_failure,20260527,strict_success,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,200,prev20_tdcc_high_thresholds_up,tdcc,20-day close crossover with TDCC high thresholds increasing,trigger_date_close,1417,508,35.8504,909,20,0,348,140,368,5.4348,0.0,94.5652,329,20,7,302,368,1.9799,-0.4878,10.8246,-7.5455,1,1.7268,-0.519,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20260518,strict_success,20260527,strict_success,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,210,prev20_tdcc_consecutive_up_ge1,tdcc,20-day close crossover with TDCC consecutive up weeks >= 1,trigger_date_close,1417,622,43.8956,795,25,0,452,145,477,5.2411,0.0,94.7589,329,25,9,295,477,2.394,-0.1692,11.3368,-7.6276,3,1.817,-0.2506,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20260518,strict_success,20260527,strict_success,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,220,prev20_market_bull,market_regime,20-day close crossover in strong_bull or mild_bull market regime,trigger_date_close,1417,1295,91.3903,122,68,0,1149,78,1217,5.5875,0.0,94.4125,329,68,248,13,1217,2.8046,-1.4286,11.0586,-6.9572,8,2.1872,-1.4894,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251209,mature_failure,20260527,strict_success,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,230,prev20_revenue_lag_0_14,revenue_freshness,20-day close crossover 0-14 trading days after latest available qualifying revenue source,trigger_date_close,1417,1063,75.0176,354,64,0,920,79,984,6.5041,0.0,93.4959,329,64,218,47,984,3.6988,-0.5678,12.489,-7.0564,9,2.8292,-0.7157,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251223,mature_failure,20260527,strict_success,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,240,prev20_revenue_lag_15_30,revenue_freshness,20-day close crossover 15-30 trading days after latest available qualifying revenue source,trigger_date_close,1417,714,50.3881,703,27,0,635,52,662,4.0785,0.0,95.9215,329,27,144,158,662,2.5541,-1.1564,10.2309,-6.9335,2,2.2563,-1.1616,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251209,mature_failure,,,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,250,prev20_revenue_lag_31_60,revenue_freshness,20-day close crossover 31-60 trading days after latest available qualifying revenue source,trigger_date_close,1417,567,40.0141,850,22,0,512,33,534,4.1199,0.0,95.8801,329,22,66,241,534,2.1949,-1.0432,9.6348,-6.4813,3,1.6105,-1.1521,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,,,,,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,260,prev20_revenue_lag_61_90,revenue_freshness,20-day close crossover 61-90 trading days after latest available qualifying revenue source,trigger_date_close,1417,326,23.0064,1091,13,0,258,55,271,4.797,0.0,95.203,329,13,13,303,271,0.3047,-2.3913,7.9964,-7.3281,0,0.3047,-2.3913,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,,,,,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,270,prev20_revenue_lag_91_126,revenue_freshness,20-day close crossover 91-126 trading days after latest available qualifying revenue source,trigger_date_close,1417,164,11.5737,1253,4,0,117,43,121,3.3058,0.0,96.6942,329,4,7,318,121,0.4748,-1.7301,7.111,-6.4712,1,-0.2077,-1.9579,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,,,,,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,300,prev20_next_close_volume_ge1_5,close_confirmation_combo,next-day close continuation plus trigger-day volume ratio >= 1.5,next_trading_day_close,1417,941,66.4079,476,60,0,807,74,867,6.9204,0.0,93.0796,329,60,180,89,865,2.7175,-1.1494,11.5531,-7.8991,6,2.1072,-1.2346,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251209,mature_failure,,,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,310,prev20_next_close_ma60_gt_ma120,close_confirmation_combo,next-day close continuation plus trigger-day MA60 > MA120,next_trading_day_close,1417,697,49.1884,720,63,0,586,48,649,9.7072,0.0,90.2928,329,63,141,125,649,5.8136,1.4069,14.3999,-7.4616,5,5.1527,1.2977,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251209,mature_failure,,,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
2026-07-14 14:36:39 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_forward_confirmation_feature_audit,forward_confirmation_v1_20260713,excluding_unresolved_anomaly_candidates_sensitivity,320,prev20_next_close_obv_above_ma20,close_confirmation_combo,next-day close continuation plus trigger-day OBV above OBV MA20,next_trading_day_close,1417,1086,76.6408,331,71,0,943,72,1014,7.002,0.0,92.998,329,71,207,51,1011,2.6961,-0.8974,11.2338,-7.5513,4,2.3552,-0.9174,absolute D+20 operation return >= 80% is a review trigger only; retain in primary metrics and do not assign anomaly disposition without bottom-level root-cause evidence,0,20251209,mature_failure,,,0,sample_count_disclosed_not_used_as_automatic_rejection,no_neutral_outcome_defined; strict launch label is binary and right-censored rows are separate,primary retains candidates; sensitivity excludes unresolved revenue or price-path candidates,research_only_confirmation_discrimination_not_operation_contract,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,blocked_pending_rule_selection_and_formal_operation_contract
