research_id,artifact_version,source_research_id,source_artifact_version,advisory_status,model_id,source_event_key,stock_id,stock_name,signal_date,confirmation_date,entry_date,exit_date,return_pct,return_outcome,exit_reason,event_sequence_for_stock,all_events_overlap_pair_count_for_stock,first_event_per_stock_included,same_stock_non_overlap_included,same_stock_non_overlap_suppression_reason,suppressed_by_source_event_key,suppressed_by_entry_date,suppressed_by_exit_date,deep_low_120_le40,deep_low_240_le40,range60_le25,range120_le25,limit_up_like,consolidation_type,risk_type,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1256|20250901|20250902|next_day_break_signal_high_confirmed|20250903|20250922|157.5|174.0,1256,鮮活果汁-KY,20250901,20250902,20250903,20250922,10.4762,win,fixed_10d_close,1,1,True,True,,,,,False,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1256|20250902|20250903|next_day_break_signal_high_confirmed|20250904|20250923|173.0|171.5,1256,鮮活果汁-KY,20250902,20250903,20250904,20250923,-0.8671,loss,fixed_10d_close,2,1,False,False,same_stock_active_position_overlap,1256|20250901|20250902|next_day_break_signal_high_confirmed|20250903|20250922|157.5|174.0,20250903,20250922,False,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1256|20260508|20260511|next_day_break_signal_high_confirmed|20260512|20260525|193.0|184.0,1256,鮮活果汁-KY,20260508,20260511,20260512,20260525,-4.6632,loss,fixed_10d_close,3,1,False,True,,,,,True,False,True,False,False,long_consolidation,normal_risk,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1294|20260306|20260309|next_day_break_signal_high_confirmed|20260310|20260323|90.5|81.9,1294,漢田生技,20260306,20260309,20260310,20260323,-9.5028,loss,fixed_10d_close,1,0,True,True,,,,,False,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1303|20250730|20250731|next_day_break_signal_high_confirmed|20250801|20250811|39.8|36.05,1303,南亞,20250730,20250731,20250801,20250811,-9.4221,loss,stop_signal_low,1,1,True,True,,,,,False,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1303|20251112|20251113|next_day_break_signal_high_confirmed|20251114|20251127|52.1|56.2,1303,南亞,20251112,20251113,20251114,20251127,7.8695,win,fixed_10d_close,2,1,False,True,,,,,False,False,False,False,True,short_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1303|20251113|20251114|next_day_break_signal_high_confirmed|20251117|20251126|57.4|50.7,1303,南亞,20251113,20251114,20251117,20251126,-11.6725,loss,stop_signal_low,3,1,False,False,same_stock_active_position_overlap,1303|20251112|20251113|next_day_break_signal_high_confirmed|20251114|20251127|52.1|56.2,20251114,20251127,False,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1303|20260116|20260119|next_day_break_signal_high_confirmed|20260120|20260202|75.2|70.6,1303,南亞,20260116,20260119,20260120,20260202,-6.117,loss,stop_signal_low,4,1,False,True,,,,,False,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1307|20260612|20260615|next_day_break_signal_high_confirmed|20260616|20260623|37.65|35.6,1307,三芳,20260612,20260615,20260616,20260623,-5.4449,loss,stop_signal_low,1,0,True,True,,,,,True,True,True,True,False,long_consolidation,normal_risk,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1312|20251201|20251202|next_day_break_signal_high_confirmed|20251203|20251208|12.05|11.2,1312,國喬,20251201,20251202,20251203,20251208,-7.0539,loss,stop_signal_low,1,0,True,True,,,,,True,False,True,False,False,long_consolidation,normal_risk,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1314|20251104|20251105|next_day_break_signal_high_confirmed|20251106|20251119|9.37|8.2,1314,中石化,20251104,20251105,20251106,20251119,-12.4867,loss,fixed_10d_close,1,1,True,True,,,,,True,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1314|20251105|20251106|next_day_break_signal_high_confirmed|20251107|20251111|10.5|8.24,1314,中石化,20251105,20251106,20251107,20251111,-21.5238,loss,stop_signal_low,2,1,False,False,same_stock_active_position_overlap,1314|20251104|20251105|next_day_break_signal_high_confirmed|20251106|20251119|9.37|8.2,20251106,20251119,False,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1314|20260306|20260309|next_day_break_signal_high_confirmed|20260310|20260323|8.83|8.4,1314,中石化,20260306,20260309,20260310,20260323,-4.8698,loss,fixed_10d_close,3,1,False,True,,,,,True,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1323|20260330|20260331|next_day_break_signal_high_confirmed|20260401|20260416|20.8|21.3,1323,永裕,20260330,20260331,20260401,20260416,2.4038,win,fixed_10d_close,1,0,True,True,,,,,True,False,True,True,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1409|20250815|20250818|next_day_break_signal_high_confirmed|20250819|20250901|18.3|14.75,1409,新纖,20250815,20250818,20250819,20250901,-19.3989,loss,fixed_10d_close,1,3,True,True,,,,,False,False,False,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1409|20260527|20260528|next_day_break_signal_high_confirmed|20260529|20260611|22.8|24.65,1409,新纖,20260527,20260528,20260529,20260611,8.114,win,fixed_10d_close,2,3,False,True,,,,,True,False,True,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1409|20260528|20260529|next_day_break_signal_high_confirmed|20260601|20260612|25.05|25.5,1409,新纖,20260528,20260529,20260601,20260612,1.7964,win,fixed_10d_close,3,3,False,False,same_stock_active_position_overlap,1409|20260527|20260528|next_day_break_signal_high_confirmed|20260529|20260611|22.8|24.65,20260529,20260611,False,False,False,False,True,short_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1409|20260529|20260601|next_day_break_signal_high_confirmed|20260602|20260615|27.55|25.45,1409,新纖,20260529,20260601,20260602,20260615,-7.6225,loss,fixed_10d_close,4,3,False,False,same_stock_active_position_overlap,1409|20260527|20260528|next_day_break_signal_high_confirmed|20260529|20260611|22.8|24.65,20260529,20260611,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1449|20260408|20260409|next_day_break_signal_high_confirmed|20260410|20260423|16.8|13.9,1449,佳和,20260408,20260409,20260410,20260423,-17.2619,loss,stop_signal_low,1,0,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1454|20260130|20260202|next_day_break_signal_high_confirmed|20260203|20260209|17.0|13.7,1454,台富,20260130,20260202,20260203,20260209,-19.4118,loss,stop_signal_low,1,0,True,True,,,,,True,False,True,True,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1477|20250903|20250904|next_day_break_signal_high_confirmed|20250905|20250924|282.0|294.5,1477,聚陽,20250903,20250904,20250905,20250924,4.4326,win,fixed_10d_close,1,0,True,True,,,,,False,False,True,False,False,long_consolidation,normal_risk,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1504|20250821|20250822|next_day_break_signal_high_confirmed|20250825|20250905|71.8|68.0,1504,東元,20250821,20250822,20250825,20250905,-5.2925,loss,fixed_10d_close,1,1,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1504|20250822|20250825|next_day_break_signal_high_confirmed|20250826|20250902|75.1|66.0,1504,東元,20250822,20250825,20250826,20250902,-12.1172,loss,stop_signal_low,2,1,False,False,same_stock_active_position_overlap,1504|20250821|20250822|next_day_break_signal_high_confirmed|20250825|20250905|71.8|68.0,20250825,20250905,False,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1504|20250909|20250910|next_day_break_signal_high_confirmed|20250911|20250930|90.4|95.1,1504,東元,20250909,20250910,20250911,20250930,5.1991,win,fixed_10d_close,3,1,False,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1513|20260120|20260121|next_day_break_signal_high_confirmed|20260122|20260204|182.0|170.5,1513,中興電,20260120,20260121,20260122,20260204,-6.3187,loss,fixed_10d_close,1,0,True,True,,,,,True,False,True,True,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1514|20260120|20260121|next_day_break_signal_high_confirmed|20260122|20260204|143.5|126.0,1514,亞力,20260120,20260121,20260122,20260204,-12.1951,loss,fixed_10d_close,1,0,True,True,,,,,True,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1519|20251031|20251103|next_day_break_signal_high_confirmed|20251104|20251117|800.0|738.0,1519,華城,20251031,20251103,20251104,20251117,-7.75,loss,fixed_10d_close,1,0,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1521|20260116|20260119|next_day_break_signal_high_confirmed|20260120|20260202|30.6|26.05,1521,大億,20260116,20260119,20260120,20260202,-14.8693,loss,fixed_10d_close,1,0,True,True,,,,,True,False,True,True,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1522|20251022|20251023|next_day_break_signal_high_confirmed|20251027|20251107|47.95|45.2,1522,堤維西,20251022,20251023,20251027,20251107,-5.7351,loss,stop_signal_low,1,1,True,True,,,,,True,False,True,False,False,long_consolidation,normal_risk,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1522|20251027|20251028|next_day_break_signal_high_confirmed|20251029|20251105|50.0|46.45,1522,堤維西,20251027,20251028,20251029,20251105,-7.1,loss,stop_signal_low,2,1,False,False,same_stock_active_position_overlap,1522|20251022|20251023|next_day_break_signal_high_confirmed|20251027|20251107|47.95|45.2,20251027,20251107,True,False,False,False,False,long_consolidation,normal_risk,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1524|20251022|20251023|next_day_break_signal_high_confirmed|20251027|20251107|31.55|30.65,1524,耿鼎,20251022,20251023,20251027,20251107,-2.8526,loss,fixed_10d_close,1,1,True,True,,,,,True,False,True,False,False,long_consolidation,volume_overheat,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1524|20251027|20251028|next_day_break_signal_high_confirmed|20251029|20251104|33.4|30.9,1524,耿鼎,20251027,20251028,20251029,20251104,-7.485,loss,stop_signal_low,2,1,False,False,same_stock_active_position_overlap,1524|20251022|20251023|next_day_break_signal_high_confirmed|20251027|20251107|31.55|30.65,20251027,20251107,True,False,True,False,False,long_consolidation,normal_risk,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1525|20260525|20260526|next_day_break_signal_high_confirmed|20260527|20260609|72.5|67.3,1525,江申,20260525,20260526,20260527,20260609,-7.1724,loss,fixed_10d_close,1,0,True,True,,,,,True,True,True,True,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1528|20250801|20250804|next_day_break_signal_high_confirmed|20250805|20250818|17.0|21.65,1528,恩德,20250801,20250804,20250805,20250818,27.3529,win,fixed_10d_close,1,3,True,True,,,,,False,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1528|20251224|20251226|next_day_break_signal_high_confirmed|20251229|20260112|21.3|22.45,1528,恩德,20251224,20251226,20251229,20260112,5.3991,win,fixed_10d_close,2,3,False,True,,,,,False,False,False,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1528|20251226|20251229|next_day_break_signal_high_confirmed|20251230|20260113|22.45|22.15,1528,恩德,20251226,20251229,20251230,20260113,-1.3363,loss,fixed_10d_close,3,3,False,False,same_stock_active_position_overlap,1528|20251224|20251226|next_day_break_signal_high_confirmed|20251229|20260112|21.3|22.45,20251229,20260112,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1528|20251229|20251230|next_day_break_signal_high_confirmed|20251231|20260107|24.4|20.8,1528,恩德,20251229,20251230,20251231,20260107,-14.7541,loss,stop_signal_low,4,3,False,False,same_stock_active_position_overlap,1528|20251224|20251226|next_day_break_signal_high_confirmed|20251229|20260112|21.3|22.45,20251229,20260112,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1529|20260121|20260122|next_day_break_signal_high_confirmed|20260123|20260130|28.3|24.15,1529,樂事綠能,20260121,20260122,20260123,20260130,-14.6643,loss,stop_signal_low,1,0,True,True,,,,,True,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1531|20260116|20260119|next_day_break_signal_high_confirmed|20260120|20260202|13.0|12.15,1531,高林股,20260116,20260119,20260120,20260202,-6.5385,loss,stop_signal_low,1,0,True,True,,,,,True,False,True,True,False,long_consolidation,volume_overheat,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1563|20260526|20260527|next_day_break_signal_high_confirmed|20260528|20260610|61.1|58.0,1563,巧新,20260526,20260527,20260528,20260610,-5.0736,loss,fixed_10d_close,1,1,True,True,,,,,True,True,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1563|20260527|20260528|next_day_break_signal_high_confirmed|20260529|20260611|67.2|60.0,1563,巧新,20260527,20260528,20260529,20260611,-10.7143,loss,fixed_10d_close,2,1,False,False,same_stock_active_position_overlap,1563|20260526|20260527|next_day_break_signal_high_confirmed|20260528|20260610|61.1|58.0,20260528,20260610,False,False,False,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1568|20260526|20260527|next_day_break_signal_high_confirmed|20260528|20260610|41.25|38.0,1568,倉佑,20260526,20260527,20260528,20260610,-7.8788,loss,fixed_10d_close,1,1,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1568|20260528|20260529|next_day_break_signal_high_confirmed|20260601|20260605|46.5|40.6,1568,倉佑,20260528,20260529,20260601,20260605,-12.6882,loss,stop_signal_low,2,1,False,False,same_stock_active_position_overlap,1568|20260526|20260527|next_day_break_signal_high_confirmed|20260528|20260610|41.25|38.0,20260528,20260610,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1583|20260527|20260528|next_day_break_signal_high_confirmed|20260529|20260610|62.3|49.85,1583,程泰,20260527,20260528,20260529,20260610,-19.9839,loss,stop_signal_low,1,0,True,True,,,,,True,True,True,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1595|20260423|20260424|next_day_break_signal_high_confirmed|20260427|20260511|71.2|94.1,1595,川寶,20260423,20260424,20260427,20260511,32.1629,win,fixed_10d_close,1,0,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1597|20260410|20260413|next_day_break_signal_high_confirmed|20260414|20260427|119.5|110.5,1597,直得,20260410,20260413,20260414,20260427,-7.5314,loss,fixed_10d_close,1,1,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1597|20260413|20260414|next_day_break_signal_high_confirmed|20260415|20260415|116.5|109.0,1597,直得,20260413,20260414,20260415,20260415,-6.4378,loss,stop_signal_low,2,1,False,False,same_stock_active_position_overlap,1597|20260410|20260413|next_day_break_signal_high_confirmed|20260414|20260427|119.5|110.5,20260414,20260427,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
