research_id,research_variant_id,parameter_set_id,advisory_status,failure_exit_scope_id,failure_exit_rule_id,sample_size,unique_stock_count,win_count,neutral_count,loss_count,pure_win_rate_pct,neutral_inclusive_success_rate_pct,positive_return_rate_pct,avg_return_pct,median_return_pct,avg_max_close_return_pct,median_max_close_return_pct,avg_min_close_return_pct,median_min_close_return_pct,changed_from_baseline_count,baseline_loss_to_non_loss_count,baseline_non_loss_to_loss_count,approved_for_daily,production_readiness,generated_at
structured_neckline_logical_failure_exit_audit,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,close_only_no_logical_failure_exit,23,21,10,10,3,76.9231,86.9565,78.2609,4.7406,4.6025,9.1910,9.2742,-5.1920,-2.2436,0,0,0,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,neckline_close_lost_two_sessions,23,21,10,10,3,76.9231,86.9565,78.2609,4.8712,4.6025,9.1910,9.2742,-5.0307,-2.2436,0,0,0,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,retest_low_close_break,23,21,8,10,5,61.5385,78.2609,73.9130,2.9652,3.6290,7.7483,8.3110,-4.8765,-2.2436,2,0,2,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,signal_low_close_break,23,21,9,10,4,69.2308,82.6087,73.9130,3.7939,3.8202,8.5709,8.3333,-5.0307,-2.2436,1,0,1,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,close_below_5ma_two_sessions,23,21,7,8,8,46.6667,65.2174,56.5217,2.0345,2.6247,6.6149,7.8464,-3.5184,-2.2436,5,0,5,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,close_below_10ma_two_sessions,23,21,8,8,7,53.3333,69.5652,60.8696,2.3739,2.8605,7.2350,8.3110,-4.2837,-2.2436,4,0,4,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
