model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,surface_id,event_set_id,entry_rule_id,outcome_rule_id,outcome_rule_description,condition_set_id,condition_set_description,horizon_trading_days,sample_size,mature_sample_size,success_count,success_rate_pct,positive_return_count,positive_return_rate_pct,neutral_count,neutral_rate_pct,avg_return_pct,median_return_pct,baseline_condition_set_id,baseline_sample_size,baseline_mature_sample_size,baseline_success_rate_pct,baseline_avg_return_pct,delta_success_rate_pct_vs_all,delta_avg_return_pct_vs_all,sample_retention_rate_pct,core_mainstream_count,hot_theme_count,bottom_quartile_count,low_level_count,mid_level_count,high_level_count,wv_multiple_turn_count,sharp_v_count,slope_break_count,smooth_count,avg_price_position_252_pct,median_price_position_252_pct,avg_second_low_gap_pct,median_second_low_gap_pct,avg_signal_rebound_from_right_low_pct,median_signal_rebound_from_right_low_pct,avg_neckline_distance_pct,median_neckline_distance_pct,avg_second_arc_volume_ratio,median_second_arc_volume_ratio,avg_red_ratio_delta_pct,median_red_ratio_delta_pct,sample_warning,research_interpretation,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,all_early_entry_rows,All W-bottom early-entry outcome rows.,10,1929,1878,802,42.7050,802,42.7050,0,0.0000,0.3109,-0.7342,all_early_entry_rows,1929,1878,42.7050,0.3109,0.0000,0.0000,100.0000,947,120,1244,619,66,0,1124,169,388,241,22.1456,20.0000,0.9901,0.7407,6.7904,5.7101,-9.3793,-6.8905,1.7320,1.5005,0.6832,0.4098,medium_mature_sample_research_only,baseline_reference,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,price_position_le_40,price_position_252_pct <= 40.,10,1731,1681,737,43.8430,737,43.8430,0,0.0000,0.4414,-0.5587,all_early_entry_rows,1929,1878,42.7050,0.3109,1.1379,0.1305,89.7356,842,100,1244,487,0,0,1014,153,344,216,19.1028,18.4211,0.9895,0.6857,6.7648,5.6754,-9.5478,-6.8852,1.7384,1.5053,0.6948,0.3968,medium_mature_sample_research_only,directionally_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,price_position_le_30,price_position_252_pct <= 30.,10,1452,1413,628,44.4444,628,44.4444,0,0.0000,0.5783,-0.5682,all_early_entry_rows,1929,1878,42.7050,0.3109,1.7394,0.2674,75.2722,707,80,1244,208,0,0,852,123,295,179,16.1498,16.0377,0.9900,0.6583,6.6719,5.6092,-9.9334,-7.1232,1.7426,1.5024,0.6208,0.4803,medium_mature_sample_research_only,directionally_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,price_position_le_25,price_position_252_pct <= 25.,10,1248,1212,532,43.8944,532,43.8944,0,0.0000,0.5643,-0.6678,all_early_entry_rows,1929,1878,42.7050,0.3109,1.1894,0.2533,64.6967,606,61,1244,4,0,0,728,108,260,149,14.3406,14.4935,0.8826,0.5701,6.5684,5.5269,-10.0565,-7.0488,1.7482,1.4956,0.7830,0.6158,medium_mature_sample_research_only,directionally_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,bottom_quartile_level,Signal is in the bottom-quartile price level bucket.,10,1244,1208,530,43.8742,530,43.8742,0,0.0000,0.5661,-0.6678,all_early_entry_rows,1929,1878,42.7050,0.3109,1.1692,0.2551,64.4894,603,61,1244,0,0,0,725,108,260,148,14.3063,14.4295,0.8799,0.5655,6.5745,5.5322,-10.0513,-7.0347,1.7493,1.4960,0.7654,0.6158,medium_mature_sample_research_only,directionally_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,bottom_or_low_level,Signal is bottom-quartile or low-level.,10,1863,1812,780,43.0464,780,43.0464,0,0.0000,0.3809,-0.7092,all_early_entry_rows,1929,1878,42.7050,0.3109,0.3414,0.0700,96.5785,908,112,1244,619,0,0,1093,163,372,229,20.9162,19.3878,0.9987,0.7380,6.8021,5.7143,-9.4422,-6.9519,1.7387,1.5040,0.6163,0.2525,medium_mature_sample_research_only,directionally_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,core_mainstream,Taxonomy segment is core_mainstream.,10,947,919,408,44.3961,408,44.3961,0,0.0000,0.6488,-0.6897,all_early_entry_rows,1929,1878,42.7050,0.3109,1.6911,0.3379,49.0928,947,115,603,305,39,0,599,89,159,93,22.5225,20.3704,1.1530,0.9975,7.2032,6.2500,-10.3955,-7.6125,1.7215,1.5078,0.7393,0.5556,medium_mature_sample_research_only,directionally_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,core_mainstream_price_le40,core_mainstream and price_position_252_pct <= 40.,10,842,814,373,45.8231,373,45.8231,0,0.0000,0.8656,-0.4992,all_early_entry_rows,1929,1878,42.7050,0.3109,3.1181,0.5547,43.6496,842,98,603,239,0,0,542,80,135,81,19.1744,18.8478,1.2051,1.0650,7.2334,6.2500,-10.6616,-7.7380,1.7259,1.5149,0.6619,0.4626,medium_mature_sample_research_only,directionally_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,core_mainstream_price_le30,core_mainstream and price_position_252_pct <= 30.,10,707,686,318,46.3557,318,46.3557,0,0.0000,1.0183,-0.4729,all_early_entry_rows,1929,1878,42.7050,0.3109,3.6507,0.7073,36.6511,707,78,603,104,0,0,465,63,108,68,16.2462,16.1364,1.2433,1.1905,7.1177,6.1261,-11.1777,-7.9304,1.7427,1.5208,0.6486,0.4808,medium_mature_sample_research_only,directionally_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_parameter_grid,w_bottom_split_entry_outcome_backtest,warning_research_variant_only,w_bottom_early_entry_parameter_grid_20260626,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,right_low_signal_next_open,fixed_10d_close_positive_return,Buy next open after right-low observation signal; sell close after 10 trading days; success is positive return.,core_mainstream_price_le25,core_mainstream and price_position_252_pct <= 25.,10,606,587,269,45.8262,269,45.8262,0,0.0000,1.0738,-0.5362,all_early_entry_rows,1929,1878,42.7050,0.3109,3.1212,0.7629,31.4152,606,61,603,3,0,0,400,56,94,53,14.4210,14.3521,1.1394,1.0678,6.9995,5.9036,-11.4457,-7.9545,1.7455,1.5172,0.8945,0.5461,medium_mature_sample_research_only,directionally_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:46:43 Asia/Taipei
