model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,advisory_status,surface_id,event_set_id,outcome_rule_id,diagnostic_type,segment_id,segment_description,sample_size,evaluated_sample_size,mature_sample_size,win_count,neutral_count,loss_count,incomplete_count,win_rate_excl_neutral_pct,neutral_rate_evaluated_pct,loss_rate_excl_neutral_pct,avg_return_pct,median_return_pct,baseline_segment_id,baseline_evaluated_sample_size,baseline_win_rate_excl_neutral_pct,baseline_neutral_rate_evaluated_pct,delta_win_rate_pct_vs_all,delta_neutral_rate_pct_vs_all,avg_price_position_252_pct,median_price_position_252_pct,avg_second_arc_volume_ratio,median_second_arc_volume_ratio,avg_red_ratio_delta_pct,median_red_ratio_delta_pct,avg_neckline_distance_pct,median_neckline_distance_pct,avg_signal_rebound_from_right_low_pct,median_signal_rebound_from_right_low_pct,sample_warning,research_interpretation,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,smooth_rounded_w_like,Path quality is smooth rounded W-like.,241,210,210,60,0,150,31,28.5714,0.0000,71.4286,-0.6041,-1.5143,all_rows,1643,33.9623,0.0000,-5.3908,0.0000,23.0668,20.6780,1.6890,1.4381,1.4487,1.4545,-5.0613,-4.7059,5.4314,4.6358,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,exclude_wv_multiple_turn,Exclude WV/WVV multiple-turn path category.,805,695,695,220,0,475,110,31.6547,0.0000,68.3453,1.9097,-0.4950,all_rows,1643,33.9623,0.0000,-2.3076,0.0000,22.4881,20.0000,1.7087,1.4790,1.1010,1.3158,-7.4322,-5.3908,6.4084,5.3512,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,sharp_v_bottom_risk,Path category is sharp V bottom risk.,169,155,155,54,0,101,14,34.8387,0.0000,65.1613,4.7066,-1.2891,all_rows,1643,33.9623,0.0000,0.8764,0.0000,23.0380,20.9524,1.8331,1.5699,-0.7407,-0.0877,-14.3786,-12.1538,9.5230,10.1307,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,slope_break_discontinuous,Path category has a slope break discontinuity.,388,325,325,101,0,224,63,31.0769,0.0000,68.9231,1.8174,0.0000,all_rows,1643,33.9623,0.0000,-2.8853,0.0000,21.6946,18.9827,1.6665,1.4635,1.6136,1.4235,-5.9159,-4.8597,5.6593,4.7835,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,second_arc_volume_gte1_5,Second arc average volume is at least 1.5x first arc.,966,838,838,293,0,545,128,34.9642,0.0000,65.0358,0.8530,-0.9286,all_rows,1643,33.9623,0.0000,1.0019,0.0000,21.9701,20.0555,2.1367,1.8573,0.2441,-0.0635,-10.0613,-7.6524,6.9689,5.9084,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,second_red_ratio_gt_first,Second arc red-candle ratio is greater than first arc.,976,825,825,278,0,547,151,33.6970,0.0000,66.3030,2.8024,-0.6865,all_rows,1643,33.9623,0.0000,-0.2653,0.0000,22.1899,19.5499,1.7590,1.4880,10.3860,8.3872,-8.8178,-5.7282,6.9856,6.0928,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,second_red_delta_gte10,Second arc red-candle ratio is at least 10 pct points above first arc.,419,358,358,122,0,236,61,34.0782,0.0000,65.9218,0.6074,-2.1830,all_rows,1643,33.9623,0.0000,0.1159,0.0000,22.4781,19.6565,1.7434,1.4941,17.8445,15.3680,-8.4580,-5.3977,6.8852,6.1093,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,right_rebound_5_20,Signal close is 5% to 20% above right low.,1138,970,970,360,0,610,168,37.1134,0.0000,62.8866,1.5147,-0.6249,all_rows,1643,33.9623,0.0000,3.1511,0.0000,23.5281,21.1852,1.7446,1.5047,1.6396,1.3531,-8.2846,-5.5604,8.8310,8.3975,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,smooth_right_rebound_5_20,Smooth rounded W-like path and signal close is 5% to 20% above right low.,109,100,100,34,0,66,9,34.0000,0.0000,66.0000,0.5120,-1.2576,all_rows,1643,33.9623,0.0000,0.0377,0.0000,22.8122,20.6107,1.7562,1.3954,3.5047,3.1250,-3.6728,-3.0172,7.5253,6.8323,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,below_neckline_5_to_30,Signal close is 5% to 30% below neckline.,1167,998,998,309,0,689,169,30.9619,0.0000,69.0381,1.0758,-1.5322,all_rows,1643,33.9623,0.0000,-3.0003,0.0000,22.0109,19.9446,1.7394,1.5189,-1.1146,-1.7488,-11.9760,-10.5042,6.1256,4.9180,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,near_neckline_m5_to_0,Signal close is within 5% below neckline.,598,502,502,184,0,318,96,36.6534,0.0000,63.3466,3.4620,0.2976,all_rows,1643,33.9623,0.0000,2.6911,0.0000,23.0032,20.6696,1.6227,1.4528,3.0593,2.7028,-2.6601,-2.7451,7.3115,6.5922,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,core_mainstream_price_le40,core_mainstream and price_position_252_pct <= 40.,842,715,715,301,0,414,127,42.0979,0.0000,57.9021,5.2802,2.0661,all_rows,1643,33.9623,0.0000,8.1356,0.0000,19.1744,18.8478,1.7259,1.5149,0.6619,0.4626,-10.6616,-7.7380,7.2334,6.2500,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,core_mainstream_price_le40_red_ratio_gt_first,"core_mainstream, price <= 40, and second arc red ratio > first arc.",427,357,357,151,0,206,70,42.2969,0.0000,57.7031,8.2299,1.6194,all_rows,1643,33.9623,0.0000,8.3347,0.0000,19.1068,18.7625,1.7578,1.5373,10.0323,8.3333,-10.9630,-6.4826,7.3647,6.3158,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,core_mainstream_price_le40_red_delta_gte10,"core_mainstream, price <= 40, and second arc red delta >= 10 pct points.",183,156,156,61,0,95,27,39.1026,0.0000,60.8974,3.3491,-0.2019,all_rows,1643,33.9623,0.0000,5.1403,0.0000,18.9227,17.3554,1.7751,1.5208,17.3023,15.2735,-10.8495,-5.8091,7.2804,6.2201,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,core_mainstream_price_le40_volume_gte1_5,"core_mainstream, price <= 40, and second arc volume >= 1.5x first arc.",439,376,376,155,0,221,63,41.2234,0.0000,58.7766,2.2492,0.8945,all_rows,1643,33.9623,0.0000,7.2611,0.0000,19.1337,18.8235,2.0924,1.8580,0.8314,0.7347,-11.1283,-8.3151,7.3745,6.6225,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,core_mainstream_price_le40_smooth,"core_mainstream, price <= 40, and smooth rounded W-like path.",81,74,74,33,0,41,7,44.5946,0.0000,55.4054,2.1657,4.2679,all_rows,1643,33.9623,0.0000,10.6323,0.0000,21.1804,20.6780,1.7051,1.4443,1.6398,1.4493,-5.1767,-4.5126,5.8946,5.3367,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,core_mainstream_price_le40_exclude_wv,"core_mainstream, price <= 40, and exclude WV/WVV.",300,257,257,110,0,147,43,42.8016,0.0000,57.1984,6.6928,2.6667,all_rows,1643,33.9623,0.0000,8.8393,0.0000,19.7727,19.2456,1.7111,1.4933,1.0757,0.8136,-8.5334,-5.6082,6.9772,5.7413,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,smooth_price_le40_right_rebound_5_20,"Smooth rounded W-like path, price <= 40, and signal rebound 5% to 20%.",100,91,91,32,0,59,9,35.1648,0.0000,64.8352,0.8400,-0.5425,all_rows,1643,33.9623,0.0000,1.2026,0.0000,20.4417,19.6503,1.6939,1.4126,3.5798,3.0518,-3.7315,-3.0924,7.5242,6.7859,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,smooth_core_mainstream_right_rebound_5_20,"Smooth rounded W-like path, core_mainstream, and signal rebound 5% to 20%.",51,47,47,23,0,24,4,48.9362,0.0000,51.0638,2.5158,5.2365,all_rows,1643,33.9623,0.0000,14.9739,0.0000,25.1076,22.1154,1.8310,1.4196,0.7531,1.3333,-4.1144,-3.0973,7.5146,7.0922,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,smooth_core_mainstream_price_le40_right_rebound_5_20,"Smooth rounded W-like path, core_mainstream, price <= 40, and signal rebound 5% to 20%.",45,41,41,21,0,20,4,51.2195,0.0000,48.7805,3.2291,10.0379,all_rows,1643,33.9623,0.0000,17.2572,0.0000,21.9421,21.6463,1.8028,1.4443,1.3458,1.4493,-4.3379,-3.1507,7.5521,7.2148,medium_mature_sample_research_only,candidate_improves_win_without_more_neutral,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,smooth_right_rebound_5_20_red_ratio_gt_first,"Smooth rounded W-like path, signal rebound 5% to 20%, and second arc red ratio > first arc.",64,58,58,17,0,41,6,29.3103,0.0000,70.6897,-0.6002,-1.9372,all_rows,1643,33.9623,0.0000,-4.6519,0.0000,22.4441,20.6799,1.8452,1.3619,12.8732,10.9852,-3.4334,-2.8040,7.3320,6.8372,medium_mature_sample_research_only,not_better_than_all_same_event,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,take_profit_10pct_close_40d,segment_rate,smooth_right_rebound_5_20_near_neckline,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal is within 5% below neckline.",67,61,61,22,0,39,6,36.0656,0.0000,63.9344,1.3501,-1.7301,all_rows,1643,33.9623,0.0000,2.1033,0.0000,24.2713,21.9436,1.6467,1.3606,3.5754,3.3333,-2.5983,-2.7778,7.3932,6.7395,medium_mature_sample_research_only,mixed_small_win_improvement,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,segment_rate,all_rows,All evaluated early-entry rows.,1929,1643,1171,396,472,775,286,33.8173,28.7279,66.1827,1.6102,2.4561,all_rows,1643,33.8173,28.7279,0.0000,0.0000,22.1456,20.0000,1.7320,1.5005,0.6832,0.4098,-9.3793,-6.8905,6.7904,5.7101,medium_mature_sample_research_only,baseline_reference,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,outcome_profile,outcome_win,Rows whose result is win.,396,396,396,396,0,0,0,100.0000,0.0000,0.0000,19.0764,12.3086,all_rows,1643,33.8173,28.7279,66.1827,-28.7279,21.4677,19.4556,1.7875,1.5087,0.5566,0.5392,-10.7075,-6.6196,7.1160,6.1061,medium_mature_sample_research_only,outcome_profile_reference,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,outcome_profile,outcome_neutral,Rows whose result is neutral.,472,472,0,0,472,0,0,,100.0000,,3.1202,3.8217,all_rows,1643,33.8173,28.7279,,71.2721,21.2445,19.2077,1.7985,1.5151,0.8067,0.8062,-10.3702,-7.8408,6.7749,5.6879,tiny_mature_sample_research_only,outcome_profile_reference,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_outcome_diagnostics,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,baseline_current_detector,tp10_or_neutral_after_5pct_close_40d,outcome_profile,outcome_loss,Rows whose result is loss.,775,775,775,0,0,775,0,0.0000,0.0000,100.0000,-8.2342,-6.4784,all_rows,1643,33.8173,28.7279,-33.8173,-28.7279,24.3337,21.8182,1.7145,1.5040,0.5433,0.0000,-8.7988,-6.8762,6.6252,5.5556,medium_mature_sample_research_only,outcome_profile_reference,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
