model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,stock_id,stock_name,signal_date,comparison_status,selected_event_set_id,outcome_bucket,category_id,category_folder,chart_path,chart_path_absolute,baseline_present,variant_present,baseline_left_peak_date,variant_left_peak_date,baseline_left_low_date,variant_left_low_date,baseline_neckline_date,variant_neckline_date,baseline_right_low_date,variant_right_low_date,baseline_breakout_date,variant_breakout_date,baseline_signal_close,variant_signal_close,baseline_neckline_price,variant_neckline_price,baseline_a_mature,variant_a_mature,baseline_a_return_pct,variant_a_return_pct,baseline_tdcc_any_age7,variant_tdcc_any_age7,variant_left_anchor_rule_id,variant_left_anchor_rule_reason,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2377,微星,20260508,baseline_only,baseline,win,baseline_only_win,04_b_win,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/04_b_win/20260508_2377_04.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\04_b_win\20260508_2377_04.png,true,false,20251127,,20260202,,20260302,,20260415,,20260511,,100.0,,99.8,,true,false,11.4035,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3266,昇陽,20260508,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260508_3266_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260508_3266_06.png,true,false,20260107,,20260309,,20260420,,20260505,,,,13.75,,14.2,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6835,圓裕,20260508,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260508_6835_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260508_6835_06.png,true,false,20260120,,20260130,,20260226,,20260331,,,,38.4,,41.5,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,8488,吉源-KY,20260508,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260508_8488_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260508_8488_06.png,true,false,20251113,,20251219,,20260107,,20260407,,,,10.1,,10.5,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1307,三芳,20260511,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260511_1307_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260511_1307_06.png,true,false,20251127,,20260202,,20260225,,20260506,,,,32.45,,36.65,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1909,榮成,20260511,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260511_1909_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260511_1909_06.png,true,false,20260115,,20260309,,20260330,,20260427,,,,9.27,,11.15,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6670,復盛應用,20260511,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260511_6670_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260511_6670_06.png,true,false,20260115,,20260210,,20260316,,20260402,,,,262.5,,281.0,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,9946,三發地產,20260511,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260511_9946_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260511_9946_06.png,true,false,20260105,,20260206,,20260320,,20260427,,,,16.6,,18.8,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1447,力鵬,20260514,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260514_1447_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260514_1447_06.png,true,false,20251204,,20260113,,20260128,,20260410,,,,5.22,,6.4,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2385,群光,20260514,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260514_2385_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260514_2385_06.png,true,false,20251128,,20251216,,20260302,,20260311,,,,126.5,,126.5,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6491,晶碩,20260515,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260515_6491_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260515_6491_06.png,true,false,20251126,,20260129,,20260226,,20260506,,,,294.5,,302.0,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,4306,炎洲,20260518,baseline_only,baseline,loss,baseline_only_loss,05_b_loss,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/05_b_loss/20260518_4306_05.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\05_b_loss\20260518_4306_05.png,true,false,20260108,,20260203,,20260309,,20260507,,20260603,,13.6,,14.35,,true,false,-4.0,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2362,藍天,20260521,baseline_only,baseline,win,baseline_only_win,04_b_win,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/04_b_win/20260521_2362_04.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\04_b_win\20260521_2362_04.png,true,false,20260226,,20260323,,20260512,,20260518,,20260529,,39.9,,41.1,,true,false,6.1947,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3257,虹冠電,20260521,baseline_only,baseline,loss,baseline_only_loss,05_b_loss,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/05_b_loss/20260521_3257_05.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\05_b_loss\20260521_3257_05.png,true,false,20260226,,20260427,,20260506,,20260518,,20260528,,56.5,,56.4,,true,false,-16.4634,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,4968,立積,20260521,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260521_4968_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260521_4968_06.png,true,false,20251223,,20260310,,20260423,,20260518,,,,116.0,,134.0,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1477,聚陽,20260522,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260522_1477_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260522_1477_06.png,true,false,20260226,,20260413,,20260513,,20260519,,,,219.0,,232.0,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1225,福懋油,20260525,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260525_1225_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260525_1225_06.png,true,false,20251204,,20260206,,20260309,,20260518,,,,29.8,,36.0,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2023,燁輝,20260525,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260525_2023_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260525_2023_06.png,true,false,20260223,,20260423,,20260508,,20260520,,,,13.95,,14.5,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2482,連宇,20260525,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260525_2482_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260525_2482_06.png,true,false,20260120,,20260309,,20260325,,20260518,,,,16.85,,18.5,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2886,兆豐金,20260525,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260525_2886_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260525_2886_06.png,true,false,20251215,,20260202,,20260223,,20260323,,,,39.5,,40.95,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2105,正新,20260526,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260526_2105_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260526_2105_06.png,true,false,20251203,,20251230,,20260120,,20260325,,,,31.6,,32.2,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1609,大亞,20260528,baseline_only,baseline,loss,baseline_only_loss,05_b_loss,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/05_b_loss/20260528_1609_05.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\05_b_loss\20260528_1609_05.png,true,false,20260123,,20260330,,20260508,,20260518,,20260529,,35.9,,37.15,,true,false,-2.8133,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2365,昆盈,20260528,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260528_2365_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260528_2365_06.png,true,false,20260129,,20260309,,20260317,,20260417,,,,36.35,,36.8,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,7732,金興精密,20260528,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260528_7732_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260528_7732_06.png,true,false,20260114,,20260331,,20260415,,20260427,,,,36.0,,36.6,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1733,五鼎,20260529,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260529_1733_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260529_1733_06.png,true,false,20260211,,20260323,,20260415,,20260508,,,,29.9,,30.3,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2031,新光鋼,20260529,baseline_only,baseline,loss,baseline_only_loss,05_b_loss,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/05_b_loss/20260529_2031_05.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\05_b_loss\20260529_2031_05.png,true,false,20260410,,20260423,,20260505,,20260520,,20260603,,39.35,,41.2,,true,false,-5.2758,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,4572,駐龍,20260529,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260529_4572_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260529_4572_06.png,true,false,20260224,,20260407,,20260506,,20260526,,,,149.0,,151.0,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2906,高林,20260601,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260601_2906_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260601_2906_06.png,true,false,20260318,,20260428,,20260519,,20260526,,,,12.55,,13.1,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,4746,台耀,20260601,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260601_4746_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260601_4746_06.png,true,false,20260205,,20260413,,20260505,,20260520,,,,53.3,,57.0,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,8222,寶一,20260601,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260601_8222_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260601_8222_06.png,true,false,20260302,,20260428,,20260508,,20260527,,,,38.25,,39.0,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1102,亞泥,20260602,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260602_1102_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260602_1102_06.png,true,false,20260105,,20260309,,20260424,,20260528,,,,33.8,,36.15,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2892,第一金,20260602,baseline_only,baseline,pending_or_no_breakout,baseline_only_pending_or_no_breakout,06_b_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/06_b_pending/20260602_2892_06.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\06_b_pending\20260602_2892_06.png,true,false,20251222,,20260309,,20260515,,20260528,,,,28.15,,29.8,,false,false,,,false,,,,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
