model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,event_set_id,comparison_status,sample_mode,symmetry_ratio,stock_id,stock_name,signal_date,left_peak_date,left_low_date,neckline_date,right_low_date,breakout_date,post_confirmation_trigger_id,post_confirmation_date,signal_close,neckline_price,second_arc_volume_ratio,has_neckline_breakout,late_breakout_not_w,has_post_confirmation,a_mature,a_return_pct,c_mature,c_return_pct,tdcc_any_age7,tdcc_any_age14,tdcc_top50_age7,tdcc_top20_age7,tdcc_weekly_top20_age7,tdcc_consecutive_top20_age7,lookback_observed_days,price_position_252_pct,below_252_median,below_252_mean,price_level_bucket,slope_curvature_category,slope_issue_reasons,effective_mainstream_label,has_hot_theme,structural_theme_bucket,primary_theme,taxonomy_source,taxonomy_confidence,revenue_catalyst_feature_status,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,baseline_only,dedup_approx_20_trading_days,1.5,1110,東泥,20250619,20241226,20250117,20250310,20250424,,,,19.2,21.0,1.7787,false,false,false,false,,false,,false,false,false,false,false,false,252,33.3333,true,true,low_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,水泥工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1201,味全,20250415,20241129,20250117,20250203,20250409,,,,16.6,18.3,1.5189,false,false,false,false,,false,,false,false,false,false,false,false,252,41.7582,true,true,low_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1201,味全,20250513,20241129,20250117,20250203,20250409,,,,16.85,18.3,1.5362,false,false,false,false,,false,,false,false,false,false,false,false,252,47.2527,true,true,low_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1210,大成,20251104,20250718,20250923,20251023,20251030,,,,53.6,59.8,2.4964,false,false,false,false,,false,,false,false,false,false,false,false,252,20.2532,true,true,bottom_quartile_level,smooth_rounded_w_like,smooth_enough_for_manual_review,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1213,大飲,20260121,20251014,20251201,20251218,20260113,,,,10.15,11.1,1.4847,false,false,false,false,,false,,false,false,false,false,false,false,252,3.4965,true,true,bottom_quartile_level,slope_break_discontinuous,too_many_direction_switches,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1213,大飲,20260409,20251230,20260318,20260324,20260401,,,,9.45,9.99,1.3367,false,false,false,false,,false,,false,false,false,false,false,false,252,3.1209,true,true,bottom_quartile_level,slope_break_discontinuous,too_many_direction_switches,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1215,卜蜂,20260513,20260306,20260401,20260414,20260508,,,,135.5,146.5,1.4079,false,false,false,false,,false,,false,false,false,false,false,false,252,58.3333,true,false,mid_level,smooth_rounded_w_like,smooth_enough_for_manual_review,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1216,統一,20250410,20241115,20250117,20250303,20250407,,,,78.4,83.6,1.3787,false,false,false,false,,false,,false,false,false,false,false,false,252,24.8408,true,true,bottom_quartile_level,slope_break_discontinuous,too_many_direction_switches,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1216,統一,20250508,20241115,20250117,20250303,20250422,,,,80.7,83.6,1.4791,false,false,false,false,,false,,false,false,false,false,false,false,252,39.4904,true,true,low_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,baseline_only,dedup_approx_20_trading_days,1.5,1216,統一,20250610,20241216,20250117,20250303,20250422,,,,79.1,83.6,1.5346,false,false,false,false,,false,,false,false,false,false,false,false,252,29.2994,true,true,low_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1216,統一,20260601,20260113,20260324,20260515,20260527,,,,73.7,76.7,1.6259,false,false,false,false,,false,,false,false,false,false,false,false,252,27.3224,true,true,low_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1217,愛之味,20250414,20241118,20250117,20250310,20250408,,,,11.5,12.35,1.6689,false,false,false,false,,false,,false,false,false,false,false,false,252,36.3636,true,true,low_level,smooth_rounded_w_like,smooth_enough_for_manual_review,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1218,泰山,20250415,20241126,20250113,20250321,20250409,20250505,,,19.6,21.75,2.126,true,false,false,true,-4.1943,false,,false,false,false,false,false,false,252,27.9279,true,true,low_level,sharp_v_bottom_risk,second_low_sharp_v,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,baseline_only,dedup_approx_20_trading_days,1.5,1219,福壽,20251204,20250704,20250903,20251023,20251119,,,,13.85,15.2,1.7758,false,false,false,false,,false,,false,false,false,false,false,false,252,24.6914,true,true,bottom_quartile_level,smooth_rounded_w_like,smooth_enough_for_manual_review,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,baseline_only,dedup_approx_20_trading_days,1.5,1225,福懋油,20251021,20250805,20250902,20250917,20251014,,,,30.7,32.7,1.8237,false,false,false,false,,false,,false,false,false,false,false,false,252,1.1624,true,true,bottom_quartile_level,smooth_rounded_w_like,smooth_enough_for_manual_review,non_mainstream,false,non_mainstream_theme,食品工業,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 21:10:07 Asia/Taipei
