model_id,confirmation_model_id,research_id,research_variant_id,parameter_set_id,advisory_status,rule_id,rule_window_days,selector_method,rule_source_rows,selected_rows,selected_rate_pct,outcome_available_rows,manual_positive_rows,shape_completed_count,shape_completed_rate_pct,volume_breakout_count,volume_breakout_rate_pct,observation_to_volume_confirmation_count,mature_sample_size,win_count,win_rate_pct,avg_a_return_pct,median_a_return_pct,tdcc_any_age7_count,baseline_outcome_available_rows,baseline_volume_breakout_rate_pct,baseline_mature_sample_size,baseline_win_rate_pct,baseline_avg_a_return_pct,delta_selected_rows_vs_baseline,delta_volume_breakout_rate_pct,delta_win_rate_pct,delta_avg_a_return_pct,sample_warning,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,current_detector_left_peak,45,current_detector_output,471,471,100.0,470,1,216,45.9574,56,11.9149,44,52,16,30.7692,0.1621,-1.7857,2,470,11.9149,52,30.7692,0.1621,0,0.0,0.0,0.0,sample_size_ok_for_research_review,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_45d_before_left_low,45,highest_high_before_left_low,471,471,100.0,470,1,216,45.9574,56,11.9149,44,52,16,30.7692,0.1621,-1.7857,2,470,11.9149,52,30.7692,0.1621,0,0.0,0.0,0.0,sample_size_ok_for_research_review,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_90d_before_left_low,90,highest_high_before_left_low,471,471,100.0,470,1,216,45.9574,56,11.9149,44,52,16,30.7692,0.1621,-1.7857,2,470,11.9149,52,30.7692,0.1621,0,0.0,0.0,0.0,sample_size_ok_for_research_review,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,471,309,65.6051,308,1,153,49.6753,40,12.987,28,37,13,35.1351,0.6327,-0.8547,1,470,11.9149,52,30.7692,0.1621,-162,1.0721,4.3659,0.4706,sample_size_ok_for_research_review,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,471,425,90.2335,424,1,198,46.6981,51,12.0283,39,48,15,31.25,0.1664,-1.7857,1,470,11.9149,52,30.7692,0.1621,-46,0.1134,0.4808,0.0043,sample_size_ok_for_research_review,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
