model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,comparison_status,stock_id,stock_name,signal_date,baseline_present,variant_present,baseline_left_peak_date,variant_left_peak_date,baseline_left_low_date,variant_left_low_date,baseline_neckline_date,variant_neckline_date,baseline_right_low_date,variant_right_low_date,baseline_breakout_date,variant_breakout_date,baseline_late_breakout_not_w,variant_late_breakout_not_w,baseline_a_mature,variant_a_mature,baseline_a_return_pct,variant_a_return_pct,baseline_tdcc_any_age7,variant_tdcc_any_age7,variant_left_anchor_rule_id,variant_left_anchor_rule_reason,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1618,合機,20260114,true,true,20251104,20251104,20251218,20251119,20251229,20251229,20260109,20260109,20260120,20260120,False,False,True,True,-1.3216,-1.3216,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1618,合機,20260211,true,true,20251009,20251009,20251216,20251216,20260123,20260123,20260206,20260206,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1618,合機,20260318,true,true,20251009,20251009,20251216,20251216,20260123,20260123,20260313,20260313,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,variant_only,1618,合機,20260527,false,true,,20260306,,20260331,,20260423,,20260518,,20260603,,False,,True,,-6.5265,,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1618,合機,20260605,true,false,20260210,,20260413,,20260423,,20260518,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,variant_only,1618,合機,20260624,false,true,,20260306,,20260331,,20260423,,20260518,,,,False,,False,,,,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,variant_only,1626,艾美特-KY,20250423,false,true,,20250107,,20250117,,20250219,,20250418,,,,False,,False,,,,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1626,艾美特-KY,20250424,true,false,20241203,,20250117,,20250219,,20250418,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1626,艾美特-KY,20250522,true,true,20241203,20250107,20250117,20250117,20250219,20250219,20250418,20250418,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1626,艾美特-KY,20250714,true,false,20250219,,20250409,,20250424,,20250623,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,variant_only,1626,艾美特-KY,20250721,false,true,,20250326,,20250409,,20250424,,20250623,,,,False,,False,,,,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1626,艾美特-KY,20250818,true,true,20250310,20250326,20250409,20250409,20250424,20250424,20250623,20250623,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1626,艾美特-KY,20251118,true,true,20250716,20250716,20250806,20250806,20251030,20251030,20251112,20251112,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1626,艾美特-KY,20260224,true,true,20251110,20251202,20260112,20260112,20260129,20260129,20260210,20260210,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1708,東鹼,20250820,true,false,20250522,,20250623,,20250728,,20250804,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1709,和益,20250425,true,true,20241126,20250107,20250117,20250117,20250306,20250306,20250422,20250422,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,variant_only,1709,和益,20250523,false,true,,20250107,,20250117,,20250306,,20250422,,,,False,,False,,,,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1709,和益,20250528,true,false,20241212,,20250117,,20250306,,20250422,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1710,東聯,20250415,true,false,20241118,,20250117,,20250307,,20250409,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1710,東聯,20251009,true,false,20250819,,20250910,,20250925,,20251003,,,,True,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1710,東聯,20251112,true,false,20250819,,20250910,,20250925,,20251003,,,,True,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1710,東聯,20251212,true,false,20250819,,20250910,,20251009,,20251125,,,,True,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1710,東聯,20260121,true,false,20250819,,20250910,,20251009,,20251125,,,,True,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1713,國化,20250417,true,true,20241107,20241107,20250109,20250109,20250318,20250318,20250408,20250408,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1717,長興,20250716,true,true,20250321,20250321,20250409,20250409,20250527,20250527,20250623,20250623,20250811,20250811,False,False,True,True,40.678,40.678,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1718,中纖,20250318,true,true,20241126,20241210,20250117,20250117,20250303,20250303,20250313,20250313,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1721,三晃,20250716,true,true,20250528,20250528,20250623,20250623,20250704,20250704,20250710,20250710,20250728,20250728,False,False,True,True,-3.5573,-3.5573,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1721,三晃,20250901,true,true,20250528,20250528,20250623,20250623,20250704,20250704,20250710,20250710,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1721,三晃,20251219,true,true,20250911,20251021,20251124,20251124,20251204,20251204,20251216,20251216,20251226,20251226,False,False,True,True,0.6557,0.6557,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1722,台肥,20260330,true,false,20251203,,20260113,,20260309,,20260324,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1722,台肥,20260504,true,false,20251203,,20260113,,20260309,,20260324,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1723,中碳,20260317,true,false,20251016,,20251219,,20260129,,20260310,,20260327,,False,,True,,-11.1612,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,variant_only,1723,中碳,20260320,false,true,,20251121,,20251219,,20260129,,20260310,,20260327,,False,,True,,-11.1612,,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1725,元禎,20251119,true,true,20250813,20250904,20251020,20251020,20251027,20251027,20251112,20251112,,,True,True,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1725,元禎,20251223,true,true,20250813,20250904,20251020,20251020,20251120,20251027,20251216,20251118,20260105,,False,True,True,False,-1.1551,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1725,元禎,20260122,true,true,20250813,20250904,20251020,20251020,20251120,20251120,20251216,20251216,,,True,True,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1725,元禎,20260223,true,true,20250828,20250910,20251112,20251112,20260106,20260106,20260206,20260206,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1727,中華化,20250320,true,true,20250117,20241205,20250203,20250203,20250306,20250306,20250314,20250314,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,variant_only,1727,中華化,20250704,false,true,,20250321,,20250409,,20250528,,20250623,,20250723,,False,,True,,14.711,,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1731,美吾華,20250428,true,false,20241227,,20250117,,20250306,,20250422,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1732,毛寶,20250318,true,false,20241028,,20241216,,20250110,,20250311,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1732,毛寶,20260604,true,true,20260323,20260202,20260427,20260330,20260518,20260518,20260526,20260526,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,variant_only,1733,五鼎,20250723,false,true,,20250430,,20250623,,20250704,,20250711,,,,True,,False,,,,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1733,五鼎,20250728,true,false,20250421,,20250623,,20250704,,20250711,,,,True,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1733,五鼎,20260529,true,false,20260211,,20260323,,20260415,,20260508,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1734,杏輝,20251126,true,false,20250701,,20250902,,20251031,,20251118,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1760,寶齡富錦,20251022,true,false,20250627,,20250820,,20250903,,20251014,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1760,寶齡富錦,20260223,true,false,20251114,,20260105,,20260128,,20260206,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,baseline_only,1760,寶齡富錦,20260407,true,false,20251114,,20260105,,20260128,,20260331,,,,False,,False,,,,False,,,,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1760,寶齡富錦,20260604,true,true,20260128,20260128,20260304,20260304,20260429,20260429,20260528,20260528,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1762,中化生,20250715,true,true,20250519,20250609,20250623,20250623,20250703,20250703,20250710,20250710,,,True,True,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_event_replay,w_bottom_left_anchor_rule_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_event_replay_20260625,warning_research_variant_only,common,1762,中化生,20251022,true,true,20250519,20250609,20250623,20250623,20250806,20250806,20250917,20250917,,,False,False,False,False,,,False,False,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,False,not_production_ready_research_only,2026-06-26 23:02:54 Asia/Taipei
