research_id,artifact_version,source_research_id,advisory_status,model_id,row_type,audit_scope,audit_key,sample_size,win_count,neutral_count,loss_count,win_rate_pct,neutral_rate_pct,loss_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,min_return_pct,max_return_pct,trim_sample_size,trim_avg_return_pct,trim_median_return_pct,anomaly_count,scanned_price_files,equity_price_files,base_v1_signal_count,base_v1_mature_trade_count,next_day_trigger_mature_count,trigger_only_excluded_by_follow_through_count,v2_raw_candidate_count,v2_raw_mature_event_count,timing_audit_60d_event_count,raw_minus_timing_count,timing_minus_raw_count,timing_audit_max_signal_date,raw_extension_after_timing_count,raw_minus_timing_within_timing_window_count,future_leak_count,value_a,value_b,value_c,status,note,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,volume_range_breakout_v2_next_day_continuation_timing_audit,warning_research_variant_only,volume_range_breakout,raw_market_metrics,all_raw_v2_mature_events,prev60_high_next_day_continuation,811,425,4,382,52.4,0.49,47.1,4.9629,1.3359,-14.7541,29.2017,-29.3651,91.0714,793,4.4842,1.3359,18,2376,1949,4760,3190,1261,450,811,811,811,0,0,20260623,0,0,0,gate=base_v1_signal_and_prev60_high_plus_2pct,confirmation=next_day_continuation_confirmed,entry_rule=confirmation_next_open;exit_rule=signal_low_stop_or_fixed_10d_close,raw_rerun_matches_timing_window,raw price-history rerun of base v1 signal plus 60d high breakout and next-day continuation,False,not_production_ready_research_only,2026-07-09 18:49:49 Asia/Taipei
volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,volume_range_breakout_v2_next_day_continuation_timing_audit,warning_research_variant_only,volume_range_breakout,out_of_sample_metrics,out_of_sample,prev60_high_next_day_continuation,355,205,0,150,57.75,0.0,42.25,6.9019,3.5124,-15.9793,35.2138,-25.7143,81.3953,,,,,,,,,,,,,,,,,,,,,,,research_only_oos_check,same raw v2 events restricted to the chronological out-of-sample segment,False,not_production_ready_research_only,2026-07-09 18:49:49 Asia/Taipei
volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,volume_range_breakout_v2_next_day_continuation_timing_audit,warning_research_variant_only,volume_range_breakout,anomaly_check,trim_return_tail,trim_1pct_each_tail,793,416,4,373,52.46,0.5,47.04,4.4842,1.3359,-14.2622,28.4363,-22.956,68.1818,,,,18,,,,,,,,,,,,,,,,removed_rows=18,,,anomaly_rows_marked_review_before_promotion,"extreme rows are excluded only for anomaly sensitivity, not silently removed from detail",False,not_production_ready_research_only,2026-07-09 18:49:49 Asia/Taipei
volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,volume_range_breakout_v2_next_day_continuation_timing_audit,warning_research_variant_only,volume_range_breakout,membership_check,raw_vs_timing_audit_60d,raw_minus_timing_count,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timing_audit_max_signal_date=20260623,,match,,False,not_production_ready_research_only,2026-07-09 18:49:49 Asia/Taipei
volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,volume_range_breakout_v2_next_day_continuation_timing_audit,warning_research_variant_only,volume_range_breakout,membership_check,raw_vs_timing_audit_60d,timing_minus_raw_count,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timing_audit_max_signal_date=20260623,,match,,False,not_production_ready_research_only,2026-07-09 18:49:49 Asia/Taipei
volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,volume_range_breakout_v2_next_day_continuation_timing_audit,warning_research_variant_only,volume_range_breakout,membership_check,raw_vs_timing_audit_60d,raw_minus_timing_within_timing_window_count,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timing_audit_max_signal_date=20260623,,match,,False,not_production_ready_research_only,2026-07-09 18:49:49 Asia/Taipei
