research_id,artifact_version,source_research_id,source_artifact_version,raw_source_research_id,raw_source_artifact_version,advisory_status,parent_model_id,candidate_model_id,candidate_model_zh,analysis_scope_id,position_axis,base_condition_id,source_scope_role,base_model_member,source_event_key,stock_id,stock_name,market,market_regime,signal_date,confirmation_date,entry_date,planned_exit_date,exit_date,entry_price,exit_price,return_pct,return_outcome,exit_reason,holding_days,stop_policy_id,signal_open,signal_high,signal_low,signal_close,confirmation_open,confirmation_high,confirmation_low,confirmation_close,signal_close_location_pct,signal_close_location_bucket,signal_body_pct,signal_body_bucket,confirmation_return_pct,confirmation_return_bucket,kd_k_signal,kd_d_signal,kd_j_signal,kd_k_minus_d_signal,kd_k_prev_signal,kd_d_prev_signal,kdj_k_signal,kdj_d_signal,kdj_j_signal,kdj_k_minus_d_signal,kdj_phase,kdj_k_bucket,kdj_j_bucket,kd_phase,kd_k_bucket,kd_j_bucket,kd_bullish_not_overheated,kd_overheated,kd_bull_cross_signal,kd_low_bull_cross_signal,kd_value_rising_3d,pdf_add_score_combo_id,pdf_add_score_features,pdf_add_score_count,shape_bucket,consolidation_type,classification_id,attack_method,risk_type,candle_quality,follow_through_type,limit_up_like,breakout_over_prev60_pct,volume_ratio,signal_return_1d_pct,range_width_20_pct,range_width_60_pct,off_60d_low_pct,position_in_60d_range_pct,off_120d_low_pct,range_width_120_pct,position_in_120d_range_pct,hist_return_20d_pct,hist_return_60d_pct,dist_ema23_pct,ma20_gt_ma60,ma60_gt_ma120,tdcc_list_type,tdcc_rank,tdcc_weekly_increase_top20,tdcc_any_top20,return_valid,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,reference_universe_only,False,1303|20250730|20250731|next_day_break_signal_high_confirmed|20250801|20250811|39.8|36.05,1303,南亞,listed,strong_bull,20250730,20250731,20250801,20250821,20250821,39.8,42.3,6.2814,win,fixed_15d_close,15,ma20_ema23_close_stop_4d,36.4,39.3,36.05,38.7,38.7,41.8,37.5,40.95,81.53846153846172,close_loc_80_95,6.318681318681331,body_3_7,5.813953488372103,confirm_ret_3_7,90.96233496706415,87.27111745942808,98.34476998233626,3.6912175076360683,89.2871043463308,85.42550870561006,90.96233496706415,87.27111745942808,98.34476998233626,3.6912175076360683,kdj_bullish_overheated,kdj_k_gt80,kdj_j_50_100,kd_bullish_overheated,kd_k_gt80,kd_j_50_100,False,True,False,False,True,pdf_combo__not_limit_up_like__breakout_2_5,not_limit_up_like;breakout_2_5,2,non_consolidation,non_consolidation,high_position_breakout,volume_attack,high_position_chase,explosive_long_red,next_day_continuation,False,3.7534,5.073,7.9498,42.0952,42.0952,47.4286,112.6697,47.4286,49.7143,95.4023,36.5079,22.4684,24.0531,True,False,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,base_model_member,True,1303|20260116|20260119|next_day_break_signal_high_confirmed|20260120|20260202|75.2|70.6,1303,南亞,TWSE,strong_bull,20260116,20260119,20260120,20260209,20260209,75.2,78.0,3.7234,win,fixed_15d_close,15,ma20_ema23_close_stop_4d,71.8,73.8,70.6,73.8,75.5,81.1,74.6,79.4,100.0,close_loc_gt95,2.785515320334262,body_le3,7.588075880758827,confirm_ret_gt7,80.10978082275531,67.1956130242928,105.93811641968034,12.914167798462515,70.16467123413298,60.73852912506153,80.10978082275531,67.1956130242928,105.93811641968034,12.914167798462515,kdj_bullish_overheated,kdj_k_gt80,kdj_j_gt100,kd_bullish_overheated,kd_k_gt80,kd_j_gt100,False,True,False,False,True,pdf_combo__not_limit_up_like__signal_body_le3,not_limit_up_like;signal_body_le3,2,non_consolidation,non_consolidation,high_position_breakout,volume_attack,high_position_chase,close_at_high,next_day_continuation,False,5.4286,3.1928,5.8824,27.0417,76.3224,85.8942,112.5413,165.9459,165.9459,100.0,28.5714,76.1337,18.5458,True,True,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,base_model_member,True,1449|20260408|20260409|next_day_break_signal_high_confirmed|20260410|20260423|16.8|13.9,1449,佳和,TWSE,strong_bull,20260408,20260409,20260410,20260430,20260430,16.8,12.95,-22.9167,loss,fixed_15d_close,15,ma20_ema23_close_stop_4d,14.5,14.95,13.9,14.95,15.95,16.4,15.85,16.4,100.0,close_loc_gt95,3.103448275862064,body_3_7,9.698996655518389,confirm_ret_gt7,71.83315117197722,50.57008192197412,114.35928967198342,21.2630692500031,57.74972675796582,39.93854729697258,71.83315117197722,50.57008192197412,114.35928967198342,21.2630692500031,kdj_bullish_not_overheated,kdj_k_50_80,kdj_j_gt100,kd_bullish_not_overheated,kd_k_50_80,kd_j_gt100,True,False,False,False,True,pdf_combo__breakout_2_5,breakout_2_5,1,non_consolidation,non_consolidation,locked_limit_up_breakout,locked_limit_up,high_position_chase,close_at_high,next_day_continuation,True,4.5455,5.1503,9.9265,41.5842,41.5842,48.0198,115.4762,51.0101,51.0101,100.0,45.1456,34.6847,24.8682,True,True,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,base_model_member,True,1504|20250821|20250822|next_day_break_signal_high_confirmed|20250825|20250905|71.8|68.0,1504,東元,listed,mild_bull,20250821,20250822,20250825,20250918,20250918,71.8,83.1,15.7382,win,fixed_15d_close,15,ma20_ema23_close_stop_4d,58.9,63.8,58.3,63.8,67.2,70.1,66.0,67.5,100.0,close_loc_gt95,8.319185059422749,body_gt7,5.799373040752354,confirm_ret_3_7,72.69631839391937,61.96838681470849,94.15218155234113,10.727931579210882,59.044477590879055,56.60442102510304,72.69631839391937,61.96838681470849,94.15218155234113,10.727931579210882,kdj_bullish_not_overheated,kdj_k_50_80,kdj_j_50_100,kd_bullish_not_overheated,kd_k_50_80,kd_j_50_100,True,False,False,False,True,pdf_combo__mild_bull,mild_bull,1,non_consolidation,non_consolidation,locked_limit_up_breakout,locked_limit_up,high_position_chase,close_at_high,next_day_continuation,True,5.6291,2.076,10.0,31.0195,31.0195,38.3948,123.7762,52.2673,52.2673,100.0,36.0341,22.2222,17.1154,True,True,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,base_model_member,True,1504|20250909|20250910|next_day_break_signal_high_confirmed|20250911|20250930|90.4|95.1,1504,東元,listed,mild_bull,20250909,20250910,20250911,20251008,20251008,90.4,110.5,22.2345,win,fixed_15d_close,15,ma20_ema23_close_stop_4d,73.2,79.6,72.0,79.6,82.5,87.5,82.4,87.5,100.0,close_loc_gt95,8.743169398907092,body_gt7,9.92462311557789,confirm_ret_gt7,55.07515235442454,48.51379584793172,68.19786536741017,6.561356506492821,32.61272853163681,45.23311759468531,55.07515235442454,48.51379584793172,68.19786536741017,6.561356506492821,kdj_bullish_not_overheated,kdj_k_50_80,kdj_j_50_100,kd_bullish_not_overheated,kd_k_50_80,kd_j_50_100,True,False,True,False,True,pdf_combo__mild_bull,mild_bull,1,non_consolidation,non_consolidation,locked_limit_up_breakout,locked_limit_up,high_position_chase,close_at_high,next_day_continuation,True,5.291,3.2344,17.0588,40.0,63.9913,72.6681,113.5593,89.9761,89.9761,100.0,43.9421,50.7576,23.7974,True,True,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,reference_universe_only,False,1514|20260120|20260121|next_day_break_signal_high_confirmed|20260122|20260204|143.5|126.0,1514,亞力,TWSE,strong_bull,20260120,20260121,20260122,20260211,20260211,143.5,122.0,-14.9826,loss,fixed_15d_close,15,ma20_ema23_close_stop_4d,120.0,129.5,118.0,127.0,131.0,139.5,130.5,139.5,78.26086956521739,close_loc_le80,5.833333333333333,body_3_7,9.842519685039374,confirm_ret_gt7,80.72651289487361,66.1684955599674,109.84254756468601,14.55801733490621,74.83228431237029,58.889486892514284,80.72651289487361,66.1684955599674,109.84254756468601,14.55801733490621,kdj_bullish_overheated,kdj_k_gt80,kdj_j_gt100,kd_bullish_overheated,kd_k_gt80,kd_j_gt100,False,True,False,False,True,pdf_combo__not_limit_up_like__breakout_2_5__close_location_le80,not_limit_up_like;breakout_2_5;close_location_le80,3,non_consolidation,non_consolidation,high_position_breakout,volume_attack,high_position_chase,explosive_long_red,next_day_continuation,False,2.4194,4.3498,5.8333,29.1667,31.7747,34.9628,110.0334,34.9628,37.6196,92.9379,27.3821,27.51,21.2859,True,False,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,base_model_member,True,1519|20251031|20251103|next_day_break_signal_high_confirmed|20251104|20251117|800.0|738.0,1519,華城,listed,strong_bull,20251031,20251103,20251104,20251124,20251124,800.0,706.0,-11.75,loss,fixed_15d_close,15,ma20_ema23_close_stop_4d,655.0,715.0,651.0,715.0,751.0,786.0,740.0,786.0,100.0,close_loc_gt95,9.16030534351145,body_gt7,9.93006993006993,confirm_ret_gt7,88.34233503455519,80.25186043122034,104.52328424122493,8.090474603334854,82.51350255183277,76.20662312955291,88.34233503455519,80.25186043122034,104.52328424122493,8.090474603334854,kdj_bullish_overheated,kdj_k_gt80,kdj_j_gt100,kd_bullish_overheated,kd_k_gt80,kd_j_gt100,False,True,False,False,True,pdf_combo__breakout_2_5,breakout_2_5,1,non_consolidation,non_consolidation,locked_limit_up_breakout,locked_limit_up,high_position_chase,close_at_high,next_day_continuation,True,2.7299,3.9043,10.0,25.0951,32.3194,35.9316,111.1765,71.2575,71.2575,100.0,22.2222,15.3226,18.1521,False,True,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,reference_universe_only,False,1529|20260121|20260122|next_day_break_signal_high_confirmed|20260123|20260130|28.3|24.15,1529,樂事綠能,TWSE,strong_bull,20260121,20260122,20260123,20260223,20260223,28.3,24.6,-13.0742,loss,fixed_15d_close,15,ma20_ema23_close_stop_4d,24.25,26.4,24.15,25.6,25.95,27.25,25.1,26.85,64.44444444444457,close_loc_le80,5.5670103092783565,body_3_7,4.8828125,confirm_ret_3_7,87.10811240998643,80.86112565581065,99.60208591833796,6.246986754175779,85.89092678491429,77.73763227872277,87.10811240998643,80.86112565581065,99.60208591833796,6.246986754175779,kdj_bullish_overheated,kdj_k_gt80,kdj_j_50_100,kd_bullish_overheated,kd_k_gt80,kd_j_50_100,False,True,False,False,True,pdf_combo__not_limit_up_like__close_location_le80,not_limit_up_like;close_location_le80,2,non_consolidation,non_consolidation,high_position_breakout,volume_attack,high_position_chase,explosive_long_red,next_day_continuation,False,5.567,7.0386,6.6667,30.3763,32.1526,39.5095,122.8814,39.5095,52.3161,75.5208,35.4497,24.2718,22.6048,True,False,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,base_model_member,True,1568|20260526|20260527|next_day_break_signal_high_confirmed|20260528|20260610|41.25|38.0,1568,倉佑,TWSE,strong_bull,20260526,20260527,20260528,20260617,20260617,41.25,41.9,1.5758,win,fixed_15d_close,15,ma20_ema23_close_stop_4d,35.1,35.1,35.1,35.1,37.5,37.5,37.5,37.5,,missing,0.0,body_le3,6.8376068376068355,confirm_ret_3_7,76.54016297824705,54.382048241448864,120.85639245184343,22.15811473679819,64.81024446737058,43.30299087304977,76.54016297824705,54.382048241448864,120.85639245184343,22.15811473679819,kdj_bullish_not_overheated,kdj_k_50_80,kdj_j_gt100,kd_bullish_not_overheated,kd_k_50_80,kd_j_gt100,True,False,False,False,True,pdf_combo__signal_body_le3,signal_body_le3,1,non_consolidation,non_consolidation,locked_limit_up_breakout,locked_limit_up,high_position_chase,close_at_high,next_day_continuation,True,9.8592,3.2248,9.8592,18.3333,54.7215,69.9758,127.8761,70.3883,70.3883,100.0,26.0323,54.9669,21.6183,True,True,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,base_model_member,True,1597|20260410|20260413|next_day_break_signal_high_confirmed|20260414|20260427|119.5|110.5,1597,直得,TWSE,strong_bull,20260410,20260413,20260414,20260505,20260505,119.5,173.0,44.7699,win,fixed_15d_close,15,ma20_ema23_close_stop_4d,99.1,99.1,99.1,99.1,109.0,109.0,109.0,109.0,,missing,0.0,body_le3,9.989909182643796,confirm_ret_gt7,82.40943739817874,76.51992468449498,94.18846282554625,5.889512713683757,73.6141560972681,73.5751683276531,82.40943739817874,76.51992468449498,94.18846282554625,5.889512713683757,kdj_bullish_overheated,kdj_k_gt80,kdj_j_50_100,kd_bullish_overheated,kd_k_gt80,kd_j_50_100,False,True,False,False,True,pdf_combo__breakout_2_5__volume_lt2__signal_body_le3,breakout_2_5;volume_lt2;signal_body_le3,3,non_consolidation,non_consolidation,locked_limit_up_breakout,locked_limit_up,high_position_chase,close_at_high,next_day_continuation,True,4.4257,1.4103,9.9889,30.0,40.5926,46.8148,115.3285,46.8148,46.8148,100.0,32.4866,35.7534,16.2167,True,True,no_tdcc,,False,False,True,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
