date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,61.1,61.1,59.0,60.5,611212,,,,,,,,,,,,
20251104,60.4,60.4,59.6,60.3,183815,,,,,,-0.3306,,,,,,
20251105,60.2,60.4,58.4,60.4,300317,,,,,,0.1658,,,,,,
20251106,60.4,61.4,59.7,60.6,156514,,,,,,0.3311,,,,,,
20251107,60.6,60.7,59.7,60.7,146197,60.5,60.5045,60.5,60.5,60.5,0.165,,,0.5229,0.3232,0.3306,-1.1401
20251110,60.7,61.6,57.9,58.6,690562,60.12,60.3458,60.1833,60.1833,60.1833,-3.4596,-3.1405,,1.9838,-2.8929,-2.6309,-4.8701
20251111,58.6,58.6,55.0,55.0,781365,59.06,59.9003,59.4429,59.4429,59.4429,-6.1433,-8.7894,,1.9058,-8.1807,-7.4742,-10.7143
20251112,55.0,58.9,51.2,56.1,1951842,58.2,59.5836,59.025,59.025,59.025,2.0,-7.1192,,3.2383,-5.8466,-4.9555,-8.9286
20251113,56.9,57.4,55.3,57.0,336270,57.48,59.3683,58.8,58.8,58.8,1.6043,-5.9406,,0.5867,-3.9892,-3.0612,-7.4675
20251114,56.4,57.3,55.8,56.3,566736,56.6,59.1126,58.55,58.55,58.55,-1.2281,-7.2488,,0.99,-4.758,-3.8429,-8.6039
20251117,55.9,56.3,55.1,55.8,175175,56.04,58.8366,58.3,58.3,58.3,-0.8881,-4.7782,,0.3266,-5.161,-4.2882,-9.4156
20251118,56.7,56.7,54.0,55.8,281447,56.2,58.5835,58.0917,58.0917,58.0917,0.0,1.4545,,0.5464,-4.7513,-3.9449,-9.4156
20251119,55.8,56.0,54.8,55.7,279939,56.12,58.3432,57.9077,57.9077,57.9077,-0.1792,-0.713,,0.5632,-4.5305,-3.8124,-9.5779
20251120,56.0,57.0,54.7,55.0,422859,55.72,58.0646,57.7,57.7,57.7,-1.2567,-3.5088,,0.8599,-5.2779,-4.6794,-10.7143
20251121,53.5,55.0,53.1,54.5,307251,55.36,57.7676,57.4867,57.4867,57.4867,-0.9091,-3.1972,,0.6409,-5.6564,-5.1954,-11.526
20251124,54.6,55.0,53.1,53.7,336924,54.94,57.4286,57.25,57.25,57.25,-1.4679,-3.7634,,0.7161,-6.4926,-6.2009,-12.8247
20251125,53.7,53.8,53.1,53.6,190041,54.5,57.1095,57.0353,57.0353,57.0353,-0.1862,-3.9427,,0.4186,-6.1453,-6.0231,-12.987
