# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,505.0,508.0,498.5,501.0,252507,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,501.0,503.0,486.5,491.0,465393,,,,,,-1.996,,,,,

PRICE_WINDOW_180_ROW_003=20251105,486.0,486.0,470.0,478.5,478346,,,,,,-2.5458,,,,,

PRICE_WINDOW_180_ROW_004=20251106,485.0,490.5,481.0,486.0,235741,,,,,,1.5674,,,,,

PRICE_WINDOW_180_ROW_005=20251107,485.0,486.0,474.0,475.0,296457,486.3,486.3,486.3,486.3,495.4701,-2.2634,,,0.8576,-2.3237,-6.4961

PRICE_WINDOW_180_ROW_006=20251110,480.0,480.0,470.5,474.0,210803,480.9,484.25,484.25,484.25,493.6809,-0.2105,-5.3892,,0.6522,-2.1167,-6.6929

PRICE_WINDOW_180_ROW_007=20251111,475.0,477.5,466.0,469.5,368850,476.6,482.1429,482.1429,482.1429,491.6658,-0.9494,-4.3788,,1.1186,-2.6222,-7.5787

PRICE_WINDOW_180_ROW_008=20251112,471.5,476.5,469.0,469.0,204043,474.7,480.5,480.5,480.5,489.777,-0.1065,-1.9854,,0.6498,-2.3933,-7.6772

PRICE_WINDOW_180_ROW_009=20251113,471.0,472.0,462.5,465.5,290992,470.6,478.8333,478.8333,478.8333,487.7539,-0.7463,-4.2181,,0.9343,-2.7845,-8.3661

PRICE_WINDOW_180_ROW_010=20251114,457.0,462.0,454.0,456.0,249375,466.8,476.55,476.55,476.55,485.1078,-2.0408,-4.0,,0.817,-4.3122,-10.2362

PRICE_WINDOW_180_ROW_011=20251117,456.0,458.0,450.0,453.0,285160,462.6,474.4091,474.4091,474.4091,482.4321,-0.6579,-4.4304,,0.9398,-4.5128,-10.8268

PRICE_WINDOW_180_ROW_012=20251118,453.5,453.5,439.0,440.5,444271,456.8,471.5833,471.5833,471.5833,478.9378,-2.7594,-6.1768,,1.4097,-6.5913,-13.2874

PRICE_WINDOW_180_ROW_013=20251119,449.0,449.0,434.0,434.0,346377,449.8,468.6923,468.6923,468.6923,475.193,-1.4756,-7.4627,,1.0907,-7.4019,-14.5669

PRICE_WINDOW_180_ROW_014=20251120,444.0,445.5,440.0,444.0,231320,445.5,466.9286,466.9286,466.9286,472.5936,2.3041,-4.6187,,0.7428,-4.9105,-12.5984

PRICE_WINDOW_180_ROW_015=20251121,443.5,443.5,431.0,437.5,218368,441.8,464.9667,464.9667,464.9667,469.6691,-1.464,-4.057,,0.7155,-5.9072,-13.878

PRICE_WINDOW_180_ROW_016=20251124,442.0,445.0,433.5,434.0,494378,438.0,463.0312,463.0312,463.0312,466.6967,-0.8,-4.1943,,1.5594,-6.2698,-14.5669

PRICE_WINDOW_180_ROW_017=20251125,435.5,441.5,435.5,436.0,192930,437.1,461.4412,461.4412,461.4412,464.1386,0.4608,-1.0216,,0.6229,-5.5134,-14.1732

PRICE_WINDOW_180_ROW_018=20251126,438.5,464.0,438.5,450.5,881117,440.4,460.8333,460.8333,460.8333,463.0021,3.3257,3.8018,,2.5804,-2.2423,-11.3189

PRICE_WINDOW_180_ROW_019=20251127,455.0,456.0,447.0,449.5,233450,441.5,460.2368,460.2368,460.2368,461.8769,-0.222,1.2387,,0.6952,-2.3329,-11.5157

PRICE_WINDOW_180_ROW_020=20251128,450.0,462.5,449.0,458.0,404740,445.6,460.125,460.125,460.125,461.5538,1.891,4.6857,,1.1931,-0.4618,-9.8425

PRICE_WINDOW_180_ROW_021=20251201,457.0,472.0,455.0,460.5,335111,450.9,458.1,460.1429,460.1429,461.466,0.5459,6.106,-8.0838,0.976,0.5239,-9.3504

PRICE_WINDOW_180_ROW_022=20251202,467.0,469.0,461.0,461.0,188151,455.9,456.6,460.1818,460.1818,461.4272,0.1086,5.7339,-6.11,0.571,0.9636,-9.252

PRICE_WINDOW_180_ROW_023=20251203,464.5,467.0,461.0,461.5,123479,458.1,455.75,460.2391,460.2391,461.4332,0.1085,2.4417,-3.5528,0.3961,1.2617,-9.1535

PRICE_WINDOW_180_ROW_024=20251204,461.5,466.0,457.5,461.5,181473,460.5,454.525,460.2917,460.2917,461.4388,0.0,2.6696,-5.0412,0.5872,1.5346,-9.1535

PRICE_WINDOW_180_ROW_025=20251205,458.5,463.0,454.0,458.5,167001,460.6,453.7,460.22,460.22,461.1939,-0.6501,0.1092,-3.4737,0.5519,1.058,-9.7441

PRICE_WINDOW_180_ROW_026=20251208,455.0,460.5,455.0,456.5,113540,459.8,452.825,460.0769,460.0769,460.8027,-0.4362,-0.8686,-3.692,0.3814,0.8116,-10.1378

PRICE_WINDOW_180_ROW_027=20251209,456.5,457.5,451.0,457.5,142697,459.1,452.225,459.9815,459.9815,460.5275,0.2191,-0.7592,-2.5559,0.4982,1.1665,-9.9409

PRICE_WINDOW_180_ROW_028=20251210,457.0,463.5,452.5,458.0,155490,458.4,451.675,459.9107,459.9107,460.3169,0.1093,-0.7584,-2.3454,0.5476,1.4003,-9.8425

PRICE_WINDOW_180_ROW_029=20251211,458.0,460.0,448.5,448.5,182233,455.8,450.825,459.5172,459.5172,459.3321,-2.0742,-2.8169,-3.652,0.6543,-0.5157,-11.7126

PRICE_WINDOW_180_ROW_030=20251212,455.0,455.0,447.0,448.5,154062,453.8,450.45,459.15,459.15,458.4295,0.0,-2.181,-1.6447,0.5627,-0.4329,-11.7126

PRICE_WINDOW_180_ROW_031=20251215,440.5,450.0,437.0,442.5,137922,451.0,449.925,458.6129,458.6129,457.102,-1.3378,-3.0668,-2.3179,0.5177,-1.6503,-12.8937

PRICE_WINDOW_180_ROW_032=20251216,437.0,450.0,430.0,438.0,363513,447.1,449.8,457.9688,457.9688,455.5102,-1.0169,-4.2623,-0.5675,1.3855,-2.6234,-13.7795

PRICE_WINDOW_180_ROW_033=20251217,440.0,443.0,434.0,434.0,217937,442.3,449.8,457.2424,457.2424,453.7177,-0.9132,-5.2402,0.0,0.8515,-3.5127,-14.5669

PRICE_WINDOW_180_ROW_034=20251218,429.0,433.0,426.0,426.0,254281,437.8,448.9,456.3235,456.3235,451.4079,-1.8433,-5.0167,-4.0541,0.9891,-5.1014,-16.1417

PRICE_WINDOW_180_ROW_035=20251219,434.5,445.0,431.5,443.5,406838,436.8,449.2,455.9571,455.9571,450.7489,4.108,-1.1148,1.3714,1.5265,-1.2689,-12.6969

PRICE_WINDOW_180_ROW_036=20251222,446.0,450.0,438.0,438.0,209297,435.9,449.4,455.4583,455.4583,449.6865,-1.2401,-1.0169,0.9217,0.8297,-2.5367,-13.7795

PRICE_WINDOW_180_ROW_037=20251223,440.5,444.5,437.5,437.5,129100,435.8,449.475,454.973,454.973,448.6709,-0.1142,-0.1142,0.344,0.5183,-2.6642,-13.878

PRICE_WINDOW_180_ROW_038=20251224,440.5,442.5,432.0,432.0,167181,435.4,448.55,454.3684,454.3684,447.2817,-1.2571,-0.4608,-4.1065,0.7835,-3.6897,-14.9606

PRICE_WINDOW_180_ROW_039=20251226,430.0,432.0,427.0,428.0,226199,435.8,447.475,453.6923,453.6923,445.6749,-0.9259,0.4695,-4.7831,1.0619,-4.3522,-15.748

PRICE_WINDOW_180_ROW_040=20251229,426.5,435.0,426.5,432.5,103200,433.6,446.2,453.1625,453.1625,444.577,1.0514,-2.4803,-5.5677,0.5214,-3.0704,-14.8622

PRICE_WINDOW_180_ROW_041=20251230,432.0,433.5,428.5,431.5,80154,432.3,444.75,452.6341,452.6341,443.4872,-0.2312,-1.484,-6.2975,0.4328,-2.9792,-15.0591

PRICE_WINDOW_180_ROW_042=20251231,434.5,448.0,433.0,442.5,317789,433.3,443.825,452.3929,452.3929,443.405,2.5492,1.1429,-4.013,1.658,-0.2985,-12.8937

PRICE_WINDOW_180_ROW_043=20260102,448.5,451.0,443.0,444.0,225059,435.7,442.95,452.1977,452.1977,443.4545,0.339,2.7778,-3.792,1.1439,0.237,-12.5984

PRICE_WINDOW_180_ROW_044=20260105,447.0,451.0,439.0,442.5,312291,438.6,442.0,451.9773,451.9773,443.375,-0.3378,3.3879,-4.117,1.5362,0.1131,-12.8937

PRICE_WINDOW_180_ROW_045=20260106,449.0,453.5,446.0,449.0,263167,441.9,441.525,451.9111,451.9111,443.8437,1.4689,3.815,-2.072,1.2646,1.693,-11.6142

PRICE_WINDOW_180_ROW_046=20260107,451.0,456.0,447.0,448.0,311337,445.2,441.1,451.8261,451.8261,444.1901,-0.2227,3.8239,-1.862,1.4282,1.5643,-11.811

PRICE_WINDOW_180_ROW_047=20260108,448.0,448.0,438.0,441.0,174088,444.9,440.275,451.5957,451.5957,443.9243,-1.5625,-0.339,-3.6066,0.7929,0.1647,-13.189

PRICE_WINDOW_180_ROW_048=20260109,443.0,443.0,434.0,436.5,225106,443.4,439.2,451.2812,451.2812,443.3056,-1.0204,-1.6892,-4.6943,1.0093,-0.6148,-14.0748

PRICE_WINDOW_180_ROW_049=20260112,440.0,441.5,434.5,435.5,207878,442.0,438.55,450.9592,450.9592,442.6551,-0.2291,-1.5819,-2.8986,0.9267,-0.6955,-14.2717

PRICE_WINDOW_180_ROW_050=20260113,436.5,442.0,432.5,433.0,243205,438.8,437.775,450.6,450.6,441.8505,-0.5741,-3.5635,-3.456,1.0631,-1.0907,-14.7638

PRICE_WINDOW_180_ROW_051=20260114,436.0,442.5,435.0,441.5,200269,437.5,437.725,450.4216,450.4216,441.8213,1.963,-1.4509,-0.226,0.8636,0.8624,-13.0906

PRICE_WINDOW_180_ROW_052=20260115,438.0,440.5,428.0,440.0,341193,437.3,437.825,450.2212,450.2212,441.6695,-0.3398,-0.2268,0.4566,1.4784,0.4968,-13.3858

PRICE_WINDOW_180_ROW_053=20260116,438.5,444.0,432.5,432.5,231703,436.5,437.75,449.8868,449.8868,440.9054,-1.7045,-0.9164,-0.3456,1.001,-1.1993,-14.8622

PRICE_WINDOW_180_ROW_054=20260119,428.5,436.5,428.0,430.5,177700,435.5,437.975,449.5278,449.5278,440.0383,-0.4624,-1.1481,1.0563,0.7806,-1.7067,-15.2559

