date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,59.8,59.8,59.7,59.7,85000,,,,,,,,,,,
20251104,59.7,59.9,59.4,59.6,112000,,,,,,-0.1675,,,,,
20251105,59.3,59.9,58.9,59.2,171000,,,,,,-0.6711,,,,,
20251106,59.3,59.5,59.0,59.2,112000,,,,,,0.0,,,,,
20251107,60.0,61.3,60.0,61.0,352000,59.74,59.74,59.74,59.74,59.7287,3.0405,,,2.1154,2.1091,-0.4894
20251110,62.0,63.4,61.9,63.2,901000,60.44,60.3167,60.3167,60.3167,60.018,3.6066,5.8626,,3.1194,4.7803,-0.3155
20251111,63.2,64.7,62.9,64.6,910000,61.44,60.9286,60.9286,60.9286,60.3998,2.2152,8.3893,,2.4101,6.0258,-0.1546
20251112,64.8,66.2,64.6,65.5,904000,62.7,61.5,61.5,61.5,60.8248,1.3932,10.6419,,2.0389,6.5041,-1.0574
20251113,65.6,66.4,65.5,65.7,518000,64.0,61.9667,61.9667,61.9667,61.2311,0.3053,10.9797,,1.1469,6.0247,-1.0542
20251114,65.5,67.8,65.5,67.3,711000,65.26,62.5,62.5,62.5,61.7368,2.4353,10.3279,,1.4887,7.68,-0.7375
20251117,68.0,68.0,66.7,67.4,489000,66.1,62.9455,62.9455,62.9455,62.2088,0.1486,6.6456,,1.0217,7.0768,-0.8824
20251118,67.3,68.1,66.4,67.6,591000,66.7,63.3333,63.3333,63.3333,62.658,0.2967,4.644,,1.2111,6.7368,-0.7342
20251119,67.6,68.3,66.9,67.5,303000,67.1,63.6538,63.6538,63.6538,63.0615,-0.1479,3.0534,,0.6396,6.0423,-1.1713
20251120,67.9,67.9,66.4,67.0,189000,67.36,63.8929,63.8929,63.8929,63.3897,-0.7407,1.9787,,0.4168,4.8631,-1.9034
20251121,66.2,66.7,66.0,66.4,170000,67.18,64.06,64.06,64.06,63.6406,-0.8955,-1.3373,,0.3912,3.6528,-2.7818
20251124,67.0,67.0,66.2,66.8,162000,67.06,64.2312,64.2312,64.2312,63.9039,0.6024,-0.8902,,0.388,3.9992,-2.1962
20251125,67.1,67.5,66.7,66.7,117000,66.88,64.3765,64.3765,64.3765,64.1369,-0.1497,-1.3314,,0.2926,3.6093,-2.3426
20251126,67.0,68.9,67.0,68.7,368000,67.12,64.6167,64.6167,64.6167,64.5171,2.9985,1.7778,,0.9245,6.3193,-0.2903
20251127,69.4,69.4,67.4,68.2,153000,67.36,64.8053,64.8053,64.8053,64.8241,-0.7278,1.791,,0.3972,5.2384,-1.7291
20251128,68.3,68.4,67.8,68.1,93000,67.7,64.97,64.97,64.97,65.097,-0.1466,2.5602,,0.251,4.8176,-1.8732
20251201,68.1,68.4,67.7,68.4,88000,68.02,65.405,65.1333,65.1333,65.3723,0.4405,2.3952,14.5729,0.2374,4.5792,-1.4409
20251202,68.9,69.5,68.5,68.9,205000,68.46,65.87,65.3045,65.3045,65.6663,0.731,3.2984,15.604,0.5462,4.6,-0.8633
20251203,68.8,69.2,68.6,69.1,140000,68.54,66.365,65.4696,65.4696,65.9524,0.2903,0.5822,16.723,0.3745,4.1211,-0.5755
20251204,69.2,70.7,69.2,69.8,303000,68.86,66.895,65.65,65.65,66.273,1.013,2.346,17.9054,0.7904,4.3426,-1.273
20251205,70.6,71.0,69.9,70.4,252000,69.32,67.365,65.84,65.84,66.617,0.8596,3.3774,15.4098,0.666,4.5053,-0.8451
20251208,70.8,71.2,70.0,70.4,260000,69.72,67.725,66.0154,66.0154,66.9322,0.0,2.924,11.3924,0.7508,3.9498,-1.1236
20251209,70.5,70.5,69.0,69.3,181000,69.8,67.96,66.137,66.137,67.1295,-1.5625,0.5806,7.2755,0.5842,1.9717,-2.6685
20251210,69.3,70.1,69.2,69.2,156000,69.82,68.145,66.2464,66.2464,67.3021,-0.1443,0.1447,5.6489,0.5726,1.5482,-2.809
20251211,69.5,69.9,68.6,69.9,121000,69.84,68.355,66.3724,66.3724,67.5186,1.0116,0.1433,6.3927,0.479,2.2603,-1.8258
20251212,69.9,70.4,68.8,68.8,137000,69.52,68.43,66.4533,66.4533,67.6253,-1.5737,-2.2727,2.2288,0.6119,0.5407,-3.3708
20251215,68.8,69.7,68.5,69.0,95000,69.24,68.51,66.5355,66.5355,67.7399,0.2907,-1.9886,2.3739,0.4652,0.7152,-3.0899
20251216,68.8,69.4,68.4,68.8,84000,69.14,68.57,66.6062,66.6062,67.8282,-0.2899,-0.7215,1.7751,0.4697,0.3354,-3.3708
20251217,68.9,69.6,68.4,68.8,139000,69.06,68.635,66.6727,66.6727,67.9092,0.0,-0.578,1.9259,0.8145,0.2404,-3.3708
20251218,68.5,68.8,68.0,68.6,120000,68.8,68.715,66.7294,66.7294,67.9668,-0.2907,-1.8598,2.3881,0.7177,-0.1674,-3.6517
20251219,69.2,69.3,68.4,69.3,181000,68.9,68.86,66.8029,66.8029,68.0779,1.0204,0.7267,4.3675,1.079,0.639,-2.6685
20251222,69.2,69.3,68.6,69.2,103000,68.94,68.98,66.8694,66.8694,68.1714,-0.1443,0.2899,3.5928,0.625,0.3189,-2.809
20251223,69.2,69.9,69.2,69.2,75000,69.02,69.105,66.9324,66.9324,68.2571,0.0,0.5814,3.7481,0.461,0.1375,-2.809
20251224,69.0,69.3,68.6,68.7,85000,69.0,69.105,66.9789,66.9789,68.294,-0.7225,-0.1453,0.0,0.5722,-0.5861,-3.5112
20251226,68.8,69.8,68.8,69.1,190000,69.1,69.15,67.0333,67.0333,68.3612,0.5822,0.7289,1.3196,1.2633,-0.0723,-2.9494
20251229,69.7,70.3,69.3,69.5,103000,69.14,69.22,67.095,67.095,68.4561,0.5789,0.2886,2.0558,0.6826,0.4045,-2.3876
20251230,69.6,70.5,69.2,69.4,316000,69.18,69.27,67.1512,67.1512,68.5347,-0.1439,0.289,1.462,1.947,0.1877,-2.5281
20251231,69.5,69.9,68.9,69.9,255000,69.32,69.32,67.2167,67.2167,68.6485,0.7205,1.0116,1.4514,1.5473,0.8367,-1.8258
20260102,69.9,70.3,69.7,70.0,108000,69.58,69.365,67.2814,67.2814,68.7611,0.1431,1.8923,1.3025,0.6618,0.9154,-1.6854
20260105,70.0,70.3,69.3,70.1,267000,69.78,69.38,67.3455,67.3455,68.8727,0.1429,1.4472,0.4298,1.6543,1.0378,-1.5449
20260106,70.2,72.7,70.2,72.6,478000,70.4,69.49,67.4622,67.4622,69.1833,3.5663,4.4604,3.125,2.7678,4.4755,-0.1376
20260107,72.7,72.9,71.8,72.4,251000,71.0,69.59,67.5696,67.5696,69.4514,-0.2755,4.3228,2.8409,1.4572,4.0379,-0.6859
20260108,73.0,73.5,72.6,72.8,225000,71.58,69.765,67.6809,67.6809,69.7304,0.5525,4.1488,5.0505,1.2898,4.3503,-0.9524
20260109,73.0,73.0,70.6,72.9,376000,72.16,69.95,67.7896,67.7896,69.9946,0.1374,4.1429,5.3468,2.0275,4.2173,-0.8163
20260112,72.9,73.5,71.7,71.8,274000,72.5,70.045,67.8714,67.8714,70.145,-1.5089,2.4251,2.7182,1.419,2.5055,-2.3129
20260113,72.3,72.3,71.0,72.1,302000,72.4,70.21,67.956,67.956,70.3079,0.4178,-0.6887,4.7965,1.4999,2.6919,-1.9048
20260114,72.3,72.9,72.1,72.6,229000,72.44,70.39,68.0471,68.0471,70.4989,0.6935,0.2762,5.2174,1.1007,3.1397,-1.2245
20260115,72.1,72.9,72.1,72.5,130000,72.38,70.575,68.1327,68.1327,70.6657,-0.1377,-0.4121,5.3779,0.618,2.7276,-1.3605
20260116,72.5,73.4,72.5,73.3,285000,72.46,70.8,68.2302,68.2302,70.8852,1.1034,0.5487,6.5407,1.3094,3.5311,-0.2721
20260119,73.7,75.5,73.7,75.2,441000,73.14,71.13,68.3593,68.3593,71.2448,2.5921,4.7354,9.621,1.887,5.7219,-0.3974
20260120,75.6,75.6,73.1,73.1,223000,73.34,71.32,68.4455,68.4455,71.3994,-2.7926,1.387,5.4834,0.9457,2.4958,-3.3069
20260121,73.1,73.9,72.2,72.2,201000,73.26,71.47,68.5125,68.5125,71.4661,-1.2312,-0.551,4.3353,0.8351,1.0214,-4.4974
20260122,72.6,73.1,72.2,72.9,209000,73.34,71.655,68.5895,68.5895,71.5856,0.9695,0.5517,5.3468,0.8448,1.7375,-3.5714
20260123,73.0,74.2,72.0,72.0,315000,73.08,71.82,68.6483,68.6483,71.6201,-1.2346,-1.7735,4.8035,1.2167,0.2506,-4.7619
20260126,72.0,72.7,71.2,71.9,494000,72.42,71.96,68.7034,68.7034,71.6434,-0.1389,-4.3883,4.0521,1.8023,-0.0834,-4.8942
20260127,71.9,72.6,71.8,72.3,116000,72.26,72.1,68.7633,68.7633,71.6982,0.5563,-1.0944,4.0288,0.4222,0.2774,-4.3651
