# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,39.95,40.1,39.75,39.8,179000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,39.85,39.95,39.35,39.35,392000,,,,,,-1.1307,,,,,

PRICE_WINDOW_180_ROW_003=20251105,39.35,39.35,38.7,39.0,336000,,,,,,-0.8895,,,,,

PRICE_WINDOW_180_ROW_004=20251106,39.4,39.4,39.05,39.3,189000,,,,,,0.7692,,,,,

PRICE_WINDOW_180_ROW_005=20251107,39.2,39.25,38.9,39.05,197000,39.3,39.3,39.3,39.3,39.6144,-0.6361,,,0.7618,-0.6361,-2.6185

PRICE_WINDOW_180_ROW_006=20251110,39.55,39.55,38.7,39.2,229000,39.18,39.2833,39.2833,39.2833,39.5799,0.3841,-1.5075,,0.9028,-0.2121,-2.2444

PRICE_WINDOW_180_ROW_007=20251111,39.25,39.85,39.25,39.25,177000,39.16,39.2786,39.2786,39.2786,39.5524,0.1276,-0.2541,,0.7293,-0.0727,-2.1197

PRICE_WINDOW_180_ROW_008=20251112,39.2,40.0,39.2,39.8,292000,39.32,39.3438,39.3438,39.3438,39.573,1.4013,2.0513,,1.1733,1.1597,-0.7481

PRICE_WINDOW_180_ROW_009=20251113,39.75,39.95,39.5,39.95,132000,39.45,39.4111,39.4111,39.4111,39.6044,0.3769,1.6539,,0.5596,1.3674,-0.3741

PRICE_WINDOW_180_ROW_010=20251114,39.95,40.1,39.45,39.5,171000,39.54,39.42,39.42,39.42,39.5957,-1.1264,1.1524,,0.7454,0.2029,-1.4963

PRICE_WINDOW_180_ROW_011=20251117,39.55,39.55,38.8,38.9,415000,39.48,39.3727,39.3727,39.3727,39.5378,-1.519,-0.7653,,1.6851,-1.2006,-2.9925

PRICE_WINDOW_180_ROW_012=20251118,38.7,38.9,38.3,38.5,385000,39.33,39.3,39.3,39.3,39.4513,-1.0283,-1.9108,,1.4932,-2.0356,-3.99

PRICE_WINDOW_180_ROW_013=20251119,38.85,38.9,38.25,38.5,275000,39.07,39.2385,39.2385,39.2385,39.372,0.0,-3.2663,,1.0611,-1.882,-3.99

PRICE_WINDOW_180_ROW_014=20251120,38.8,39.45,38.7,39.0,159000,38.88,39.2214,39.2214,39.2214,39.341,1.2987,-2.378,,0.631,-0.5646,-2.7431

PRICE_WINDOW_180_ROW_015=20251121,38.5,39.3,38.2,38.7,222000,38.72,39.1867,39.1867,39.1867,39.2876,-0.7692,-2.0253,,0.888,-1.2419,-3.4913

PRICE_WINDOW_180_ROW_016=20251124,38.7,39.25,38.7,39.1,108000,38.76,39.1812,39.1812,39.1812,39.272,1.0336,0.5141,,0.4479,-0.2074,-2.4938

PRICE_WINDOW_180_ROW_017=20251125,39.1,39.95,39.1,39.8,250000,39.02,39.2176,39.2176,39.2176,39.316,1.7903,3.3766,,1.0346,1.4849,-0.7481

PRICE_WINDOW_180_ROW_018=20251126,40.0,42.25,40.0,41.5,1294000,39.62,39.3444,39.3444,39.3444,39.498,4.2714,7.7922,,4.3117,5.4787,-1.7751

PRICE_WINDOW_180_ROW_019=20251127,42.2,42.2,40.8,40.8,407000,39.98,39.4211,39.4211,39.4211,39.6065,-1.6867,4.6154,,1.3312,3.498,-3.432

PRICE_WINDOW_180_ROW_020=20251128,41.1,41.1,40.55,40.7,119000,40.38,39.485,39.485,39.485,39.6976,-0.2451,5.168,,0.4015,3.0771,-3.6686

PRICE_WINDOW_180_ROW_021=20251201,41.05,41.05,40.35,40.75,129000,40.71,39.5325,39.5452,39.5452,39.7853,0.1229,4.2199,2.3869,0.4389,3.0797,-3.5503

PRICE_WINDOW_180_ROW_022=20251202,40.9,40.95,40.4,40.75,163000,40.9,39.6025,39.6,39.6,39.8657,0.0,2.3869,3.5578,0.5771,2.8975,-3.5503

PRICE_WINDOW_180_ROW_023=20251203,40.95,41.1,40.6,40.9,178000,40.78,39.6975,39.6565,39.6565,39.9519,0.3681,-1.4458,4.8718,0.6483,3.0292,-3.1953

PRICE_WINDOW_180_ROW_024=20251204,41.15,41.35,40.6,40.95,227000,40.81,39.78,39.7104,39.7104,40.0351,0.1222,0.3676,4.1985,0.8211,2.9412,-3.0769

PRICE_WINDOW_180_ROW_025=20251205,40.8,41.35,40.65,40.65,140000,40.8,39.86,39.748,39.748,40.0863,-0.7326,-0.1229,4.0973,0.5117,1.9819,-3.787

PRICE_WINDOW_180_ROW_026=20251208,40.9,41.0,40.75,40.9,149000,40.83,39.945,39.7923,39.7923,40.1541,0.615,0.3681,4.3367,0.5527,2.3908,-3.1953

PRICE_WINDOW_180_ROW_027=20251209,40.8,40.85,40.25,40.35,236000,40.75,40.0,39.813,39.813,40.1704,-1.3447,-0.9816,2.8025,0.8659,0.875,-4.497

PRICE_WINDOW_180_ROW_028=20251210,40.8,40.8,40.2,40.5,153000,40.67,40.035,39.8375,39.8375,40.1979,0.3717,-0.978,1.7588,0.5761,1.1615,-4.142

PRICE_WINDOW_180_ROW_029=20251211,40.15,40.6,40.15,40.5,139000,40.58,40.0625,39.8603,39.8603,40.2231,0.0,-1.0989,1.3767,0.5227,1.092,-4.142

PRICE_WINDOW_180_ROW_030=20251212,40.55,41.2,40.55,40.85,244000,40.62,40.13,39.8933,39.8933,40.2753,0.8642,0.492,3.4177,0.905,1.7942,-3.3136

PRICE_WINDOW_180_ROW_031=20251215,40.8,41.4,40.6,41.3,233000,40.7,40.25,39.9387,39.9387,40.3607,1.1016,0.978,6.1697,0.8944,2.6087,-2.2485

PRICE_WINDOW_180_ROW_032=20251216,41.2,41.2,40.45,40.8,181000,40.79,40.365,39.9656,39.9656,40.3973,-1.2107,1.1152,5.974,0.7231,1.0777,-3.432

