date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20250827,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250828,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250829,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250901,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250902,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250903,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250904,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250905,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250909,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250910,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250911,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250917,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250918,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250919,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250922,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250923,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250924,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250925,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250926,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20250930,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251001,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251002,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251003,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251007,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251008,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251009,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251013,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251014,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251016,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251020,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251021,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251022,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251023,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251027,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251028,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251029,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251030,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251031,85.1,87.3,84.1,86.2,24247760.0,86.2,86.2,86.2,86.2,86.2,0.0,0.0,0.0,1.0,0.0,0.0,-1.26
20251103,36.55,37.7,36.2,37.3,4804000.0,76.42,82.125,83.755,85.385,85.7925,-56.7285,-56.7285,-56.7285,0.2064,-54.5814,-55.4653,-57.2738
20251104,37.5,37.55,35.5,35.5,5242000.0,66.28,78.2396,81.22,84.54,85.37,-4.8257,-58.8167,-58.8167,0.2348,-54.6265,-56.2916,-59.3356
20251105,34.4,35.4,34.35,35.0,3665000.0,56.04,74.6363,78.66,83.6867,84.9433,-1.4085,-59.3968,-59.3968,0.1721,-53.1059,-55.5047,-59.9084
20251106,35.7,37.3,35.5,37.15,6733000.0,46.23,71.5124,76.2075,82.8692,84.5346,6.1429,-56.9026,-56.9026,0.3297,-48.051,-51.2515,-57.4456
20251107,37.1,38.15,36.0,37.85,8305000.0,36.56,68.7072,73.79,82.0633,84.1317,1.8843,-56.0905,-56.0905,0.4232,-44.9112,-48.7058,-56.6438
20251110,40.4,41.6,39.9,41.6,29626000.0,37.42,66.4483,71.56,81.32,83.76,9.9075,11.5282,-51.7401,1.4893,-37.3949,-41.867,-52.3482
20251111,42.85,45.75,42.8,45.75,56502000.0,39.47,64.7234,69.5375,80.6458,83.4229,9.976,28.8732,-46.9258,2.6274,-29.3146,-34.2082,-47.5945
20251112,46.1,47.95,43.4,47.65,67876000.0,42.0,63.3006,67.61,80.0033,83.1017,4.153,36.1429,-44.7216,2.8656,-24.7243,-29.5223,-45.4181
20251113,47.15,48.1,45.35,45.65,26612000.0,43.7,61.8298,65.5825,79.3275,82.7638,-4.1973,22.8802,-47.0418,1.1179,-26.1682,-30.393,-47.709
20251114,43.6,44.75,42.5,44.2,13674000.0,44.97,60.3606,63.4825,78.6275,82.4137,-3.1763,16.7768,-48.7239,0.5875,-26.7734,-30.3745,-49.37
20251117,46.5,47.75,45.55,45.95,21513000.0,45.84,59.1597,61.47,77.9567,82.0783,3.9593,10.4567,-46.6937,0.9297,-22.3289,-25.2481,-47.3654
20251118,45.6,46.3,43.55,44.2,10716000.0,45.53,57.9131,59.37,77.2567,81.7283,-3.8085,-3.388,-48.7239,0.4771,-23.6787,-25.5516,-49.37
20251119,43.55,44.75,42.4,42.6,8333000.0,44.52,56.637,57.19,76.53,81.365,-3.6199,-10.5981,-50.58,0.3846,-24.7841,-25.5115,-51.2027
20251120,44.5,45.0,42.15,43.7,10599000.0,44.13,55.5589,55.065,75.8217,81.0108,2.5822,-4.2716,-49.3039,0.5051,-21.3448,-20.6392,-49.9427
20251121,41.2,42.0,39.35,39.7,10690000.0,43.23,54.2373,52.74,75.0467,80.6233,-9.1533,-10.181,-53.9443,0.5264,-26.8032,-24.7251,-54.5246
20251124,39.9,40.4,38.8,39.15,5511000.0,41.87,52.9801,50.3875,74.2625,80.2312,-1.3854,-14.7987,-54.5824,0.2845,-26.1043,-22.3022,-55.1546
20251125,40.7,41.4,39.5,39.5,5022000.0,40.93,51.8567,48.0525,73.4842,79.8421,0.894,-10.6335,-54.1763,0.2728,-23.8286,-17.7982,-54.7537
20251126,39.75,40.1,38.0,38.25,5656000.0,40.06,50.7228,45.655,72.685,79.4425,-3.1646,-10.2113,-55.6265,0.3236,-24.5902,-16.2195,-56.1856
20251127,38.9,39.4,38.3,39.4,4001000.0,39.2,49.7793,43.315,71.905,79.0525,3.0065,-9.8398,-54.2923,0.243,-20.8506,-9.0384,-54.8683
20251128,39.9,40.7,39.3,39.5,5871000.0,39.16,48.9227,40.98,71.1267,78.6633,0.2538,-0.5038,-54.1763,0.3776,-19.2603,-3.6115,-54.7537
20251201,39.55,39.7,38.4,38.55,3492000.0,39.04,48.0583,41.0425,70.3325,78.2662,-2.4051,-1.5326,3.3512,0.2256,-19.7849,-6.073,-55.8419
20251202,38.8,39.05,38.2,38.6,3683000.0,38.86,47.2701,41.1975,69.5392,77.8696,0.1297,-2.2785,8.7324,0.2391,-18.3416,-6.305,-55.7847
20251203,39.0,39.7,38.1,38.1,4682000.0,38.83,46.5059,41.3525,68.7375,77.4688,-1.2953,-0.3922,8.8571,0.3029,-18.0749,-7.8653,-56.3574
20251204,38.1,38.4,37.25,38.35,4524000.0,38.62,45.8262,41.4125,67.94,77.07,0.6562,-2.665,3.2301,0.2948,-16.3143,-7.3951,-56.071
20251205,38.3,40.4,38.3,39.8,12892000.0,38.68,45.3241,41.51,67.1667,76.6833,3.781,0.7595,5.1519,0.8278,-12.1879,-4.1195,-54.4101
20251208,40.3,41.2,39.65,39.8,10834000.0,38.93,44.8637,41.42,66.3933,76.2967,0.0,3.2425,-4.3269,0.7403,-11.2869,-3.9112,-54.4101
20251209,41.2,43.5,40.65,41.75,15880000.0,39.56,44.6042,41.22,65.6525,75.9262,4.8995,8.1606,-8.7432,1.26,-6.399,1.2858,-52.1764
20251210,42.15,42.6,39.85,40.0,9804000.0,39.94,44.2206,40.8375,64.8825,75.5412,-4.1916,4.9869,-16.0546,1.0108,-9.5443,-2.0508,-54.181
20251211,40.15,40.7,39.35,39.4,5176000.0,40.15,43.8188,40.525,64.1025,75.1512,-1.5,2.7379,-13.6911,0.5999,-10.0843,-2.7761,-54.8683
20251212,39.7,42.2,39.55,41.5,10792000.0,40.49,43.6256,40.39,63.3575,74.7787,5.3299,4.2714,-6.1086,1.2721,-4.8724,2.7482,-52.4628
20251215,40.05,40.4,39.2,39.9,6044000.0,40.51,43.3151,40.0875,62.5858,74.3929,-3.8554,0.2513,-13.1665,0.7839,-7.8844,-0.4677,-54.2955
20251216,39.65,39.8,38.2,38.85,5355000.0,39.93,42.943,39.82,61.7967,73.9983,-2.6316,-6.9461,-12.1041,0.7196,-9.5313,-2.436,-55.4983
20251217,39.45,40.15,39.15,39.75,4647000.0,39.88,42.677,39.6775,61.0225,73.6112,2.3166,-0.625,-6.6901,0.6403,-6.8584,0.1827,-54.4674
20251218,40.15,42.0,39.2,39.3,17048000.0,39.86,42.3955,39.4575,60.2408,73.2204,-1.1321,-0.2538,-10.0686,2.249,-7.3016,-0.3992,-54.9828
20251219,40.55,41.45,39.2,39.4,10419000.0,39.44,42.1459,39.4425,59.4608,72.8304,0.2545,-5.0602,-0.7557,1.377,-6.5153,-0.1078,-54.8683
20251222,40.4,41.5,40.4,40.55,9121000.0,39.57,42.0129,39.5125,58.7,72.45,2.9188,1.6291,3.576,1.1773,-3.4821,2.6258,-53.551
20251223,41.2,41.2,40.15,40.2,5382000.0,39.84,41.8618,39.5475,57.9333,72.0667,-0.8631,3.4749,1.7722,0.6931,-3.9698,1.6499,-53.9519
20251224,40.45,41.6,39.8,41.45,11252000.0,40.18,41.8275,39.7075,57.1875,71.6938,3.1095,4.2767,8.366,1.3986,-0.9026,4.3883,-52.52
20251226,41.9,45.0,41.3,43.8,22821000.0,41.08,41.9919,39.9275,56.4808,71.3404,5.6695,11.4504,11.1675,2.5396,4.3058,9.6988,-49.8282
20251229,43.85,45.5,42.3,44.6,28732000.0,42.12,42.2092,40.1825,55.7875,70.9938,1.8265,13.198,12.9114,2.8366,5.6641,10.9936,-48.9118
20251230,44.6,49.05,44.4,49.05,53750000.0,43.82,42.7793,40.7075,55.1683,70.6842,9.9776,20.9618,27.2374,4.2517,14.6582,20.4938,-43.8144
20251231,50.2,52.4,49.35,50.8,64258000.0,45.94,43.4477,41.3175,54.5783,70.3892,3.5678,26.3682,31.6062,4.1005,16.9222,22.9503,-41.8099
20260102,50.8,55.8,50.3,55.8,33855000.0,48.81,44.4771,42.2025,54.0717,70.1358,9.8425,34.62,46.4567,1.9764,25.458,32.2197,-36.0825
20260105,61.2,61.3,58.6,61.3,46519000.0,52.31,45.879,43.35,53.6567,69.9283,9.8566,39.9543,59.8435,2.4192,33.6124,41.4072,-29.7824
20260106,62.0,63.2,60.0,62.8,83116000.0,55.95,47.2891,44.5,53.2667,69.7333,2.447,40.8072,57.7889,3.655,32.8003,41.1236,-28.0641
20260107,63.0,63.2,61.0,61.0,13772000.0,58.34,48.4316,45.56,52.8467,69.5233,-2.8662,24.3629,53.2663,0.6017,25.9507,33.8894,-30.126
20260108,63.0,63.2,61.3,61.8,8787000.0,60.54,49.5457,46.5625,52.44,69.32,1.3115,21.6535,48.024,0.39,24.7334,32.7248,-29.2096
20260109,62.0,62.0,55.8,60.1,7550000.0,61.4,50.4252,47.5675,52.005,69.1025,-2.7508,7.7061,50.25,0.3368,19.1865,26.3468,-31.1569
20260112,62.0,62.3,61.0,62.0,5767000.0,61.54,51.3898,48.6975,51.6017,68.9008,3.1614,1.1419,57.3604,0.2569,20.6466,27.3166,-28.9805
20260113,63.0,63.0,59.0,60.7,5257000.0,61.12,52.1656,49.6575,51.1767,68.6883,-2.0968,-3.3439,46.2651,0.2371,16.3602,22.2373,-30.4696
20260114,60.7,61.3,59.9,60.4,3343000.0,61.0,52.8518,50.6825,50.7467,68.4733,-0.4942,-0.9836,51.3784,0.1517,14.2818,19.1733,-30.8133
20260115,60.9,62.5,60.6,62.0,4822000.0,61.04,53.6142,51.84,50.3433,68.2717,2.649,0.3236,59.5882,0.2191,15.6411,19.5988,-28.9805
20260116,63.0,66.0,62.2,64.9,11020000.0,62.0,54.5546,53.0975,49.9883,68.0942,4.6774,7.9867,63.2704,0.4935,18.9633,22.228,-25.6586
20260119,68.0,71.3,68.0,70.5,9888000.0,63.7,55.8834,54.6575,49.7267,67.9633,8.6287,13.7097,79.3893,0.45,26.1555,28.985,-19.244
20260120,65.0,69.0,65.0,69.0,8424000.0,65.36,56.9765,56.1375,49.44,67.82,-2.1277,13.6738,75.1269,0.3852,21.1026,22.9125,-20.9622
20260121,70.1,70.8,62.1,62.5,32740000.0,65.78,57.4368,57.235,49.045,67.6225,-9.4203,3.4768,54.1307,1.4202,8.8153,9.1989,-28.4078
20260122,65.6,66.8,60.2,60.6,37877000.0,65.5,57.7004,58.255,48.6183,67.4092,-3.04,-2.2581,50.7463,1.5349,5.0253,4.0254,-30.5842
20260123,61.9,64.2,58.0,59.6,25278000.0,64.44,57.8587,59.1625,48.175,67.1875,-1.6502,-8.1664,43.7877,0.996,3.0096,0.7395,-31.7297
20260126,60.8,63.8,59.5,61.1,21209000.0,62.56,58.1288,60.0275,47.7567,66.9783,2.5168,-13.3333,39.4977,0.8384,5.1114,1.7867,-30.0115
20260127,61.0,61.0,57.2,58.0,23993000.0,60.36,58.1181,60.6975,47.2867,66.7433,-5.0736,-15.942,30.0448,0.9574,-0.2031,-4.4442,-18.6536
20260128,59.5,63.6,59.4,62.1,23908000.0,60.28,58.4499,61.35,47.7,66.5425,7.069,-0.64,26.6055,1.0144,6.2449,1.2225,-12.9032
20260129,63.0,64.4,59.0,60.6,27820000.0,60.28,58.6291,61.84,48.1183,66.3292,-2.4155,0.0,19.2913,1.2792,3.3617,-2.0052,-15.007
20260130,60.5,64.8,59.5,61.2,31322000.0,60.6,58.8433,62.11,48.555,66.1208,0.9901,2.6846,9.6774,1.4487,4.005,-1.4651,-14.1655
