# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,21.75,21.75,21.2,21.6,82527,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,21.15,21.75,21.1,21.6,77030,,,,,,0.0,,,,,

PRICE_WINDOW_180_ROW_003=20251105,21.3,21.55,20.5,20.5,111424,,,,,,-5.0926,,,,,

PRICE_WINDOW_180_ROW_004=20251106,20.7,21.5,20.7,21.1,94497,,,,,,2.9268,,,,,

PRICE_WINDOW_180_ROW_005=20251107,21.5,21.5,20.9,21.15,62186,21.19,21.19,21.19,21.19,21.4473,0.237,,,0.727,-0.1888,-2.7586

PRICE_WINDOW_180_ROW_006=20251110,21.2,21.4,20.75,20.75,53901,21.02,21.1167,21.1167,21.1167,21.3892,-1.8913,-3.9352,,0.6716,-1.7364,-4.5977

PRICE_WINDOW_180_ROW_007=20251111,20.8,20.8,20.35,20.6,67925,20.82,21.0429,21.0429,21.0429,21.3234,-0.7229,-4.6296,,0.8653,-2.1045,-5.2874

PRICE_WINDOW_180_ROW_008=20251112,21.05,21.05,20.35,20.55,30237,20.83,20.9812,20.9812,20.9812,21.259,-0.2427,0.2439,,0.4173,-2.0554,-5.5172

PRICE_WINDOW_180_ROW_009=20251113,20.7,21.05,20.3,20.7,63507,20.75,20.95,20.95,20.95,21.2124,0.7299,-1.8957,,0.8886,-1.1933,-4.8276

PRICE_WINDOW_180_ROW_010=20251114,20.7,20.7,20.3,20.4,29604,20.6,20.895,20.895,20.895,21.1447,-1.4493,-3.5461,,0.44,-2.369,-6.2069

PRICE_WINDOW_180_ROW_011=20251117,20.6,20.6,19.95,20.4,110253,20.53,20.85,20.85,20.85,21.0826,0.0,-1.6867,,1.5487,-2.1583,-6.2069

PRICE_WINDOW_180_ROW_012=20251118,20.55,20.55,19.95,20.3,109115,20.47,20.8042,20.8042,20.8042,21.0174,-0.4902,-1.4563,,1.4676,-2.4234,-6.6667

PRICE_WINDOW_180_ROW_013=20251119,20.4,20.4,20.2,20.35,25392,20.43,20.7692,20.7692,20.7692,20.9618,0.2463,-0.9732,,0.3597,-2.0185,-6.4368

