# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,66.2,66.6,66.2,66.5,80549,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,66.2,66.5,66.2,66.3,73807,,,,,,-0.3008,,,,,

PRICE_WINDOW_180_ROW_003=20251105,66.4,66.5,66.1,66.3,49939,,,,,,0.0,,,,,

PRICE_WINDOW_180_ROW_004=20251106,66.2,66.8,66.2,66.8,49015,,,,,,0.7541,,,,,

PRICE_WINDOW_180_ROW_005=20251107,66.8,67.1,66.6,66.8,59860,66.54,66.54,66.54,66.54,66.5211,0.0,,,0.9557,0.3907,-0.4471

PRICE_WINDOW_180_ROW_006=20251110,66.5,66.5,66.0,66.2,113665,66.48,66.4833,66.4833,66.4833,66.4943,-0.8982,-0.4511,,1.5978,-0.4262,-1.3413

PRICE_WINDOW_180_ROW_007=20251111,66.3,66.5,66.1,66.2,65874,66.46,66.4429,66.4429,66.4429,66.4698,0.0,-0.1508,,0.9359,-0.3655,-1.3413

PRICE_WINDOW_180_ROW_008=20251112,66.2,66.7,66.1,66.7,52528,66.54,66.475,66.475,66.475,66.489,0.7553,0.6033,,0.7707,0.3385,-0.5961

PRICE_WINDOW_180_ROW_009=20251113,66.7,66.7,66.2,66.2,44482,66.42,66.4444,66.4444,66.4444,66.4649,-0.7496,-0.8982,,0.6789,-0.3679,-1.3413

PRICE_WINDOW_180_ROW_010=20251114,66.2,66.2,65.8,65.8,145057,66.22,66.38,66.38,66.38,66.4095,-0.6042,-1.497,,1.9742,-0.8738,-1.9374

PRICE_WINDOW_180_ROW_011=20251117,65.9,65.9,65.0,65.0,131030,65.98,66.2545,66.2545,66.2545,66.292,-1.2158,-1.8127,,1.6647,-1.8935,-3.1297

PRICE_WINDOW_180_ROW_012=20251118,64.8,64.8,64.0,64.0,152444,65.54,66.0667,66.0667,66.0667,66.101,-1.5385,-3.3233,,1.7965,-3.1282,-4.62

PRICE_WINDOW_180_ROW_013=20251119,64.6,64.6,63.6,63.7,74117,64.94,65.8846,65.8846,65.8846,65.9009,-0.4687,-4.4978,,0.882,-3.3158,-5.0671

PRICE_WINDOW_180_ROW_014=20251120,63.7,63.8,63.5,63.5,85599,64.4,65.7143,65.7143,65.7143,65.7009,-0.314,-4.0785,,1.0173,-3.3696,-5.3651

PRICE_WINDOW_180_ROW_015=20251121,63.1,63.4,62.6,62.6,122671,63.76,65.5067,65.5067,65.5067,65.4425,-1.4173,-4.8632,,1.4147,-4.4372,-6.7064

PRICE_WINDOW_180_ROW_016=20251124,62.7,63.0,61.5,62.8,179940,63.32,65.3375,65.3375,65.3375,65.2223,0.3195,-3.3846,,1.9445,-3.8837,-6.4083

PRICE_WINDOW_180_ROW_017=20251125,62.8,63.3,62.8,63.3,38555,63.18,65.2176,65.2176,65.2176,65.0621,0.7962,-1.0938,,0.4315,-2.9404,-5.6632

PRICE_WINDOW_180_ROW_018=20251126,63.9,64.5,63.9,64.4,70959,63.32,65.1722,65.1722,65.1722,65.0069,1.7378,1.0989,,0.8033,-1.1849,-4.0238

PRICE_WINDOW_180_ROW_019=20251127,64.4,65.0,64.4,65.0,44171,63.62,65.1632,65.1632,65.1632,65.0063,0.9317,2.3622,,0.5135,-0.2504,-3.1297

PRICE_WINDOW_180_ROW_020=20251128,64.5,65.1,64.5,65.0,29901,64.1,65.155,65.155,65.155,65.0058,0.0,3.8339,,0.3594,-0.2379,-3.1297

