# PRICE_WINDOW_135

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,292.0,292.0,290.5,290.5,51197,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,290.5,292.0,290.0,290.0,62353,,,,,,-0.1721,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,290.0,291.5,289.5,290.0,95261,,,,,,0.0,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,292.0,292.5,290.5,292.5,28875,,,,,,0.8621,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,292.5,293.0,290.0,290.5,38997,290.7,290.5857,290.7,290.7,290.7,-0.6838,,,0.7047,-0.0295,-0.0688,-0.8532

PRICE_WINDOW_180_ROW_006=20251110,291.5,291.5,289.5,290.0,41422,290.6,290.5369,290.5833,290.5833,290.5833,-0.1721,-0.1721,,0.7813,-0.1848,-0.2007,-1.0239

PRICE_WINDOW_180_ROW_007=20251111,291.0,292.5,285.5,286.0,209015,289.8,290.1588,289.9286,289.9286,289.9286,-1.3793,-1.3793,,2.7757,-1.4333,-1.355,-2.3891

PRICE_WINDOW_180_ROW_008=20251112,286.0,287.5,283.5,285.5,158094,288.9,289.7706,289.375,289.375,289.375,-0.1748,-1.5517,,1.8458,-1.4738,-1.3391,-2.5597

PRICE_WINDOW_180_ROW_009=20251113,286.5,286.5,284.5,286.5,55410,287.7,289.498,289.0556,289.0556,289.0556,0.3503,-2.0513,,0.6733,-1.0356,-0.8841,-2.2184

PRICE_WINDOW_180_ROW_010=20251114,286.5,287.0,283.0,287.0,66232,287.0,289.2898,288.85,288.85,288.85,0.1745,-1.2048,,0.8209,-0.7915,-0.6405,-2.0478

PRICE_WINDOW_180_ROW_011=20251117,289.0,289.5,287.0,288.0,65055,286.6,289.1824,288.7727,288.7727,288.7727,0.3484,-0.6897,,0.8207,-0.4089,-0.2676,-1.7065

PRICE_WINDOW_180_ROW_012=20251118,287.0,287.0,283.5,284.0,104095,286.2,288.7505,288.375,288.375,288.375,-1.3889,-0.6993,,1.2798,-1.6452,-1.5171,-3.0717

PRICE_WINDOW_180_ROW_013=20251119,285.0,286.5,283.5,285.0,44431,286.1,288.438,288.1154,288.1154,288.1154,0.3521,-0.1751,,0.566,-1.1919,-1.0813,-2.7304

PRICE_WINDOW_180_ROW_014=20251120,287.5,289.5,285.5,286.0,33696,286.0,288.2348,287.9643,287.9643,287.9643,0.3509,-0.1745,,0.4475,-0.7753,-0.6821,-2.3891

PRICE_WINDOW_180_ROW_015=20251121,285.0,286.0,283.5,283.5,73929,285.3,287.8402,287.6667,287.6667,287.6667,-0.8741,-1.2195,,0.983,-1.5079,-1.4484,-3.2423

PRICE_WINDOW_180_ROW_016=20251124,287.0,289.5,285.5,289.0,72979,285.5,287.9369,287.75,287.75,287.75,1.94,0.3472,,0.9722,0.3692,0.4344,-1.3652

PRICE_WINDOW_180_ROW_017=20251125,290.0,294.0,289.0,293.0,74336,287.3,288.3588,288.0588,288.0588,288.0588,1.3841,3.169,,0.9909,1.6095,1.7153,-0.3401

PRICE_WINDOW_180_ROW_018=20251126,293.0,296.5,291.5,293.5,171898,289.0,288.7872,288.3611,288.3611,288.3611,0.1706,2.9825,,2.1379,1.6319,1.7821,-1.0118

PRICE_WINDOW_180_ROW_019=20251127,295.0,295.5,294.0,295.0,48390,290.8,289.305,288.7105,288.7105,288.7105,0.5111,3.1469,,0.6147,1.9685,2.1785,-0.5059

PRICE_WINDOW_180_ROW_020=20251128,295.0,297.5,294.0,297.0,75772,293.5,289.9462,289.125,289.125,289.125,0.678,4.7619,,0.9644,2.4328,2.7237,-0.1681

PRICE_WINDOW_180_ROW_021=20251201,296.0,298.0,292.5,292.5,59473,294.2,290.159,289.225,289.2857,289.2857,-1.5152,1.2111,0.6885,0.753,0.8068,1.1323,-1.8456

PRICE_WINDOW_180_ROW_022=20251202,294.5,299.0,294.0,294.0,79339,294.4,290.4791,289.425,289.5,289.5,0.5128,0.3413,1.3793,0.9938,1.2121,1.5807,-1.6722

PRICE_WINDOW_180_ROW_023=20251203,294.5,295.0,294.0,294.5,21736,294.6,290.8142,289.65,289.7174,289.7174,0.1701,0.3407,1.5517,0.2854,1.2674,1.6744,-1.505

PRICE_WINDOW_180_ROW_024=20251204,294.0,297.0,294.0,296.0,41807,294.8,291.2463,289.825,289.9792,289.9792,0.5093,0.339,1.1966,0.5443,1.6322,2.1306,-1.0033

PRICE_WINDOW_180_ROW_025=20251205,295.5,297.0,295.5,296.0,34816,294.6,291.6425,290.1,290.22,290.22,0.0,-0.3367,1.8933,0.4545,1.4941,2.0338,-1.0033

PRICE_WINDOW_180_ROW_026=20251208,296.5,296.5,295.0,295.0,20471,295.1,291.9223,290.35,290.4038,290.4038,-0.3378,0.8547,1.7241,0.271,1.0543,1.6015,-1.3378

PRICE_WINDOW_180_ROW_027=20251209,294.5,295.0,293.0,293.5,41910,295.0,292.0537,290.725,290.5185,290.5185,-0.5085,-0.1701,2.6224,0.6237,0.4952,0.9545,-1.8395

PRICE_WINDOW_180_ROW_028=20251210,294.5,294.5,293.0,293.0,34677,294.7,292.1326,291.1,290.6071,290.6071,-0.1704,-0.5093,2.627,0.5683,0.2969,0.6527,-2.0067

PRICE_WINDOW_180_ROW_029=20251211,292.5,293.0,292.0,292.0,42505,293.9,292.1216,291.375,290.6552,290.6552,-0.3413,-1.3514,1.9197,0.704,-0.0416,0.2145,-2.3411

PRICE_WINDOW_180_ROW_030=20251212,293.5,295.0,292.5,292.5,33894,293.2,292.1531,291.65,290.7167,290.7167,0.1712,-1.1824,1.9164,0.5768,0.1187,0.2914,-2.1739

PRICE_WINDOW_180_ROW_031=20251215,291.0,292.0,289.0,289.0,48435,292.0,291.8903,291.7,290.6613,290.6613,-1.1966,-2.0339,0.3472,0.8361,-0.9902,-0.9256,-3.3445

PRICE_WINDOW_180_ROW_032=20251216,288.5,289.5,283.0,285.5,144322,290.4,291.3578,291.775,290.5,290.5,-1.2111,-2.7257,0.5282,2.4077,-2.0105,-2.1506,-4.5151

PRICE_WINDOW_180_ROW_033=20251217,287.0,288.0,285.0,286.5,56649,289.1,290.953,291.85,290.3788,290.3788,0.3503,-2.2184,0.5263,0.9355,-1.5305,-1.8331,-4.1806

PRICE_WINDOW_180_ROW_034=20251218,287.0,287.0,284.5,285.0,32783,287.7,290.4569,291.8,290.2206,290.2206,-0.5236,-2.3973,-0.3497,0.5418,-1.8787,-2.3304,-4.6823

PRICE_WINDOW_180_ROW_035=20251219,288.0,288.0,286.5,287.5,17711,286.7,290.2105,292.0,290.1429,290.1429,0.8772,-1.7094,1.4109,0.307,-0.934,-1.5411,-3.8462

PRICE_WINDOW_180_ROW_036=20251222,288.0,288.0,285.0,286.5,33925,286.2,289.9013,291.875,290.0417,290.0417,-0.3478,-0.8651,-0.8651,0.6086,-1.1733,-1.8415,-4.1806

PRICE_WINDOW_180_ROW_037=20251223,286.0,286.0,284.5,285.5,38254,286.2,289.5345,291.5,289.9189,289.9189,-0.349,0.0,-2.5597,0.7092,-1.3934,-2.0583,-4.5151

PRICE_WINDOW_180_ROW_038=20251224,286.5,286.5,283.5,284.0,68730,285.7,289.0733,291.025,289.7632,289.7632,-0.5254,-0.8726,-3.2368,1.409,-1.755,-2.4139,-5.0167

PRICE_WINDOW_180_ROW_039=20251226,283.5,284.0,280.5,281.5,120792,285.0,288.4422,290.35,289.5513,289.5513,-0.8803,-1.2281,-4.5763,2.3052,-2.4068,-3.048,-5.8528

PRICE_WINDOW_180_ROW_040=20251229,282.0,282.0,279.5,280.5,95961,283.6,287.7803,289.525,289.325,289.325,-0.3552,-2.4348,-5.5556,1.7967,-2.5298,-3.1172,-6.1873

PRICE_WINDOW_180_ROW_041=20251230,280.5,282.5,279.5,282.5,59287,282.8,287.3403,289.025,289.1585,289.1585,0.713,-1.3962,-3.4188,1.1102,-1.6845,-2.2576,-5.5184

PRICE_WINDOW_180_ROW_042=20251231,282.5,284.0,281.5,281.5,81421,282.0,286.8536,288.4,288.9762,288.9762,-0.354,-1.4011,-4.2517,1.5218,-1.8663,-2.3925,-5.8528

PRICE_WINDOW_180_ROW_043=20260102,280.5,283.0,278.5,282.0,149601,281.6,286.4492,287.775,288.814,288.814,0.1776,-0.7042,-4.2445,2.4976,-1.5532,-2.0068,-5.6856

PRICE_WINDOW_180_ROW_044=20260105,283.0,283.0,280.0,280.5,181144,281.4,285.9534,287.0,288.625,288.625,-0.5319,-0.3552,-5.2365,2.7091,-1.9071,-2.2648,-6.1873

PRICE_WINDOW_180_ROW_045=20260106,281.5,282.5,277.0,278.5,250249,281.0,285.3323,286.125,288.4,288.4,-0.713,-0.713,-5.9122,3.2234,-2.3945,-2.6649,-6.8562

PRICE_WINDOW_180_ROW_046=20260107,281.5,282.5,280.0,281.5,153078,280.8,285.0129,285.45,288.25,288.25,1.0772,-0.354,-4.5763,1.8166,-1.2325,-1.3838,-5.8528

PRICE_WINDOW_180_ROW_047=20260108,275.5,277.5,274.0,274.5,101488,279.4,284.1368,284.5,287.9574,287.9574,-2.4867,-2.4867,-6.4736,1.1632,-3.3916,-3.5149,-8.194

PRICE_WINDOW_180_ROW_048=20260109,274.5,274.5,270.5,271.5,101408,277.3,283.0838,283.425,287.6146,287.6146,-1.0929,-3.7234,-7.3379,1.1195,-4.092,-4.2075,-9.1973

PRICE_WINDOW_180_ROW_049=20260112,271.5,272.5,266.5,272.0,200782,275.6,282.1601,282.425,287.2959,287.2959,0.1842,-3.0303,-6.8493,2.0385,-3.6008,-3.6912,-9.0301

PRICE_WINDOW_180_ROW_050=20260113,278.5,280.0,277.5,278.5,191387,275.6,281.8551,281.725,287.12,287.12,2.3897,0.0,-4.7863,1.7993,-1.1904,-1.1447,-6.8562

PRICE_WINDOW_180_ROW_051=20260114,283.0,283.5,281.5,281.5,145722,275.6,281.8255,281.35,287.0098,287.0098,1.0772,0.0,-2.5952,1.31,-0.1155,0.0533,-5.8528

PRICE_WINDOW_180_ROW_052=20260115,284.0,291.0,283.0,286.0,430516,277.9,282.1734,281.375,286.9904,286.9904,1.5986,4.1894,0.1751,3.4292,1.3561,1.6437,-4.3478

PRICE_WINDOW_180_ROW_053=20260116,291.5,291.5,276.5,279.0,537406,279.4,281.9089,281.0,286.8396,286.8396,-2.4476,2.7624,-2.6178,3.5927,-1.0319,-0.7117,-6.689

PRICE_WINDOW_180_ROW_054=20260119,279.0,280.0,275.0,276.5,156502,280.3,281.4582,280.575,286.6481,286.6481,-0.8961,1.6544,-2.9825,1.0047,-1.7616,-1.4524,-7.5251

