date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,168.0,179.5,167.0,178.5,90228850,,,,,,,,,,,,
20251104,177.0,177.5,168.0,168.5,52986700,,,,,,-5.6022,,,,,,
20251105,163.5,166.0,161.0,164.0,31267721,,,,,,-2.6706,,,,,,
20251106,167.5,167.5,162.0,165.5,20317290,,,,,,0.9146,,,,,,
20251107,164.0,166.0,160.0,161.5,13676701,167.6,174.4331,167.6,167.6,167.6,-2.4169,,,0.328,-7.4143,-3.6396,-10.0279
20251110,162.5,166.5,158.0,164.5,23211420,164.8,173.6053,167.0833,167.0833,167.0833,1.8576,-7.8431,,0.6011,-5.2448,-1.5461,-8.3565
20251111,166.0,170.0,164.0,166.5,17169427,164.4,173.0132,167.0,167.0,167.0,1.2158,-1.1869,,0.4829,-3.7646,-0.2994,-7.2423
20251112,168.0,173.0,167.0,167.5,16832699,165.1,172.5538,167.0625,167.0625,167.0625,0.6006,2.1341,,0.5068,-2.9288,0.2619,-6.6852
20251113,170.5,180.0,170.0,178.5,48910447,167.7,173.0493,168.3333,168.3333,168.3333,6.5672,7.855,,1.3992,3.1498,6.0396,-0.8333
20251114,172.5,175.5,168.5,171.5,23311749,169.7,172.9202,168.65,168.65,168.65,-3.9216,6.192,,0.6899,-0.8213,1.6899,-4.7222
20251117,174.0,177.0,167.5,167.5,19686741,170.3,172.4685,168.5455,168.5455,168.5455,-2.3324,1.8237,,0.6056,-2.8808,-0.6203,-6.9444
20251118,167.5,179.0,167.5,170.0,50213238,171.0,172.2628,168.6667,168.6667,168.6667,1.4925,2.1021,,1.4775,-1.3136,0.7905,-5.5556
20251119,164.0,165.5,160.0,160.5,38610127,169.6,171.2826,168.0385,168.0385,168.0385,-5.5882,-4.1791,,1.1243,-6.2952,-4.4862,-10.8333
