# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250407,20.6,20.6,20.6,20.6,1000.0,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20250408,20.6,20.6,20.6,20.6,1000.0,,,,,,0.0,,,,,,

PRICE_WINDOW_180_ROW_003=20250409,20.6,20.6,20.6,20.6,1000.0,,,,,,0.0,,,,,,

PRICE_WINDOW_180_ROW_004=20250410,20.6,20.6,20.6,20.6,1000.0,,,,,,0.0,,,,,,

PRICE_WINDOW_180_ROW_005=20250414,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_006=20250415,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_007=20250416,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_008=20250417,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_009=20250418,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_010=20250421,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_011=20250422,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_012=20250423,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_013=20250424,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_014=20250425,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_015=20250428,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_016=20250429,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_017=20250430,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_018=20250502,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_019=20250505,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_020=20250506,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_021=20250507,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_022=20250508,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_023=20250509,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_024=20250512,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_025=20250513,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_026=20250514,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_027=20250515,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_028=20250516,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_029=20250519,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_030=20250520,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_031=20250522,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_032=20250523,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_033=20250526,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_034=20250527,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_035=20250528,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_036=20250529,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

PRICE_WINDOW_180_ROW_037=20250602,20.6,20.6,20.6,20.6,1000.0,20.6,20.6,20.6,20.6,20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0

