# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,43.7,43.85,42.7,43.05,394000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,42.9,47.3,42.35,46.55,3568000,,,,,,8.1301,,,,,

PRICE_WINDOW_180_ROW_003=20251105,45.5,48.4,44.8,45.5,2576000,,,,,,-2.2556,,,,,

PRICE_WINDOW_180_ROW_004=20251106,46.1,46.15,43.0,43.25,1279000,,,,,,-4.9451,,,,,

PRICE_WINDOW_180_ROW_005=20251107,43.05,43.2,40.65,42.1,912000,44.09,44.09,44.09,44.09,43.3823,-2.659,,,0.5224,-4.5135,-13.0165

PRICE_WINDOW_180_ROW_006=20251110,43.0,43.8,41.55,43.7,599000,44.22,44.025,44.025,44.025,43.4088,3.8005,1.5099,,0.3853,-0.7382,-9.7107

PRICE_WINDOW_180_ROW_007=20251111,43.6,43.6,42.35,42.5,293000,43.41,43.8071,43.8071,43.8071,43.3331,-2.746,-8.7003,,0.2132,-2.9839,-12.1901

PRICE_WINDOW_180_ROW_008=20251112,43.0,43.0,42.15,42.5,215000,42.81,43.6438,43.6438,43.6438,43.2636,0.0,-6.5934,,0.1749,-2.6207,-12.1901

PRICE_WINDOW_180_ROW_009=20251113,43.0,43.0,41.05,41.35,360000,42.43,43.3889,43.3889,43.3889,43.1042,-2.7059,-4.3931,,0.3178,-4.6991,-14.5661

PRICE_WINDOW_180_ROW_010=20251114,41.3,41.9,40.8,41.35,181000,42.28,43.185,43.185,43.185,42.958,0.0,-1.7815,,0.1744,-4.2492,-14.5661

PRICE_WINDOW_180_ROW_011=20251117,42.85,42.85,40.7,40.7,233000,41.68,42.9591,42.9591,42.9591,42.7698,-1.5719,-6.865,,0.2416,-5.2587,-15.9091

PRICE_WINDOW_180_ROW_012=20251118,40.7,40.7,39.55,39.55,421000,41.09,42.675,42.675,42.675,42.5015,-2.8256,-6.9412,,0.458,-7.3228,-18.2851

PRICE_WINDOW_180_ROW_013=20251119,39.15,39.7,39.05,39.35,325000,40.46,42.4192,42.4192,42.4192,42.2389,-0.5057,-7.4118,,0.3721,-7.2355,-18.6983

PRICE_WINDOW_180_ROW_014=20251120,39.35,40.9,39.1,40.3,398000,40.25,42.2679,42.2679,42.2679,42.0773,2.4142,-2.5393,,0.4741,-4.6557,-16.7355

