# PRICE_WINDOW_137

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,24.6,24.9,23.3,23.3,1637000,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,23.3,23.3,21.65,21.9,1087000,,,,,,-6.0086,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,21.4,21.4,20.85,21.25,613000,,,,,,-2.968,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,21.4,21.65,21.3,21.55,339000,,,,,,1.4118,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,21.35,21.4,20.75,21.0,360000,21.8,22.7412,21.8,21.8,21.8,-2.5522,,,0.446,-7.6568,-3.6697,-15.6627

PRICE_WINDOW_180_ROW_006=20251110,21.0,21.0,20.65,20.9,256000,21.32,22.5878,21.65,21.65,21.65,-0.4762,-10.3004,,0.3579,-7.4722,-3.4642,-16.0643

PRICE_WINDOW_180_ROW_007=20251111,20.85,21.95,20.85,21.1,544000,21.16,22.4638,21.5714,21.5714,21.5714,0.9569,-3.653,,0.7874,-6.0712,-2.1854,-15.261

PRICE_WINDOW_180_ROW_008=20251112,21.3,22.7,21.3,22.25,946000,21.36,22.446,21.6562,21.6562,21.6562,5.4502,4.7059,,1.3089,-0.8732,2.7417,-10.6426

PRICE_WINDOW_180_ROW_009=20251113,22.35,23.2,22.25,22.75,1073000,21.6,22.4713,21.7778,21.7778,21.7778,2.2472,5.5684,,1.4088,1.2401,4.4643,-8.6345

PRICE_WINDOW_180_ROW_010=20251114,22.45,22.8,21.85,21.9,585000,21.78,22.4237,21.79,21.79,21.79,-3.7363,4.2857,,0.7863,-2.3356,0.5048,-12.0482

PRICE_WINDOW_180_ROW_011=20251117,21.9,21.9,21.0,21.2,370000,21.84,22.3217,21.7364,21.7364,21.7364,-3.1963,1.4354,,0.5211,-5.0254,-2.4676,-14.8594

PRICE_WINDOW_180_ROW_012=20251118,20.9,21.75,20.65,20.7,490000,21.76,22.1866,21.65,21.65,21.65,-2.3585,-1.8957,,0.7084,-6.7004,-4.388,-16.8675

PRICE_WINDOW_180_ROW_013=20251119,20.75,21.85,20.75,20.8,558000,21.47,22.0711,21.5846,21.5846,21.5846,0.4831,-6.5169,,0.8189,-5.7589,-3.6351,-16.4659

PRICE_WINDOW_180_ROW_014=20251120,21.35,21.8,20.7,20.75,381000,21.07,21.961,21.525,21.525,21.525,-0.2404,-8.7912,,0.5773,-5.5142,-3.6005,-16.6667

PRICE_WINDOW_180_ROW_015=20251121,20.4,20.6,19.6,19.75,456000,20.64,21.7767,21.4067,21.4067,21.4067,-4.8193,-9.8174,,0.7055,-9.3068,-7.739,-20.6827

PRICE_WINDOW_180_ROW_016=20251124,20.25,20.85,19.95,20.0,326000,20.4,21.6287,21.3188,21.3188,21.3188,1.2658,-5.6604,,0.5205,-7.5301,-6.1859,-19.6787

PRICE_WINDOW_180_ROW_017=20251125,20.3,20.35,20.05,20.15,96000,20.29,21.5054,21.25,21.25,21.25,0.75,-2.657,,0.1613,-6.3028,-5.1765,-19.0763

PRICE_WINDOW_180_ROW_018=20251126,20.3,20.7,20.2,20.65,169000,20.26,21.4341,21.2167,21.2167,21.2167,2.4814,-0.7212,,0.2957,-3.6584,-2.6709,-17.0683

PRICE_WINDOW_180_ROW_019=20251127,20.9,21.0,20.6,20.75,169000,20.26,21.3771,21.1921,21.1921,21.1921,0.4843,0.0,,0.3071,-2.9337,-2.0862,-16.6667

PRICE_WINDOW_180_ROW_020=20251128,20.9,20.95,20.65,20.85,99000,20.48,21.3332,21.175,21.175,21.175,0.4819,5.5696,,0.1876,-2.2651,-1.5348,-16.2651

PRICE_WINDOW_180_ROW_021=20251201,20.75,20.85,20.35,20.35,142000,20.55,21.2513,21.0275,21.1357,21.1357,-2.3981,1.75,-12.6609,0.3135,-4.241,-3.222,-18.2731

PRICE_WINDOW_180_ROW_022=20251202,20.25,20.45,20.15,20.4,145000,20.6,21.1803,20.9525,21.1023,21.1023,0.2457,1.2407,-6.8493,0.3573,-3.6842,-2.6369,-18.0723

PRICE_WINDOW_180_ROW_023=20251203,20.45,21.95,20.45,21.85,745000,20.84,21.2361,20.9825,21.1348,21.1348,7.1078,5.8111,2.8235,1.8063,2.8906,4.1344,-12.249

PRICE_WINDOW_180_ROW_024=20251204,22.0,22.0,21.35,21.65,287000,21.02,21.2706,20.9875,21.1562,21.1562,-0.9153,4.3373,0.464,0.7003,1.7835,3.1566,-13.0522

PRICE_WINDOW_180_ROW_025=20251205,21.45,21.45,20.9,20.9,208000,21.03,21.2397,20.9825,21.146,21.146,-3.4642,0.2398,-0.4762,0.5171,-1.5996,-0.3932,-16.0643

PRICE_WINDOW_180_ROW_026=20251208,21.15,21.15,20.75,20.8,135000,21.12,21.2031,20.9775,21.1327,21.1327,-0.4785,2.2113,-0.4785,0.3407,-1.9011,-0.8461,-16.4659

PRICE_WINDOW_180_ROW_027=20251209,21.0,21.4,20.9,21.15,234000,21.27,21.1987,20.98,21.1333,21.1333,1.6827,3.6765,0.237,0.6147,-0.2296,0.8103,-15.0602

PRICE_WINDOW_180_ROW_028=20251210,21.3,21.4,20.85,20.9,307000,21.08,21.1738,20.9125,21.125,21.125,-1.182,-4.3478,-6.0674,0.8803,-1.293,-0.0598,-16.0643

PRICE_WINDOW_180_ROW_029=20251211,20.95,21.3,20.45,20.65,296000,20.88,21.1301,20.8075,21.1086,21.1086,-1.1962,-4.6189,-9.2308,0.9551,-2.2723,-0.7569,-17.0683

