# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,20.8,22.9,20.8,22.9,9595678,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,22.2,22.9,21.5,21.7,9572334,,,,,,-5.2402,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,21.3,21.6,20.5,20.5,6281446,,,,,,-5.53,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,20.7,21.6,20.55,21.35,4283608,,,,,,4.1463,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,21.3,21.3,20.75,20.95,1709084,21.48,22.374,21.48,21.48,21.48,-1.8735,,,0.2718,-6.3646,-2.4674,-8.5153

PRICE_WINDOW_180_ROW_006=20251110,21.1,21.1,20.7,20.85,1402158,21.07,22.247,21.375,21.375,21.375,-0.4773,-8.952,,0.2561,-6.2796,-2.4561,-8.952

PRICE_WINDOW_180_ROW_007=20251111,21.05,21.95,21.05,21.2,3649481,20.97,22.1598,21.35,21.35,21.35,1.6787,-2.3041,,0.7,-4.3311,-0.7026,-7.4236

PRICE_WINDOW_180_ROW_008=20251112,21.5,22.8,21.4,22.1,4669385,21.29,22.1548,21.4438,21.4438,21.4438,4.2453,7.8049,,0.9075,-0.2473,3.0603,-3.4934

PRICE_WINDOW_180_ROW_009=20251113,22.25,24.2,22.1,23.7,8085530,21.76,22.2836,21.6944,21.6944,21.6944,7.2398,11.007,,1.4776,6.3565,9.2446,-2.0661

PRICE_WINDOW_180_ROW_010=20251114,23.0,23.25,22.2,22.25,4922868,22.02,22.2808,21.75,21.75,21.75,-6.1181,6.2053,,0.9088,-0.138,2.2989,-8.0579

PRICE_WINDOW_180_ROW_011=20251117,22.45,22.95,22.25,22.25,2228843,22.3,22.2782,21.7955,21.7955,21.7955,0.0,6.7146,,0.4347,-0.1265,2.0855,-8.0579

PRICE_WINDOW_180_ROW_012=20251118,22.15,22.55,21.15,21.15,2769588,22.29,22.1842,21.7417,21.7417,21.7417,-4.9438,-0.2358,,0.5617,-4.6618,-2.7213,-12.6033

PRICE_WINDOW_180_ROW_013=20251119,21.25,21.25,20.55,20.95,2460860,22.06,22.0813,21.6808,21.6808,21.6808,-0.9456,-5.2036,,0.5191,-5.1235,-3.3706,-13.4298

PRICE_WINDOW_180_ROW_014=20251120,21.3,22.0,21.15,21.4,2348028,21.6,22.0246,21.6607,21.6607,21.6607,2.148,-9.7046,,0.5138,-2.8357,-1.2036,-11.5702

PRICE_WINDOW_180_ROW_015=20251121,21.1,21.1,20.25,20.55,3584256,21.26,21.9017,21.5867,21.5867,21.5867,-3.972,-7.6404,,0.7958,-6.1715,-4.8023,-15.0826

PRICE_WINDOW_180_ROW_016=20251124,20.7,20.8,20.2,20.35,2203490,20.88,21.7724,21.5094,21.5094,21.5094,-0.9732,-8.5393,,0.5053,-6.5329,-5.3901,-15.9091

PRICE_WINDOW_180_ROW_017=20251125,20.8,20.95,20.35,20.6,1625229,20.77,21.6747,21.4559,21.4559,21.4559,1.2285,-2.6005,,0.387,-4.9582,-3.989,-14.876

PRICE_WINDOW_180_ROW_018=20251126,20.95,21.2,20.4,20.65,1810175,20.71,21.5893,21.4111,21.4111,21.4111,0.2427,-1.432,,0.4451,-4.3507,-3.5547,-14.6694

PRICE_WINDOW_180_ROW_019=20251127,20.85,20.9,20.5,20.6,1453221,20.55,21.5068,21.3684,21.3684,21.3684,-0.2421,-3.7383,,0.3698,-4.2165,-3.5961,-14.876

PRICE_WINDOW_180_ROW_020=20251128,20.85,22.25,20.65,22.0,4170105,20.84,21.5479,21.4,21.4,21.4,6.7961,7.056,,1.0581,2.0979,2.8037,-9.0909

