# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250822,248.5,250.5,239.5,240.5,2180980.0,244.2,216.1006,210.775,189.1167,179.2344,-3.0242,-2.4341,30.7065,0.8629,11.2908,14.1027,-7.3218

PRICE_WINDOW_180_ROW_002=20250825,245.0,264.5,243.5,264.5,5672901.0,248.4,220.1339,214.95,190.9333,180.1134,9.9792,8.6242,46.1326,2.0459,20.1542,23.0519,0.0

PRICE_WINDOW_180_ROW_003=20250826,263.0,271.5,260.5,266.5,3434108.0,253.1,223.9977,219.325,192.7167,180.9949,0.7561,9.6708,48.8827,1.1831,18.9744,21.5092,-1.8416

PRICE_WINDOW_180_ROW_004=20250827,268.0,269.0,263.0,267.5,1919375.0,257.4,227.6229,223.925,194.4667,181.8687,0.3752,8.7398,52.4217,0.6453,17.5189,19.4596,-1.4733

PRICE_WINDOW_180_ROW_005=20250828,267.5,273.0,262.0,262.0,2585969.0,260.2,230.4877,228.025,196.1,182.67,-2.0561,5.6452,45.5556,0.8472,13.672,14.8997,-4.0293

PRICE_WINDOW_180_ROW_006=20250829,263.5,264.0,255.0,255.0,1670833.0,263.1,232.5303,231.375,197.575,183.3861,-2.6718,6.0291,35.6383,0.5471,9.6631,10.2107,-6.5934

PRICE_WINDOW_180_ROW_007=20250901,254.5,257.0,234.5,238.0,4329973.0,257.8,232.9862,233.925,198.8167,183.9216,-6.6667,-10.0189,27.2727,1.3385,2.152,1.742,-12.8205

PRICE_WINDOW_180_ROW_008=20250902,240.0,241.5,222.0,223.0,2648022.0,249.1,232.154,235.75,199.7833,184.301,-6.3025,-16.3227,19.571,0.7962,-3.9431,-5.4083,-18.315

PRICE_WINDOW_180_ROW_009=20250903,224.0,231.5,220.0,226.0,1975580.0,240.8,231.6411,237.7,200.7667,184.7019,1.3453,-15.514,20.8556,0.5824,-2.4353,-4.9222,-17.2161

PRICE_WINDOW_180_ROW_010=20250904,229.5,236.0,223.5,229.5,2043967.0,234.3,231.4627,239.125,201.7417,185.1286,1.5487,-12.4046,14.1791,0.611,-0.848,-4.0251,-15.9341

PRICE_WINDOW_180_ROW_011=20250905,234.0,243.0,232.0,235.5,2397358.0,230.4,231.7992,240.55,202.9,185.6038,2.6144,-7.6471,13.7681,0.7229,1.5966,-2.0994,-13.7363

PRICE_WINDOW_180_ROW_012=20250909,238.0,239.5,230.5,232.0,1159779.0,229.2,231.8159,241.6,203.95,186.0374,-1.4862,-2.521,9.9526,0.3646,0.0794,-3.9735,-15.0183

PRICE_WINDOW_180_ROW_013=20250910,231.0,238.0,225.5,226.5,1541532.0,229.9,231.3729,242.2,204.8833,186.412,-2.3707,1.5695,5.5944,0.4954,-2.1061,-6.4822,-17.033

PRICE_WINDOW_180_ROW_014=20250911,227.0,227.5,218.5,219.5,1684070.0,228.6,230.3835,241.875,205.6333,186.7156,-3.0905,-2.8761,-2.8761,0.5705,-4.7241,-9.2506,-19.5971

PRICE_WINDOW_180_ROW_015=20250917,212.0,223.0,211.0,212.0,1143881.0,225.1,228.8515,241.25,206.3,186.9455,-3.4169,-7.6253,-5.5679,0.3948,-7.3635,-12.1244,-22.3443

PRICE_WINDOW_180_ROW_016=20250918,214.5,221.5,212.0,219.0,1009306.0,221.8,228.0306,239.875,207.0917,187.2342,3.3019,-7.0064,-11.1562,0.3799,-3.9602,-8.7024,-19.7802

PRICE_WINDOW_180_ROW_017=20250919,218.5,224.5,217.5,220.0,607858.0,219.4,227.3614,238.7,207.725,187.5268,0.4566,-5.1724,-9.6509,0.251,-3.2377,-7.8341,-19.4139

PRICE_WINDOW_180_ROW_018=20250922,223.0,230.0,220.0,221.0,1255362.0,218.3,226.8312,237.6,208.425,187.823,0.4545,-2.4283,-9.0535,0.5405,-2.5707,-6.9865,-19.0476

PRICE_WINDOW_180_ROW_019=20250923,221.0,226.5,217.0,217.0,876445.0,217.8,226.012,236.15,209.0417,188.0789,-1.81,-1.139,-11.7886,0.4095,-3.9874,-8.1093,-20.5128

PRICE_WINDOW_180_ROW_020=20250924,217.0,225.0,217.0,219.0,921070.0,219.2,225.4276,234.7,209.3917,188.3478,0.9217,3.3019,-11.6935,0.4487,-2.8513,-6.6894,-19.7802

PRICE_WINDOW_180_ROW_021=20250925,219.0,223.0,212.0,212.5,1048785.0,217.9,224.3503,233.3,209.6667,188.556,-2.968,-2.968,-11.6424,0.5254,-5.2821,-8.9156,-22.1612

PRICE_WINDOW_180_ROW_022=20250926,210.0,212.0,201.0,202.5,995017.0,214.4,222.5295,230.2,210.0083,188.6752,-4.7059,-7.9545,-23.4405,0.5646,-9.0008,-12.033,-25.8242

PRICE_WINDOW_180_ROW_023=20250930,203.5,206.5,199.0,201.5,970840.0,210.5,220.777,226.95,210.3583,188.7839,-0.4938,-8.8235,-24.3902,0.5922,-8.7314,-11.2139,-26.1905

PRICE_WINDOW_180_ROW_024=20251001,202.0,204.5,201.5,203.0,346884.0,207.7,219.2956,223.725,210.6667,188.9034,0.7444,-6.4516,-24.1121,0.2223,-7.4309,-9.2636,-25.641

PRICE_WINDOW_180_ROW_025=20251002,204.0,205.5,198.5,199.0,569264.0,203.7,217.6043,220.575,210.9,188.9875,-1.9704,-9.1324,-24.0458,0.39,-8.5496,-9.7813,-27.1062

PRICE_WINDOW_180_ROW_026=20251003,198.5,201.5,198.0,198.5,339886.0,200.9,216.0123,217.75,211.1417,189.2833,-0.2513,-6.5882,-22.1569,0.244,-8.1071,-8.8404,-27.2894

PRICE_WINDOW_180_ROW_027=20251007,201.0,208.5,201.0,204.0,615321.0,201.2,215.0113,216.05,211.4667,189.7583,2.7708,0.7407,-14.2857,0.5096,-5.1212,-5.5774,-25.2747

PRICE_WINDOW_180_ROW_028=20251008,202.0,204.0,199.0,203.0,221429.0,201.5,214.0103,215.05,211.8417,190.3458,-0.4902,0.7444,-8.9686,0.2039,-5.1448,-5.6033,-25.641

PRICE_WINDOW_180_ROW_029=20251009,203.5,205.0,200.5,202.5,333223.0,201.4,213.0511,213.875,212.1667,190.8208,-0.2463,-0.2463,-10.3982,0.3319,-4.9524,-5.3185,-25.8242

PRICE_WINDOW_180_ROW_030=20251013,190.0,202.0,189.0,202.0,1140898.0,202.0,212.1302,212.5,212.5,191.2875,-0.2469,1.5075,-11.9826,1.1898,-4.7755,-4.9412,-26.0073

PRICE_WINDOW_180_ROW_031=20251014,205.0,207.0,194.0,195.0,769745.0,201.3,210.7027,210.475,212.7,191.6167,-3.4653,-1.7632,-17.1975,0.8772,-7.4525,-7.3524,-28.5714

PRICE_WINDOW_180_ROW_032=20251016,222.0,235.5,222.0,228.5,4155609.0,206.2,212.1858,210.3,213.5,192.2708,17.1795,12.0098,-1.5086,4.0451,7.6886,8.6543,-16.3004

PRICE_WINDOW_180_ROW_033=20251020,216.5,227.5,215.5,223.0,1323889.0,210.2,213.087,210.125,214.1667,192.875,-2.407,9.8522,-1.5453,1.3025,4.6521,6.1273,-18.315

PRICE_WINDOW_180_ROW_034=20251021,229.0,234.5,223.0,227.0,2777652.0,215.1,214.2464,210.5,214.9083,193.425,1.7937,12.0988,3.4169,2.5932,5.9528,7.8385,-16.8498

PRICE_WINDOW_180_ROW_035=20251022,231.0,231.0,219.5,220.0,1553612.0,218.7,214.7259,210.9,215.4833,193.9875,-3.0837,8.9109,3.7736,1.4232,2.4562,4.3148,-19.4139

PRICE_WINDOW_180_ROW_036=20251023,217.0,220.0,209.0,211.0,1092791.0,221.9,214.4154,210.5,215.775,194.5,-4.0909,8.2051,-3.653,0.9973,-1.5929,0.2375,-22.7106

PRICE_WINDOW_180_ROW_037=20251027,213.0,214.0,208.0,210.0,652305.0,218.2,214.0474,210.0,216.0417,194.9375,-0.4739,-8.0963,-4.5455,0.5941,-1.8909,0.0,-23.0769

PRICE_WINDOW_180_ROW_038=20251028,209.0,211.0,200.5,202.0,1241407.0,214.0,213.0435,209.05,216.275,195.3042,-3.8095,-9.417,-8.5973,1.1313,-5.1837,-3.3724,-26.0073

PRICE_WINDOW_180_ROW_039=20251029,202.0,204.0,200.5,202.0,403116.0,209.0,212.1232,208.3,216.4833,195.6542,0.0,-11.0132,-6.9124,0.3755,-4.7723,-3.0245,-26.0073

PRICE_WINDOW_180_ROW_040=20251030,201.0,203.0,195.0,196.0,1472186.0,204.2,210.7796,207.15,216.6,195.9292,-2.9703,-10.9091,-10.5023,1.3369,-7.0119,-5.3826,-28.2051

PRICE_WINDOW_180_ROW_041=20251031,198.5,207.0,197.0,201.5,1151598.0,202.3,210.0063,206.6,216.8917,196.125,2.8061,-4.5024,-5.1765,1.0409,-4.0505,-2.4685,-26.1905

PRICE_WINDOW_180_ROW_042=20251103,202.5,206.5,201.5,205.5,588398.0,201.4,209.6308,206.75,217.3,196.3917,1.9851,-2.1429,1.4815,0.5418,-1.9705,-0.6046,-24.7253

PRICE_WINDOW_180_ROW_043=20251104,205.5,205.5,200.0,203.0,889296.0,201.6,209.0782,206.825,217.7,196.6333,-1.2165,0.495,0.7444,0.822,-2.9071,-1.8494,-25.641

PRICE_WINDOW_180_ROW_044=20251105,197.0,204.0,196.5,203.5,717675.0,201.9,208.6133,206.85,218.1667,196.9917,0.2463,0.7426,0.2463,0.6522,-2.4511,-1.6195,-25.4579

PRICE_WINDOW_180_ROW_045=20251106,205.0,213.0,204.0,206.5,1246966.0,204.0,208.4372,207.225,218.6083,197.3292,1.4742,5.3571,3.7688,1.0993,-0.9294,-0.3499,-24.359

PRICE_WINDOW_180_ROW_046=20251107,205.0,210.5,204.5,206.5,627710.0,205.0,208.2758,207.625,218.9167,197.6917,0.0,2.4814,4.0302,0.5464,-0.8526,-0.5418,-24.359

PRICE_WINDOW_180_ROW_047=20251110,205.5,208.5,201.0,203.5,491744.0,204.6,207.8778,207.6,219.1917,198.0,-1.4528,-0.9732,-0.2451,0.4304,-2.106,-1.975,-25.4579

PRICE_WINDOW_180_ROW_048=20251111,204.0,205.5,198.0,198.0,593354.0,203.6,207.0547,207.35,219.3833,198.2833,-2.7027,-2.4631,-2.4631,0.511,-4.3731,-4.5093,-27.4725

PRICE_WINDOW_180_ROW_049=20251112,201.5,213.0,200.5,210.0,1369921.0,204.9,207.3001,207.725,219.7667,198.6,6.0606,3.1941,3.7037,1.1294,1.3024,1.0952,-23.0769

PRICE_WINDOW_180_ROW_050=20251113,211.5,214.5,208.0,214.5,931851.0,206.5,207.9001,208.35,219.9917,198.9042,2.1429,3.8741,6.1881,0.7749,3.1746,2.9518,-21.4286

PRICE_WINDOW_180_ROW_051=20251114,208.0,208.0,200.5,200.5,1550970.0,205.3,207.2834,208.625,219.8833,199.0958,-6.5268,-2.9056,2.8205,1.2492,-3.2725,-3.8945,-26.5568

PRICE_WINDOW_180_ROW_052=20251117,202.0,202.0,192.5,192.5,1007199.0,203.1,206.0515,206.825,219.575,199.2333,-3.99,-5.4054,-15.7549,0.929,-6.5767,-6.9261,-29.4872

PRICE_WINDOW_180_ROW_053=20251118,192.5,192.5,182.5,184.5,1137557.0,200.4,204.2555,204.9,219.075,199.2917,-4.1558,-6.8182,-17.2646,1.0583,-9.672,-9.9561,-32.4176

PRICE_WINDOW_180_ROW_054=20251119,184.5,196.0,184.0,194.5,918282.0,197.3,203.4426,203.275,218.55,199.4833,5.4201,-7.381,-14.3172,0.9352,-4.3956,-4.3168,-28.7546

PRICE_WINDOW_180_ROW_055=20251120,199.5,204.0,196.0,197.0,869907.0,193.8,202.9057,202.125,218.0917,199.7042,1.2853,-8.1585,-10.4545,0.9179,-2.9106,-2.5356,-27.8388

PRICE_WINDOW_180_ROW_056=20251121,192.0,195.5,187.5,188.0,897067.0,191.3,201.6635,200.975,217.1167,199.8167,-4.5685,-6.2344,-10.9005,0.9564,-6.7754,-6.456,-31.1355

PRICE_WINDOW_180_ROW_057=20251124,191.0,191.5,186.5,188.5,328043.0,190.5,200.5666,199.9,216.2,199.975,0.266,-2.0779,-10.2381,0.3559,-6.0162,-5.7029,-30.9524

PRICE_WINDOW_180_ROW_058=20251125,193.5,196.5,190.5,196.0,428312.0,192.8,200.186,199.6,215.4167,200.2,3.9788,6.2331,-2.9703,0.4861,-2.0911,-1.8036,-28.2051

PRICE_WINDOW_180_ROW_059=20251126,199.0,204.5,198.0,198.5,516152.0,193.6,200.0455,199.425,214.625,200.4875,1.2755,2.0566,-1.7327,0.5821,-0.7726,-0.4638,-27.2894

PRICE_WINDOW_180_ROW_060=20251127,199.5,201.0,197.0,197.5,353860.0,193.7,199.8334,199.5,213.7833,200.7917,-0.5038,0.2538,0.7653,0.4259,-1.1677,-1.0025,-27.6557

