date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,166.0,182.5,165.0,182.5,9005111,,,,,,,,,,,,
20251104,188.5,200.5,188.5,193.5,24584537,,,,,,6.0274,,,,,,
20251105,190.0,206.0,188.0,202.5,37907286,,,,,,4.6512,,,,,,
20251106,205.0,207.5,195.0,199.5,17887970,,,,,,-1.4815,,,,,,
20251107,197.0,205.0,194.5,199.0,16857859,195.4,187.2801,195.4,195.4,195.4,-0.2506,,,0.7934,6.2579,1.8424,-4.0964
20251110,202.5,202.5,191.0,193.5,8509418,197.6,187.7985,195.0833,195.0833,195.0833,-2.7638,6.0274,,0.4449,3.036,-0.8116,-6.747
20251111,193.0,198.5,189.0,195.5,11277705,198.0,188.4403,195.1429,195.1429,195.1429,1.0336,1.0336,,0.6264,3.7464,0.183,-5.7831
20251112,198.0,214.5,197.0,208.0,26102163,199.1,190.0702,196.75,196.75,196.75,6.3939,2.716,,1.3726,9.4332,5.7179,-3.0303
20251113,213.5,224.0,209.5,210.0,29228159,201.2,191.731,198.2222,198.2222,198.2222,0.9615,5.2632,,1.4504,9.5284,5.9417,-6.25
20251114,207.0,214.0,204.0,205.0,13172482,202.4,192.8368,198.9,198.9,198.9,-2.381,3.0151,,0.6771,6.3075,3.0669,-8.4821
20251117,216.0,225.5,214.0,225.5,25063369,208.8,195.5587,201.3182,201.3182,201.3182,10.0,16.5375,,1.2555,15.3106,12.0117,0.0
20251118,228.0,232.0,214.0,215.5,32714399,212.8,197.2205,202.5,202.5,202.5,-4.4346,10.2302,,1.5559,9.2686,6.4198,-7.1121
20251119,215.0,219.0,206.5,206.5,13675602,212.5,197.9938,202.8077,202.8077,202.8077,-4.1763,-0.7212,,0.6684,4.2962,1.8206,-10.9914
20251120,215.0,222.0,207.5,211.0,12039359,212.7,199.0776,203.3929,203.3929,203.3929,2.1792,0.4762,,0.6062,5.9888,3.7401,-9.0517
20251121,199.5,203.0,190.0,190.0,9288658,209.7,198.3212,202.5,202.5,202.5,-9.9526,-7.3171,,0.4849,-4.1958,-6.1728,-18.1034
20251124,191.0,199.5,186.5,197.0,11436333,204.0,198.2111,202.1562,202.1562,202.1562,3.6842,-12.6386,,0.6125,-0.611,-2.5506,-15.0862
20251125,201.5,203.5,198.0,198.0,8029054,200.5,198.1935,201.9118,201.9118,201.9118,0.5076,-8.1206,,0.4449,-0.0976,-1.9374,-14.6552
