date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251106,44.0,44.0,43.85,43.85,4000,,,,,,,,,,,
20251111,43.7,43.7,43.0,43.7,6000,,,,,,-0.3421,,,,,
20251112,43.0,44.45,42.65,44.45,8000,,,,,,1.7162,,,,,
20251113,44.35,44.35,44.3,44.3,4000,,,,,,-0.3375,,,,,
20251114,44.3,44.3,43.9,44.2,18000,44.1,44.1,44.1,44.1,43.9459,-0.2257,,,2.25,0.2268,-0.5624
20251117,44.2,45.35,41.9,44.6,10000,44.25,44.1833,44.1833,44.1833,44.0004,0.905,1.7104,,1.2,0.943,-1.6538
20251119,43.5,43.5,43.5,43.5,2000,44.21,44.0857,44.0857,44.0857,43.9587,-2.4664,-0.4577,,0.2692,-1.3286,-4.0794
20251120,43.5,44.8,43.5,44.8,3000,44.28,44.175,44.175,44.175,44.0288,2.9885,0.7874,,0.4364,1.4148,-1.2128
20251124,44.9,44.9,43.7,44.5,5000,44.32,44.2111,44.2111,44.2111,44.0681,-0.6696,0.4515,,0.75,0.6534,-1.8743
20251125,43.2,43.5,43.05,43.5,7000,44.18,44.14,44.14,44.14,44.0208,-2.2472,-1.5837,,1.0448,-1.4499,-4.0794
20251126,43.5,44.55,43.1,43.1,11000,43.88,44.0455,44.0455,44.0455,43.944,-0.9195,-3.3632,,1.5513,-2.1465,-4.9614
20251127,43.4,43.4,43.0,43.0,2000,43.78,43.9583,43.9583,43.9583,43.8654,-0.232,-1.1494,,0.3,-2.1801,-5.1819
20251128,43.35,43.4,42.95,43.35,18000,43.49,43.9115,43.9115,43.9115,43.8224,0.814,-3.2366,,2.3878,-1.2788,-4.4101
20251201,43.0,43.4,43.0,43.4,5000,43.27,43.875,43.875,43.875,43.7872,0.1153,-2.4719,,0.6796,-1.0826,-4.2999
20251202,43.05,43.05,43.05,43.05,2000,43.18,43.82,43.82,43.82,43.7258,-0.8065,-1.0345,,0.2857,-1.7572,-5.0717
20251203,43.1,43.45,43.05,43.45,8000,43.25,43.7969,43.7969,43.7969,43.7028,0.9292,0.8121,,1.1327,-0.792,-4.1896
20251205,43.9,43.9,43.3,43.65,7000,43.38,43.7882,43.7882,43.7882,43.6984,0.4603,1.5116,,0.9917,-0.3157,-3.7486
20251208,43.05,44.15,43.05,44.15,3000,43.54,43.8083,43.8083,43.8083,43.736,1.1455,1.8454,,0.439,0.7799,-2.6461
20251209,43.15,43.6,43.1,43.6,3000,43.58,43.7974,43.7974,43.7974,43.7247,-1.2458,0.4608,,0.4524,-0.4506,-3.8589
20251210,43.3,44.7,43.3,44.7,2000,43.91,43.8425,43.8425,43.8425,43.806,2.5229,3.8328,,0.3125,1.9559,-1.4333
20251211,44.0,44.0,42.4,42.4,16000,43.7,43.77,43.7738,43.7738,43.6888,-5.1454,-2.4166,-3.3067,2.2857,-3.13,-6.505
20251212,43.0,43.7,43.0,43.4,7000,43.65,43.755,43.7568,43.7568,43.6647,2.3585,-0.5727,-0.6865,0.9929,-0.8113,-4.2999
20251215,43.6,44.05,43.6,43.85,5000,43.59,43.725,43.7609,43.7609,43.6802,1.0369,-0.6795,-1.3498,0.7246,0.2859,-3.3076
20251216,43.85,43.85,43.85,43.85,3000,43.64,43.7025,43.7646,43.7646,43.6943,0.0,0.5734,-1.0158,0.438,0.3375,-3.3076
20251217,45.0,45.0,44.0,44.0,4000,43.5,43.6925,43.774,43.774,43.7198,0.3421,-1.566,-0.4525,0.6504,0.7038,-2.9768
20251218,43.25,44.05,43.2,44.05,3000,43.83,43.665,43.7846,43.7846,43.7473,0.1136,3.8915,-1.2332,0.5172,0.8817,-2.8666
20251219,43.4,43.85,43.4,43.85,3000,43.92,43.6825,43.787,43.787,43.7559,-0.454,1.0369,0.8046,0.5128,0.3834,-3.3076
20251223,44.3,44.3,43.25,44.05,4000,43.96,43.645,43.7964,43.7964,43.7804,0.4561,0.4561,-1.6741,0.678,0.9279,-2.8666
20251224,43.25,43.25,43.25,43.25,2000,43.84,43.5825,43.7776,43.7776,43.7362,-1.8161,-1.3683,-2.809,0.3478,-0.7629,-4.6307
20251229,43.25,44.05,43.25,44.05,3000,43.85,43.61,43.7867,43.7867,43.7623,1.8497,0.1136,1.2644,0.5405,1.0089,-2.8666
20251230,43.15,43.15,43.05,43.05,8000,43.65,43.6075,43.7629,43.7629,43.703,-2.2701,-2.2701,-0.116,1.4815,-1.2784,-5.0717
20251231,44.45,44.45,44.45,44.45,1000,43.77,43.68,43.7844,43.7844,43.7652,3.252,1.3683,3.3721,0.1869,1.7628,-1.9846
20260102,44.0,44.0,42.7,43.0,15000,43.56,43.6625,43.7606,43.7606,43.7015,-3.2621,-2.3837,-0.8074,2.8846,-1.5173,-5.1819
20260105,43.0,43.65,43.0,43.5,16000,43.61,43.6675,43.7529,43.7529,43.6847,1.1628,0.578,0.2304,2.7826,-0.3836,-4.0794
20260106,43.0,43.2,43.0,43.2,5000,43.44,43.675,43.7371,43.7371,43.6443,-0.6897,-1.9296,0.3484,0.8475,-1.0876,-4.7409
20260107,43.0,43.6,42.85,43.55,28000,43.54,43.68,43.7319,43.7319,43.6364,0.8102,1.1614,0.2301,4.058,-0.2976,-3.9691
20260108,43.2,43.5,43.2,43.5,3000,43.35,43.6725,43.7257,43.7257,43.6251,-0.1148,-2.1372,-0.3436,0.4478,-0.395,-4.0794
20260109,43.5,44.5,43.5,43.95,7000,43.54,43.6625,43.7316,43.7316,43.6521,1.0345,2.2093,-0.453,1.0145,0.6585,-3.0871
20260112,43.9,44.0,43.3,43.9,10000,43.62,43.6775,43.7359,43.7359,43.6728,-0.1138,0.9195,0.6881,1.3793,0.5094,-3.1974
20260113,44.95,44.95,43.75,43.75,7000,43.73,43.63,43.7362,43.7362,43.6792,-0.3417,1.2731,-2.1253,0.9333,0.275,-3.5281
20260114,43.85,44.1,43.8,44.1,3000,43.84,43.715,43.7451,43.7451,43.7143,0.8,1.2629,4.0094,0.438,0.8807,-2.7563
20260115,44.1,44.2,43.9,44.2,3000,43.98,43.755,43.756,43.756,43.7548,0.2268,1.6092,1.8433,0.4511,1.017,-2.5358
20260116,44.0,44.0,43.8,43.8,11000,43.95,43.7525,43.757,43.757,43.7585,-0.905,-0.3413,-0.114,1.5827,0.1086,-3.4179
20260119,43.8,44.0,43.8,44.0,8000,43.97,43.76,43.7625,43.7625,43.7787,0.4566,0.2278,0.3421,1.1111,0.5484,-2.9768
20260120,43.9,43.9,43.8,43.8,21000,43.98,43.75,43.7633,43.7633,43.7804,-0.4545,0.1143,-0.4545,2.6087,0.1143,-3.4179
20260122,43.8,43.8,43.5,43.5,4000,43.86,43.7225,43.7576,43.7576,43.7571,-0.6849,-1.3605,-1.2486,0.4938,-0.5089,-4.0794
20260123,44.45,44.45,43.95,43.95,2000,43.81,43.7275,43.7617,43.7617,43.7731,1.0345,-0.5656,0.2281,0.2484,0.5088,-3.0871
